idx,split,source_id,temperature,pressure,actual,baseline,mean,lo0.50,hi0.50,lo0.60,hi0.60,lo0.70,hi0.70,lo0.80,hi0.80,lo0.90,hi0.90,lo0.95,hi0.95,lo0.99,hi0.99
4957,test,21,249.691427401,49.7559989767,8.707801039464554,9.349729280870864,8.707505684297988,8.668991486547982,8.74505024597024,8.661322053069545,8.752715180099155,8.65102606343868,8.760826570947387,8.63646634791486,8.773183866050926,8.616115629521449,8.791071627096505,8.59924928680908,8.807367053077119,8.560774400885407,8.834743007400776
4982,test,21,260.0438081095,52.1212371756,6.541910408266691,7.013892772718734,6.545088204666442,6.5238183925284705,6.565591255303642,6.518496458995133,6.571021445740855,6.510599273023544,6.576028088409876,6.500622728916116,6.584144346214759,6.487624494794179,6.595882224288568,6.477575660086023,6.605383074140618,6.453499402493944,6.622942540808794
4981,test,21,260.0438081095,39.6138736371,6.8675649803211485,7.155668788937117,6.86815118172505,6.846770081515941,6.8875867788470515,6.841247837705044,6.8929478940750135,6.836288556824244,6.897128121209163,6.828091231208218,6.904724904666361,6.815979859493718,6.914054242234132,6.804806287891402,6.923363275396171,6.782680091478171,6.938930647122583
5040,test,21,284.88952181,53.2944234988,2.209479347890514,2.275672796109933,2.209721679726857,2.2044198952999037,2.2154005402350228,2.2025934711671953,2.217077675139258,2.200566424047109,2.2182957076564427,2.1975169097769585,2.219608450720105,2.1935008945221006,2.221980523051785,2.1897097507673977,2.2233737798927087,2.182183830476605,2.226771931671046
3109,test,13,247.4887918341,22.058841653,9.767064179505844,9.95620417557706,9.782194092497722,9.772467441814525,9.791507353747566,9.770179583633,9.793493852945856,9.767145461347019,9.795687574789227,9.762487628309184,9.799024978960716,9.755971779068629,9.803326293903526,9.751492924041003,9.806898777799443,9.741845645939865,9.816083166142898
20661,test,89,259.2827055914,31.8634781278,6.677206090561038,7.021798975024673,6.670102424178573,6.652246646806466,6.686648816485646,6.6477494566881745,6.690517666036868,6.641990349963916,6.696614926457773,6.634817678148137,6.702617114743313,6.625689998295007,6.710137136122272,6.6173086926151115,6.717878640256877,6.599499432287192,6.732212940774433
4846,test,21,204.1409522834,39.1828624388,19.676198479229406,21.09415187659935,19.694939158589403,19.6150438832616,19.770795197000563,19.596106836709943,19.791224654348515,19.57916276599595,19.814084776957195,19.54744451689331,19.840508483755517,19.500971692400498,19.881685942766044,19.464318963131408,19.919032268460494,19.38464812001424,19.982950213090728
20679,test,89,267.4596305005,33.3368310549,5.4983984204885035,5.57310905656613,5.501352850113284,5.496005262363838,5.5053516651554375,5.49418004814844,5.506472379387168,5.492983082152619,5.507722795598709,5.490480130724669,5.509361949495394,5.487159623571328,5.511666531722701,5.484106281968372,5.514084495963482,5.478474372086545,5.516864605333128
4837,test,21,200.0,81.9966956752,19.245473429068902,22.05061884668594,19.20410128381973,19.04819518803876,19.35789461069745,18.989458902092597,19.404424488007276,18.925671344939502,19.45463252073715,18.855581739310505,19.50290514730267,18.750239813654247,19.59557279490579,18.644542469963675,19.68352390138756,18.45841809380552,19.842408818939834
20534,test,89,208.1769249092,4.0707147905,20.223601405579878,20.25532693267121,20.2225828714694,20.22139625893917,20.223761352533863,20.221131566481755,20.22405601460009,20.22080241443683,20.22436141493553,20.220267788703136,20.22471679416247,20.219489476823618,20.225228621678884,20.21857566924795,20.22560212585156,20.217090136875907,20.22651246047322
20614,test,89,240.8846245458,14.8034209661,11.678956843494111,11.733996336267053,11.681566276506244,11.678738688669814,11.684174212422135,11.678118324046064,11.684809222198837,11.677239581127395,11.685483087671692,11.67636627074308,11.68627071404,11.67453869237662,11.687342947235418,11.67241147259105,11.688549014851251,11.668582944733124,11.690498673447092
20634,test,89,249.0615494549,19.339951035,9.689280120607755,9.750344313093969,9.691137074837037,9.687156876746839,9.693687151949556,9.686225401420742,9.69439061025565,9.685059378416486,9.6950202288788,9.683775040259308,9.69618672519172,9.681721309094842,9.697434098329563,9.680410526723238,9.698387716346346,9.676940913404362,9.700575522788728
3042,test,13,218.5825707177,28.969838578,15.7354315441271,16.78517776690882,15.725189864267524,15.683261986016706,15.766320118001532,15.672233331107869,15.775915592599103,15.661728719513967,15.788780295786276,15.643388991135852,15.8011487227334,15.623020432586017,15.818397001370537,15.604820087551108,15.832607823953376,15.560339960292751,15.870161124400976
3189,test,13,280.5244731101,48.8294973903,2.8267604444153123,2.9159012325830864,2.835903298182051,2.8309063485895978,2.840213262508987,2.829779362320434,2.841521977378131,2.8283481302211664,2.8426679203487333,2.826175909217973,2.844027011581283,2.823762596773229,2.8459064318145826,2.821560889784881,2.8471576112836696,2.81641060261056,2.850382298412665
3148,test,13,264.0066324721,29.8589170132,6.319715974387201,6.356815297100357,6.318163119200281,6.316691725746704,6.319763633135109,6.3162038877441375,6.320121308742607,6.315725503954012,6.320636016742487,6.31509332475065,6.3212719996875,6.314107824569286,6.3219574573808295,6.313314854994774,6.322558590006198,6.3117414626070705,6.323467919136915
21984,test,95,236.8873922306,24.9666533233,11.461251202292122,12.07787682704085,11.461809536734759,11.433606074923432,11.4852698315954,11.425488160905644,11.489665490121581,11.417724413641837,11.496593233083049,11.40850718666563,11.507429253434445,11.394947223344673,11.518791731005491,11.38367685384157,11.529694143261617,11.358472281085625,11.55020205106769
4886,test,21,220.7047614171,32.0941500288,15.833171920319192,16.68310496928559,15.833875752709968,15.797367606291097,15.869167057731854,15.78657862786975,15.878840471779462,15.777669885176977,15.888395391759255,15.762133730727342,15.900426703825964,15.73677486313915,15.922865490956408,15.720597542802153,15.936404808584495,15.686826574362362,15.966649848257548
3021,test,13,210.3236503987,23.546013751,17.881347597674598,19.00810336957269,17.876455067494444,17.83597683612654,17.915995277389708,17.828220073197684,17.923947688273206,17.813977657492515,17.935569085555798,17.796572492512563,17.952041507784738,17.772064075451897,17.97310184348953,17.753474072403225,17.990287563696597,17.713184957276233,18.023665827826775
21961,test,95,226.6408943888,36.3360672411,13.065212761425892,14.314349124676184,13.055461714512305,13.007722511781607,13.101491055174133,12.994873031071714,13.111466897036017,12.982932115482814,13.131504636386227,12.967030996992404,13.143966207850635,12.944566558146413,13.167379522217297,12.918987204346845,13.189654428100974,12.871536807760696,13.226887244762734
22102,test,95,286.0705818715,54.3470080949,1.8815808051786358,1.9460541241466025,1.8808484532534102,1.8773647118920351,1.8845472310903655,1.8766496748187569,1.8853840727498241,1.875863833557897,1.886766295820698,1.8748062137370112,1.8877915125097622,1.8725277199901371,1.8891347024147633,1.8702204524561932,1.890225696159252,1.8661090468312316,1.8926106384284362
5012,test,21,272.4666649598,57.9708284307,4.098043438833862,4.410760381630446,4.0962138859544055,4.076846963203721,4.115259093493858,4.072955372338157,4.120592768267161,4.066287716507812,4.1257094406833605,4.059145654793834,4.132126247829879,4.047341329911782,4.141405711877924,4.037576643804257,4.149205548930898,4.017561943829273,4.16371127672379
3164,test,13,270.2008227113,38.2834304489,4.815847489353515,4.929369314945046,4.827638208306138,4.822401593908483,4.832688205406466,4.821080109241929,4.834164494672871,4.8197744096440776,4.835457413594802,4.81822321048116,4.837163054764346,4.815979573813601,4.839520308902303,4.813801518520155,4.842239773086899,4.809680468180942,4.84646894773187
20522,test,89,202.0442312273,8.1697237783,19.831262960803052,20.82043004979599,19.82634843339432,19.791844245618645,19.857718789688782,19.77977194152491,19.863566002408888,19.76936219645846,19.8730364540654,19.75495368940801,19.887388524474567,19.73350994855648,19.906793129368467,19.717530466878944,19.922267548966914,19.67936860530489,19.950254597668206
22075,test,95,273.7747844613,50.1990302416,3.6250451823324594,3.910561335557529,3.623817039006778,3.608954592087636,3.6377181088281314,3.6055101574344723,3.640985442755088,3.6012410050406403,3.6438987834409167,3.5954785674124823,3.6493815487681287,3.589151449375062,3.6558672831463053,3.5804863276653514,3.6616254632011587,3.566457239728904,3.6738389271260883
21970,test,95,230.7394935255,29.8973097005,12.47289865715175,13.41532079722701,12.47311149384795,12.443712882995147,12.511892712076435,12.434044383857374,12.518201449446577,12.4237629519733,12.527900061738555,12.412129819360516,12.539991434417539,12.391190951701484,12.557563097885327,12.36999795614253,12.573535644385212,12.332979310292561,12.60002636299977
20612,test,89,238.8403933185,21.4268362405,10.865504433585723,11.51135099551205,10.853089219541591,10.82755727129572,10.88077939566502,10.820937185846521,10.889325452907643,10.814227709004712,10.897831401767858,10.802275500447331,10.906667519570808,10.788870744732161,10.918935654821672,10.774514863204129,10.928626662146213,10.752050521526364,10.9519222525477
5015,test,21,274.5371411015,40.6416167883,4.1660819294616065,4.243737380924232,4.166674274923809,4.158022203837389,4.173814131511597,4.155909496807437,4.174998136448246,4.152939114291034,4.1768929789752285,4.150027664967824,4.178983995574284,4.144767280931959,4.182347915227049,4.140568999910056,4.185417320440594,4.132566583578998,4.18935622018619
3193,test,13,282.5892031898,49.0268936088,2.559669364581732,2.6031024614773464,2.5580324316821765,2.5558931256412083,2.5598746389025857,2.5555592146864594,2.5602875249929715,2.5548768762177,2.5606262800138335,2.5542925766525197,2.56140401912705,2.5531615000672674,2.5623295371968506,2.5519286831014396,2.563101541074117,2.5500681384984474,2.5645070932756613
20669,test,89,263.3711680459,29.7250936958,6.3886129839341175,6.460944801070185,6.390546731152029,6.385631365890745,6.394416665255893,6.384230278826707,6.395514108849802,6.382405438520978,6.396752871566379,6.380814081822737,6.398340284964715,6.37719137888981,6.400595828497583,6.374623983597567,6.402655855106707,6.368905709456102,6.405280170497822
20672,test,89,263.3711680459,37.8656008333,5.54025478638295,5.974709103962632,5.532536844870301,5.513549137822129,5.551687178285207,5.5091298953571455,5.556231913297877,5.504782173744859,5.560965922923823,5.498262873609629,5.567955206825443,5.487866423801667,5.577012258899811,5.4790636165682445,5.584598026773404,5.458026912795608,5.600132294127893
22065,test,95,269.6761853245,46.9046762839,4.383937922411277,4.70793939509937,4.386391529231755,4.370538640737852,4.399547046879468,4.366898858352904,4.403580377575669,4.361083890603921,4.407369925023862,4.355935846091292,4.412903601416498,4.3468996443022965,4.420933549572162,4.3392171827545,4.427474815110848,4.322889908684518,4.439292403788176
4859,test,21,208.2819045668,134.2504040719,15.778586541311101,19.421656179080028,16.806414651522655,16.549514277692268,17.07777515002034,16.488072673928777,17.14816626579066,16.42171273998269,17.21699080168107,16.291613141395374,17.29684442642802,16.128523157254122,17.440277358855575,15.96688183908346,17.544982763539835,15.700543402548956,17.74697836317739
4933,test,21,239.3390466924,67.6748804651,10.44696028595848,11.6380642169585,10.460666369782901,10.393393131707509,10.520134801152992,10.378810619967412,10.534920045285716,10.360851454571385,10.550106685857786,10.336797764387242,10.57192826804673,10.301427158904996,10.605003965013811,10.275607541805128,10.630793874883699,10.210413153377408,10.675710282900988
4903,test,21,226.9161898422,75.8218140339,13.014700590533334,14.714140820514787,12.950582909595598,12.839850352996566,13.06449938063892,12.811189659215561,13.095476874951263,12.782523856818143,13.125659449380027,12.735025494636494,13.1680062523548,12.664041799426641,13.221009654860534,12.598774599678583,13.268766965834617,12.492318970747434,13.365693810161574
21954,test,95,224.5915948204,22.2774119122,14.195251703754913,15.077258084818297,14.204543148085051,14.174318198634808,14.23646854834155,14.165245341136927,14.244585933725546,14.154863140557945,14.251583666321329,14.140850849289656,14.26175254233889,14.12137331044134,14.277937332483804,14.109005361716115,14.290109617779704,14.080722135396686,14.31951483487902
20586,test,89,228.619237182,14.2500996211,13.75325897189647,14.271302940825512,13.74194312332063,13.71574486246328,13.763574706212857,13.711285325366346,13.769457630454887,13.704673279646741,13.776529250576663,13.693532602845906,13.784587105277748,13.68033699595323,13.79550459729122,13.66970170233425,13.803906146139642,13.643170891186307,13.821902144204797
3177,test,13,274.3302828708,50.08306003,3.6793488850739147,3.9194455460135176,3.657246710402174,3.643890034356395,3.6699857824981743,3.6406709786852156,3.672654554692657,3.636697072376882,3.676220684219535,3.631324132410441,3.6814980470166145,3.623146174471484,3.6883030568491617,3.616577942040267,3.6944010199903556,3.6029179452939957,3.7042975195547827
20633,test,89,247.0173182276,28.737002482,8.646672003491815,9.376859720414094,8.657412644093446,8.627321711582846,8.68695612538323,8.62171642784428,8.693997301609272,8.612910733802817,8.701569599994816,8.598704375653604,8.71205116577158,8.580588891019111,8.72882721494075,8.564598679033024,8.742242928821897,8.53717197260082,8.771150106811648
20738,test,89,289.9461740007,67.3857805914,0.8614663306369565,1.055002053447595,0.8550079960306791,0.842506980546528,0.8698428954690688,0.8386771248731419,0.8730461454911314,0.834877594238908,0.8765627409242088,0.8298615292614894,0.8809513099762671,0.821523298576734,0.8871218636747427,0.8131450313433556,0.8925119792224459,0.7985397691997873,0.9020687116428548
5016,test,21,274.5371411015,49.968100027,3.922133840305966,4.109777237089545,3.9196983527263702,3.9001064987211027,3.937171517051011,3.895553053743819,3.940877277947787,3.8902264382631815,3.945944771650399,3.883018293819961,3.9512151662492214,3.8710843175872167,3.9586789540596117,3.8605103057519985,3.966973172203729,3.840354641029497,3.9809595244152165
4938,test,21,241.4095228341,66.865467121,10.017239787010627,11.139999043740938,10.026668679513643,9.963415460875218,10.09026798385634,9.945669926516432,10.108178288987448,9.923610884496847,10.123588179888142,9.897908298330616,10.146172004289461,9.862500621574153,10.1739777722257,9.827948075070092,10.19792756112901,9.769157517474989,10.2499164556935
22085,test,95,277.873383598,53.8085103926,2.8983483250067077,3.146994896931506,2.8952250264118677,2.8826388175496427,2.907928874770629,2.879179444844752,2.911552275940549,2.8758183716459036,2.9147416279082066,2.8709897468240793,2.919643341845877,2.8634877439674082,2.9257249685469877,2.857150541116411,2.9305529233218293,2.8438151910286433,2.9405294521801952
21991,test,95,238.936691799,37.3599405239,10.455805639541808,11.3477083459379,10.463195206213168,10.429230677070485,10.494663381440876,10.419451559825163,10.504581125647029,10.407055383840653,10.514572685666414,10.393086424308311,10.523587823317424,10.378164505187046,10.53898918124107,10.362338619376388,10.554112447081538,10.32774977495438,10.586490900158072
3121,test,13,251.6182519936,31.7658304467,8.430687524353216,8.796330844178797,8.432018672242762,8.41550732092408,8.44805295065892,8.410714017814403,8.451955759605518,8.407116798881681,8.457111408162689,8.400951729009916,8.46168618369206,8.392493325114424,8.470827553198793,8.383682715629869,8.477538715853818,8.367464715249941,8.489584537380019
22020,test,95,251.2324892092,35.7913438452,8.079092457845613,8.618335498893588,8.076000048244326,8.052374454778665,8.097964187832117,8.045343357565235,8.103691251206003,8.036998351871457,8.109579755830627,8.028407157385601,8.118778627051702,8.016646829037324,8.129872943603315,8.005471851711418,8.139760846944093,7.979465945857789,8.15545512021934
4862,test,21,210.3523807085,66.6168059584,17.211365301998473,19.223789569981683,17.20178854192077,17.135856145721718,17.260623478616267,17.123034613373903,17.276613996539687,17.10030846683582,17.294975399438272,17.08213387137561,17.310931974427238,17.04673448213596,17.3375587723416,17.025750269919175,17.369135034613816,16.97380512779886,17.41438624203766
22110,test,95,288.1198814399,64.2737020042,1.2703249462342103,1.4284435396987902,1.2642024194795596,1.2545450587299687,1.2723751314372098,1.2522540483554592,1.2745393637019438,1.2494011122937803,1.2770953524784812,1.245410787096992,1.280321095586754,1.2403102827277008,1.2860933597492021,1.2343266569099653,1.2911299501074314,1.223747354977137,1.2985622077212828
4881,test,21,218.6342852754,32.5592370706,16.319774152156302,17.222848150753094,16.32059708597572,16.270850217347355,16.361894252380434,16.26151442799457,16.370225280924362,16.25212856986275,16.383960099935578,16.235434073484797,16.39751393233254,16.207655291268996,16.418058108327642,16.18658222382673,16.435333931235775,16.1375743876876,16.47220777522722
20689,test,89,271.5480929551,37.2984434059,4.633882502898822,4.711549934258764,4.635306623092001,4.629511150101368,4.640499076789075,4.627854823362975,4.641500086350946,4.626388702120851,4.642485596602313,4.624155049880736,4.643981254801689,4.620408133028121,4.646226802660221,4.617854910209311,4.648324268170091,4.611791847250554,4.65254448428626
3001,test,13,202.0647300797,24.7548113625,19.74441054277369,21.213744582632863,19.73482650707134,19.69572256670418,19.783556170445173,19.682818629111026,19.791155286459606,19.666810731144558,19.805038234298475,19.643767450144818,19.822696951480026,19.621057634770448,19.852336684100887,19.599878053328357,19.87010629547433,19.54626622078209,19.911100034419164
21924,test,95,212.2957974102,21.5554435489,16.901572731260046,18.1920219801688,16.895636930348854,16.853138718973952,16.93890214101637,16.84444981860198,16.949094204101733,16.833634932975702,16.960306045317314,16.8185302490434,16.97747436644232,16.79079461970017,17.00533925474666,16.7678306576393,17.021044102378674,16.72549537817881,17.057107917355818
20714,test,89,281.7692490915,48.811519217,2.622154737760026,2.704030876644181,2.6203326486425866,2.6143105265504367,2.6259740518612777,2.612802196265545,2.6275372508457964,2.611355573405535,2.62936501762422,2.60925274856959,2.6310136831157616,2.605610619812674,2.6333642489923577,2.603012049864814,2.6350432346896437,2.5972257141990025,2.6387167964148164
22104,test,95,286.0705818715,59.4575462017,1.658708128288256,1.8037297774680816,1.6619610686429702,1.6523954027613401,1.6712189255795944,1.6504055699729576,1.6732553132401002,1.6477536555724996,1.6755874338630317,1.6448350439627695,1.6785207545943985,1.640331682816425,1.6817005548860726,1.6361923125660507,1.6844295179626285,1.627643152657535,1.688541604838068
20567,test,89,220.4423122729,13.4525665489,15.235149174189903,16.042420439882942,15.222629599734017,15.192508274855694,15.250862711620844,15.186082976791665,15.257738346749987,15.178187254352867,15.267708689925222,15.16542050175585,15.281456265008257,15.147987361867433,15.293325681986364,15.135199609773384,15.304348359907685,15.100816122737426,15.32988032017315
4967,test,21,253.8323796844,50.4040236684,7.831206207916171,8.399776086793263,7.83582006453069,7.7980353517439225,7.870547639403015,7.789529444123127,7.877776508464663,7.775918360539157,7.886655106885009,7.7618011786386845,7.900608509847258,7.737298778259089,7.91778438141568,7.718457782410922,7.930577126399357,7.682057813479447,7.956451958951609
3128,test,13,255.7477121531,23.4803563228,8.178933913625334,8.212695124693031,8.17878552819025,8.177596281127343,8.179918138149175,8.177281745566246,8.180205679922553,8.176859611517232,8.180502698603643,8.17616632764705,8.180859166884781,8.17543509582353,8.181505701836072,8.174704988871566,8.181997131106122,8.173162805558116,8.182770819735039
4856,test,21,208.2819045668,36.6416265922,18.730490235211487,19.97129600117179,18.737250853275977,18.678128877315682,18.79982143139471,18.663623435879593,18.81326577935606,18.64548549204365,18.82839450985957,18.6256638968595,18.851446299547675,18.594869776972516,18.88053569494467,18.560909254912648,18.90586298879419,18.502447635680884,18.95502052493179
22086,test,95,277.873383598,57.049288575,2.7874750141492464,3.079967428314469,2.7883554588434913,2.772605187224317,2.8032615376785923,2.768889770321288,2.8070635367898538,2.7641918391314175,2.810837077549783,2.7601187819462005,2.815963231748984,2.7500013638333707,2.822408817517224,2.7430680628549293,2.8296733202024558,2.727508758460107,2.841855337041318
3221,test,13,292.9128535885,67.5395725366,0.752904754690899,0.8364301492873933,0.7524761801068094,0.7473733988048484,0.7573285434312796,0.7460290303379161,0.7584154392564385,0.7446177419236482,0.7599760621783436,0.7429544820068585,0.7618748134561398,0.7402333709469268,0.7639878938574618,0.7372671921874135,0.7656934035623617,0.7327939982863187,0.7685913447166048
20632,test,89,247.0173182276,26.0820685574,9.014513598974121,9.591032592896294,9.006082622650933,8.98447270028654,9.03204228487729,8.97775933774474,9.037386532317521,8.969104926072237,9.045145691350257,8.95688065720001,9.054944287888016,8.942420893231803,9.06545911045097,8.92878925612853,9.07679510808201,8.90548189825128,9.097390876303438
4839,test,21,200.0,161.2465589577,16.72374107265932,21.709867152860603,18.096465978315315,17.616851498966263,18.752551172507495,17.486631795839674,18.877987010347546,17.373003682112056,19.020301938308073,17.27340760877904,19.201814063136176,17.185127805389055,19.51470053399869,17.143638655410495,19.751095674195415,17.108652633228928,20.165009566121366
21945,test,95,220.4929956837,29.2702971197,14.686663131246483,15.951378118408158,14.678825270545914,14.632967388405957,14.719015373598582,14.623160220393942,14.732601727759814,14.610562418721736,14.742986699749343,14.597336840870284,14.764788733232454,14.57468147710395,14.783996283958043,14.55050781534091,14.801888863234312,14.508090832618125,14.83878125532571
3052,test,13,222.7120308772,28.8950499687,14.793487208076888,15.727351566615228,14.780081113639001,14.7508814408261,14.819637491198664,14.741611664055968,14.827970616212035,14.731931995466628,14.835999542383224,14.716843290110246,14.848547062963032,14.698828039373764,14.866293567557918,14.677588152482157,14.88044197469314,14.640522358486962,14.907999466083947
4850,test,21,206.2114284251,3.7274287061,20.77172604980553,20.88771973018688,20.755555862832487,20.741024717787475,20.766795988726123,20.7368999387285,20.76900317564587,20.733382154094247,20.7707547026056,20.728564117173107,20.773630886095145,20.721435734672227,20.777132703264325,20.714680234821262,20.780503941423074,20.700651697617044,20.787754188409885
3160,test,13,268.1360926316,39.3320962499,5.088313949600027,5.272675118213935,5.08344959355001,5.071128190484128,5.09364094874558,5.068801582559475,5.09596417949482,5.066295941657514,5.098668435444437,5.062243159620876,5.101927080536326,5.05633923568499,5.106951193718732,5.051555519945376,5.11096973446619,5.0403797864112505,5.11840752564239
22028,test,95,255.331088346,28.2396997238,7.778713268140189,8.010396574632717,7.7791041480465655,7.765884744882489,7.791210151758806,7.762648770416437,7.793838769963647,7.759508248921177,7.797113599864192,7.754356919792583,7.8007147640937395,7.7480752440395255,7.806385480328488,7.741538608252748,7.8114121000218075,7.729599210435812,7.822760510088737
20606,test,89,236.7961620912,17.878104268,11.776691353229833,12.24842934796112,11.766455372064284,11.744331267365244,11.784048439613127,11.737828532265464,11.788496501009922,11.732549569661549,11.795527506185303,11.723483936911464,11.80132039729868,11.713228405274188,11.811058017013222,11.70127107001745,11.820751162114437,11.680531339111257,11.837142017629297
22082,test,95,277.873383598,44.0861758456,3.381030371260989,3.443562540198597,3.380336622680458,3.3767561471582392,3.384194267582406,3.375774501971664,3.3850460216623253,3.3747661780317366,3.385667941993058,3.3737708865556364,3.386635844013892,3.3719393387745553,3.3878888315897586,3.370065977373087,3.3891366496916837,3.3654353056535626,3.3911892943887434
22042,test,95,261.4789870511,28.1411242773,6.826316552393759,6.879276626759867,6.826188360357384,6.823661844219234,6.8283519572178575,6.823096767743161,6.829067506978379,6.822381042971013,6.829626783536744,6.8215034640618795,6.8304255726958285,6.820041152169876,6.83144030356506,6.8179374161021,6.832233024459994,6.814702261318871,6.8342639882867084
21912,test,95,208.1971982735,4.0752788173,20.235394361947293,20.261105818746262,20.235301032734686,20.23430704820588,20.235988283450475,20.23401947815396,20.236221180612404,20.23377034598911,20.236488414879112,20.233407631627053,20.23674787146541,20.232997088709027,20.237112156259982,20.23262493516138,20.237476897961404,20.23170770359516,20.238301440756082
4852,test,21,206.2114284251,71.9656984961,18.04990076534491,20.342737169006472,18.091433019378787,17.956836734900183,18.19803492920938,17.92565145899454,18.22155018766489,17.88691044827494,18.2561622379731,17.831560769823486,18.303886430784544,17.781552743218434,18.364989655392684,17.731770152410693,18.416044281772667,17.614277450315267,18.509062247444454
4865,test,21,212.4228568502,4.9499485599,19.09327835147752,19.20634063587224,19.0805575053457,19.06619686209604,19.08990495517428,19.062386483340575,19.091961854544834,19.056749519331916,19.0940594898076,19.051767768069066,19.0966836291377,19.044285118395326,19.101387642602926,19.036791700250657,19.105411386481332,19.021901119034784,19.11327793921906
4941,test,21,243.4799989759,32.8213300008,10.532650458618862,10.983065224879132,10.531567729704724,10.509410362453957,10.552452612845808,10.504278325484954,10.558511854164582,10.497473214901927,10.564507659023237,10.488251455101183,10.571370621547883,10.473642958336319,10.583650263407806,10.462096994194399,10.592360345572889,10.438460524205423,10.610194063538177
21923,test,95,212.2957974102,13.2309312348,17.649470994342913,18.477773873606324,17.636147527495027,17.604416559026888,17.663387488370766,17.59778769090073,17.669727431035113,17.587310181059006,17.679490118423715,17.577896194734763,17.688570308611922,17.559323747808772,17.706594455796832,17.541007549763375,17.720877641889363,17.511729208295346,17.74318952225091
3206,test,13,286.7186633493,60.0723542337,1.6287474798257964,1.7532751935475157,1.6258719491713332,1.6180393681512657,1.6325971430291377,1.6160705294441415,1.6339897236438887,1.6127069725411418,1.635340264835621,1.609550308558537,1.6368940391116071,1.603255403285243,1.6396148800249992,1.5997207650478797,1.641521877347914,1.591964519304934,1.6455906786227508
3181,test,13,276.3950129506,49.3528882776,3.384773280931797,3.572883844436498,3.368958532871099,3.3585365035569943,3.3803364424106097,3.35602104024148,3.3835543825707504,3.352887692668606,3.3866789498176546,3.348728978007897,3.3900896924089046,3.342303367737911,3.395319044653089,3.3364451069988297,3.3998966757199356,3.3241751083901923,3.4085133707218307
