idx,split,source_id,temperature,pressure,actual,mean,median,q0.0050,q0.0250,q0.0500,q0.1000,q0.1500,q0.2000,q0.2500,q0.7500,q0.8000,q0.8500,q0.9000,q0.9500,q0.9750,q0.9950
1420,test,7,235.0,13.157756404343266,18.412031109433023,18.408775,18.410042,18.19797,18.24853,18.28204,18.306562,18.331085,18.345247,18.356543,18.457825,18.474358,18.490889,18.50742,18.53922,18.563555,18.615633
1422,test,7,235.0,14.658949177226052,18.412031109433023,18.405634,18.406994,18.193764,18.244871,18.280094,18.303362,18.32663,18.34279,18.353807,18.45498,18.470417,18.4877,18.50498,18.53486,18.561161,18.612337
1423,test,7,235.0,15.409545563667448,18.412031109433023,18.405716,18.407103,18.193653,18.244831,18.280083,18.30338,18.326675,18.34283,18.353867,18.455065,18.470549,18.487806,18.505064,18.535015,18.56124,18.61242
1432,test,7,240.0,16.70661495110423,20.252876201404856,20.24463,20.245363,20.047937,20.090899,20.121292,20.1451,20.16891,20.180965,20.192556,20.296642,20.311363,20.326084,20.340805,20.369186,20.392754,20.44321
1447,test,7,245.0,22.413467566430867,22.413567566430867,22.413069,22.413103,22.228361,22.265337,22.288818,22.318075,22.333952,22.34983,22.36571,22.463285,22.473509,22.485456,22.509832,22.53421,22.55298,22.601488
1456,test,7,250.0,24.28152660264423,24.91420197894223,24.913525,24.912992,24.75232,24.784956,24.816706,24.833038,24.846386,24.859734,24.873081,24.956255,24.96788,24.979506,24.99113,25.018429,25.042854,25.084923
1466,test,7,255.0,27.179875541209874,27.77615253859155,27.778465,27.777441,27.571907,27.629128,27.649021,27.683945,27.698957,27.71397,27.728983,27.830318,27.84209,27.857351,27.879848,27.902348,27.932938,27.96548
1467,test,7,255.0,27.77605253859155,27.77615253859155,27.77705,27.776213,27.571104,27.62831,27.647654,27.683037,27.697802,27.712566,27.727331,27.828867,27.840734,27.855045,27.878208,27.901373,27.93098,27.96499
1473,test,7,260.0,28.780680077418587,31.02205936509028,31.031149,31.029657,30.840935,30.890018,30.914776,30.9403,30.953823,30.967346,30.98087,31.080452,31.092587,31.104721,31.126795,31.155518,31.180363,31.224154
1484,test,7,265.0,33.10257087296778,34.67584882990338,34.664825,34.6638,34.465897,34.517033,34.53523,34.57162,34.585217,34.598595,34.611973,34.71737,34.730606,34.743847,34.76312,34.7952,34.811546,34.866894
1504,test,7,275.0,41.961262522201054,43.30933079730086,43.299564,43.30024,43.06697,43.125145,43.15864,43.189007,43.217686,43.230804,43.243927,43.35579,43.369946,43.3841,43.40979,43.439697,43.466656,43.518227
1512,test,7,280.0,46.302628103882526,48.34320899224326,48.327583,48.328537,48.087204,48.147373,48.175747,48.213783,48.236675,48.2526,48.268528,48.388603,48.40109,48.421497,48.442093,48.46269,48.498363,48.55068
1516,test,7,280.0,47.93501281457111,48.34320899224326,48.325493,48.32643,48.086582,48.14638,48.174957,48.211906,48.235428,48.250885,48.266342,48.386223,48.398758,48.418415,48.439957,48.461502,48.49609,48.547985
1519,test,7,285.0,50.99478418994446,53.89241823259466,53.8882,53.889694,53.64288,53.70954,53.748604,53.7745,53.79937,53.817814,53.830147,53.94703,53.96259,53.978153,53.993713,54.034824,54.055557,54.11174
1522,test,7,285.0,52.08135945593828,53.89241823259466,53.8888,53.890255,53.644062,53.71028,53.7498,53.77508,53.80015,53.818268,53.830635,53.9478,53.963257,53.97871,53.994553,54.035366,54.055775,54.11195
1531,test,7,290.0,58.131982330188535,59.98279150789634,60.008606,60.00883,59.754257,59.826004,59.847725,59.889606,59.908806,59.928,59.9472,60.07132,60.089222,60.10713,60.126736,60.16762,60.20402,60.26614
1534,test,7,290.0,59.057336919042434,59.98279150789634,60.007694,60.007748,59.75066,59.823345,59.8465,59.888527,59.90765,59.92666,59.945667,60.07065,60.08869,60.10674,60.126167,60.167374,60.20373,60.26586
1538,test,8,200.0,2.7086790624439123,13.469449211065248,13.4767,13.4765835,13.228864,13.28873,13.320291,13.353394,13.375256,13.396416,13.410687,13.542002,13.557462,13.577526,13.603229,13.631497,13.668114,13.7298155
1552,test,8,205.0,8.172031641338686,14.057318932670578,14.063763,14.063703,13.820065,13.881079,13.9208765,13.947069,13.973021,13.988924,14.002699,14.1247425,14.13929,14.153837,14.179197,14.214542,14.245737,14.308077
1565,test,8,210.0,12.54812771354898,14.884155097243935,14.879684,14.880472,14.655229,14.712361,14.733208,14.773966,14.790643,14.807321,14.8239975,14.936613,14.947868,14.968253,14.988882,15.014079,15.050621,15.110449
1568,test,8,215.0,5.453702047597056,15.944362194619329,15.960123,15.959541,15.737848,15.796171,15.820192,15.855067,15.871686,15.888304,15.904922,16.015297,16.029411,16.048536,16.067661,16.096075,16.126963,16.184227
1576,test,8,215.0,14.77864440050574,15.944362194619329,15.93529,15.934467,15.71792,15.775481,15.798721,15.827893,15.85198,15.864595,15.877211,15.992179,16.006136,16.020094,16.045807,16.07391,16.103186,16.16609
1586,test,8,220.0,16.0716611590745,17.239677690711765,17.230186,17.229343,17.021412,17.071901,17.098154,17.125624,17.1484,17.16127,17.17414,17.2857,17.2995,17.313297,17.337898,17.367102,17.383707,17.43458
1589,test,8,225.0,9.390948989944006,18.777057901171226,18.76679,18.768377,18.564028,18.612759,18.643309,18.670094,18.69297,18.704268,18.715565,18.814913,18.831005,18.8471,18.863192,18.88461,18.914316,18.961014
1597,test,8,225.0,18.776957901171222,18.777057901171226,18.754366,18.75565,18.540424,18.59517,18.627893,18.654583,18.675476,18.693243,18.70368,18.804625,18.815205,18.834887,18.854568,18.87425,18.904377,18.946308
1602,test,8,230.0,14.66551096569185,20.567245286525115,20.555714,20.55428,20.356022,20.410326,20.42847,20.46476,20.47831,20.49112,20.503931,20.607723,20.621151,20.634579,20.651983,20.68509,20.701641,20.753725
1609,test,8,235.0,13.119287212822805,22.6237572648374,22.634748,22.63523,22.445108,22.492079,22.511074,22.546188,22.558908,22.571629,22.584347,22.684149,22.698215,22.71228,22.726345,22.752209,22.778393,22.825191
1610,test,8,235.0,14.307333469324629,22.6237572648374,22.63192,22.632565,22.443253,22.49074,22.50845,22.543869,22.556717,22.568993,22.581268,22.68048,22.695099,22.70972,22.72434,22.747276,22.775675,22.82031
1613,test,8,235.0,17.8714722388301,22.6237572648374,22.625385,22.626198,22.439163,22.487871,22.50295,22.53311,22.551731,22.56311,22.574488,22.67125,22.687397,22.703543,22.719688,22.735836,22.76913,22.807852
1615,test,8,235.0,20.24756475183375,22.6237572648374,22.624603,22.625372,22.438723,22.487568,22.502369,22.531971,22.551147,22.562414,22.573683,22.670258,22.686432,22.702812,22.719193,22.735573,22.768599,22.807264
1630,test,8,245.0,19.18897009492636,27.599363197253048,27.58307,27.583874,27.393787,27.437677,27.460445,27.48645,27.510723,27.521864,27.533005,27.629272,27.644876,27.660482,27.676086,27.709063,27.729538,27.781225
1632,test,8,245.0,21.59191098130541,27.599363197253048,27.580101,27.581049,27.392822,27.433191,27.458557,27.483135,27.507715,27.519495,27.530315,27.62557,27.641142,27.657427,27.673712,27.705444,27.727562,27.77826
1634,test,8,245.0,23.994851867684467,27.599363197253048,27.584259,27.584946,27.394293,27.439123,27.461084,27.48769,27.511488,27.52275,27.534016,27.631077,27.64642,27.661762,27.677107,27.710665,27.730537,27.782759
1635,test,8,245.0,25.19632231087399,27.599363197253048,27.587494,27.58793,27.39554,27.44442,27.463238,27.491564,27.513731,27.525385,27.537039,27.635494,27.650198,27.664904,27.679607,27.714252,27.732613,27.785696
1636,test,8,245.0,26.39779275406352,27.599363197253048,27.590042,27.590267,27.39657,27.448908,27.464987,27.494717,27.515493,27.527498,27.539505,27.63878,27.65304,27.667301,27.682362,27.716923,27.734203,27.787886
1656,test,8,255.0,32.63689410653102,33.84239239430971,33.80754,33.80741,33.606945,33.660664,33.677616,33.706383,33.72843,33.741055,33.753674,33.861732,33.875523,33.889313,33.903103,33.939445,33.958626,34.01319
1668,test,8,265.0,30.794338912773924,41.49774142360121,41.48796,41.490025,41.26715,41.316063,41.342537,41.37581,41.399788,41.41509,41.43039,41.5478,41.559822,41.571846,41.597275,41.624344,41.64787,41.693333
1673,test,8,265.0,36.74061808545575,41.49774142360121,41.501736,41.505646,41.27084,41.330784,41.351086,41.391693,41.41027,41.42875,41.44723,41.560112,41.570942,41.590164,41.611546,41.63293,41.667217,41.71412
1674,test,8,265.0,37.92987391999211,41.49774142360121,41.50128,41.50509,41.27072,41.330612,41.35066,41.390755,41.409733,41.428104,41.446476,41.559765,41.570637,41.589714,41.61127,41.632828,41.667046,41.71396
1686,test,8,270.0,44.72816253204071,45.8968953282585,45.892384,45.89285,45.660446,45.72759,45.7517,45.782402,45.80683,45.819923,45.833015,45.951557,45.966473,45.98139,46.000698,46.03546,46.05284,46.107803
1689,test,8,275.0,41.6110775793318,50.69405481090635,50.695953,50.696293,50.445625,50.51254,50.546696,50.576862,50.59982,50.622772,50.63539,50.755028,50.77299,50.790955,50.81404,50.853592,50.873367,50.93152
1694,test,8,275.0,47.28787584906589,50.69405481090635,50.70684,50.70747,50.4528,50.521454,50.55973,50.586575,50.613415,50.631794,50.64535,50.76824,50.784065,50.79989,50.827675,50.860626,50.88611,50.9343
1699,test,8,280.0,47.220066630710086,55.894184903506485,55.89588,55.894707,55.657913,55.71777,55.74635,55.781418,55.802643,55.823864,55.837597,55.95522,55.972374,55.98953,56.006683,56.049183,56.071335,56.129536
1701,test,8,280.0,49.38857119890918,55.894184903506485,55.893044,55.89145,55.657112,55.716583,55.743633,55.77947,55.79991,55.82035,55.83541,55.951206,55.968998,55.98679,56.00458,56.04635,56.0699,56.128464
1708,test,8,285.0,52.42588981420948,61.48837687225662,61.498108,61.498764,61.24747,61.31202,61.33902,61.37993,61.399727,61.41953,61.43794,61.560326,61.57816,61.595997,61.613834,61.655293,61.684742,61.753246
1710,test,8,285.0,54.43975360488662,61.48837687225662,61.490677,61.491272,61.234486,61.29941,61.332596,61.369625,61.392746,61.411057,61.429367,61.55121,61.570168,61.589455,61.608738,61.647552,61.674126,61.741936
1717,test,8,285.0,61.48827687225662,61.48837687225662,61.479378,61.479744,61.219643,61.28459,61.324154,61.355076,61.382786,61.399242,61.4157,61.542027,61.55696,61.57899,61.601025,61.63512,61.66773,61.73368
1718,test,8,290.0,59.44304578668329,67.4359165237274,67.41036,67.410866,67.1744,67.243034,67.2801,67.30608,67.33207,67.346436,67.35767,67.4619,67.477135,67.49237,67.5076,67.54763,67.570694,67.64333
1720,test,8,290.0,61.21921706158198,67.4359165237274,67.41442,67.415215,67.178024,67.247345,67.28229,67.31026,67.33786,67.349655,67.36145,67.46722,67.48136,67.49551,67.50965,67.55043,67.57481,67.645325
1727,test,8,290.0,67.4358165237274,67.4359165237274,67.416664,67.41734,67.1845,67.25006,67.28303,67.31082,67.33804,67.35022,67.362404,67.470894,67.48446,67.498024,67.51455,67.55346,67.58066,67.65053
1730,test,9,200.0,8.510974307688027,28.71683333130933,28.698029,28.697216,28.48417,28.539244,28.558779,28.596272,28.612,28.627728,28.643456,28.753227,28.76515,28.783966,28.80632,28.82941,28.864159,28.92231
1735,test,9,200.0,22.9436593245604,28.71683333130933,28.675789,28.67668,28.45885,28.517368,28.544502,28.570723,28.596033,28.608515,28.620995,28.729242,28.74367,28.758097,28.777025,28.810947,28.827908,28.881649
1737,test,9,200.0,28.71673333130933,28.71683333130933,28.679165,28.67978,28.445784,28.507725,28.540752,28.566347,28.591942,28.606852,28.6202,28.737747,28.751919,28.76609,28.791565,28.820204,28.849361,28.906466
1740,test,9,205.0,9.067817486295503,28.549745792633,28.538986,28.540785,28.323566,28.379614,28.406713,28.437614,28.456415,28.475214,28.488707,28.589922,28.60342,28.621191,28.63896,28.661758,28.694328,28.744802
1746,test,9,205.0,25.76652746315621,28.549745792633,28.528088,28.529728,28.319687,28.374788,28.397554,28.431395,28.447098,28.462801,28.478504,28.579725,28.589725,28.605125,28.62707,28.649015,28.677334,28.719706
1766,test,9,215.0,26.46777292251137,29.08704589168608,29.043076,29.043972,28.839966,28.890203,28.909126,28.946465,28.961784,28.977106,28.992426,29.09574,29.106415,29.117088,29.142212,29.169067,29.194483,29.243376
1772,test,9,220.0,17.01480541217134,29.778129838196115,29.716578,29.718946,29.51256,29.564034,29.587105,29.61854,29.638136,29.65156,29.664986,29.769787,29.78136,29.792936,29.808311,29.84145,29.85802,29.909338
1776,test,9,220.0,27.22538495299116,29.778129838196115,29.738739,29.741325,29.524345,29.583874,29.609701,29.640966,29.659756,29.678545,29.69381,29.78829,29.79767,29.812935,29.834372,29.855808,29.880371,29.926865
1777,test,9,220.0,29.778029838196115,29.778129838196115,29.72673,29.7288,29.51679,29.576227,29.595245,29.630934,29.64649,29.662046,29.677605,29.778906,29.789423,29.79994,29.822836,29.849651,29.864952,29.91509
1778,test,9,225.0,8.311837250622172,30.74966041419603,30.691956,30.691305,30.496181,30.547422,30.566631,30.601027,30.613445,30.625864,30.63828,30.744135,30.756548,30.768963,30.784653,30.818003,30.834677,30.893843
1780,test,9,225.0,13.297997953638584,30.74966041419603,30.689762,30.689621,30.493765,30.545593,30.563732,30.599411,30.611633,30.623856,30.636078,30.742582,30.755108,30.767635,30.781448,30.81614,30.833487,30.89231
1781,test,9,225.0,15.791078305146792,30.74966041419603,30.68608,30.685925,30.491642,30.54374,30.560493,30.594,30.609045,30.62077,30.632496,30.738663,30.751717,30.76477,30.777824,30.812515,30.831383,30.889872
1788,test,9,230.0,10.06011725968814,32.005095610017406,31.974197,31.97377,31.76638,31.824865,31.843885,31.877945,31.892242,31.90654,31.920837,32.026997,32.038383,32.05044,32.076866,32.103294,32.12902,32.182644
1790,test,9,230.0,14.936756893094644,32.005095610017406,31.96885,31.968653,31.76351,31.822401,31.839638,31.874107,31.888462,31.901943,31.915422,32.021507,32.03339,32.045273,32.06913,32.099026,32.11919,32.172028
1800,test,9,235.0,16.845789605194284,33.55049747944973,33.514076,33.5139,33.31952,33.371937,33.387455,33.41519,33.437954,33.44944,33.460926,33.56531,33.579216,33.59312,33.611416,33.644585,33.661167,33.717373
1809,test,9,240.0,16.711125595760482,35.39395817431174,35.3668,35.364964,35.174023,35.2141,35.24311,35.264366,35.28562,35.30258,35.312984,35.416405,35.432606,35.451206,35.46981,35.50141,35.529312,35.588703
1816,test,9,240.0,33.05851660199283,35.39395817431174,35.360207,35.357834,35.160294,35.20584,35.239204,35.25813,35.277054,35.29598,35.30725,35.411022,35.423855,35.444405,35.46495,35.4929,35.52436,35.583103
1819,test,9,245.0,19.278198658702102,37.54510039335892,37.52465,37.52395,37.312344,37.36815,37.389523,37.42323,37.43838,37.45353,37.468678,37.578426,37.58954,37.607132,37.63197,37.6577,37.693638,37.745075
1823,test,9,245.0,28.411599526030507,37.54510039335892,37.527313,37.52642,37.314293,37.369877,37.392696,37.42502,37.440365,37.455715,37.471066,37.580936,37.591957,37.611637,37.635258,37.66354,37.697018,37.750603
1824,test,9,245.0,30.694949742862608,37.54510039335892,37.527626,37.526768,37.314262,37.3699,37.392815,37.42509,37.440426,37.455765,37.4711,37.581276,37.592274,37.612244,37.635788,37.664753,37.69785,37.752285
1828,test,9,250.0,19.958340419310385,40.01460799958169,40.00612,40.00633,39.784935,39.84075,39.873207,39.90028,39.920387,39.940495,39.95334,40.058388,40.068794,40.089924,40.11214,40.144726,40.173126,40.22977
1832,test,9,250.0,28.872192677208744,40.01460799958169,40.01722,40.01784,39.800858,39.851894,39.886295,39.9096,39.932903,39.950623,39.96206,40.06783,40.084778,40.103386,40.12199,40.15869,40.181046,40.238506
1841,test,9,255.0,29.80208626356808,42.81373403708674,42.815956,42.815586,42.587498,42.649033,42.680233,42.706005,42.731773,42.74536,42.758114,42.873997,42.88885,42.90371,42.924248,42.95823,42.97528,43.03043
1844,test,9,255.0,36.30786015032741,42.81373403708674,42.817825,42.81777,42.58654,42.64955,42.680717,42.707264,42.733616,42.746887,42.76016,42.87602,42.890575,42.90513,42.92669,42.959694,42.979134,43.03128
1860,test,9,265.0,35.27709083685895,49.44492315605447,49.427845,49.429707,49.197952,49.25596,49.282917,49.31583,49.33649,49.35715,49.37049,49.48712,49.502674,49.518223,49.533775,49.5684,49.587685,49.64565
1862,test,9,265.0,39.3250143566291,49.44492315605447,49.433968,49.435577,49.202644,49.2605,49.29105,49.32074,49.342968,49.36304,49.375477,49.494316,49.509014,49.523716,49.54097,49.574608,49.591427,49.65151
1864,test,9,265.0,43.37293787639924,49.44492315605447,49.44204,49.443054,49.211456,49.26798,49.303387,49.327995,49.352608,49.369247,49.382263,49.502907,49.51673,49.53056,49.552914,49.581566,49.607513,49.667324
1872,test,9,270.0,43.63155906024835,53.29562377947152,53.2906,53.290745,53.045513,53.108036,53.144234,53.173145,53.19678,53.21741,53.229942,53.352825,53.367813,53.3828,53.409157,53.44048,53.469353,53.512367
1877,test,9,270.0,53.29552377947152,53.29562377947152,53.307297,53.307,53.05824,53.123405,53.15885,53.189972,53.217224,53.23133,53.245438,53.3691,53.38245,53.402637,53.426804,53.451492,53.488327,53.539547
1878,test,9,275.0,41.1023425441162,57.509619709736405,57.497444,57.495827,57.238716,57.310787,57.346626,57.387955,57.405804,57.421597,57.437393,57.557663,57.570736,57.5921,57.61415,57.6503,57.67987,57.74793
1879,test,9,275.0,42.92536222918511,57.509619709736405,57.506435,57.504135,57.24899,57.32451,57.355335,57.39591,57.413418,57.43093,57.44844,57.565536,57.581764,57.601612,57.621464,57.661358,57.68603,57.76141
1881,test,9,275.0,46.57140159932293,57.509619709736405,57.519154,57.51636,57.26786,57.339104,57.37025,57.404934,57.425537,57.446144,57.45919,57.579124,57.596554,57.613983,57.635754,57.674255,57.70823,57.781025
1911,test,9,290.0,64.45383982871599,72.1556285644269,72.14397,72.14485,71.83065,71.910095,71.94996,71.99836,72.02784,72.05035,72.06724,72.21646,72.237,72.26108,72.28676,72.33549,72.38039,72.4567
1916,test,9,290.0,70.87191377514175,72.1556285644269,72.12982,72.13029,71.823524,71.89685,71.93803,71.9861,72.01092,72.03547,72.05342,72.20486,72.22004,72.24685,72.27497,72.32443,72.36755,72.44741
1917,test,9,290.0,72.1555285644269,72.1556285644269,72.135925,72.13617,71.82782,71.90424,71.94336,71.99078,72.01648,72.04175,72.05841,72.20994,72.22733,72.253876,72.280426,72.33118,72.37601,72.453384
1926,test,10,205.0,3.5024728097497766,103.52535819510304,103.49963,103.502464,101.80039,102.25973,102.46731,102.69981,102.85599,102.97896,103.08452,103.91759,104.028206,104.15481,104.297714,104.52764,104.73605,105.17342
1929,test,10,205.0,36.8434012715342,103.52535819510304,103.44731,103.44461,101.76825,102.21632,102.42263,102.6556,102.80775,102.929985,103.03713,103.860214,103.97128,104.09678,104.246796,104.465225,104.67729,105.12087
1930,test,10,205.0,47.957044092129,103.52535819510304,103.41592,103.41362,101.739746,102.18133,102.39043,102.62437,102.77507,102.89668,103.00569,103.830154,103.93721,104.06297,104.21954,104.43447,104.643425,105.08602
1941,test,10,210.0,55.64199935490845,96.61825596579985,96.545425,96.53695,95.438446,95.69718,95.82888,95.97727,96.0794,96.166466,96.23971,96.834145,96.921814,97.01491,97.127144,97.30165,97.45906,97.757454
1946,test,10,215.0,5.516379237034647,90.76992482699112,90.65036,90.64987,89.73523,89.97566,90.0903,90.224236,90.31066,90.37553,90.43224,90.870125,90.92628,90.99387,91.07394,91.21381,91.317566,91.55731
1951,test,10,215.0,52.87940456478824,90.76992482699112,90.732956,90.729294,89.83402,90.07043,90.186356,90.3145,90.3947,90.46059,90.51211,90.95308,91.01005,91.07428,91.166794,91.28766,91.3929,91.6356
1956,test,10,220.0,6.807136339896532,85.84758495835386,85.722015,85.72576,85.03727,85.21028,85.29243,85.39061,85.45469,85.50676,85.55037,85.894684,85.9374,85.98776,86.04772,86.138,86.22515,86.394295
1958,test,10,220.0,24.37165825510928,85.84758495835386,85.78322,85.7839,85.10437,85.27178,85.35742,85.453926,85.51676,85.5664,85.61125,85.95704,86.00015,86.047966,86.108894,86.20243,86.28639,86.45623
1966,test,10,225.0,8.316045242318033,81.74920728068463,81.60895,81.60973,81.08362,81.221245,81.28716,81.35763,81.40594,81.445625,81.47707,81.74206,81.77437,81.80837,81.85566,81.928024,81.99322,82.13813
1968,test,10,225.0,24.634503473066165,81.74920728068463,81.70449,81.70617,81.19698,81.32608,81.386955,81.45582,81.50323,81.54002,81.574394,81.833176,81.862656,81.89989,81.94868,82.02307,82.09289,82.23068
1970,test,10,225.0,40.952961703814296,81.74920728068463,81.74209,81.744125,81.24054,81.35877,81.42044,81.49266,81.54053,81.5808,81.61558,81.86659,81.898705,81.93702,81.986786,82.05843,82.12909,82.26183
1978,test,10,230.0,32.84268059165459,78.39585728982381,78.35233,78.35256,77.92529,78.02703,78.08037,78.142075,78.182396,78.21389,78.241135,78.46265,78.48929,78.52344,78.5634,78.623085,78.66933,78.78132
1994,test,10,235.0,75.72610760536186,75.72620760536186,75.75273,75.7508,75.37841,75.46958,75.51371,75.56844,75.60699,75.63245,75.6564,75.85044,75.87666,75.902885,75.938866,75.98824,76.031364,76.128525
2000,test,10,240.0,47.3348302480256,73.69251088812649,73.69301,73.69351,73.3518,73.4292,73.47396,73.52446,73.55624,73.58336,73.60382,73.78152,73.80345,73.82979,73.86455,73.91318,73.94791,74.0329
2001,test,10,240.0,53.92422540805082,73.69251088812649,73.69876,73.699265,73.35466,73.433624,73.478294,73.52897,73.56276,73.5884,73.60945,73.78786,73.80913,73.837166,73.86993,73.91857,73.95572,74.03923
2006,test,10,245.0,23.150193421060845,72.2575538734705,72.22077,72.21697,71.90509,71.990326,72.02728,72.06712,72.09899,72.11835,72.13771,72.30209,72.32317,72.34535,72.37964,72.4243,72.460785,72.55535
2010,test,10,245.0,47.70382364726567,72.2575538734705,72.249405,72.248314,71.93592,72.01487,72.05289,72.096664,72.12261,72.14772,72.16809,72.33037,72.35023,72.375854,72.401474,72.45017,72.49512,72.57379
2011,test,10,245.0,53.84223120381688,72.2575538734705,72.25951,72.25867,71.94392,72.02638,72.06051,72.105095,72.13262,72.15976,72.17706,72.33929,72.36149,72.38506,72.41234,72.45835,72.50541,72.581985
2016,test,10,250.0,25.69425061198332,71.39224360274777,71.40202,71.40118,71.11107,71.18381,71.21938,71.258514,71.29068,71.310425,71.33017,71.47529,71.493385,71.51149,71.54251,71.58492,71.62654,71.69559
2022,test,10,250.0,59.967670355056654,71.39224360274777,71.42986,71.42942,71.13597,71.211845,71.24706,71.29233,71.31762,71.34291,71.35844,71.500824,71.51584,71.541595,71.567924,71.61612,71.65235,71.727844
2025,test,10,255.0,23.329318518114707,71.07354783148571,71.09628,71.09555,70.80968,70.88394,70.91398,70.95754,70.98528,71.00839,71.02373,71.16704,71.18556,71.20939,71.23555,71.27853,71.315056,71.38414
2028,test,10,255.0,39.24402828923837,71.07354783148571,71.10266,71.10104,70.823875,70.89128,70.92287,70.96441,70.994026,71.01387,71.029686,71.17197,71.192856,71.21578,71.24466,71.283844,71.3216,71.38903
2031,test,10,255.0,55.15873806036204,71.07354783148571,71.1266,71.12552,70.84175,70.91142,70.9512,70.991615,71.01636,71.0352,71.05405,71.19927,71.2181,71.24052,71.26952,71.308716,71.33872,71.41067
2033,test,10,255.0,65.76854457444449,71.07354783148571,71.12977,71.12871,70.844185,70.914665,70.95365,70.9957,71.01875,71.03803,71.05717,71.20291,71.22142,71.244705,71.27241,71.31204,71.340775,71.41567
2039,test,10,260.0,46.729572466726495,71.28253743353366,71.31161,71.3127,71.014694,71.0856,71.12605,71.17157,71.196144,71.21879,71.23804,71.38559,71.40197,71.42748,71.453,71.4959,71.52739,71.61079
2040,test,10,260.0,51.64014546008792,71.28253743353366,71.32199,71.32279,71.02283,71.09835,71.135216,71.1814,71.206535,71.2312,71.24772,71.39465,71.41473,71.4377,71.46174,71.503876,71.540306,71.62042
2054,test,10,265.0,72.0021502141612,72.00225021416121,72.027405,72.02784,71.700165,71.78605,71.82873,71.87568,71.90346,71.92975,71.947556,72.108604,72.12939,72.15017,72.18038,72.217705,72.26172,72.337364
2060,test,10,270.0,56.670520722500136,73.21496833399787,73.20985,73.20813,72.88694,72.964386,73.004265,73.053894,73.08235,73.10968,73.12713,73.29293,73.31477,73.336624,73.37087,73.41454,73.45469,73.53722
2068,test,10,275.0,52.45181634307657,74.89814942713753,74.869545,74.87127,74.493164,74.59235,74.64172,74.69193,74.72657,74.7527,74.77797,74.95826,74.98304,75.00838,75.04697,75.1023,75.147575,75.23632
2099,test,10,290.0,70.44431385849917,82.2547727468554,82.19833,82.19943,81.6745,81.81427,81.8751,81.950714,82.000404,82.03759,82.07189,82.32637,82.35902,82.39725,82.441734,82.52257,82.58505,82.72181
2125,test,11,205.0,3.4942990344838094,37.245045626558586,37.192688,37.19424,36.944847,37.007793,37.034763,37.07434,37.095222,37.1161,37.13152,37.251587,37.269444,37.2873,37.31224,37.351086,37.385517,37.449097
2126,test,11,205.0,7.244370878047674,37.245045626558586,37.22646,37.22362,36.979904,37.04579,37.077183,37.11246,37.134327,37.151207,37.168087,37.285564,37.299076,37.32254,37.346046,37.38135,37.40923,37.470226
2135,test,11,210.0,4.4099531229879165,35.99318809559971,35.96377,35.963497,35.70928,35.783875,35.81133,35.85115,35.870716,35.890278,35.90792,36.022907,36.03714,36.058434,36.079727,36.11197,36.14193,36.1976
2137,test,11,210.0,11.428427561346094,35.99318809559971,35.998573,35.99881,35.760513,35.82995,35.856365,35.88992,35.912647,35.92611,35.939575,36.058132,36.07212,36.086113,36.10738,36.141266,36.15963,36.217777
2145,test,11,215.0,5.499811563910917,35.234602620460095,35.209206,35.209415,34.983402,35.041275,35.069183,35.09851,35.124104,35.137894,35.151688,35.266716,35.280407,35.294098,35.319378,35.35009,35.375057,35.433254
2153,test,11,215.0,31.93064805862129,35.234602620460095,35.212296,35.21215,34.999187,35.0542,35.074265,35.107136,35.12876,35.1424,35.156036,35.268913,35.282017,35.295116,35.320087,35.349133,35.368855,35.41835
2160,test,11,220.0,22.417600421979408,34.92408743341379,34.929592,34.928394,34.715065,34.768333,34.796783,34.825016,34.843567,34.86212,34.876083,34.983723,34.994877,35.0147,35.03721,35.06128,35.096077,35.141823
2165,test,11,225.0,8.28611199625113,35.03168430119745,35.018402,35.018574,34.813515,34.865635,34.883682,34.91276,34.937828,34.9498,34.961773,35.074993,35.089104,35.103214,35.117325,35.15387,35.175793,35.233196
2173,test,11,225.0,32.059865156203415,35.03168430119745,35.008633,35.00866,34.813633,34.859467,34.88034,34.90539,34.93044,34.94395,34.954876,35.059723,35.076054,35.092384,35.108715,35.13596,35.165054,35.219894
2184,test,11,230.0,35.538315547927766,35.53841554792777,35.529724,35.52984,35.314533,35.37286,35.398586,35.42939,35.44619,35.46299,35.479794,35.58263,35.593372,35.606617,35.63154,35.656464,35.6871,35.73629
2185,test,11,235.0,12.031318109653784,36.43336102411479,36.41488,36.41381,36.183743,36.23908,36.27175,36.300266,36.328777,36.341763,36.354176,36.473923,36.490036,36.50615,36.530296,36.565163,36.596355,36.653694
2187,test,11,235.0,17.453972090645117,36.43336102411479,36.44253,36.44115,36.219227,36.273502,36.298073,36.335537,36.35174,36.36795,36.384155,36.50028,36.512634,36.53318,36.55604,36.584415,36.61807,36.676964
2196,test,11,240.0,16.922519103520134,37.71157421762168,37.716,37.71391,37.491737,37.551064,37.582508,37.61107,37.630768,37.65047,37.663425,37.768295,37.78225,37.802616,37.822983,37.853233,37.88542,37.947063
2200,test,11,240.0,27.316996660570904,37.71157421762168,37.72735,37.72615,37.513367,37.5671,37.599556,37.62265,37.645744,37.662155,37.672897,37.778084,37.79549,37.8129,37.83031,37.865456,37.89142,37.95039
