T_K,P_bubble_bar,P_dew_bar
200,57.785288484185934,2.46878962509742
205,55.752133098843174,3.1705706432215246
210,54.06913353527591,4.01755436130024
215,52.719456756786705,5.028624405904349
220,51.69310333402589,6.22362584354234
225,50.985476364666745,7.6233455105323324
230,50.59633373074129,9.24951392547069
235,50.529011438269166,11.124833764340808
240,50.78983519115247,13.273041215056272
245,51.3876549509988,15.71900888915622
250,52.33344835515924,18.488902943408586
255,53.63994603360489,21.61041373982768
260,55.321234741647096,25.11309083781382
265,57.39228886521846,29.028833587112146
270,59.868357591489406,33.39262713538809
275,62.76407233639918,38.24369122829476
280,66.09198435615838,43.62737886157086
285,69.85984752524524,49.5985748622066
290,74.06483024801523,56.22850298090015
295,78.67891590247118,63.620822959170496
