T,P,z_carbon dioxide,z_nitrogen,z_methane,rho_l,rho_v,x_carbon dioxide,x_nitrogen,x_methane,y_carbon dioxide,y_nitrogen,y_methane,rhoL1_carbon dioxide,rhoL2_nitrogen,rhoL3_methane,rhoV1_carbon dioxide,rhoV2_nitrogen,rhoV3_methane,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
213.476137931,11.5313338499,0.96,0.01,0.03,0.026561200428866283,0.0007069484756086542,0.96517137470765,0.006726256156301111,0.028102369136048955,0.42125445658325555,0.3510533960093324,0.22769214740741195,0.025636110331814295,0.00017865743790340953,0.0007464326591485821,0.00029780519592488455,0.00024817666316603876,0.00016096661651773087,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,14.769976240607742,-0.173900055600825,-0.706881017885225
213.476137931,11.8374269889,0.96,0.01,0.03,0.026556500877040222,0.0007262131489787317,0.9644126370155215,0.007154564918325448,0.028432798066152985,0.41172859928461647,0.36354611593630065,0.22472528477908282,0.02561142504073137,0.00019000020952835098,0.0007550756267804993,0.0002990027226110837,0.00026401196965308794,0.00016319845671455997,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,14.728229673290283,-0.19629534966144924,-0.7397752206056456
213.476137931,12.1435201279,0.96,0.01,0.03,0.02655198690536896,0.0007455043577270203,0.9636780997527489,0.007587069850407312,0.028734830396843925,0.4026929983113391,0.3756080469130021,0.22169895477565887,0.02558756828562583,0.00020145177931813458,0.0007629668404249978,0.0003002093850672629,0.00028001743577097814,0.0001652775368887793,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,14.687881988387261,-0.21905888556426412,-0.7726584584532592
213.476137931,12.4496132669,0.96,0.01,0.03,0.026547638027672106,0.0007648226761916028,0.9629651043741558,0.008023316771231798,0.029011578854612266,0.3941109245113139,0.3872492646839965,0.2186398108046896,0.02556444902420458,0.00021300010942401266,0.0007701888940435126,0.00030142497200108987,0.0002961770189688445,0.00016722068522166843,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,14.648780136555763,-0.2421326751507067,-0.8055134673922577
213.476137931,12.7557064059,0.96,0.01,0.03,0.026543436321889005,0.0007841686253712077,0.9622713264751173,0.008462908781687166,0.029265764743195602,0.38594925978886396,0.39848151567421664,0.21556922453691937,0.02554198767867194,0.00022463468034466855,0.0007768139628723968,0.0003026493005116686,0.0003124767023820858,0.0001690426224774533,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,14.61079062716413,-0.26546611049426083,-0.8383250686136439
213.476137931,13.0617995449,0.96,0.01,0.03,0.026539366098901826,0.0008035426780235761,0.9615947323433724,0.00890549876247053,0.029499768894157168,0.3781780619969771,0.40931768726749596,0.2125042507355269,0.025520114640436273,0.00023634629195052256,0.0007829051665150333,0.00030388221270681695,0.0003289042305893403,0.00017075623472741875,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,14.573796916123513,-0.28901500659003254,-0.8710799373879201
213.476137931,13.3678926839,0.96,0.01,0.03,0.02653541360600375,0.0008229452634926798,0.9609335401572612,0.009350782934171874,0.029715676908566926,0.3707701902313204,0.4197713903585772,0.20945841941010246,0.02549876893595434,0.000248126892698212,0.0007885177773511984,0.000305123571895145,0.00034544887744532787,0.000172372814152207,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,14.537697094080245,-0.31274023458113653,-0.903765873709979
213.476137931,13.6739858229,0.96,0.01,0.03,0.026531566779682752,0.0008423767735096655,0.9602861875727982,0.009798494137584714,0.029915318289617084,0.36370098647948385,0.4298566199153698,0.20644239360514635,0.02547789711319465,0.0002599694015516588,0.0007937002649364405,0.0003063732635128701,0.00036210123255607984,0.0001739022774407156,16.773770310510738,0.026801884987988592,0.0002738411918940959,309.1473760575555,82.3795680252517,4.55207599480763,14.502401955917957,-0.33660938361684956,-0.9363739938701325
216.8451724138,5.5565812086,0.96,0.01,0.03,0.026531601126068834,0.0003319462647914511,0.9977334640243765,0.00011165501307363483,0.002154880962550016,0.9507999380002141,0.01241094713425263,0.03678911486553329,0.026471466297625704,2.9623862705956803e-06,5.71724421725363e-05,0.00031561448798311434,4.119767543739325e-06,1.2212009264597423e-05,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.87491036662308,0.011503022994947543,-0.024559770078687038
216.8451724138,5.8634317114,0.96,0.01,0.03,0.026514413839347314,0.0003506074660797931,0.995356172541374,0.0002448069960873414,0.004399020462538491,0.9030984579379303,0.02569981944132039,0.07120172262074932,0.02639128547631078,6.490914005027248e-06,0.00011663744903150259,0.00031663306195818633,9.010548573029545e-06,2.4963855548577206e-05,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.738907265725622,0.022675258816839516,-0.050754506070967764
216.8451724138,6.1702822143,0.96,0.01,0.03,0.026497790811917964,0.00036930954043707027,0.9930554100210718,0.0003924244857460577,0.006552165493182197,0.8601598484497903,0.0390186022427713,0.10082154930743838,0.026313774519381782,1.0398381932773518e-05,0.00017361791060340915,0.00031766523833341205,1.4409942062774708e-05,3.723436004088349e-05,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.60806972596134,0.03240005494291509,-0.07674958919126595
216.8451724138,6.4771327172,0.96,0.01,0.03,0.026481789225387017,0.00038804877874946085,0.9908382295260965,0.0005557383116959784,0.008606032162207632,0.8213189952972302,0.052471300062849946,0.12620970463991985,0.02623916915076573,1.4716944834805334e-05,0.00022790312978648422,0.00031871183308882433,2.036142390878543e-05,4.897552175185106e-05,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.482713613579177,0.040508072111395066,-0.10265260156248956
216.8451724138,6.7839832201,0.96,0.01,0.03,0.02646646219230179,0.00040682139774025173,0.9887111283269269,0.0007358746568353151,0.010552997016237787,0.7860293544010576,0.06613453600666594,0.14783610959227647,0.026167685696972653,1.947599878340492e-05,0.000279300496545731,0.00031977356062230593,2.6904944377134844e-05,6.014289274081095e-05,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.363118014341302,0.04684650134642965,-0.1285659753550874
216.8451724138,7.090833723,0.96,0.01,0.03,0.02645185564639614,0.00042562367027376415,0.9866796554050168,0.0009337836419063786,0.012386560953076945,0.7538373488122186,0.08005769648265983,0.16610495470512154,0.026099507814009392,2.4700310100673595e-05,0.00032764752228607835,0.00032085101919090026,3.407445061061269e-05,7.069820047225118e-05,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.24950509690838,0.051284105439776795,-0.15458682914475474
216.8451724138,7.3976842259,0.96,0.01,0.03,0.026438005198762802,0.00044445207522663755,0.9847480176901744,0.0011501706315239666,0.014101811678301667,0.7243630593239797,0.09426318196468834,0.18137375871133188,0.026034773211164194,3.0408217135694927e-05,0.00037282377046291346,0.0003219446649340587,4.1895466841671885e-05,8.061194345090688e-05,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.142020506361163,0.053721102250889885,-0.18080166372506312
216.8451724138,7.7045347288,0.96,0.01,0.03,0.02642493351396863,0.0004633034491575678,0.982918755261132,0.0013854394282146458,0.015695805310653257,0.6972855289800521,0.10874749731823338,0.19396697370171448,0.025973562757408218,3.661014477820273e-05,0.00041476061178220803,0.00032305479062411736,5.038309059479088e-05,8.986556793865956e-05,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,15.040718008042873,0.05409585641090153,-0.20728300523816934
216.8451724138,8.0113852317,0.96,0.01,0.03,0.026412648631071806,0.0004821751176967124,0.9811925388036062,0.001639657743631634,0.017167803452762066,0.6723314842303064,0.12348367793512702,0.2041848378345666,0.02591589376684894,4.330770385775836e-05,0.0004534471603651058,0.00032418151253995334,5.95407569419928e-05,9.845284821476629e-05,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,14.945551038558134,0.05238919271761411,-0.23408656010368212
216.8451724138,8.3182357346,0.96,0.01,0.03,0.026401143543913177,0.0005010649867932817,0.979568128054537,0.0019125515826359414,0.018519320362827153,0.6492666188600426,0.13842517099840213,0.21230821014155538,0.025861718759810155,5.049354886830981e-05,0.0004889312352347139,0.00032532476980442587,6.936000647817212e-05,0.00010638021051068372,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,14.856372959801421,0.0486249198981632,-0.2612499128932573
216.8451724138,8.6250862375,0.96,0.01,0.03,0.026390397110667294,0.0005199715815499509,0.9780424986782269,0.002203529663902102,0.019753971657870985,0.6278888095351355,0.15351089008919544,0.21860030037566916,0.0258109299312277,5.8152022875511715e-05,0.0005213151565640821,0.0003264843373315003,7.982130030481963e-05,0.00011366594391363102,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,14.772946109122293,0.04286692289949201,-0.28879247242935513
216.8451724138,8.9319367404,0.96,0.01,0.03,0.02638037609933592,0.0005388940311054241,0.9766111116962215,0.00251173305596002,0.0208771552478185,0.6080227867143265,0.16867085716496386,0.2233063561207097,0.025763368429336884,6.626046267735967e-05,0.0005507472073216766,0.0003276598505364369,9.089571814763457e-05,0.00012033846242135263,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,14.694958004409964,0.03521284455003659,-0.3167171378939564
216.8451724138,9.2387872433,0.96,0.01,0.03,0.026371037979932503,0.0005578320083258678,0.9752682751366016,0.0028361008997235815,0.021895623963674855,0.589515898720579,0.18383173253538299,0.22665236874403805,0.025718836724250585,7.479092454153131e-05,0.0005774103311403898,0.00032885083772332945,0.00010254722455423647,0.0001264339460483019,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,14.622041861495758,0.0257859920545922,-0.3450128183639638
216.8451724138,9.5456377462,0.96,0.01,0.03,0.026362334000850668,0.0005767856396024448,0.9740075388381074,0.0031754416108680356,0.022817019551024484,0.5722346961575069,0.19892162198781593,0.22884368185467724,0.025677112058196717,8.371205234590243e-05,0.0006015098903080472,0.0003300567552259183,0.00011473513496899815,0.0001319937494075284,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,14.553798240099404,0.014726529778894104,-0.3736575642139126
216.8451724138,9.8524882491,0.96,0.01,0.03,0.02635421213980374,0.0005957554018912614,0.9728220705641194,0.0035285000246581626,0.02364942941122242,0.5560621369911043,0.21387377042026365,0.23006409258863197,0.025637959221929928,9.299083818514395e-05,0.0006232620796886695,0.00033127702189964897,0.00012741645405072355,0.0001370619259408888,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,14.489815124896593,0.0021824611984868625,-0.4026224717067013
216.8451724138,10.159338752,0.96,0.01,0.03,0.0263466196134452,0.0006147420203010181,0.9717049739812924,0.0038940152714759483,0.02440101074723165,0.5408952582438539,0.22862903385390423,0.2304757079022418,0.025601141325977777,0.00010259413912652335,0.0006428841483409005,0.00033251104382406765,0.00014054787417081894,0.00014168310230613145,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,14.429684477959384,-0.011694885917417963,-0.43187210912618035
216.8451724138,10.4661892548,0.96,0.01,0.03,0.02633950486931845,0.0006337463789392133,0.9706495391773207,0.004270763535549711,0.02507969728712966,0.5266432336208355,0.24313716647413058,0.23021959990503388,0.025566428263562747,0.00011248979694031929,0.0006605868088153844,0.00033375824230004263,0.00015408729883852095,0.00014590083780064965,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,14.37301491022729,-0.02676018127634805,-0.4613708146713389
216.8451724138,10.7730397577,0.96,0.01,0.03,0.026332818952624994,0.000652769446374047,0.969649413115617,0.004657589109816101,0.02569299777456682,0.5132257154377906,0.2573571993136318,0.22941708524857754,0.02553360244309262,0.0001226474507845052,0.0006765690587478649,0.0003350180661312507,0.0001679949165163347,0.0001497564637264615,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,14.319439950659108,-0.042875183786671656,-0.4910819278734273
216.8451724138,11.0798902606,0.96,0.01,0.03,0.026326516373090476,0.000671812219492658,0.9686987061704199,0.005053422644761008,0.02624787118481914,0.5005714286639725,0.27125712523186724,0.22817144610416026,0.025502462348587118,0.00013303901399744684,0.0006910150105059108,0.0003362900025053541,0.00018223385135521862,0.0001532883656320853,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,14.268622872822172,-0.05991189874673175,-0.5209699699929846
216.8451724138,11.3867407635,0.96,0.01,0.03,0.02632055554686317,0.0006908756833483233,0.9677920447403717,0.005457290019651934,0.0267506652399764,0.48861696893812817,0.2848131550986639,0.2265698759632079,0.02547282427140124,0.0001436389050975907,0.0007040923703643406,0.0003375735823107158,0.00019677048315538143,0.0001565316178822261,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,14.220258686249403,-0.07775365075791463,-0.5510014502579939
216.8451724138,11.6935912664,0.96,0.01,0.03,0.026314898925998677,0.0007099607845321353,0.9669245844416086,0.005868314205405735,0.027207101352985687,0.4773057742380556,0.29800874515005804,0.2246854806118863,0.025444522708644203,0.00015442409518125417,0.0007159521221732202,0.0003388683819397682,0.00021157452250417235,0.00015951788008819467,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,14.174074105586222,-0.09629536503861758,-0.5811453716897947
216.8451724138,12.0004417693,0.96,0.01,0.03,0.026309512913682522,0.0007290684151021188,0.9660919964588282,0.006285712385455183,0.027622291155716645,0.4665872442353555,0.3108335444678791,0.2225792112967653,0.02541740985663887,0.00016537403117682732,0.0007267290258668256,0.0003401740226615359,0.00022661891962577057,0.00016227547281481231,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,14.12982618545822,-0.11544326090423063,-0.6113734601904621
216.8451724138,12.3072922722,0.96,0.01,0.03,0.026304367644938938,0.0007481994042840278,0.9652904372187966,0.0067087901573087555,0.028000772623894693,0.45641598548271356,0.3232823614866149,0.22030165303067142,0.025391354544747075,0.00017647048275059722,0.0007365426174412676,0.00034149016844387377,0.00024187967027981897,0.00016482956556033494,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,14.087300165146935,-0.13511417944095783,-0.6416601998372986
216.8451724138,12.6141427751,0.96,0.01,0.03,0.02629943669274361,0.0007673545156032493,0.9645165089850865,0.007136934171235594,0.028346556843677928,0.44675116380684227,0.3353542081749215,0.21789462801823614,0.025366240867159356,0.0001876973484166891,0.0007454984771675658,0.00034281652289818733,0.0002573355659695781,0.00016720242673548378,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,14.046306921624126,-0.15523471630515573,-0.6719827458133523
216.8451724138,12.920993278,0.96,0.01,0.03,0.026294696741723734,0.0007865344476325105,0.9637672166952529,0.0075696041529848285,0.0286631791517622,0.43755594792514246,0.3470514512904193,0.21539260078443825,0.02534196669261682,0.0001990404456576286,0.0007536896034492852,0.00034415282580962144,0.00027296792154077104,0.00016941370028211798,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,14.00668030388326,-0.17574027017046134,-0.7023207591911245
216.8451724138,13.2278437809,0.96,0.01,0.03,0.02629012725741076,0.0008057398369644542,0.9630399245458046,0.008006324928507167,0.02895375052568816,0.4287970306646377,0.3583790804375227,0.21282388889783954,0.025318442170276456,0.00021048730123463354,0.0007611977858996654,0.00034549884957856724,0.00028876030184320055,0.00017148068554268634,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,13.968274523356888,-0.1965740904895874,-0.7326562062873005
216.8451724138,13.5346942838,0.96,0.01,0.03,0.02628571016832087,0.0008249712624631753,0.9623323144703625,0.008446678828195284,0.02922100670144225,0.4204442161146418,0.3693440906571085,0.21021169322824962,0.025295588303777365,0.0002220269515628334,0.0007680949129806728,0.00034685439576343614,0.0003046982607527083,0.0001734186059470308,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,13.930961703075184,-0.21768636589718682,-0.7629731412307823
216.8451724138,13.8415447867,0.96,0.01,0.03,0.026281429566783133,0.0008442292497274566,0.9616423472525596,0.008890298972599213,0.02946735377484123,0.41247006131212977,0.37995497422831787,0.20757496445955237,0.02527333561775415,0.00023364976627601066,0.0007744441827529709,0.00034821929039657737,0.0003207691028229879,0.00017524085650789137,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,13.89462961635276,-0.23903254971843957,-0.7932566637053675
216.8451724138,14.1483952896,0.96,0.01,0.03,0.026277271457346055,0.0008635142777814774,0.9609682296763379,0.00933686165860859,0.02969490866505352,0.4048495737513339,0.3902212862114369,0.20492914003722912,0.025251623033090403,0.00024534724836294423,0.000780301175892709,0.00034959338728802206,0.00033696165213782816,0.00017695923835562714,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,13.859179775794791,-0.26057620491382316,-0.8234962944420285
216.8451724138,14.4552457925,0.96,0.01,0.03,0.026273223490794057,0.0008828267813349096,0.9603083803800098,0.009786082749600135,0.029905536870390177,0.3975599322463729,0.40015333207900644,0.20228673567462072,0.025230396697806468,0.00025711193917964874,0.0007857148538079429,0.00035097655537279015,0.00035326607819974846,0.00017858414776237105,16.005351618721676,0.026547992239321628,0.000314681334848057,309.1473760575555,82.3795680252517,5.27203857108429,13.824525504163738,-0.2822825780200269,-0.8536800779783071
220.2142068966,6.4049429449,0.96,0.01,0.03,0.026270588764289938,0.00038002368029284615,0.9974702177893594,0.00013098363363956596,0.002398798577001065,0.9508305718502588,0.012415071003554738,0.036754357146186536,0.02620412989617098,3.441017174197451e-06,6.301785094475887e-05,0.0003613381332494868,4.71802097386787e-06,1.3967526069491478e-05,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,15.104434832512664,0.013415309363365324,-0.024892531672485063
220.2142068966,6.7123330393,0.96,0.01,0.03,0.026253787088433206,0.00039863079289314483,0.995176034855075,0.00026650027204382624,0.004557464872881154,0.9093107289541589,0.02402614046659123,0.06666313057924989,0.026127139734596322,6.996641401248142e-06,0.00011965071243563513,0.0003624792568692399,9.577559424359335e-06,2.6573976599545632e-05,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.978711038808676,0.024653637120950478,-0.04795339664633502
220.2142068966,7.0197231337,0.96,0.01,0.03,0.026237511201596748,0.00041727601155897275,0.9929525422264011,0.00041604385097075437,0.006631413922628282,0.8714487606879852,0.0357543466199887,0.0927968926920261,0.026052603449319166,1.0915955200200615e-05,0.00017399179707738418,0.0003636346631378922,1.4919431153485922e-05,3.8721917267594634e-05,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.857560938012826,0.03451168607137234,-0.07093951011021282
220.2142068966,7.3271132281,0.96,0.01,0.03,0.026221811571870444,0.00043595576043367753,0.9908058685858845,0.0005807464027095511,0.008613385011405985,0.8367938759154325,0.0476717093451321,0.11553441473943533,0.025980724790362494,1.522822274289144e-05,0.0002258585587650609,0.0003648051105009568,2.0782756298730316e-05,5.0367893633990416e-05,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.74124492215624,0.042851369194078615,-0.09393924470832538
220.2142068966,7.6345033225,0.96,0.01,0.03,0.02620673516219811,0.000454666403715753,0.9887416684577881,0.0007616468581718262,0.01049668468404013,0.8049665984737199,0.05983194744529608,0.13520145408098394,0.025911691049103142,1.9960277499229316e-05,0.00027508383559574084,0.00036599126843934874,2.7203576372262702e-05,6.147155890414148e-05,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.629993422905018,0.049549139072480486,-0.11703564406137446
220.2142068966,7.941893417,0.96,0.01,0.03,0.026192322928559265,0.0004734043651628392,0.9867648106083821,0.000959630617787478,0.012275558773830547,0.7756449478836629,0.07226973891183762,0.1520853132044994,0.025845662573993365,2.5134955033222454e-05,0.0003215253995326787,0.0003671937041446289,3.421280987004263e-05,7.199785114816761e-05,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.523991650624426,0.05449873954908746,-0.14030733597338418
220.2142068966,8.2492835114,0.96,0.01,0.03,0.026178607260232554,0.0004921662632325606,0.9848790617649245,0.0011753713828078342,0.013945566852267652,0.748553660095285,0.08500023271594426,0.16644610718877062,0.025782762156770278,3.076958581544274e-05,0.0003650755176468324,0.0003684128577181527,4.183424690970433e-05,8.191915860470348e-05,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.423364532361385,0.05761912405182912,-0.16382410964326333
220.2142068966,8.5566736058,0.96,0.01,0.03,0.026165609804207783,0.0005109490478030297,0.9830868208813328,0.0014092818746165728,0.015503897244050692,0.7234557423449017,0.09801926658235131,0.17852499107274705,0.025723066158840062,3.687471963535972e-05,0.0004056689257323628,0.00036964902267876154,5.008285092660373e-05,9.121717419766448e-05,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.32816466076494,0.058859975685813026,-0.18764400565331663
220.2142068966,8.8640637002,0.96,0.01,0.03,0.026153339985177118,0.0005297501202659783,0.9813889425366733,0.001661481730100609,0.01694957573322613,0.7001458214885821,0.11130462557052485,0.18854955294089315,0.025666598671855067,4.345329656648151e-05,0.00044328801675557074,0.00037090233313729856,5.8963638782145226e-05,9.98841483465346e-05,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.238365094111264,0.05820482276994099,-0.2118114974316967
220.2142068966,9.1714537946,0.96,0.01,0.03,0.02614179447523073,0.0005485674203364665,0.9797846804269379,0.0019317881744354752,0.018283531398626592,0.6784448866048001,0.12481844772940284,0.19673666566579698,0.02561332974570063,5.050040942577336e-05,0.0004779643201043242,0.0003721727612852617,6.84713338813206e-05,0.00010792332516988413,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.15385840093826,0.05567220877357748,-0.23635600567263992
220.2142068966,9.4788438891,0.96,0.01,0.03,0.026130957700319375,0.000567399468426514,0.9782717607479935,0.002219731179897261,0.019508508072109295,0.6581961161091255,0.13851062248502463,0.20329326140584977,0.025563177999522773,5.8003701567975345e-05,0.0005097759992286271,0.0003734601264007139,7.859085356942852e-05,0.00011534848845637151,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,14.074462231984729,0.051313613833702476,-0.2612920393092111
220.2142068966,9.7862339835,0.96,0.01,0.03,0.026120803280654376,0.0005862453607589207,0.9768465714944425,0.0025245903360544674,0.020628838169502953,0.6392615436357916,0.15232280776506504,0.20841564859914335,0.025516017129388013,6.594432753231986e-05,0.0005388418237340409,0.00037476411426806916,8.929853939004227e-05,0.00012218270710080922,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,13.999930509191143,0.045209169911888836,-0.28662020799280086
220.2142068966,10.0936240779,0.96,0.01,0.03,0.02611129614608627,0.0006051047228960467,0.9755044344004373,0.002845447050373395,0.021650118549189294,0.6215193664988187,0.1661925802813584,0.21228805321982297,0.025471685178450207,7.429831060030738e-05,0.0005653126570357573,0.00037608430403979415,0.00010056391523853037,0.0001284565036177222,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,13.92996840018812,0.037461621418673374,-0.3123291562689392
220.2142068966,10.4010141723,0.96,0.01,0.03,0.02610239498897392,0.0006239776334382807,0.974239916819696,0.0031812439717921544,0.02257883920851182,0.6048617424956223,0.1800572527822461,0.2150810047221316,0.025429995122852805,8.303808670801102e-05,0.0005893617794131068,0.00037742019863977314,0.00011235169847446422,0.00013420573632404336,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,13.864248850064833,0.02818952239375605,-0.3383980064522838
220.2142068966,10.7084042668,0.96,0.01,0.03,0.026094054725803045,0.0006428645320412342,0.9730471423582078,0.003530843869825634,0.02342201377196668,0.5891929575172314,0.19385701528581756,0.21695002719695106,0.02539074538348134,9.213403316749629e-05,0.0006111753091542112,0.0003787712549163058,0.0001246237994146275,0.00013946947771030098,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,13.802428598740583,0.017520489518505045,-0.3647990065660007
220.2142068966,11.0157943612,0.96,0.01,0.03,0.026086228718048526,0.0006617661251311434,0.9719200692864566,0.003893081817997549,0.024186848895545773,0.5744278795813816,0.20753722365800423,0.21803489676061413,0.025353729223068076,0.00010155582272236024,0.0006309436722580865,0.00038013691203787,0.00013734110432063294,0.0001442881087726405,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,13.744162187211563,0.005584477292984502,-0.39150077089613866
220.2142068966,11.3231844556,0.96,0.01,0.03,0.026078870568738064,0.0006806832974426617,0.9708527144393049,0.004266808612957186,0.024880476947737935,0.5604906269149925,0.22104984468388394,0.2184595284011236,0.025318742281170648,0.00011127354955888725,0.0006488547380085287,0.0003815166081142018,0.00015046493717861434,0.0001487017521498456,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,13.689112930042556,-0.007488094905289344,-0.41846751300887775
220.2142068966,11.63057455,0.96,0.01,0.03,0.026071935516698928,0.000699617039268829,0.9698393253817337,0.004650920959612431,0.02550975365865387,0.5473134344663375,0.2343541068418944,0.21833245869176823,0.02528558835291135,0.00012125851135227881,0.0006650886524352983,0.00038290980457339333,0.00016395812636921698,0.0001527491083262188,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,13.636961088972935,-0.021574141089613974,-0.44566495223978286
220.2142068966,11.9379646444,0.96,0.01,0.03,0.02606538134580996,0.0007185683864855973,0.968874491608264,0.005044383341991912,0.026081125049744094,0.5348356534502543,0.2474165880320438,0.2177477585177019,0.025254083099997153,0.00013148377546347048,0.0006798144703493366,0.00038431599253471927,0.00017778573845195745,0.0001564666554989205,15.243926138224701,0.026289118689573225,0.0003601302024953836,309.1473760575555,82.3795680252517,6.075539088479504,13.58740888326874,-0.03655758619531113,-0.47305892138488836
