T,P,z_carbon dioxide,z_nitrogen,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_nitrogen,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_nitrogen,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_nitrogen,rhoL3_oxygen,rhoL4_carbon monoxide,rhoL5_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_nitrogen,rhoV3_oxygen,rhoV4_carbon monoxide,rhoV5_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_nitrogen,parachor_oxygen,parachor_carbon monoxide,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
200.0,7.1331449218,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,0.027779194182997954,0.0004504446657873269,0.9776367685378791,0.0011904346002016297,0.015815737015816424,0.00019796025332010473,0.005159099592782935,0.35256981060442943,0.11076495381330213,0.5208598814826009,0.01537555724516864,0.0004297968544990226,0.027157961633652368,3.306931392116061e-05,0.00043934842970959304,5.499176317494655e-06,0.00014331562939734282,0.00015881319050441335,4.989348260138158e-05,0.00023461855523645685,6.925837744593901e-06,1.935997004812566e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.983533360652984,-0.4546453709542
200.0,7.5976690043,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,0.027778470573648337,0.00048046870642056756,0.9760374598291122,0.0013443273613926777,0.017254105840128802,0.00022243467322679054,0.00514167229613963,0.33271930049877163,0.11724307071197325,0.5334337399688293,0.016197992752854478,0.000405896067571382,0.02711282785664146,3.7343358049796814e-05,0.00047929267135463186,6.178895024789485e-06,0.00014282779257765758,0.0001598612119118009,5.633162652175692e-05,0.0002562982190039088,7.782628624573719e-06,1.950203585272172e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.887723115379213,-0.4932685633198446
200.0,8.0621930869,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,0.02777768556031994,0.0005105914198007489,0.974451398085217,0.001506510086010908,0.018668294798123913,0.0002479671717029064,0.0051258298589452215,0.3151676406512369,0.12361322217932276,0.5438406962230858,0.01699356741741683,0.00038487352893757347,0.02706800452982531,4.1847363462661546e-05,0.0005185620228496424,6.887954124845197e-06,0.00014238369005747947,0.00016092189311536727,6.311585061868583e-05,0.00027768039322997314,8.676769715138606e-06,1.9651312158396023e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.792220745623197,-0.530998902823562
200.0,8.5267171694,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,0.027776836917334905,0.0005408128152532753,0.9728797993063519,0.0016774141883437426,0.02005696645685617,0.0002745888490825477,0.005111231199365605,0.29954045620444414,0.12992416263145867,0.552400623514162,0.01776851932089082,0.00036623832904431237,0.02702352352550205,4.659326035244784e-05,0.0005571190863285503,7.627209680284613e-06,0.0001419738354715725,0.00016199531740217584,7.026465216214355e-05,0.00029874533635035854,9.609442956813179e-06,1.9806638178410994e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.697035188913084,-0.5678400641013823
200.0,8.991241252,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,0.02777592261155349,0.0005711328878680252,0.9713237888654317,0.0018574750532905655,0.021418774561066386,0.0003023276865569189,0.0050976338336544726,0.285540527432755,0.13621485774444045,0.559367387553017,0.018527620561145885,0.0003496067086417958,0.026979414390287153,5.159308333308994e-05,0.0005949262246424906,8.39743042513498e-06,0.00014159148286562337,0.00016308158603602844,7.779678507411451e-05,0.0003194731114323474,1.058173343641025e-05,1.9967188912462413e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.602176610757112,-0.6037960110231495
200.0,9.4557653345,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,0.02777494077468437,0.0006015516132103613,0.9697844259853625,0.0020471280666645606,0.02275237710847962,0.0003312077988419061,0.00508486104065135,0.27292889416704774,0.142516620113699,0.5649453163665474,0.019274495429847976,0.00033467392285776586,0.026935704995954723,5.685886080980229e-05,0.0006319459266713058,9.199276996947517e-06,0.00014123171425159118,0.00016418081657790752,8.573110273868386e-05,0.0003398437664359345,1.1594603819640785e-05,2.0132363819452905e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.507655914754995,-0.6388709944714073
200.0,9.9202894171,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,0.027773889696319023,0.000632068944067354,0.9682627147948571,0.0022468040665526183,0.02405645119471689,0.0003612486547022699,0.0050727812891710675,0.2615112512258494,0.14885461090856753,0.5693010953531425,0.020011847851208592,0.00032119466123200195,0.02689242183777077,6.240248831367345e-05,0.000668141221966949,1.0033280288644483e-05,0.00014089086797898823,0.00016529314042405515,9.408637673653511e-05,0.0003598375421962488,1.2648867540149961e-05,2.0301717036498296e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.413484378367666,-0.67306953727714
200.0,10.3848134997,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,0.027772767829641488,0.0006626848088812926,0.9667596071154422,0.002456924261152871,0.025329709449539307,0.0003924642864190693,0.005061294887446624,0.25112798398331554,0.15524890813125292,0.5725725113444977,0.02074162745295628,0.00030896908797751143,0.026849590115492598,6.823558708001214e-05,0.0007034761397343313,1.0899819508142731e-05,0.00014056616782640654,0.00016641870007072778,0.0001028810930139887,0.00037943510525101023,1.3745161424549305e-05,2.0474912101660446e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.319673357192066,-0.7063965018959202
200.0,10.8493375822,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,0.02777157380498352,0.000693399111662278,0.9652759999622914,0.002677894693998006,0.026570917778842622,0.00042486251442919745,0.005050325050438892,0.24164675657628773,0.16171527563902885,0.5748749812447779,0.021465153858208363,0.0002978326816972853,0.026807233675132047,7.436935013633939e-05,0.0007379162041612767,1.1799100676441334e-05,0.00014025547487742082,0.00016755764634606864,0.00011213322847032303,0.0003986178013119977,1.4883918616975798e-05,2.0651691691289162e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.226234027612588,-0.7388571042708421
200.0,11.3138616648,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,0.027770306448005842,0.0007242117332108856,0.9638127296359597,0.002910100375374382,0.02777891401060834,0.0004584442178321811,0.0050398117602254,0.23295692126663795,0.16826572523336955,0.5763064922179559,0.02218321257503327,0.00028764870700342997,0.026765374860479602,8.081437921860342e-05,0.0007714289548673966,1.2731136418516014e-05,0.0001399571170217231,0.00016871013571398367,0.0001218600125112452,0.0004173679235898516,1.6065342827150355e-05,2.0831856865482423e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.133177152498035,-0.7704570242410753
200.0,11.7783857473,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,0.0277689648001245,0.000755122533532882,0.9623705637079994,0.0031538992360159433,0.028952626926868504,0.0004932026846341718,0.005029707444481833,0.22496524758631437,0.1749089370411844,0.5769513810344253,0.0228961317900879,0.00027830254798799924,0.02672403430828341,8.758051686806629e-05,0.0008039844780033483,1.3695727988933223e-05,0.00013966976898074018,0.0001698763277142298,0.00013207767967608254,0.00043566898857201044,1.728938504543394e-05,2.1015252512535446e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.040512863178634,-0.8012023518986524
200.0,12.2429098299,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,0.027767548140601745,0.0007861313553136999,0.9609501924545996,0.0034096159802061467,0.030091094630316482,0.0005291230613258466,0.0050199738735520905,0.2175926216979592,0.1816505839454563,0.5768832504766062,0.02360384649876213,0.00026969738121609006,0.026683230729703605,9.467667587133919e-05,0.0008355559187507156,1.4692450077668014e-05,0.0001393923661984207,0.00017105638260167785,0.00014280121975056658,0.00045350601155494705,1.8555723838688404e-05,2.1201756781996048e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,17.948250470930947,-0.8310997164147764
200.0,12.7074339124,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,0.027766056000662124,0.0008172380282272256,0.9595522172818242,0.0036775367106131,0.03119348410819113,0.0005661820275392401,0.005010579871832422,0.21077146817085304,0.18849360297857817,0.5761672227887967,0.024305955220631534,0.0002617508411405956,0.02664298060060664,0.00010211069025137411,0.000866120026603799,1.5720641883222967e-05,0.00013912404131708947,0.00017225045905450539,0.00015404414043165872,0.0004708657650810729,1.9863750918688158e-05,2.139127413005581e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,17.856398222945682,-0.8601561965581652
200.0,13.171957995,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,0.027764488187587692,0.0008484423741371986,0.9581771449145452,0.0039579029584393705,0.0322591049771978,0.0006043475032715059,0.005001499646546179,0.20444371671639675,0.1954384191602128,0.5748617008821376,0.025001770845477347,0.00025439239577533133,0.026603298021596392,0.00010988914993720828,0.0008956575390815596,1.677939911577984e-05,0.0001388640778567554,0.0001734587123882925,0.0001658182363499119,0.0004877370262969889,2.1212561813770994e-05,2.1583728823407196e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,17.764963218988623,-0.8883795821623615
200.0,13.6364820776,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,0.02776284479232751,0.0008797442126857478,0.9568253774607154,0.004250907413231962,0.033287424923712235,0.0006435787019780842,0.0049927115003624446,0.1985591837494034,0.20248316632638538,0.5730197188886672,0.025690369744050565,0.0002475612914934577,0.026564194447802027,0.00011801728274011338,0.0009241536116932772,1.7867575614665155e-05,0.00013861187447743116,0.00017468129277914364,0.00017813339374192323,0.000504110781447119,2.2600954104085523e-05,2.177906134763789e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,17.673951215838756,-0.9157782355476733
200.0,14.1010061601,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,0.027761126198003416,0.0009111433672760589,0.9554972066034593,0.004556690060824883,0.034278080136355124,0.0006838263333633652,0.004984196865997332,0.19307427374246536,0.20962389893456562,0.5706899836279795,0.026370638788128023,0.00024120490686156765,0.026525678534358377,0.00012649884782374744,0.0009515981084906287,1.8983789138018336e-05,0.00013836691819264505,0.00017591834391208943,0.00019099742513677636,0.0005199803933535162,2.4027432622635614e-05,2.1977225104135691e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,17.583366527597605,-0.9423611496363193
200.0,14.5655302427,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,0.02775933308144094,0.0009426396711367893,0.9541928093298127,0.004875335489762938,0.0352308825728601,0.0007250330417330544,0.004975939565831438,0.18795092903049754,0.21685481032484366,0.5679176618585526,0.027041321355308814,0.00023527743079738186,0.026487756018102136,0.0001353360617440994,0.0009779858040931564,2.012643370051813e-05,0.0001381287638010355,0.00017717000193116222,0.00020441594708904144,0.0005353417180071204,2.5490222269472537e-05,2.2178183999275273e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,17.493211946331396,-0.9681379541920556
200.0,15.0300543252,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,0.027757466407000945,0.0009742329732063101,0.9529122454855091,0.005206871535997854,0.03614582366094593,0.0007671340754316335,0.0049679252421155175,0.18315577444676384,0.2241684619629908,0.5647449625276239,0.027701062269863276,0.00022973879275818874,0.026450429642883858,0.00014452956174602983,0.0010033164860220865,2.1293698328459296e-05,0.00013789701802051352,0.00017843639469917506,0.00021839230719729018,0.0005501931639465732,2.6987288256142037e-05,2.2381910712963852e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,17.40348868537738,-0.9931188585998321
200.0,15.4945784078,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,0.02775552742213751,0.0010059231438134736,0.9516554604740991,0.005551268477225555,0.03702307205161727,0.0008100580591632397,0.004960140937894807,0.17865941612736236,0.2315560141314166,0.5612115653736084,0.028348450584686154,0.0002245537829265772,0.02641369922961576,0.00015407838444728142,0.001027594891580436,2.248358867462879e-05,0.0001376713278194062,0.00017971764154271595,0.00023292755370399172,0.000564535702185101,2.85163625343884e-05,2.2588384727671085e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,17.314196431706872,-1.017314825250974
200.0,15.9591024903,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,0.02775351763050744,0.0010377100794795098,0.9504222848685963,0.00590844099338638,0.037862971271561054,0.000853728117874229,0.004952574748582215,0.1744358627807591,0.23900748251472972,0.5573549021478552,0.02898206121408797,0.00021969134256807744,0.02637756163952775,0.0001639800212787618,0.0010508306407286663,2.3693958371082348e-05,0.00013745137060118244,0.00018101385303029839,0.0002480204736765577,0.0005783727998061453,3.0074977045951246e-05,2.2797592055727987e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,55.44611770258769,63.65845399182276,86.02971371321541,3.87,17.225333285087316,-1.0407372095173493
203.5412758621,2.9773338726,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,0.027551682958548044,0.00018403710505409597,0.9831329591039333,2.9898033100410227e-05,0.0005242374356995309,5.138975142819194e-06,0.016307766452123982,0.9462056946168659,0.006722888209775419,0.04245448240487382,0.000967955825024791,0.0036489789434601327,0.02708696759533075,8.237411290666778e-07,1.4443623623395691e-05,1.4158741386681357e-07,0.0004493064110509658,0.000174136956822988,1.237260883729382e-06,7.813200038363032e-06,1.781397878578116e-07,6.715475211577566e-07,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,78.33502504566643,61.77794369140718,55.44611770258769,63.65845399182276,86.01875410947238,3.87,19.24446715777508,-0.035167694596765386
203.5412758621,3.448656117,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,0.027534943065085023,0.00021320237026992023,0.9915701017623813,0.00011999564901661778,0.002043575986864209,2.055929346691845e-05,0.006245767308270988,0.8303926639162598,0.02305445975159005,0.14202096129766906,0.0033102496891600033,0.0012216653453211129,0.02730282629706773,3.3040733637304963e-06,5.626974844748093e-05,5.66098975069974e-07,0.000171976847231011,0.00017704168420169984,4.915265464331475e-06,3.027920557667565e-05,7.057530799141794e-07,2.604619472990819e-07,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,78.33502504566643,61.77794369140718,55.44611770258769,63.65845399182276,86.01875410947238,3.87,19.03217669341416,-0.06196787771287049
203.5412758621,3.9199783615,0.95000095000095,0.006035006035006035,0.03814503814503815,0.000869000869000869,0.004950004950004951,0.027533549319747396,0.0002424045460075127,0.990426741299372,0.00021877832959430553,0.003622006954509115,3.736148464011536e-05,0.00569511193188444,0.7351445789747261,0.0369472909330811,0.2216292189163305,0.005289026164416896,0.0009898850114453688,0.027269963529162954,6.023743927976762e-06,9.972670711844479e-05,1.0286942799976012e-06,0.00015680664525802212,0.00017820238791625253,8.956191284841013e-06,5.372393019341274e-05,1.2820839862073339e-06,2.399526267990561e-07,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,78.33502504566643,61.77794369140718,55.44611770258769,63.65845399182276,86.01875410947238,3.87,18.930972102672374,-0.10219047523475311
