T,P,z_carbon dioxide,z_hydrogen,rho_l,rho_v,x_carbon dioxide,x_hydrogen,y_carbon dioxide,y_hydrogen,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoV1_carbon dioxide,rhoV2_hydrogen,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
274.1187586207,40.685808847,0.99,0.01,0.02093699643903396,0.0024658039309795074,0.9955596338702197,0.004440366129780276,0.9171407811062707,0.0828592188937292,0.020844028509186745,9.296792984721666e-05,0.002261489343313458,0.00020431458766604894,4.3404475984740385,0.020926817214281624,0.00221308755641958,309.1473760575555,82.3795680252517,35.723453449058084,4.260800576139082,-0.053790787379484506,-0.07279468621223106
274.1187586207,41.0237223217,0.99,0.01,0.02093769348400608,0.002483027807628212,0.9952573041385837,0.00474269586141632,0.9121209320784489,0.08787906792155106,0.02083839237177188,9.930111223419908e-05,0.0022648216382705525,0.00021820616935765968,4.3404475984740385,0.020926817214281624,0.00221308755641958,309.1473760575555,82.3795680252517,35.723453449058084,4.255396151580919,-0.05735556485082238,-0.07763378801267873
274.1187586207,41.3616357964,0.99,0.01,0.020938390893029315,0.0025002536693499167,0.994954972133943,0.005045027866056995,0.9071716545496991,0.09282834545030101,0.02083275612750359,0.0001056347655257269,0.00226815925801812,0.00023209441133179674,4.3404475984740385,0.020926817214281624,0.00221308755641958,309.1473760575555,82.3795680252517,35.723453449058084,4.249993711404265,-0.060908100540398635,-0.08245815788481803
274.1187586207,41.699549271,0.99,0.01,0.020939088645140987,0.002517481522137378,0.9946526367026532,0.0053473632973467435,0.9022915491102297,0.09770845088977036,0.02082711973104007,0.00011196891410091686,0.002271502302465714,0.00024597921967166433,4.3404475984740385,0.020926817214281624,0.00221308755641958,309.1473760575555,82.3795680252517,35.723453449058084,4.244593188325867,-0.06444841999358175,-0.08726782547232759
274.1187586207,42.0374627457,0.99,0.01,0.020939786719915154,0.0025347113910432115,0.9943502967193837,0.005649703280616266,0.8974792601111053,0.10252073988889468,0.020821483138188244,0.00011830358172690957,0.0022748509038286522,0.0002598604872145595,4.3404475984740385,0.020926817214281624,0.00221308755641958,309.1473760575555,82.3795680252517,35.723453449058084,4.239194501166403,-0.06797776307354564,-0.09206403444031519
274.1187586207,42.3753762204,0.99,0.01,0.0209404850974364,0.002551943244363787,0.9940479510856955,0.005952048914304426,0.8927334464603953,0.10726655353960465,0.020815846305847197,0.00012463879158920434,0.0022782050877122066,0.0002737381566515806,4.3404475984740385,0.020926817214281624,0.00221308755641958,309.1473760575555,82.3795680252517,35.723453449058084,4.233797618327969,-0.07149406588833518,-0.09684472476754813
274.1187586207,42.7132896951,0.99,0.01,0.020941183758295016,0.002569177101355978,0.9937455987298034,0.0062544012701966105,0.8880528203391962,0.11194717966080371,0.020810209191997716,0.00013097456629730097,0.002281564970810057,0.00028761213054592056,4.3404475984740385,0.020926817214281624,0.00221308755641958,309.1473760575555,82.3795680252517,35.723453449058084,4.2284024673604526,-0.07499833537026035,-0.10161090683378671
274.1187586207,43.0512031697,0.99,0.01,0.020941882683563194,0.0025864129642908006,0.9934432386053177,0.00655676139468231,0.8834361209338759,0.1165638790661242,0.02080457175565164,0.00013731092791155312,0.002284930636306152,0.00030148232798464866,4.3404475984740385,0.020926817214281624,0.00221308755641958,309.1473760575555,82.3795680252517,35.723453449058084,4.223008991918727,-0.07849066950904238,-0.10636268197196053
274.1187586207,43.3891166444,0.99,0.01,0.02094258185478147,0.0026036508346452456,0.9931408696905012,0.0068591303094988195,0.8788821193833406,0.12111788061665944,0.02079893395682218,0.0001436478979592916,0.0022883021636872173,0.0003153486709580286,4.3404475984740385,0.020926817214281624,0.00221308755641958,309.1473760575555,82.3795680252517,35.723453449058084,4.217617138097735,-0.08197103344125267,-0.11110001849128182
274.1187586207,43.7270301191,0.99,0.01,0.020943281253943773,0.0026208907131504474,0.9928384909875173,0.007161509012482648,0.8743896177818274,0.12561038221817256,0.020793295756492695,0.00014998549745107723,0.002291679628919561,0.0003292110842308865,4.3404475984740385,0.020926817214281624,0.00221308755641958,309.1473760575555,82.3795680252517,35.723453449058084,4.212226854325626,-0.08543950508070708,-0.11582299731404166
