T,P,z_carbon dioxide,z_hydrogen,rho_l,rho_v,x_carbon dioxide,x_hydrogen,y_carbon dioxide,y_hydrogen,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoV1_carbon dioxide,rhoV2_hydrogen,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
200.0,20.4315502454,0.99,0.01,0.027864332335878945,0.0012483134866058945,0.9927990421699926,0.007200957830007368,0.13686944482724198,0.863130555172758,0.02766368245376697,0.000200649882111975,0.00017085597388210753,0.001077457512723787,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,3.87,18.518057767280535,0.28660014117989974
200.0,21.2882099258,0.99,0.01,0.027868557930108333,0.0013003885451772757,0.9924613248251399,0.00753867517486006,0.13223025725452903,0.867769742745471,0.027658465924281474,0.00021009200582685717,0.0001719507118596339,0.0011284378333176418,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,3.87,18.45377579255259,0.3001915480113482
200.0,22.1448696063,0.99,0.01,0.027872783099910526,0.001352451174225219,0.9921239807923282,0.007876019207671819,0.12795386077888585,0.8720461392211142,0.02765325652484436,0.00021952657506616575,0.00017305134925705437,0.0011793998249681648,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,3.87,18.38967499035514,
200.0,23.0015292868,0.99,0.01,0.027877007844540964,0.0014045010639111516,0.9917870096783341,0.008212990321665826,0.12399982895026485,0.876000171049735,0.027648054248916743,0.00022895359562421724,0.0001741578916854478,0.0012303431722257036,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,3.87,18.325755296153748,
200.0,23.8581889673,0.99,0.01,0.027881232163349326,0.0014565379013280466,0.9914504110577106,0.008549588942289342,0.12033350959742864,0.8796664904025714,0.02764285908914815,0.00023837307420117337,0.00017527031752847706,0.0012812675837995697,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,3.87,18.26201668530624,0.34098973652502806
200.0,24.7148486477,0.99,0.01,0.027885456055613787,0.001508561377736584,0.9911141845273331,0.008885815472666802,0.11692505400138922,0.8830749459986107,0.027637671038732443,0.00024778501688134315,0.00017638862055626022,0.0013321727571803236,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,3.87,18.198459103235226,0.35459629661924197
200.0,25.5715083282,0.99,0.01,0.0278896795205874,0.0015605711863289835,0.9907783296910376,0.009221670308962458,0.11374860664951243,0.8862513933504875,0.027632490091025922,0.0002571894295614791,0.0001775127980222985,0.001383058388306685,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,3.87,18.13508248533472,0.3682173662740311
200.0,26.4281680087,0.99,0.01,0.027893902557503302,0.0016125670219791022,0.9904428461579812,0.009557153842018757,0.1107816590324741,0.8892183409675258,0.027627316239506962,0.0002665863179963395,0.00017864284999590107,0.001433924171983201,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,3.87,18.071886758287224,0.3818333427900349
200.0,27.2848276891,0.99,0.01,0.027898125165812394,0.0016645485781973945,0.9901077334647689,0.00989226653523109,0.10800451695997837,0.8919954830400217,0.02762214947583894,0.00027597568997345427,0.0001797787651446284,0.0014847698130527663,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,3.87,18.00887186183543,0.39544879184058246
203.3690344828,2.8947446506,0.99,0.01,0.027537834490842055,0.00017905445146317712,0.9999750812523941,2.4918747606000338e-05,0.9804705439949815,0.01952945600501862,0.027537148282494765,6.86208347293104e-07,0.00017555761543082426,3.4968360323528595e-06,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,34.052431631256816,3.87,19.114039781472368,0.0009029161321834067
203.3690344828,3.7207852179,0.99,0.01,0.027541958464455854,0.0002285720246218554,0.9996292533158115,0.0003707466841884684,0.7719207703775885,0.2280792296224115,0.0275317473746791,1.0211089776753529e-05,0.00017643949333286777,5.213253128898766e-05,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,34.052431631256816,3.87,19.051167379639683,0.01356647497477681
203.3690344828,4.5468257852,0.99,0.01,0.0275460812129826,0.0002781404708038772,0.9992841710929894,0.0007158289070106094,0.637682362447762,0.362317637552238,0.027526362931775485,1.9718281207114814e-05,0.00017736527251454917,0.00010077519828932801,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,34.052431631256816,3.87,18.988345821620353,0.026365283889408175
203.3690344828,5.3728663525,0.99,0.01,0.027550203239120812,0.00032773263487119073,0.9989396387328404,0.0010603612671596045,0.5441391120237254,0.45586088797627455,0.027520990070703674,2.9213168417138782e-05,0.00017833214492000556,0.00014940048995118517,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,34.052431631256816,3.87,18.925604734478533,0.03922851027614627
203.3690344828,6.1989069198,0.99,0.01,0.027554324771711925,0.0003773354708363912,0.9985955667849371,0.0014044332150629176,0.47525683417518205,0.5247431658248178,0.027515626562783904,3.869820892802317e-05,0.000179331261291705,0.00019800420954468615,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,34.052431631256816,3.87,18.862969880707897,0.052116301386217145
203.3690344828,7.0249474871,0.99,0.01,0.027558445927709417,0.00042694198249061677,0.998251909265245,0.0017480907347549482,0.4224351171347973,0.5775648828652027,0.027510271263718942,4.8174663990474064e-05,0.00018035528638318628,0.0002465866961074305,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,34.052431631256816,3.87,18.800458969736816,0.06500787291960464
203.3690344828,7.8509880544,0.99,0.01,0.027562566772036525,0.0004765480752803219,0.9979086403995864,0.0020913596004136542,0.3806519082797009,0.619348091720299,0.027504923533405785,5.764323863074097e-05,0.00018139893424247308,0.00029514914103784875,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,34.052431631256816,3.87,18.738083789528122,0.07789242734869362
203.3690344828,8.6770286217,0.99,0.01,0.0275666873430213,0.0005261511708569015,0.9975657447419108,0.002434255258089165,0.34677960450577155,0.6532203954942284,0.02749958298940845,6.710435361284963e-05,0.00018245849494000495,0.00034369267591689655,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,34.052431631256816,3.87,18.675852248373765,0.0907646025171438
203.3690344828,9.5030691889,0.99,0.01,0.02757080766437681,0.0005757495383916732,0.9972232125204284,0.0027767874795715792,0.3187694386728695,0.6812305613271304,0.027494249390852692,7.655827352411766e-05,0.0001835313571692774,0.00039221818122239576,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,34.052431631256816,3.87,18.613769747487062,0.10362204590185087
203.3690344828,10.3291097562,0.99,0.01,0.02757492775130892,0.0006253419472918968,0.9968810372650289,0.003118962734971119,0.295223535722152,0.704776464277848,0.027488922579233067,8.600517207585347e-05,0.00018461566071488938,0.0004407262865770074,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,34.052431631256816,3.87,18.551840048521743,0.11646408718669932
203.3690344828,11.1551503235,0.99,0.01,0.02757904761383448,0.0006749274758079736,0.9965392145186344,0.0034607854813656427,0.27515557982774996,0.7248444201722499,0.02748360244626263,9.544516757185013e-05,0.00018571006094762266,0.0004892174148603508,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,34.052431631256816,3.87,18.490065819871965,0.12929099289269885
203.3690344828,11.9811908908,0.99,0.01,0.02758316725867889,0.0007245054002196741,0.9961977411002155,0.0038022588997844455,0.2578497985728919,0.7421502014271082,0.027478288915485333,0.00010487834319355473,0.0001868135715116154,0.0005376918287080587,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,34.052431631256816,3.87,18.428448985439054,0.14210353800446285
203.3690344828,12.8072314581,0.99,0.01,0.027587286690409166,0.0007740751279672141,0.9958566146647341,0.004143385335265986,0.2427741855556932,0.7572258144443069,0.02747298193129635,0.00011430475911281987,0.0001879254587511594,0.0005861496692160549,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,34.052431631256816,3.87,18.366990951560297,0.15490275311329071
203.3690344828,13.6332720254,0.99,0.01,0.02759140591213664,0.0008236361558487588,0.995515833430465,0.004484166569535034,0.2295250987594944,0.7704749012405055,0.027467681452138966,0.00012372445999767442,0.00018904517001307669,0.0006345909858356821,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,34.052431631256816,3.87,18.305692757676734,0.16768977731724988
203.3690344828,14.4593125927,0.99,0.01,0.027595524925965516,0.0008731880430692016,0.9951753960047378,0.004824603995262184,0.21779075625291472,0.7822092437470852,0.027462387446156346,0.0001331374798091704,0.0001901722842510441,0.0006830157588181575,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,34.052431631256816,3.87,18.24455517836898,0.1804657694839591
203.3690344828,15.28535316,0.99,0.01,0.027599643733287955,0.0009227303933928312,0.9948353012694837,0.0051646987305162834,0.2073265157934758,0.7926734842065243,0.02745709988833594,0.000142543844952014,0.00019130647747887895,0.0007314239159139524,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,34.052431631256816,3.87,18.18357879376182,0.19323185517454178
203.3690344828,16.1113937273,0.99,0.01,0.027603762334982684,0.0009722628430492698,0.9944955483040756,0.005504451695924408,0.19793772807599602,0.8020622719240039,0.027451818758583994,0.00015194357639868974,0.00019244749824588118,0.0007798153448033886,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,34.052431631256816,3.87,18.1227640389458,0.20598909869540094
203.3690344828,16.9374342946,0.99,0.01,0.027607880731551616,0.0010217850523503472,0.9941561363324007,0.005843863667599307,0.18946758864490396,0.810532411355096,0.02744654404040509,0.00016133669114652945,0.00019359514998222726,0.00082818990236812,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,34.052431631256816,3.87,18.06211123925169,0.21873848586620426
203.3690344828,17.7634748618,0.99,0.01,0.027611998923215586,0.0010712966997801436,0.9938170646856777,0.0061829353143224046,0.18178836745787508,0.8182116325421249,0.027441275719974206,0.00017072320324138185,0.00019474927811604162,0.0008765474216641019,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,34.052431631256816,3.87,18.00162063578786,0.23148091715791708
203.3690344828,18.5895154291,0.99,0.01,0.02761611690998244,0.0011207974777487034,0.9934783327759907,0.0065216672240092565,0.17479496915786022,0.8252050308421398,0.0274360137854762,0.00018010312450624026,0.00019590976055529214,0.0009248877171934113,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,34.052431631256816,3.87,17.94129240419607,0.24421720505258904
203.3690344828,19.4155559964,0.99,0.01,0.02762023469169687,0.0011702870894979445,0.9931399400770828,0.006860059922917151,0.1684001321899845,0.8315998678100155,0.027430758226626793,0.00018947646507007563,0.0001970765005716861,0.0009732105889262584,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,34.052431631256816,3.87,17.881126668598046,0.25694807539978015
203.3690344828,20.2415965637,0.99,0.01,0.0276243522680765,0.0012197652468121743,0.9928018861102755,0.007198113889724488,0.1625308000380519,0.8374691999619481,0.027425509034321015,0.00019884323375548362,0.00019824942142299452,0.0010215158253891797,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,34.052431631256816,3.87,17.821123512090043,0.26967420433659584
203.3690344828,21.067637131,0.99,0.01,0.027628469638739068,0.0012692316683012926,0.9924641704339733,0.007535829566026805,0.15712534380201723,0.8428746561979829,0.027420266200371385,0.0002082034383676838,0.0001994284622462485,0.0010698032060550442,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,34.052431631256816,3.87,17.76128298473027,0.2823960854368437
203.3690344828,21.8936776983,0.99,0.01,0.027632586803222774,0.0013186860780983844,0.9921267926357601,0.007873207364239942,0.15213141188332852,0.8478685881166715,0.027415029717310642,0.000217557085912133,0.00020061357489199643,0.0011180725032063881,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,34.052431631256816,3.87,17.70160510967757,0.2951142388515038
203.3690344828,22.7197182656,0.99,0.01,0.027636703761001913,0.0013681282048601802,0.9917897523263829,0.008210247673617051,0.14750424758811814,0.8524957524118819,0.027409799578241703,0.00022690418276020958,0.00020180472146198364,0.0011663234833981966,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,34.052431631256816,3.87,17.642089887957134,0.307829080244872
203.3690344828,23.5457588329,0.99,0.01,0.02764082051149872,0.0014175577809912626,0.9914530491351184,0.008546950864881537,0.14320536002145548,0.8567946399785444,0.02740457577672193,0.0002362447347767893,0.0002030018723780693,0.0012145559086131931,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,34.052431631256816,3.87,17.58273730219196,0.32054095924486603
203.3690344828,24.3717994002,0.99,0.01,0.02764493705409274,0.0014669745420364995,0.9911166827061695,0.008883317293830477,0.13920146464948097,0.860798535350519,0.027399358306673262,0.000245578747419477,0.0002042050048549823,0.001262769537181517,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,34.052431631256816,3.87,17.523547319551515,0.33325016456337764
203.3690344828,25.1978399675,0.99,0.01,0.027649053388158547,0.0015163782244322624,0.990780652684323,0.009219347315676977,0.1354636260396814,0.8645363739603186,0.02739414716202342,0.0002549062261351289,0.00020541409272920806,0.0013109641317030542,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,34.052431631256816,3.87,17.464519908464673,0.34595309590580214
203.3690344828,26.0238805347,0.99,0.01,0.02765316951294024,0.0015657685728638357,0.9904449587625463,0.009555041237453604,0.13196659356403928,0.8680334064359607,0.0273889423378978,0.0002642271750424388,0.00020662914487046762,0.001359139427993368,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,34.052431631256816,3.87,17.40565497731125,0.35866680692875974
203.3690344828,26.849921102,0.99,0.01,0.02765728542776282,0.001615145327444993,0.9901096006016431,0.009890399398356875,0.1286881971945278,0.8713118028054723,0.02738374382860789,0.00027354159915492975,0.0002078501403960614,0.0014072951870489315,19.118564682323704,0.027537537725360665,0.00017549527202833016,309.1473760575555,82.3795680252517,2.835316490586698,78.33879449321023,34.052431631256816,3.87,17.3469524786907,0.37136516455194624
206.7380689655,3.4094220762,0.99,0.01,0.027296649599609927,0.0002087070640855888,0.9999696010533183,3.0398946681654315e-05,0.9805845923482324,0.01941540765176758,0.02729581981021416,8.297893957663427e-07,0.0002046549313565635,4.0521327290252875e-06,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,78.26463748876712,34.052431631256816,3.87,18.325461624601918,0.0010346838673775949
206.7380689655,4.2062329831,0.99,0.01,0.027300659944154905,0.00025577399358959904,0.9996243986151782,0.0003756013848218699,0.8038763957997055,0.19612360420029454,0.02729040577847333,1.0254165681575536e-05,0.00020561067610610386,5.0163317483495196e-05,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,78.26463748876712,34.052431631256816,3.87,18.267066866814698,0.012899890401474323
206.7380689655,5.00304389,0.99,0.01,0.027304669407407188,0.0003028893017118712,0.9992799162034455,0.000720083796554564,0.6821113101283406,0.31788868987165947,0.027285007757396635,1.9661650010553026e-05,0.00020660421841454268,9.628508329732851e-05,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,78.26463748876712,34.052431631256816,3.87,18.20872230529955,0.024889295180770432
206.7380689655,5.7998547969,0.99,0.01,0.027308678368447907,0.0003500299346276461,0.9989359759501694,0.0010640240498305913,0.5931969004023666,0.40680309959763344,0.027279621277894787,2.9057090553117007e-05,0.00020763667226916268,0.00014239326235848343,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,78.26463748876712,34.052431631256816,3.87,18.15044665629542,0.03694734960882684
206.7380689655,6.5966657038,0.99,0.01,0.027312687020062926,0.0003971835192358127,0.9985924871548693,0.0014075128451308263,0.525454899598625,0.47454510040137493,0.02727424406224715,3.844295781577656e-05,0.00020870202622228252,0.00018848149301353017,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,78.26463748876712,34.052431631256816,3.87,18.092259848222135,0.04903821095023275
206.7380689655,7.3934766107,0.99,0.01,0.027316695469184204,0.00044434287095099277,0.9982493992835669,0.0017506007164330372,0.47214479884329796,0.527855201156702,0.027268874842525267,4.782062665893697e-05,0.00020979417542261,0.00023454869552838278,18.330598713759098,0.027296296899538594,0.00020457198571382105,309.1473760575555,82.3795680252517,3.3393572378193586,78.26463748876712,34.052431631256816,3.87,18.034177296869267,0.06114079633488956
