T_K,P_bubble_bar,P_dew_bar
200,133.1127035147874,2.5237318481339654
201,130.59777094855204,2.656325939149419
202,128.17886364080712,2.7942786074031285
203,125.85143298019469,2.9377356187861405
204,123.61124590717911,3.0868444886509634
205,121.45435893092774,3.2417544688139017
206,119.37709463096448,3.4026165354708136
207,117.37602037661985,3.569583378090467
208,115.44792902874828,3.7428093893496444
209,113.58982141570263,3.922450656175051
210,111.79889039939887,4.108664951955462
211,110.07250636840969,4.30161172999185
212,108.40820401362919,4.501452118248252
213,106.80367025781237,4.708348915474065
214,105.25673322510957,4.922466588763705
215,103.76535214884065,5.143971272624638
216,102.32760812706933,5.373030769626836
217,100.94169564484984,5.609814552706284
218,99.60591479139626,5.85449376920116
219,98.31866410710215,6.107241246700249
220,97.07843400289663,6.368231500787126
221,95.88380069973253,6.637640744768662
222,94.73342064179226,6.915646901478687
223,93.62602534126677,7.202429617255037
224,92.56041661707036,7.498170278192819
225,91.53546219318166,7.803052028781809
226,90.55009162612983,8.117259793045916
227,89.60329253334999,8.440980298305972
228,88.69410709738396,8.774402101701563
229,87.82162882289782,9.117715619609188
230,86.9849995256716,9.471113160113832
231,86.18340653427639,9.83478895869512
232,85.41608008756288,10.20893921730403
233,84.68229091147289,10.593762147025187
234,83.98134796104699,10.98945801452561
235,83.3125963140355,11.396229192519831
236,82.67541520380706,11.814280214490816
237,82.06921618032358,12.243817833933434
238,81.4934413885276,12.685051088407002
239,80.94756195461251,13.138191368714855
240,80.43107647104196,13.603452493551224
241,79.94350957211606,14.081050789993363
242,79.48441059215024,14.571205180253212
243,79.05335229927942,15.074137275138279
244,78.64992969784811,15.590071474722963
245,78.27375889329382,16.11923507677704
246,77.92447601356163,16.661858393558195
247,77.60173618149086,17.21817487763522
248,77.30521253285862,17.788421257485595
249,77.0345952753935,18.372837683685162
250,76.78959078378439,18.971667886604
251,76.56992072654806,19.585159346622223
252,76.3753212202859,20.213563477999035
253,76.20554200730786,20.85713582765785
254,76.0603456528499,21.516136290303955
255,75.93950675770014,22.19082934146576
256,75.84281118273363,22.881484290238443
257,75.77005528133765,23.588375553754048
258,75.72104513606489,24.311782955642617
259,75.69559579539828,25.051992051065163
260,75.69353050674201,25.809294481244272
261,75.71467994106614,26.583988360819067
262,75.75888140490189,27.376378701830685
263,75.82597803439103,28.186777878690876
264,75.9158179660441,29.015506139137145
265,76.02825347800389,29.862892166936028
266,76.16314009488664,30.72927370300069
267,76.32033564835481,31.6149982326558
268,76.49969928426809,32.52042374805128
269,76.70109040604785,33.4459195962544
270,76.92436754194304,34.39186742537591
271,77.16938712178812,35.35866224329285
272,77.43600214629427,36.34671360621557
273,77.72406072868928,37.35644695761911
274,78.0334044844047,38.38830514206295
275,78.36386673985861,39.44275012338595
276,78.7152705249668,40.52026494292026
277,79.0874263066452,41.62135596103524
278,79.48012941068605,42.74655543504517
279,79.89315706723198,43.896424498756176
280,80.32626499937915,45.071556624662755
281,80.77918345421755,46.272581670053846
282,81.25161254917279,47.500170634637904
283,81.74321677209637,48.755041291944735
284,82.25361842722275,50.037964902783095
285,82.78238975765042,51.34977428081399
286,83.3290433906985,52.69137356440723
287,83.893020636613,54.06375016478927
288,84.47367700905696,55.46798952262456
289,85.0702641051957,56.90529353554697
290,85.6819066498623,58.37700385257401
291,86.3075730161307,59.88463172311654
292,86.94603679291062,61.429896830001056
293,87.59582582374067,63.01477868181855
294,88.25515332070619,64.6415859599975
295,88.92182267374157,66.31305219869337
296,89.5930925077948,68.03247124294228
297,90.26547956258327,69.80389490681095
298,90.934460264453,71.63243195718606
299,91.59399888644084,73.52472052004507
300,92.23576024865069,92.23576024864123
305,94.29157900854219,94.29157900854823
