T,P,z_carbon dioxide,z_nitrogen,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_nitrogen,x_hydrogen sulfide,y_carbon dioxide,y_nitrogen,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_nitrogen,rhoL3_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_nitrogen,rhoV3_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_nitrogen,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
200.0,9.6292037457,0.96,0.03,0.01,0.02774717466453111,0.000609713715790725,0.9794418182731915,0.010294590499171726,0.010263591227636596,0.2708484021755891,0.728495081707744,0.0006565161166668159,0.027176743205372184,0.0002856458006803404,0.0002847856584785819,0.0001651399857064591,0.0004441734432032964,4.0028688096942143e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,18.74820269409294,-0.5407615790086737
200.0,10.3516868314,0.96,0.03,0.01,0.027742793970146565,0.0006567257588044755,0.9784371032975452,0.011317775825642338,0.010245120876812517,0.25429228672278015,0.7450900815733772,0.0006176317038425845,0.02714457896953081,0.0003139867229311008,0.000284228277684657,0.00016700029495614303,0.0004893198491989646,4.0561464936772233e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,18.620793579952064,-0.5837928517366073
200.0,11.0741699171,0.96,0.03,0.01,0.027738412475119732,0.0007039375193530748,0.9774314140883593,0.01234064676884016,0.010227939142800456,0.2399189311489428,0.7594970956145057,0.0005839732365514319,0.027112395730122467,0.0003423099502838419,0.0002837067947134216,0.00016888793723882797,0.0005346385014427402,4.110806715066013e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,18.493613775307924,-0.6252306032525361
200.0,11.7966530028,0.96,0.03,0.01,0.0277340298185957,0.0007513501982093797,0.9764250603658359,0.013363191662252997,0.01021174797191118,0.22732823622086085,0.7721171939085476,0.0005545698705915415,0.027080201739810197,0.00037061515603253404,0.00028321292275296884,0.00017080311534313248,0.0005801304066840573,4.166761821899048e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,18.366661994544206,-0.665102447879292
200.0,12.5191360885,0.96,0.03,0.01,0.0277296457694445,0.0007989650329986572,0.9754182664861912,0.014385398772586308,0.01019633474122243,0.21621231371833313,0.7832590080441574,0.0005286782375094885,0.027048003006707698,0.00039890201221602,0.0002827407505207785,0.00017274607836468406,0.0006257965592084957,4.2239542547744044e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,18.239937885063924,-0.7034360659860042
200.0,13.2416191742,0.96,0.03,0.01,0.027725260189983617,0.0008467832900260629,0.9744112009494983,0.015407255331135464,0.010181543719366146,0.20633037505249807,0.7931639056369277,0.0005057193105741855,0.02701580407835925,0.00042717016286924293,0.00028228594875511994,0.0001747171138192658,0.0006716379415451593,4.282346616377211e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,18.11344174729863,-0.7402592112047124
200.0,13.9641022599,0.96,0.03,0.01,0.027720873004052828,0.000894806258395878,0.9734039934973399,0.016428748264961452,0.010167258237698634,0.19749140065892223,0.8020233640700485,0.0004852352710293309,0.026983608485377623,0.00045541924426854965,0.0002818452744066538,0.00017671654128897143,0.0007176555255495951,4.341915573114654e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,17.987174317198154,-0.775599521983505
200.0,14.6865853457,0.96,0.03,0.01,0.02771648418029435,0.0009430352456771688,0.9723967467165809,0.017449864107511513,0.010153389175907534,0.18954191626063474,0.809991224428447,0.0004668593109182524,0.026951419047339806,0.000483648882484129,0.000281416250470413,0.00017874470756696904,0.0007638502733252312,4.4026478496846787e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,17.861136646340732,-0.809484477706814
200.0,15.4090684314,0.96,0.03,0.01,0.027712093720293336,0.0009914715745923317,0.9713895436633486,0.018470589043852532,0.01013986729279882,0.18235720268073852,0.8171925032636319,0.00045029405562964126,0.026919238072911692,0.0005118586946522647,0.00028099695272937797,0.00018080198288012477,0.0008102231379558423,4.464537563646874e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,17.735330019746087,-0.8419412998940885
200.0,16.1315515171,0.96,0.03,0.01,0.027707701650449387,0.0010401165804068365,0.9703824530707811,0.01949090894522155,0.01012663798399733,0.17583486447569488,0.8237298396656859,0.0004352958586192622,0.026887067496516405,0.0005400482899502739,0.0002805858639827063,0.0001828887579547593,0.0008567750640121449,4.527584399323248e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,17.609755900482035,-0.8729969321577613
200.0,16.8540346028,0.96,0.03,0.01,0.027703308016276428,0.001088971608813463,0.9693755329887073,0.020510809395804828,0.010113657615487857,0.16989005060664494,0.8296882862121198,0.0004216631812352995,0.02685490897382829,0.0005682172703551177,0.0002801817720930199,0.00018500544173051878,0.000903506987850097,4.5917923284720694e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,17.48441589153505,-0.9026779857786096
200.0,17.5765176885,0.96,0.03,0.01,0.027698912878324503,0.0011380380141513492,0.9683688333796572,0.021530275713607407,0.010100890906735535,0.16445185243650862,0.8351389196960276,0.00040922786746380133,0.02682276394986786,0.0005963652312375175,0.0002797836972191278,0.000187152459570355,0.0009504198377113703,4.65716869623896e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,17.359311709132218,-0.9310107116692343
200.0,18.2990007742,0.96,0.03,0.01,0.027694516309209216,0.001187317157867785,0.9673623980041773,0.022549292966997602,0.01008830902882507,0.1594605540730777,0.84014159742238,0.0003978485045423506,0.026790633708442427,0.0006244917618356518,0.00027939083893113845,0.00018933025185406886,0.000997514533658041,4.723723556751723e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,17.234445163800114,-0.9580209752625954
200.0,19.0214838599,0.96,0.03,0.01,0.027690118391412492,0.001236810407143198,0.9663562658124258,0.02356784598794838,0.010075888199625878,0.15486550869985483,0.8447470859908867,0.00038740530925847284,0.02675851940862935,0.0006525964456368666,0.00027900253714627666,0.00019153927286750592,0.0010447919873574185,4.791469182734083e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,17.10981814678664,-0.9837342368404833
200.0,19.7439669456,0.96,0.03,0.01,0.027685719215630504,0.0012865191336286484,0.9653504719864887,0.02458591938273777,0.010063608630773489,0.1506234807218596,0.8489987231325861,0.00037779614555439196,0.026726422112094306,0.0006806788606886056,0.00027861824284759057,0.00019377998992241825,0.0010922531017363633,4.860419698668791e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,16.985432620259683,-1.008175483459846
200.0,20.4664500313,0.96,0.03,0.01,0.027681318879515863,0.0013364447122657121,0.9643450487313281,0.02560349754087602,0.01005145372779593,0.146697338735755,0.8529337278726982,0.0003689333915469092,0.026694342803814157,0.0007087385798598894,0.00027823749584181756,0.0001960528826568518,0.0011398987705285493,4.930590803111224e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,16.861290610196406,-1.0313694840759968
200.0,21.188933117,0.96,0.03,0.01,0.027676917486709023,0.00138658852015026,0.9633400258824548,0.02662056464241937,0.010039409475125782,0.1430550156697509,0.8565842428785784,0.00036074145167060265,0.026662282407992836,0.0007367751710578446,0.000277859907658341,0.00019835844247759215,0.0011877298777170388,5.001999556287974e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,16.737394201253835,-1.0533402559678606
200.0,21.9114162027,0.96,0.03,0.01,0.02767251514608185,0.0014369519354228773,0.9623354313776632,0.027637104664349644,0.010027463957987214,0.13966867448091927,0.8599781707550962,0.000353154763984483,0.026630241800409595,0.0007647881974180648,0.00027748514825419105,0.0002006971721133048,0.0012357472968879612,5.074664216113123e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,16.613745533089077,-1.0741115957645615
200.0,22.6338992884,0.96,0.03,0.01,0.02766811197114392,0.0014875363361724066,0.9613312916272538,0.028653101385853717,0.010015606986892524,0.1365140335200493,0.863139850288671,0.00034611619127963096,0.02659822181810727,0.0007927772174643397,0.0002771129355723137,0.0002030695852585312,0.0012839518905028093,5.1486041106605e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,16.490346797772528,-1.0937068603602622
200.0,23.3563823741,0.96,0.03,0.01,0.027663708079568437,0.0015383430993419552,0.9603276318068513,0.029668538393209737,0.010003829799938913,0.13356981701627077,0.86609060727136,0.0003395757123692904,0.026566223267048016,0.0008207417852572226,0.0002767430272631976,0.0002054762062873478,0.00133234450910078,5.223839538274266e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,86.02971371321541,3.87,16.367200238011687,-1.1121488874502887
203.4379310345,2.8642442131,0.96,0.03,0.01,0.02758708013771306,0.00017698957427082,0.965579779224192,0.00013678181522612778,0.03428343896058167,0.9595126645308742,0.03260824037276973,0.007879095096355967,0.02663752674881307,3.7734108980250473e-06,0.0009457799780019607,0.00016982373800277956,5.7713185812970795e-06,1.3945176867433482e-06,19.10238906544747,0.02753264082117786,0.0001760557900791252,309.1473760575555,82.3795680252517,2.8449952867078783,78.33728705636135,61.77794369140718,86.01914075734022,3.87,19.501428810291575,-0.051060972309063146
203.4379310345,3.5791692134,0.96,0.03,0.01,0.027546301392577383,0.00022117458516371567,0.9875970130071255,0.0010880552463316477,0.011314931746542823,0.7946482021588412,0.2032304160188989,0.0021213818222598395,0.027204644974703446,2.9971897747226593e-05,0.0003116845201267106,0.00017575598646357417,4.494940295562932e-05,4.691957445121672e-07,19.10238906544747,0.02753264082117786,0.0001760557900791252,309.1473760575555,82.3795680252517,2.8449952867078783,78.33728705636135,61.77794369140718,86.01914075734022,3.87,19.108405047312548,-0.06987975442579142
203.4379310345,4.2940942136,0.96,0.03,0.01,0.02754096296205101,0.0002653952447597056,0.9871163665512238,0.002110093104268812,0.010773540344507242,0.6692868301426923,0.3290062560692604,0.0017069137880471772,0.027186135290421624,5.811399603114659e-05,0.00029671367559823625,0.00017762554210016732,8.731669585697575e-05,4.5300680256249684e-07,19.10238906544747,0.02753264082117786,0.0001760557900791252,309.1473760575555,82.3795680252517,2.8449952867078783,78.33728705636135,61.77794369140718,86.01914075734022,3.87,18.978939750009168,-0.11931484988471652
203.4379310345,5.0090192139,0.96,0.03,0.01,0.027536195050211015,0.00030980171260701605,0.9862774923946057,0.00313287444722569,0.01058963315816863,0.5792940192316193,0.4192485337031589,0.0014574470652219853,0.027158329404210875,8.626744184662861e-05,0.0002915982041535135,0.00017946627926095736,0.0001298839137492189,4.5151959683984045e-07,19.10238906544747,0.02753264082117786,0.0001760557900791252,309.1473760575555,82.3795680252517,2.8449952867078783,78.33728705636135,61.77794369140718,86.01914075734022,3.87,18.85384457737918,-0.16770143383611824
203.4379310345,5.7239442141,0.96,0.03,0.01,0.027531564007400488,0.000354392072249563,0.9853513008941943,0.004155648969233179,0.010493050136572474,0.5116535953418536,0.48706616452258394,0.0012802401355624265,0.02712826241034385,0.00011441151558873112,0.0002888900814679075,0.00018132597792713887,0.00017261238736780512,4.537069546190298e-07,19.10238906544747,0.02753264082117786,0.0001760557900791252,309.1473760575555,82.3795680252517,2.8449952867078783,78.33728705636135,61.77794369140718,86.01914075734022,3.87,18.7299604686434,-0.214683642918871
203.4379310345,6.4388692144,0.96,0.03,0.01,0.027526984863851255,0.0003991649514016186,0.9843906508638841,0.005178306948796981,0.010431042187318891,0.458989434790504,0.5398646417613254,0.0011459234481705591,0.027097306546446823,0.00014254317699991027,0.000287135140404521,0.00018321249543200793,0.0002154950434921117,4.574124774989764e-07,19.10238906544747,0.02753264082117786,0.0001760557900791252,309.1473760575555,82.3795680252517,2.8449952867078783,78.33728705636135,61.77794369140718,86.01914075734022,3.87,18.606675540085558,-0.2602124540530468
203.4379310345,7.1537942146,0.96,0.03,0.01,0.027522429516419346,0.0004441198262079093,0.9834129567120561,0.00620082443868095,0.010386218849262894,0.41684158403573296,0.5821183273911374,0.0010400885731295826,0.027065913786641114,0.000170661753557287,0.000285853976220944,0.00018512761185817935,0.0002585302903933908,4.619239563391426e-07,19.10238906544747,0.02753264082117786,0.0001760557900791252,309.1473760575555,82.3795680252517,2.8449952867078783,78.33728705636135,61.77794369140718,86.01914075734022,3.87,18.483790911603446,-0.3042869489516171
203.4379310345,7.8687192149,0.96,0.03,0.01,0.027517885976218952,0.0004892567235858102,0.9824256293388041,0.007223194660657383,0.01035117600053854,0.38235894247937124,0.6166866755169959,0.0009543820036327742,0.027034276448260355,0.0001987670470560034,0.0002848424809025937,0.00018707168343119241,0.00030171810234247106,4.669378121466319e-07,19.10238906544747,0.02753264082117786,0.0001760557900791252,309.1473760575555,82.3795680252517,2.8449952867078783,78.33728705636135,61.77794369140718,86.01914075734022,3.87,18.3612237619978,-0.3469180964843055
203.4379310345,8.5836442152,0.96,0.03,0.01,0.027513348281972688,0.0005345760186979054,0.9814323583791388,0.008245413517637372,0.01032222810322392,0.3536348567483501,0.6454816336776993,0.0008835095739506062,0.02700249029128308,0.00022685893383964258,0.00028399905684996604,0.00018904471379333707,0.00034505900187404426,4.7230303052399766e-07,19.10238906544747,0.02753264082117786,0.0001760557900791252,309.1473760575555,82.3795680252517,2.8449952867078783,78.33728705636135,61.77794369140718,86.01914075734022,3.87,18.238934217044797,-0.3881226972884413
203.4379310345,9.2985692154,0.96,0.03,0.01,0.027508813149596904,0.0005800783128723623,0.9804351890930246,0.009267476572561075,0.010297334334414288,0.32934631462607966,0.6698297684986211,0.0008239168752992237,0.02697060842204972,0.0002549372814028494,0.00028326744614433146,0.0001910466545390265,0.0003885537220223651,4.779363109706422e-07,19.10238906544747,0.02753264082117786,0.0001760557900791252,309.1473760575555,82.3795680252517,2.8449952867078783,78.33728705636135,61.77794369140718,86.01914075734022,3.87,18.116901248766776,-0.4279195328395282
203.4379310345,10.0134942157,0.96,0.03,0.01,0.027504278635870977,0.000625764359564626,0.9794353484387186,0.010289378264740254,0.010275273296541067,0.30854664682345095,0.690680237512432,0.0007731156641170043,0.026938662729279896,0.0002830019267832906,0.00028261397980779005,0.00019307749484528963,0.0004322030764909108,4.837882284255577e-07,19.10238906544747,0.02753264082117786,0.0001760557900791252,309.1473760575555,82.3795680252517,2.8449952867078783,78.33728705636135,61.77794369140718,86.01914075734022,3.87,17.995113143164463,-0.4663286393090438
203.4379310345,10.7284192159,0.96,0.03,0.01,0.027499743531004137,0.0006716350180386672,0.9784336188021429,0.011311111880684652,0.010255269317172435,0.2905406639273044,0.7087300294416028,0.00072930663109277,0.026906673579171196,0.0003110526757693218,0.0002820172760636179,0.00019513728405778143,0.00047600790610855605,4.898278723297122e-07,19.10238906544747,0.02753264082117786,0.0001760557900791252,309.1473760575555,82.3795680252517,2.8449952867078783,78.33728705636135,61.77794369140718,86.01914075734022,3.87,17.87356321107386,-0.5033708153236738
203.4379310345,11.4433442162,0.96,0.03,0.01,0.02749520705471188,0.0007176912234565263,0.9774305241491205,0.012332669695884629,0.01023680615499491,0.27480638738514956,0.7245024586049225,0.0006911540099279216,0.02687465464307563,0.00033908930682571847,0.0002814631048105341,0.00019722613237611612,0.0005199690559134281,4.960351669820542e-07,19.10238906544747,0.02753264082117786,0.0001760557900791252,309.1473760575555,82.3795680252517,2.8449952867078783,78.33728705636135,61.77794369140718,86.01914075734022,3.87,17.752247665625355,-0.5390673358777356
203.4379310345,12.1582692164,0.96,0.03,0.01,0.02749066869382643,0.0007639339669654172,0.9764264301364125,0.013354042932610685,0.010219526930976787,0.2609442877138532,0.7383980681008646,0.0006576441852822339,0.026842615494775776,0.00036711156998353464,0.0002809416290671196,0.00019934420487020905,0.0005640873653638938,5.023967313143968e-07,19.10238906544747,0.02753264082117786,0.0001760557900791252,309.1473760575555,82.3795680252517,2.8449952867078783,78.33728705636135,61.77794369140718,86.01914075734022,3.87,17.63116449799523,-0.5734397336992672
203.4379310345,12.8731942167,0.96,0.03,0.01,0.0274861281032369,0.0008103642820230874,0.9754216003214293,0.014375222630629264,0.010203177047941393,0.24864337980743212,0.7507286266712637,0.0006279935213041917,0.02681056306109915,0.0003951192107380261,0.00028044583139972363,0.00020149171395744358,0.0006083636645466371,5.089035190068218e-07,19.10238906544747,0.02753264082117786,0.0001760557900791252,309.1473760575555,82.3795680252517,2.8449952867078783,78.33728705636135,61.77794369140718,86.01914075734022,3.87,17.510312813809342,-0.6065098328364975
203.4379310345,13.5881192169,0.96,0.03,0.01,0.027481585056581753,0.0008569832348022136,0.9744162312009059,0.01539619878009016,0.01018757001900393,0.23765798956682813,0.7617404241195294,0.0006015863136425518,0.026778502538261525,0.000423111946323088,0.0002799705719971387,0.00020366891267557108,0.0006527987727415643,5.15549385078133e-07,19.10238906544747,0.02753264082117786,0.0001760557900791252,309.1473760575555,82.3795680252517,2.8449952867078783,78.33728705636135,61.77794369140718,86.01914075734022,3.87,17.38969248626754,-0.6382994004432625
203.4379310345,14.3030442172,0.96,0.03,0.01,0.027477039406627286,0.0009037919172138497,0.9734104728682141,0.01641696100755658,0.010172566124229362,0.2277914691424301,0.7716305989337268,0.0005779319238431419,0.02674643792182362,0.0004510894845416958,0.00027951200026197197,0.0002058760886211964,0.000697393498391184,5.223302014692818e-07,19.10238906544747,0.02753264082117786,0.0001760557900791252,309.1473760575555,82.3795680252517,2.8449952867078783,78.33728705636135,61.77794369140718,86.01914075734022,3.87,17.269303901862443,-0.6688302381319993
203.4379310345,15.0179692174,0.96,0.03,0.01,0.02747249106334005,0.0009507914417493701,0.9724044428652772,0.017437498510119085,0.010158058624603825,0.2188845523202035,0.7805588132227035,0.0005566344570929747,0.026714372366568487,0.000479051521986252,0.0002790671747853129,0.00020811355907719175,0.0007421486393941915,5.292432779868073e-07,19.10238906544747,0.02753264082117786,0.0001760557900791252,309.1473760575555,82.3795680252517,2.8449952867078783,78.33728705636135,61.77794369140718,86.01914075734022,3.87,17.14914781496669,-0.6981240652624301
203.4379310345,15.7328942177,0.96,0.03,0.01,0.027467939978579416,0.0009979829375493475,0.9713982353100049,0.018457800109881912,0.010143964580113204,0.21080687767595077,0.7886557514368566,0.0005373708871926,0.026682308422793177,0.0005069977455548529,0.00027863381023138505,0.00021038166703865133,0.0007870649835341422,5.3628697655397e-07,19.10238906544747,0.02753264082117786,0.0001760557900791252,309.1473760575555,82.3795680252517,2.8449952867078783,78.33728705636135,61.77794369140718,86.01914075734022,3.87,17.029225249142467,-0.7262024847898338
203.4379310345,16.4478192179,0.96,0.03,0.01,0.027463386135598115,0.001045367547331936,0.9703919271299859,0.019477854296569126,0.010130218573444939,0.20345071793518058,0.796029407071374,0.0005198749934453889,0.02665024819763799,0.0005349278336395967,0.00027821010432052626,0.00021268077801082124,0.0008321433088742976,5.434604468172126e-07,19.10238906544747,0.02753264082117786,0.0001760557900791252,309.1473760575555,82.3795680252517,2.8449952867078783,78.33728705636135,61.77794369140718,86.01914075734022,3.87,16.90953743053919,-0.7530869881751947
203.4379310345,17.1627442182,0.96,0.03,0.01,0.027458829541676902,0.001092946424933917,0.969385582418671,0.020497649260956412,0.010116768320372506,0.1967262736142264,0.8027698010073366,0.0005039253784369753,0.026618193467793472,0.0005628414570616817,0.0002777946168217456,0.00021501127743724031,0.0008773843840558806,5.507634407961635e-07,19.10238906544747,0.02753264082117786,0.0001760557900791252,309.1473760575555,82.3795680252517,2.8449952867078783,78.33728705636135,61.77794369140718,86.01914075734022,3.87,16.790085741973847,-0.7787987133789898
203.4379310345,17.8776692184,0.96,0.03,0.01,0.027454270222851136,0.0011407207332797282,0.9683792555419812,0.0215171729212667,0.010103571536752093,0.19055809392225184,0.8089525696748497,0.0004893364028985297,0.026586145759852967,0.0005907382798122712,0.0002773861831858993,0.00021737356863137843,0.000922788968468015,5.581961803348753e-07,19.10238906544747,0.02753264082117786,0.0001760557900791252,309.1473760575555,82.3795680252517,2.8449952867078783,78.33728705636135,61.77794369140718,86.01914075734022,3.87,16.670871690704665,-0.8033587296489646
