T,P,z_carbon dioxide,z_argon,z_oxygen,rho_l,rho_v,x_carbon dioxide,x_argon,x_oxygen,y_carbon dioxide,y_argon,y_oxygen,rhoL1_carbon dioxide,rhoL2_argon,rhoL3_oxygen,rhoV1_carbon dioxide,rhoV2_argon,rhoV3_oxygen,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
200.0,7.3759400545,0.96,0.003218,0.036782,0.02777637553102984,0.0004665297960049658,0.9794284481580383,0.0015583209526281896,0.01901323088933347,0.34291819312460675,0.055932336063001103,0.6011494708123921,0.027204972381811465,4.328450797807276e-05,0.000528118641240303,0.00015998155468481426,2.60941013335531e-05,0.00028045413998659845,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.691929799704578,-0.33821448660473763,-0.7308128470302293
200.0,7.699632802,0.96,0.003218,0.036782,0.027776334189587082,0.0004875262805866659,0.9780839534390006,0.0016669121262226816,0.020249134434776765,0.3296147947992606,0.057287086767651665,0.6130981184330878,0.027167586756194212,4.6300708282636365e-05,0.000562446725110235,0.00016069587493482062,2.792896033747882e-05,0.0002989014453143665,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.613715144912863,-0.3576812743101989,-0.7747610621492207
200.0,8.0233255494,0.96,0.003218,0.036782,0.027776278275519352,0.0005085748345848103,0.9767383747099821,0.0017764773151821242,0.021485147974835632,0.31738811221951096,0.05856026768246346,0.6240516200980256,0.027130156898322957,4.934392825664618e-05,0.0005967774489397456,0.00016141560667122298,2.9782278449851064e-05,0.0003173769494637362,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.53563015506054,-0.37685653164015775,-0.8182939670326164
200.0,8.3470182968,0.96,0.003218,0.036782,0.027776207686516948,0.0005296756997700986,0.9753917067144249,0.0018870297467606604,0.022721263538814516,0.3061132089606062,0.059761688364587166,0.6341251026748067,0.027092682621406093,5.2414530156659584e-05,0.000631110534954197,0.0001621407281650795,3.165431410395527e-05,0.00033588065750106384,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.457674944576908,-0.39574275380897816,-0.8614140069878253
200.0,8.6707110443,0.96,0.003218,0.036782,0.02777612231968375,0.0005508291260191424,0.9740439445844435,0.0019985828275035826,0.023957472588052798,0.29568375721346973,0.0608997025694841,0.6434165402170462,0.027055163749524762,5.551288108275892e-05,0.0006654456890762249,0.0001628712255639518,3.354532994117465e-05,0.00035441257051401593,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.37984964172378,-0.41434257956711207,-0.9041237629342618
200.0,8.9944037917,0.96,0.003218,0.036782,0.027776022071484843,0.00057203537038304,0.9726950837772943,0.0021111501523860053,0.02519376607031975,0.28600869867746115,0.061981469564200774,0.6520098317583382,0.027017600115822927,5.8639353228892275e-05,0.0006997826024330273,0.00016360709188073278,3.545559289904271e-05,0.0003729726856032646,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.30215438614114,-0.4326585770637301,-0.9464257385753925
200.0,9.3180965391,0.96,0.003218,0.036782,0.027775906837702227,0.0005932946963462472,0.9713451200245227,0.002224745513007228,0.026430134462470143,0.27700959936065894,0.06301316113903434,0.6599772395003066,0.02697999156105783,6.179432410688482e-05,0.0007341209525375137,0.00016434832613767774,3.738537430380052e-05,0.0003915609959047689,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.224589326948447,-0.4506933721215667,-0.9883224897238563
200.0,9.6417892866,0.96,0.003218,0.036782,0.027775776513398683,0.0006146073732382101,0.969994049291499,0.0023393829050189765,0.027666567803482044,0.26861853572491834,0.06400012703851767,0.667381337236564,0.026942337932447304,6.497817674907248e-05,0.0007684604042023088,0.00016509493264498635,3.9334949966055085e-05,0.0004101774906271686,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.147154621290333,-0.46844968836892065,-1.0298166652732768
200.0,9.965482034,0.96,0.003218,0.036782,0.027775630992885828,0.0006359736757599038,0.9686418677441382,0.002455076535045203,0.02890305572081675,0.2607763917087515,0.06494702823901785,0.6742765800522307,0.0269046390827209,6.81912998967083e-05,0.0008028006102682238,0.0001658469203864192,4.1304600278850454e-05,0.0004288221550946342,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.06985043317008,-0.4859300281572274,-1.070910688808027
200.0,10.2891747814,0.96,0.003218,0.036782,0.02777547016969736,0.0006573938835950189,0.967288571722744,0.0025718408270906682,0.03013958745016532,0.25343147640509306,0.06585794513289467,0.6807105784620122,0.02686689486937424,7.143408817406665e-05,0.0008371412121490518,0.00016660430249916354,4.32946103165013e-05,0.00044749497077935403,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.992676932580927,-0.5031371510029814,-1.111607237595365
200.0,10.6128675289,0.96,0.003218,0.036782,0.02777529393656476,0.0006788682811037842,0.9659341577196554,0.002689690428714785,0.03137615185162968,0.24653839410099007,0.06673646596400326,0.6867251399350067,0.026829105154031533,7.470694225591802e-05,0.000871481840277305,0.00016736709582942648,4.53052699359241e-05,0.0004661959153384337,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.915634294764978,-0.5200737478608382,-1.1519089173289068
200.0,10.9365602763,0.96,0.003218,0.036782,0.02777510218539631,0.0007003971570708024,0.9645786223611564,0.0028086402169283154,0.032612737421915276,0.24005711453229725,0.0675857595949682,0.6923571258727346,0.026791269801929918,7.801026902719762e-05,0.000905822114439195,0.000168135320553041,4.733687387878643e-05,0.00048492496263897496,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.838722699638833,-0.5367425199525897,-1.191818341342639
200.0,11.2602530237,0.96,0.003218,0.036782,0.027774894807257953,0.0007219808044945625,0.9632219623931644,0.002928705303849075,0.033849332302986625,0.23395220316129212,0.06840863575140607,0.6976391610873017,0.026753388681510715,8.13444817358665e-05,0.0009401616440113721,0.000168908999851665,4.938972187417565e-05,0.0005036820827687218,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.76194233136632,-0.5531461741108643,-1.2313381262652925
200.0,11.5839457712,0.96,0.003218,0.036782,0.027774671692356128,0.0007436195204232039,0.9618641746686758,0.003049901042290089,0.03508592428903417,0.22819218023832713,0.06920759518814147,0.7026002245735314,0.02671546166406156,8.471000014378198e-05,0.0009745000281507877,0.00016968815963315013,5.1464118743449e-05,0.0005224672420466049,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.685293377978976,-0.5692874106720787,-1.2704708801865259
200.0,11.9076385186,0.96,0.003218,0.036782,0.027774432730021222,0.0007653136058202359,0.9605052561370662,0.003172243031272523,0.036322500831661324,0.22274898420093958,0.06998487169027233,0.7072661441087881,0.02667748862341075,8.81072506753573e-05,0.0010088368559351174,0.00017047282829161581,5.356037450614886e-05,0.0005412804030224712,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.608776031052976,-0.5851689574648482,-1.309219236880459
203.5412758621,3.0142863235,0.96,0.003218,0.036782,0.02752527016325888,0.0001864338647868752,0.9993810530557805,4.451767239937942e-05,0.0005744292718202043,0.9506583532811356,0.003970787152009721,0.045370859566854715,0.027508233481402515,1.2253609598323718e-06,1.5811320896535193e-05,0.00017723491089412867,7.402891949952416e-07,8.458664697751296e-06,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,19.042075509225253,-0.010208052485754848,-0.022001386381766963
203.5412758621,3.3460568331,0.96,0.003218,0.036782,0.027525212067493497,0.00020691904487859725,0.9980535077516384,0.00014050058577041197,0.001805991662591164,0.860042776922184,0.011301835463414012,0.1286553876144019,0.02747163445556961,3.867308418937649e-06,4.9710303504946954e-05,0.0001779592299554748,2.338564999464686e-06,2.6621249923657753e-05,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,18.964877282372463,-0.03189084359857475,-0.06887782509260987
203.5412758621,3.6778273427,0.96,0.003218,0.036782,0.027525140450526057,0.00022745790233614306,0.9967253619623163,0.0002372157014292683,0.003037422336254439,0.7855983194677341,0.017373171336591504,0.19702850919567458,0.02743500557861418,6.529395498910665e-06,8.360547641296841e-05,0.00017869054582492997,3.95166510914751e-06,4.4815691402065616e-05,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,18.88782551769353,-0.05328700903014649,-0.11534100529608082
203.5412758621,4.0095978523,0.96,0.003218,0.036782,0.027525055138456843,0.0002480493530689948,0.9953965211956542,0.0003346793747379875,0.004268799429607728,0.7233616218943174,0.022494027509856913,0.2541443505958257,0.02739834413053851,9.212068243367365e-06,0.00011749893967496584,0.00017942938234582426,5.579628971736179e-06,6.304034175143437e-05,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,18.81091417022524,-0.07440445665552176,-0.16140058616678488
203.5412758621,4.3413683619,0.96,0.003218,0.036782,0.027524955981746074,0.00026869269576804144,0.9940669182575258,0.00043290602605863777,0.005500175716415605,0.6705647327398994,0.026880381569079456,0.3025548856910212,0.02736164816794837,1.1915719311496623e-05,0.0001513920944862082,0.0001801758457268598,7.222562187069535e-06,8.129428785411211e-05,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,18.734139422898345,-0.09524555737140972,-0.20706014301902087
203.5412758621,4.6731388715,0.96,0.003218,0.036782,0.027524842845562104,0.0002893874836793568,0.992736502905377,0.0005319089218491492,0.006731588172773839,0.6252165910849597,0.030687602675608727,0.3440958062394314,0.02732491622952341,1.4640709482050206e-05,0.00018528590655664446,0.0001809298560486619,8.880608118446307e-06,9.957701951224859e-05,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,18.657498739419232,-0.11580808377658158,-0.25231831331895194
203.5412758621,5.0049093811,0.96,0.003218,0.036782,0.0275247156059507,0.00031013344558354243,0.99140523747494,0.0006317005053003123,0.007963062019759604,0.5858486626146184,0.03403029414657915,0.3801210432388023,0.027288147211747743,1.738737675652645e-05,0.00021918101744643046,0.00018169126432718188,1.0553932377900046e-05,0.00011788824887846048,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,18.58099043449524,-0.13609535104228598,-0.2971790272508592
203.5412758621,5.3366798907,0.96,0.003218,0.036782,0.027524574145732072,0.0003309304342670322,0.9900730925276864,0.0007322927281228858,0.00919461474419076,0.5513542407749202,0.036994830048069305,0.4116509291770103,0.027251340244972555,2.0156045491598788e-05,0.0002530778552679199,0.0001824598983346142,1.2242715173442628e-05,0.00013622782075897535,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,18.504613349106126,-0.1561091299314512,-0.34164450697976534
203.5412758621,5.6684504003,0.96,0.003218,0.036782,0.027524418352484533,0.00035177839267049916,0.988740044634872,0.0008336972212831249,0.010426258143844952,0.520883579638938,0.03964753636810708,0.43946888399295486,0.027214494630384445,2.29470310979006e-05,0.0002869766910021873,0.00018323558841384157,1.3947146616917868e-05,0.00015459565763973972,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,18.428366681097437,-0.1758512995728232,-0.3857169638668161
203.5412758621,6.00022091,0.96,0.003218,0.036782,0.027524248117067766,0.00037267733076678405,0.9874060747737566,0.0009359254198821988,0.011657999806361116,0.49377346905030456,0.04204018536000011,0.4641863455896953,0.027177609794372844,2.576064347590847e-05,0.00032087767921901134,0.00018401817844912276,1.5667424064905672e-05,0.0001729917282527556,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,18.352249873683988,-0.19532351160036043,-0.4293982945567727
203.5412758621,6.3319914196,0.96,0.003218,0.036782,0.02752406333259753,0.00039362730942005817,0.9860711672161068,0.0010389886509660276,0.012889844132927302,0.46949875093574234,0.044213778193085695,0.48628747087117197,0.027140685256904492,2.8597189431039015e-05,0.0003547808862620018,0.00018480753010691428,1.7403750549439564e-05,0.00019141602876370433,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,18.276262542969963,-0.21452769541836503,-0.47269060833900056
203.5412758621,6.6637619292,0.96,0.003218,0.036782,0.02752386389371739,0.00041462842888299065,0.9847353087405563,0.0011428981968826292,0.014121793062561195,0.44763820042706454,0.04620120693280956,0.5061605926401259,0.027103720609112845,3.1456974415372505e-05,0.0003886863101891768,0.00018560352375108304,1.9156333843048764e-05,0.00020986857128885885,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,18.200404429565946,-0.233465738950148,-0.5155959235270231
203.5412758621,6.9955324388,0.96,0.003218,0.036782,0.027523649696528756,0.00043568082045677406,0.9833984884560351,0.0012476653103823908,0.015353846233582578,0.4278500433368689,0.048029164689633544,0.5241207919734977,0.027066715508359786,3.4340302941475745e-05,0.0004225938852274943,0.00018640605791347338,2.0925385877833064e-05,0.00022834937666546767,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,18.124675387748283,-0.2521397501927183,-0.5581164333099942
203.5412758621,7.3273029484,0.96,0.003218,0.036782,0.02752342063654576,0.0004567846402736363,0.9820606959593092,0.0013533013647588272,0.016586002675931973,0.40985407747068214,0.0497195406955474,0.5404263818337705,0.027029669625506944,3.7247482710268646e-05,0.00045650352832854923,0.0001872150473421286,2.2711122511186037e-05,0.00024685847042032165,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,18.049075281800157,-0.27055135237412387,-0.6002538345788935
203.5412758621,7.659073458,0.96,0.003218,0.036782,0.027523176610658787,0.0004779400647473279,0.9807219229690903,0.0014598177245220424,0.01781825930638768,0.3934184139496316,0.051290454650654425,0.5552911313997139,0.026992582691823176,4.017882105139021e-05,0.0004904150977842226,0.000188030422235878,2.451376321665366e-05,0.0002653958792947962,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,17.973604079808034,-0.28870264732359985,-0.6420102627224793
203.5412758621,7.9908439676,0.96,0.003218,0.036782,0.02752291751553004,0.0004991472870131071,0.979382161895896,0.0015672258628401958,0.019050612241263785,0.37834949920014516,0.05275703536373595,0.5688934654361189,0.026955454458042233,4.31346281511561e-05,0.00052432842933665,0.0001888521260685202,2.633353107266335e-05,0.00028396162987192355,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,17.898261774283494,-0.3065958006667664,-0.6833879028352321
203.5412758621,8.3226144772,0.96,0.003218,0.036782,0.027522643247738017,0.0005204065142426204,0.9780414059352657,0.0016755373567908713,0.020283056707943448,0.364484511638086,0.054132013993509,0.581383474368405,0.026918284697072435,4.611521691921308e-05,0.0005582433337463671,0.00018968011419700015,2.817065271129477e-05,0.0003025557473343255,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,17.82304838902849,-0.3242328117830482,-0.724388758347029
203.5412758621,8.6543849868,0.96,0.003218,0.036782,0.0275223537036406,0.0005417179655451109,0.9766996489261613,0.0017847639016221664,0.021515587172216553,0.35168549798176657,0.05542618157999924,0.5928883204382341,0.02688107319996741,4.912090337793488e-05,0.0005921596002952564,0.0001905143524784018,3.0025358323451092e-05,0.000321178254743258,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,17.747963972639365,-0.34161578243195123,-0.7650149224470013
203.5412758621,8.9861554964,0.96,0.003218,0.036782,0.027522048779265944,0.0005630818703203105,0.9753568852397237,0.0018949173226939689,0.02274819743758225,0.33983480223417367,0.05664874571590614,0.6035164520499202,0.026843819772760572,5.215200698785943e-05,0.0006260769995175112,0.00019135481604195135,3.1897881689012107e-05,0.00033982917258934704,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,17.67300859360425,-0.3587468420957478,-0.805268505624575
203.5412758621,9.317926006,0.96,0.003218,0.036782,0.027521728370224246,0.0005844984669534054,0.9740131096913156,0.00200600958564069,0.023980880723043635,0.32883146676972386,0.057807611369016396,0.6133609218612598,0.02680652423396182,5.520885092406916e-05,0.0006599952853383538,0.00019220148821294327,3.378846022342833e-05,0.00035850851851703384,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,17.598182336574027,-0.3756281456160586,-0.8451516350460011
203.5412758621,9.6496965157,0.96,0.003218,0.036782,0.02752139237163603,0.0006059680017764882,0.9726683174697259,0.002118052805232456,0.025213629725041528,0.3185883726674473,0.058909604024112404,0.6225020233084403,0.026769186412543368,5.82917623166468e-05,0.0006939141967760134,0.00019305435957451617,3.569733503593556e-05,0.0003772163071660364,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,17.523485299465175,-0.392261869974206,-0.8846664527355976
203.5412758621,9.9814670253,0.96,0.003218,0.036782,0.027521040678072324,0.000627490728230197,0.9713225040805928,0.0022310592531582358,0.02644643666624901,0.30902994806326456,0.0599606485039897,0.6310094034327456,0.026731806146329067,6.140107246135746e-05,0.0007278334592819024,0.00019391342715515786,3.762475099492337e-05,0.0003959525500801157,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,17.448917591229353,-0.40865021235845944,-0.9238151147656168
203.5412758621,10.3132375349,0.96,0.003218,0.036782,0.027520673183504905,0.0006490669061901772,0.9699756652999759,0.002345041365053364,0.027679293334970795,0.30009031714166234,0.060965913408590124,0.6389437694497475,0.026694383280673376,6.453711700943385e-05,0.0007617527858220968,0.00019477869372476787,3.957095679917183e-05,0.00041471725566623747,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,17.37447933007771,-0.4247953871410992,-0.9625997891552238
203.5412758621,10.6450080445,0.96,0.003218,0.036782,0.027520289781264043,0.0006706968014116785,0.9686277971369108,0.002460011746857625,0.02891219111623151,0.29171179402349107,0.06192992864244308,0.6463582773340659,0.026656917667395228,6.77002361388354e-05,0.000795671877729979,0.00019565016718561785,4.1536205052140066e-05,0.0004335104291739206,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,17.30017064210308,-0.44069962291963805,-1.0010226536589713
203.5412758621,10.9767785541,0.96,0.003218,0.036782,0.027519890364002406,0.0006923806850863955,0.9672788958020722,0.002575983180736653,0.03014512101719112,0.28384364884772856,0.06285668170333022,0.6532996694489412,0.02661940916388633,7.089077471338689e-05,0.0008295904254026844,0.0001965278600466126,4.3520752340009285e-05,0.00045233207269977367,19.078130428675337,0.02752529269141312,0.00017689916510653196,309.1473760575555,82.3795680252517,2.859561385800168,17.225991660151617,-0.456365159974073,-1.0390858938499754
