temperature,pressure,z_carbon dioxide,z_hydrogen,z_argon,z_carbon monoxide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_argon,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_argon,y_carbon monoxide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_argon,E_carbon monoxide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,2.5209258536877237,0.96,0.012156,0.027317,0.000527,306.43,88.55,0.6526776098945926,0.028468953740121105,39.92771731024049,2.4959661917700235,1222.3197593060347,6.817561747447605,0.9996621099362729,1.5958502413420998e-05,0.0003189945798087355,2.9369815047736323e-06,0.9508558176448412,0.014954911944712272,0.03354144658603533,0.0006478238244111321,19.881531773658267,0.6053918582025766,1.0000000016684232,2.0318810060174766,4.620908381836734,6.784037920829189,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.797047035875667,0.96,0.012156,0.027317,0.000527,306.43,88.55,0.6526776098945926,0.042880260145405615,39.92771731024049,2.4959661917700235,1221.7661622157564,9.018142945054299,0.9964142285680571,0.00018756946513662285,0.0033652792870794007,3.292267972691839e-05,0.6418602607497945,0.11672043866383944,0.23657570138813389,0.00484359919823218,19.583553829793797,0.615136568299647,1.0000000015629977,2.003933462867615,4.5382287126767,6.629850276488879,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.073168218063611,0.96,0.012156,0.027317,0.000527,306.43,88.55,0.6526776098945926,0.05729156655069013,39.92771731024049,2.4959661917700235,1221.2239892129019,11.09293884561844,0.9933654364957635,0.00038529992052298577,0.006185046444074652,6.421713963881416e-05,0.48730284999512646,0.1789146869974678,0.3266990932385998,0.00708336976880586,19.305026079733274,0.6243285146265514,1.000000001367123,1.9791905441113018,4.461275954902415,6.489875457648493,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.349289400251553,0.96,0.012156,0.027317,0.000527,306.43,88.55,0.6526776098945926,0.07170287295597463,39.92771731024049,2.4959661917700235,1220.6950560595583,13.027678467733049,0.9905304949918969,0.0006112207147497246,0.008761924915985559,9.635937736767749e-05,0.3946385244978535,0.22594137926712313,0.37091852465054065,0.00850157158448268,19.046405518148482,0.6329539112063465,1.0000000012078256,1.956439591477077,4.390462585868239,6.361174272288444,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.625410582439498,0.96,0.012156,0.027317,0.000527,306.43,88.55,0.6526776098945926,0.08611417936125916,39.92771731024049,2.4959661917700235,1220.180968814794,14.813255354659372,0.9879186021243485,0.0008664906383125233,0.011086116546269146,0.0001287906910698766,0.33291458836481036,0.2657319703763583,0.39188218082289666,0.009471260435934646,18.807733116435035,0.6410024278832012,1.0000000011652033,1.9352472754090695,4.326273355762394,6.242431322686438,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.90153176462744,0.96,0.012156,0.027317,0.000527,306.43,88.55,0.6526776098945926,0.10052548576654366,39.92771731024049,2.4959661917700235,1219.6827797694928,16.446486847503625,0.985531291413221,0.0011512136674246612,0.013156578144441544,0.0001609167749127856,0.2888570152100344,0.3014396490987608,0.3995530783169483,0.010150257374256467,18.588496507361256,0.6484767083083398,1.0000000012084687,1.9158213391429306,4.268268025572072,6.133188727842836,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.177652946815384,0.96,0.012156,0.027317,0.000527,306.43,88.55,0.6526776098945926,0.11493679217182816,39.92771731024049,2.4959661917700235,1219.2008552275474,17.9302078746937,0.9833620858937495,0.0014644314780249525,0.014981304665742526,0.0001921779624830659,0.25583031967039316,0.3344165388312334,0.3991340834433739,0.010619058054999613,18.38766720967859,0.6554480166191134,1.0000000011595465,1.8977445846855472,4.215974518707621,6.0334304996444095,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.453774129003328,0.96,0.012156,0.027317,0.000527,306.43,88.55,0.6526776098945926,0.12934809857711269,39.92771731024049,2.4959661917700235,1218.7348940931079,19.27246433374743,0.9813976217863026,0.0018042844335516756,0.016575984635582824,0.00022210914456282608,0.23015066143363275,0.3652416295457941,0.3936812173668699,0.010926491653703336,18.20377276289741,0.6619125547837506,1.0000000011123702,1.8812063058951691,4.168913212699148,5.941854307763713,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,12.729895311191271,0.96,0.012156,0.027317,0.000527,306.43,88.55,0.6526776098945926,0.1437594049823972,39.92771731024049,2.4959661917700235,1218.2840555137213,20.48503810801289,0.9796197244870665,0.0021682899481349745,0.01796161089618908,0.00025037466860948466,0.20960992386184746,0.39415313309967026,0.3851299319062817,0.011107011132200532,18.035080977050892,0.6679280018965656,1.0000000011115586,1.8657858515759573,4.126520082481582,5.857414227283856,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,14.006016493379214,0.96,0.012156,0.027317,0.000527,306.43,88.55,0.6526776098945926,0.15817071138768168,39.92771731024049,2.4959661917700235,1217.8471401281115,21.5817596071013,0.9780077542938115,0.0025536522781476004,0.019161818843565076,0.00027677458447576843,0.19280461039712826,0.4212507033912195,0.3747571795199529,0.01118750669169921,17.879765443705903,0.6735802307402707,1.0000000011269172,1.8515570487027506,4.088207202466655,5.779234681638683,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
