T_K,P_bubble_bar,P_dew_bar
200,24.415162565678582,2.4175085737408297
205,24.00974092370607,3.10410992191354
210,23.818418504832312,3.9324586792580574
215,23.84801531221919,4.92084872086876
220,24.107909999407454,6.088450797169516
225,24.609686479825005,7.455276088697675
230,25.366860836533977,9.042156117163016
235,26.394660377615242,10.870742085465166
240,27.709836030192374,12.96352716018862
245,29.33049902180083,15.343896151218447
250,31.2759807158003,18.036208703673562
255,33.566718409754706,21.06592489215424
260,36.22416889846444,24.459786735072402
265,39.27074568282731,28.24607707245311
270,42.72976444971383,32.45499146229648
275,46.62536109190337,37.11918588208152
280,50.982303970322235,42.274619162959105
285,55.8255176134073,47.96193788207097
290,61.178838622624276,54.228989859837235
295,67.06152585975997,61.1361252179523
