temperature,pressure,z_carbon dioxide,z_nitrogen,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_nitrogen,x_methane,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_nitrogen,y_methane,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_nitrogen,E_methane,E_oxygen,E_carbon monoxide,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,5.130191179015842,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,308.49,84.9,0.6483192323900289,0.060426280082636535,10.533113191226349,2.3187974777654277,1207.8569473774885,11.100038015473906,0.9713381520409863,0.0022373386952304402,0.008364845161643422,0.0020182491578877785,7.959833157315619e-05,0.01596181661267878,0.47343049252114694,0.2919693943853765,0.13155141693347183,0.092602626599286,0.008660537010202576,0.0017855325505160636,18.980815250457947,0.6391424822094678,1.0000000010894405,5.682762684969181,3.5179992342373656,3.77439594943029,6.258891570234216,1.000000000341269,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.409011751663118,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,308.49,84.9,0.6483192323900289,0.06371038576752788,10.533113191226349,2.3187974777654277,1207.245251707168,11.596246505351472,0.9705532726409776,0.0025316084630814598,0.008707393926683791,0.002190479685023979,8.94921692445458e-05,0.01592775311498863,0.450549390130564,0.31312607367698203,0.13005029510842833,0.09534432278153611,0.009230238884567248,0.0016996794179223434,18.894252452588535,0.6420575991186475,1.0000000011718964,5.643904317528142,3.49560139007247,3.7537038249187935,6.2151664057584854,1.0000000003843394,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.687832324310394,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,308.49,84.9,0.6483192323900289,0.06699449145241924,10.533113191226349,2.3187974777654277,1206.6771586573097,12.095343572637464,0.9698079239810254,0.0028341300490522057,0.009006547537012233,0.0023535220480128856,9.953322934049576e-05,0.015898343155556757,0.42992324994511916,0.33315660437359257,0.12809544239712636,0.09744386663235888,0.009758235770766115,0.0016226008810368002,18.810067679470727,0.6449223469484914,1.0000000012567891,5.606118357386342,3.4740881102083145,3.73381148654872,6.172661518194761,1.0000000004270342,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.96665289695767,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,308.49,84.9,0.6483192323900289,0.07027859713731059,10.533113191226349,2.3187974777654277,1206.1460872962814,12.596945458947971,0.9690971415582255,0.0031440695891626794,0.00926906387790932,0.002507527733788624,0.00010968638570905513,0.015872510855204917,0.41123553701933235,0.35212748926985993,0.1258396666774895,0.09899715115098831,0.010247169410482397,0.0015529864718475197,18.72794115412933,0.6477453965832751,1.0000000013288795,5.569269815703096,3.453341190388495,3.714611874088055,6.13122419300922,1.0000000004601708,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.245473469604946,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,308.49,84.9,0.6483192323900289,0.07356270282220195,10.533113191226349,2.3187974777654277,1205.6465554239828,13.100744012169109,0.9684165977877125,0.00346068481271578,0.009500530489565543,0.0026527785066434366,0.00011992097633266596,0.01584948742703012,0.3942262394480044,0.37010288883039993,0.12339373539393265,0.1000877554109829,0.010699597279804931,0.0014897836368750908,18.647608842590273,0.6505029004824686,1.0000000013756158,5.533248055440827,3.433264335421293,3.696016999272072,6.090729262565214,1.000000000476921,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.524294042252222,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,308.49,84.9,0.6483192323900289,0.07684680850709331,10.533113191226349,2.3187974777654277,1205.173998645266,13.606492168065499,0.9677625531354718,0.003783316257982728,0.009705570434876036,0.0027896410419797966,0.00013021034137934305,0.015828708788310206,0.3786798173765927,0.3871442578195487,0.12083784347624667,0.1007879741369369,0.01111797257905011,0.0014321346116251815,18.568852021176436,0.6532575789105203,1.0000000013885297,5.497962167369101,3.4137781834216385,3.6779542951446897,6.051232264976304,1.0000000004733915,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.803114614899497,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,308.49,84.9,0.6483192323900289,0.08013091419198465,10.533113191226349,2.3187974777654277,1204.7246118485136,14.11399186740793,0.9671317889451422,0.004111378483146611,0.009888016739833966,0.0029185327926576766,0.00014053137166149103,0.01580975166755813,0.3644161000337301,0.4033100674216795,0.11822989698436646,0.10115997390926534,0.011504629859351937,0.0013793317916065905,18.491488770147143,0.6559498366007468,1.0000000013849901,5.463337180323827,3.3948170151689743,3.660363658428413,6.012672534278106,1.000000000449266,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.081935187546774,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,308.49,84.9,0.6483192323900289,0.08341501987687601,10.533113191226349,2.3187974777654277,1204.2952150353858,14.623084212704809,0.966521537939453,0.004444351741255831,0.010051057006723102,0.003039896949347196,0.00015086408631200603,0.015792292276908843,0.35128332567094284,0.4186556329587924,0.11561150811586646,0.10125697175864376,0.011861776193974312,0.0013307853017801969,18.415367093828376,0.6586355500523979,1.0000000013519463,5.429310994154957,3.3763261259766124,3.6431950706487206,5.974782751111281,1.0000000004085616,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.360755760194049,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,308.49,84.9,0.6483192323900289,0.08669912556176736,10.533113191226349,2.3187974777654277,1203.883141978183,15.133641553834662,0.9659294194011209,0.004781774336738495,0.010197351744225706,0.0031541845205400936,0.00016119124802167374,0.015776078749353148,0.339152759903018,0.4332330390475437,0.11301234649828618,0.10112436859576326,0.01219148705963838,0.0012859988957504586,18.34035937935703,0.6612802593162967,1.000000001292009,5.39607651422836,3.3582597305300705,3.626406692955299,5.937505309700591,1.0000000003558132,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.639576332841326,0.96,0.008835,0.01117,0.004081,0.000275,0.015639,308.49,84.9,0.6483192323900289,0.08998323124665872,10.533113191226349,2.3187974777654277,1203.4861488528543,15.645561174702594,0.9653533816523108,0.005123235739552039,0.010329130473403244,0.0032618418525607326,0.00017149801825482036,0.015760912263918278,0.3279144910390458,0.44709114426267726,0.11045330860909852,0.10080079846984256,0.012495705912426143,0.0012445517069096025,18.266357946865135,0.6639074862028508,1.0000000012152443,5.363412027329741,3.3405792928994473,3.609963342735669,5.900791981914518,1.0000000002978267,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
