T_K,P_bubble_bar,P_dew_bar
200,179.44693693158098,2.4080240577455445
205,159.23530727653988,3.1239494090813125
210,142.98302660731687,3.987459566659114
215,129.74298973277487,5.017789553173958
220,118.86423392965607,6.235264723341878
225,109.88716366231263,7.661248797983973
230,102.4798985684988,9.318135908218347
235,96.39831777398355,11.229385122298778
240,91.46022142580084,13.41960066673443
245,87.52815992888547,15.914666789798487
250,84.49771578663811,18.74195348534405
255,82.28926412099048,21.930620010995277
260,80.84194504129835,25.512060810423336
265,80.108990331451,29.520569908950158
270,80.05377301974684,33.994359648811596
275,80.64602460497044,38.977191681223886
280,81.85753638068854,44.52114957193214
285,83.65608990220576,50.69175560982937
290,85.99449816819049,57.57856568176009
295,88.78486098628342,65.32119732176079
