T,P,z_carbon dioxide,z_hydrogen,z_argon,z_carbon monoxide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_argon,y_carbon monoxide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_carbon monoxide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_carbon monoxide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen,parachor_argon,parachor_carbon monoxide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
200.0,2.4940544765,0.97,0.01,0.01,0.01,0.027775044175985125,0.00015601974931851842,0.9998046618344393,1.3819160750892985e-05,0.00012286555532573925,5.865344948410921e-05,0.9607770697709216,0.013090182658235378,0.01305643869917008,0.013076308871672935,0.02776961864980742,3.8382780033109245e-07,3.412596226879352e-06,1.6291021504950452e-06,0.00014990019757663987,2.042327016871501e-06,2.0370622928371184e-06,2.0401624321699297e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,19.8962793332948,-0.00669050456886211
200.0,3.6258665203,0.97,0.01,0.01,0.01,0.02777293162686773,0.00022617299906475659,0.9977144157291753,0.00017742420645069638,0.0013946782862286696,0.000713481778145323,0.6713819712274818,0.11583655270244549,0.1027208508463912,0.1100606252236815,0.02770945425118667,4.927590354706455e-06,3.87343046849059e-05,1.9815480641446066e-05,0.00015184847395052767,2.619910052603483e-05,2.3232682902411835e-05,2.489274168578224e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,19.71781385016528,-0.07643572220026229
200.0,4.7576785641,0.97,0.01,0.01,0.01,0.027771129001313396,0.00029658554080021216,0.9957684390677287,0.00035977211437439034,0.002504952576749617,0.001366836241147171,0.5186784442366494,0.1788438572401763,0.1412720749087887,0.16120562361438567,0.027653613776786372,9.991277799366472e-06,6.956536115108601e-05,3.7958585576568393e-05,0.00015383252688533935,5.3042502118373625e-05,4.1899254736791184e-05,4.7811257059708027e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,19.545610543087832,-0.13804966853146183
200.0,5.8894906079,0.97,0.01,0.01,0.01,0.027769679994748213,0.0003671919886117746,0.9939587381197714,0.0005611643267742469,0.003470210390298443,0.0020098871631559325,0.4244004210265277,0.224945576163796,0.15869941997899012,0.19195458283068612,0.027601916085569795,1.5583353778989153e-05,9.636663205303806e-05,5.581392334639253e-05,0.0001558364345644051,8.259821344100566e-05,5.827315561362057e-05,7.048418499274324e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,19.379684619888586,-0.1919907412814048
200.0,7.0213026517,0.97,0.01,0.01,0.01,0.027768618478818178,0.00043794690737274046,0.9922766245268861,0.000781526994645306,0.004306965133026414,0.0026348833454422297,0.360422299440367,0.26225435615225456,0.16578424366883554,0.21153910073854285,0.027554151011936617,2.170192494520288e-05,0.00011959847158058287,7.316707035577736e-05,0.00015784583138808055,0.00011485348422190912,7.260469680589536e-05,9.264289495685543e-05,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,19.21994555896449,-0.23870969872923453
200.0,8.1531146954,0.97,0.01,0.01,0.01,0.027767966775527092,0.0005088134846434222,0.990712833524545,0.0010204692837024933,0.0050311502286021475,0.003235546963150311,0.31416498231907897,0.29432086218965064,0.1673297865700936,0.2241843689211768,0.027510081045397868,2.8336357165296766e-05,0.00013970481239050997,8.984456057341542e-05,0.0001598513794067097,0.00014975442349397257,8.513965178936942e-05,0.00011406802995337048,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,19.06621557975481,-0.27868559334480025
200.0,9.2849267392,0.97,0.01,0.01,0.01,0.027767735592299274,0.0005797606939617942,0.9892578213638005,0.0012773292432366418,0.005657629013194758,0.0038072203797681727,0.2791622153830393,0.32290925529472025,0.16577431609935184,0.23215421322288854,0.02746944961624404,3.546854069050679e-05,0.0001570995465177131,0.00010571788884701585,0.00016184727971838272,0.00018721009393635318,9.610943254280206e-05,0.0001345938877642562,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,18.91824699334719,-0.3124317248896489
200.0,10.416738783,0.97,0.01,0.01,0.01,0.027767924989253123,0.0006507623967777928,0.987902044801585,0.0015512252016967527,0.006199897062482784,0.00434683293423556,0.2517510541533513,0.34897376863003937,0.16246414357866276,0.23681103363794662,0.02743198987678019,4.3074305042154474e-05,0.00017215827657211273,0.00012070253085866807,0.00016383011939217083,0.00022709900608626336,0.00010572555546570205,0.00015410771583365665,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,18.775738895862816,-0.3404535861418161
200.0,11.5485508268,0.97,0.01,0.01,0.01,0.027768526011629966,0.00072179690562823,0.9866361931130049,0.0018411117681097376,0.0066699534574729555,0.004852741661412444,0.22970199393711876,0.3730643530482142,0.15818455152472616,0.23904910148994088,0.027397432792474044,5.1124960023073286e-05,0.000185214776080199,0.00013475348305265185,0.00016579818844044677,0.00026927669563039854,0.00011417711980873665,0.00017254490174864804,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,18.63835357499604,-0.36327491321005567
200.0,12.6803628706,0.97,0.01,0.01,0.01,0.02776952263620437,0.0007928465904662168,0.9854513648247286,0.0021458367505588563,0.007078297106677908,0.005324501318034593,0.21158062966178717,0.39551607665372024,0.1534097307133897,0.23949356297110294,0.02736551398237879,5.958886221824339e-05,0.00019656093172967204,0.00014785885987766162,0.00016775098083604326,0.00031358357284947693,0.00012163038194045149,0.00018988165484024516,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,18.505732070211696,-0.3814010918381321
200.0,13.8121749144,0.97,0.01,0.01,0.01,0.02777089376865724,0.0008638974382496984,0.9843391959717858,0.0024641940420689927,0.007434002806040195,0.00576260718010506,0.1964224478627866,0.4165451325016872,0.14843159909384934,0.23860082054167694,0.027335979243657944,6.843287096765608e-05,0.0002064489022024421,0.00016003275182919908,0.0001696888495233963,0.00035985227288358874,0.0001282296782124827,0.00020612663763023073,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,18.377508077965196,-0.3953142332274773
200.0,14.9439869582,0.97,0.01,0.01,0.01,0.027772615085840346,0.0009349385650204986,0.9832919432326036,0.002794969121757597,0.0077448430219678715,0.006168244623670937,0.1835550982702543,0.4363003310983307,0.14343095715480486,0.23671361347661007,0.027308588656407076,7.762360159538298e-05,0.00021509454414937024,0.00017130828368851707,0.00017161274017898814,0.0004079140054750417,0.00013409913326182987,0.00022131268610463877,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,18.25331954558428,-0.40546566107074966
200.0,16.075799002,0.97,0.01,0.01,0.01,0.02777466060299347,0.0010059617130882478,0.9823025277607647,0.003136975243270465,0.008017430535956655,0.006543066460008327,0.1724956160577416,0.45489168706057126,0.13851894096814152,0.2340937559135456,0.02728311931801781,8.712842270183005e-05,0.00022268141204427212,0.00018173145022956123,0.00017352398542965842,0.0004576036207850554,0.00013934475115148152,0.00023548935572205248,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,18.132817623918324,-0.4122712083239577
200.0,17.2076110458,0.97,0.01,0.01,0.01,0.0277770039161624,0.0010769607671775514,0.9813645463523498,0.003489079915496598,0.008257365417312588,0.006889008314840877,0.1628881503899402,0.4724065571240511,0.1337621791156194,0.2309431133703893,0.027259366847212158,9.691618647655259e-05,0.00022936487153387574,0.00019135601093981037,0.00017542414740808236,0.0005087633281800238,0.00014405661903969853,0.0002487166725497467,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,18.015672985862196,-0.41610899413926106
200.0,18.3394230896,0.97,0.01,0.01,0.01,0.0277796191226416,0.0011479313145927369,0.980472257193247,0.003850222410606255,0.008469376074988853,0.007208144321157916,0.15446472971013422,0.48891876947244345,0.12919854271732864,0.22741795810009363,0.0272371458651451,0.00010695771210410077,0.00023527604156960358,0.0002002395038227989,0.00017731490023436617,0.0005612451657695653,0.00014831105298496893,0.00026106019560383643,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,17.901579773728635,-0.41731920128074407
200.0,19.4712351333,0.97,0.01,0.01,0.01,0.0277824814546706,0.0012188702633093187,0.9796205473571329,0.004219423693190812,0.008657448653293251,0.00750258029638324,0.14701970393253908,0.5044937355244451,0.12484723932878099,0.223639321214235,0.027216289689563807,0.00011722606050547147,0.0002405254066548827,0.00020844029794644443,0.00017919794524391198,0.0006149124122565822,0.00015217258747411282,0.0002725873183347119,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,17.79025758371445,-0.41620531934822225
200.0,20.6030471771,0.97,0.01,0.01,0.01,0.027785567676804974,0.0012897755224600045,0.9788048885220375,0.004595790410700939,0.008824942121695045,0.0077743789455665575,0.14039261039235404,0.5191912520016262,0.12071539368370025,0.21970074392231934,0.02719664947241662,0.00012769664548494228,0.0002452060265662446,0.00021601553233716728,0.00018107495241832228,0.0006696401683070612,0.00015569575995735962,0.0002833646417772611,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,17.681451941379823,-0.41303636469661953
200.0,21.7348592209,0.97,0.01,0.01,0.01,0.027788856300312508,0.0013606457429754138,0.9780212862738057,0.004978514541808751,0.008974688408500527,0.008025510775884887,0.1344563954851271,0.5330669890759836,0.11680238975012638,0.2156742256887628,0.027178092982909588,0.00013834722519133957,0.0002493963265239015,0.00022301976568767467,0.00018294752213265686,0.0007253153294069584,0.00015892667438286456,0.0002934562170529337,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,17.57493369815189,-0.4080496694684399
200.0,22.8666712647,0.97,0.01,0.01,0.01,0.02779232766354469,0.0014314801122243437,0.9772662271250886,0.0053668700922456245,0.009109078138144763,0.008257824644520951,0.12910913714832728,0.5461732490281784,0.11310275749049438,0.21161485633299987,0.027160503198776546,0.00014915781213136871,0.00025316248432815085,0.00022950416830862073,0.00018481716213427572,0.0007818361438127913,0.00016190434798537564,0.000302922458291901,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,17.4704977164312,-0.4014539223929212
