temperature,pressure,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_carbon monoxide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_carbon monoxide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_argon,E_nitrogen,E_carbon monoxide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,2.5488982965417444,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,305.04,89.4,0.6556517178075006,0.028511166627983715,38.82468380584255,2.5236616797443014,1222.2394256892974,6.866057358931949,0.9997458249352232,2.999958576726372e-06,5.1102219520582396e-05,0.00016581791076201543,3.425497591739831e-05,0.940979297039261,0.002780376483028786,0.0053151199987409095,0.04345104977974001,0.007474156699229296,19.87139786591187,0.6058251737429089,1.000000000311749,2.030525492645446,4.618230634811335,6.145549557811438,6.777046340381625,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.786399630032861,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,305.04,89.4,0.6556517178075006,0.04235346342318636,38.82468380584255,2.5236616797443014,1221.1586902568356,9.055201821705253,0.997754099641357,2.7598864595874826e-05,0.00043313451522368485,0.0014813834788823836,0.00030378349994102517,0.6449565489832504,0.017214935387642502,0.03053065406362398,0.26245791100664007,0.044839950558843066,19.549769078768733,0.6173500152740928,1.000000000370971,1.997322134398178,4.528956478506953,5.986801959208805,6.598603924915901,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.023900963523977,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,305.04,89.4,0.6556517178075006,0.056195760218389006,38.82468380584255,2.5236616797443014,1220.0768698785319,11.249535098229567,0.9957885433030043,5.389553371907931e-05,0.000780199014224033,0.0028061460824462476,0.0005712160666064047,0.494071100590376,0.025257310446261026,0.041616661175280845,0.3753598663406227,0.06369506144745947,19.23524693514347,0.6286555544855951,1.0000000011262287,1.9659582586340738,4.442205729686781,5.835977111881879,6.429126198705215,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.261402297015094,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,305.04,89.4,0.6556517178075006,0.07003805701359164,38.82468380584255,2.5236616797443014,1218.9943867894033,13.44846606692311,0.9938465235838838,8.202238417677543e-05,0.001096521365198675,0.004138659994973289,0.0008362726717673672,0.4027199947820118,0.030712882544553958,0.04707669442279751,0.4445606109784821,0.07492981727215445,18.927624564144207,0.6397924800212713,1.0000000011399373,1.9355340315859846,4.358152397695813,5.690707652270874,6.265507858257558,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.49890363050621,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,305.04,89.4,0.6556517178075006,0.08388035380879429,38.82468380584255,2.5236616797443014,1217.9118713377704,15.651749841778878,0.9919262052655656,0.00011211540425425967,0.0013856520157114153,0.005477351967197405,0.0010986753472712373,0.34153611705280384,0.03489070033609889,0.04980746147976997,0.4914819324358944,0.08228378869543297,18.626749628161562,0.6507115379413329,1.0000000011543844,1.9059048075638618,4.276594841636208,5.550537013726504,6.108631141256443,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.736404963997327,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,305.04,89.4,0.6556517178075006,0.09772265060399693,38.82468380584255,2.5236616797443014,1216.8299877338764,17.859201552929246,0.9900261952868693,0.00014432163187575497,0.0016506295579293937,0.006820680778988504,0.0013581727443369989,0.29773498569911655,0.03836376361145851,0.05105553025011875,0.5254583117440493,0.08738740869525675,18.33248079805079,0.6614132341674932,1.00000000114995,1.8771393426055634,4.197831221177895,5.415745691510391,5.956964171425191,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.973906297488444,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,305.04,89.4,0.6556517178075006,0.11156494739919959,38.82468380584255,2.5236616797443014,1215.749396571049,20.070588882603396,0.9881454224705927,0.00017880194260999591,0.001894073432256231,0.008167160805878784,0.001614541348662191,0.26486053918155855,0.04142434746526156,0.05143974610988116,0.5512095662759942,0.09106580096730453,18.044682576213408,0.6719171758839807,1.0000000011662071,1.8492518094340153,4.122273266233668,5.285405258177646,5.811244403088927,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.211407630979558,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,305.04,89.4,0.6556517178075006,0.12540724419440222,38.82468380584255,2.5236616797443014,1214.670748858473,22.28558858075444,0.986283078096869,0.00021573284673664334,0.0021182516306188616,0.00951535546916332,0.0018675819566122383,0.23930127037349286,0.04423874102625889,0.051298248379697944,0.5713799303674963,0.09378180985305397,17.76322531416887,0.6822340789263158,1.0000000011172168,1.8221926030250872,4.049373382003788,5.160620378445663,5.671142741786322,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,12.448908964470675,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,305.04,89.4,0.6556517178075006,0.13924954098960485,38.82468380584255,2.5236616797443014,1213.5946881066795,24.503765929189523,0.9844385777000061,0.00025530809316100597,0.002325134695827291,0.010863864035537027,0.002117115475468585,0.21887924694746969,0.04690994376738108,0.05082878910056363,0.5875665509338811,0.09581546925070454,17.487986930989074,0.6923549783176994,1.0000000009804382,1.7959736560816966,3.9791324812366358,5.04020795178299,5.536053312663681,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,13.686410297961793,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,305.04,89.4,0.6556517178075006,0.1530918377848075,38.82468380584255,2.5236616797443014,1212.5218566804242,26.724562852349475,0.9826115361292291,0.00029774022493251327,0.0025164398565535296,0.012211305236436045,0.002362978552848872,0.20220308456099187,0.0495064339249892,0.05015291809997286,0.6007912315666805,0.09734633184736552,17.218853800689192,0.7022900442541655,1.000000000359758,1.77059933426697,3.911520826371776,4.9243598622715465,5.406633059578182,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
