T_K,P_bubble_bar,P_dew_bar
200,8.342549242665022,2.1053557707289823
205,8.978494294617622,2.7208618618554605
210,9.747267735305876,3.46776327970616
215,10.666081814794019,4.363770423281222
220,11.752886465196013,5.427520072031274
225,13.026311758201718,6.678538119657163
230,14.505619342832043,8.137217498083864
235,16.21066439583078,9.824814524205472
240,18.16186905091986,11.763467232290495
245,20.380207603077814,13.97624003950637
250,22.88720300984569,16.487200514153066
255,25.704933200233878,19.321536394537194
260,28.856044097097367,22.505724918607733
265,32.36376330356099,26.06777306065571
270,36.25190250270404,30.037558592802583
275,40.54482419571191,34.44732255304161
280,45.26732080214903,39.332404091509375
285,50.44428842518687,44.732394852034936
290,56.09990547267132,50.69309615842495
295,62.25551053903691,57.27023712715802
300,68.92348105761916,64.5379128861957
