temperature,pressure,z_carbon dioxide,z_hydrogen,z_nitrogen,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_nitrogen,x_methane,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_nitrogen,y_methane,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_nitrogen,E_methane,E_oxygen,E_carbon monoxide,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,15.899569581203338,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,307.05,86.13,0.651359713401726,0.18459967004764122,22.163217810325623,2.4483834114905907,1207.937717330802,28.008922994143408,0.9767382202689675,0.0008917970599526872,0.012128145733702462,0.0023768889676292542,0.0023840268754074002,0.0036874508494552467,0.0017934702448854432,0.17765707361007063,0.1269763402407143,0.5150482870554663,0.012707329477868281,0.03629739319343926,0.13123612308023064,7.745334221053913e-05,16.87893417460503,0.7151197442999638,1.0000000003864056,1.7388439026472289,4.775229371819318,3.0419061756421755,3.3452297075930053,5.239647953468518,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,16.57090469798323,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,307.05,86.13,0.651359713401726,0.19239411004276363,22.163217810325623,2.4483834114905907,1207.4265477574586,28.947824815448957,0.9759302207430879,0.0009783276204679862,0.012656354914367311,0.002390836527832825,0.0024260384601148166,0.003826562078046363,0.0017916596560827553,0.17181365117064426,0.13341158389357127,0.5160776539914088,0.012311539787597648,0.03550634441478566,0.13080417084523807,7.50558967543226e-05,16.76337170760317,0.7195050930222671,1.000000000344449,1.7281454071788986,4.726644977977312,3.0184547714927823,3.3228997788793566,5.185186249825315,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,17.242239814763124,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,307.05,86.13,0.651359713401726,0.20018855003788605,22.163217810325623,2.4483834114905907,1206.927835957482,29.864997779091567,0.975142065742216,0.0010709309382966649,0.01316883139373926,0.0024033606640371115,0.0024648161139762216,0.0039600774640651554,0.0017899176836695663,0.16642748282319805,0.14011223813848458,0.5164729798481614,0.011940367336102625,0.0347349598900672,0.1302391248970509,7.284706693530837e-05,16.651246154527932,0.7237754759846524,1.0000000003437872,1.7178580823808862,4.679722215364487,2.99597429769694,3.301446077947417,5.132601794750166,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,17.913574931543014,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,307.05,86.13,0.651359713401726,0.2079829900330084,22.163217810325623,2.4483834114905907,1206.4418662675916,30.7591188638028,0.9743741889540392,0.0011698769741983305,0.013664580842058904,0.0024146199465567885,0.002500594181515961,0.004087897948592338,0.0017882411530384236,0.16144639224797688,0.14708225940998007,0.5162714710644314,0.011591731056434353,0.03398407608328583,0.12955326512158247,7.080501630911238e-05,16.54259396122625,0.7279277957297162,1.0000000003424345,1.7078774820119067,4.634451552870692,2.9744543080604187,3.280862392194939,5.081880953098558,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,18.584910048322907,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,307.05,86.13,0.651359713401726,0.21577743002813082,22.163217810325623,2.4483834114905907,1205.968894249148,31.6289805242107,0.9736269742040577,0.00127540448350723,0.01414270640329793,0.0024247507431919375,0.0025335865501203998,0.004209950162866414,0.001786627452958355,0.156825744786199,0.15432155870129513,0.5155080992966223,0.011263755216589164,0.033254145148561225,0.1287577857649717,6.891108576139835e-05,16.437440208655207,0.731966449354875,1.0000000003371485,1.6982718462012314,4.590818437038469,2.9538820467553033,3.26114011423004,5.033004711567751,1.0000000000153721,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,19.256245165102797,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,307.05,86.13,0.651359713401726,0.2235718700232532,22.163217810325623,2.4483834114905907,1205.5091285943802,32.47352628654993,0.9729007286367373,0.0013877129253485913,0.014602432257269576,0.002433871338461285,0.0025639900469711157,0.0043261904473085085,0.001785074347903768,0.1525271487878247,0.16182579125496344,0.5142167308148675,0.01095475040640965,0.032545341478639384,0.12786308800998542,6.714924731004379e-05,16.335795777923643,0.7359019749136451,1.0000000003258789,1.689068348883297,4.548802597816336,2.9342419647819273,3.242267814489989,4.98596645363088,1.0000000000343139,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,19.92758028188269,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,307.05,86.13,0.651359713401726,0.2313663100183756,22.163217810325623,2.4483834114905907,1205.062715178869,33.291883895194466,0.9721956588958376,0.0015069551100252928,0.01504312539436994,0.0024420851889494517,0.0025919872656567913,0.004436608316980835,0.0017835798281801236,0.1485174198368978,0.16958626227988757,0.5124309766897956,0.010663195038774128,0.03185764040048733,0.12687900008483147,6.550566932597696e-05,16.23765491852699,0.7397143316102807,1.0000000003074538,1.680170978858238,4.508601772747445,2.9155153488755494,3.2242308983303354,4.940976000606002,1.0000000000456777,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,20.598915398662584,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,307.05,86.13,0.651359713401726,0.239160750013498,22.163217810325623,2.4483834114905907,1204.6297240350725,34.083393551026234,0.9715118516184397,0.001633231152042959,0.015464313861307854,0.002449483497818776,0.002617748852433682,0.004541229025698817,0.0017821419922583125,0.14476774703237966,0.17758998169777024,0.5101847762016665,0.010387717945670913,0.031190875792560017,0.1258149329630238,6.396836692883815e-05,16.14299340712431,0.7434033325356061,1.0000000002836835,1.6715963394826643,4.469998322085825,2.8976800814442165,3.2070113816346004,4.89771330600542,1.0000000000500837,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,21.270250515442473,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,307.05,86.13,0.651359713401726,0.2469551900086204,22.163217810325623,2.4483834114905907,1204.2101399738722,34.84762896804712,0.9708492594494855,0.001766584239731023,0.015865699886631335,0.002456147247337661,0.0026414352845821544,0.004640114934417075,0.0017807589578152352,0.14125301580204716,0.18581988745326727,0.5075127268710468,0.010127082336626956,0.030544781695221034,0.1246799789238278,6.252691796302085e-05,16.05176743527413,0.7469734316721827,1.0000000002597291,1.6634375881675814,4.432893398992947,2.88071055888376,3.1905878084411357,4.856133698317883,1.0000000000497236,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,21.941585632222367,0.9700000000000001,0.0019550000000000006,0.016369000000000005,0.0024640000000000005,0.0026700000000000005,0.004763000000000001,0.0017790000000000002,307.05,86.13,0.651359713401726,0.2547496300037428,22.163217810325623,2.4483834114905907,1203.803857219973,35.58440923358605,0.9702076932529846,0.0019069986499113175,0.016247166792446636,0.0024621487999372605,0.0026631981894646843,0.004733365516776741,0.0017794287984787328,0.13795125087803617,0.19425524434356348,0.5044501797665712,0.009880171081353636,0.029919021652584605,0.12348296004903017,6.117222886086684e-05,15.963916276126401,0.7504480440762621,1.0000000002356249,1.6555686491293977,4.397242225194355,2.8645777414510682,3.1749352812159657,4.816185481893506,1.0000000000458025,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
