T_K,P_bubble_bar,P_dew_bar
200,9.67713527306214,2.468783273072783
205,10.586363158748597,3.1703393776116044
210,11.626630248604343,4.016928261370904
215,12.815555556453242,5.027351973965293
220,14.17152156278938,6.221344354199667
225,15.713610279690997,7.619542201318744
230,17.461549203944504,9.243475115104225
235,19.435667644992247,11.11557782841832
240,21.656863327085897,13.259229617049993
245,24.146578355881573,15.698826812312532
250,26.926782388642877,18.459896901410204
255,30.019958736513928,21.569266796011895
260,33.44908530613929,25.05530474837759
265,37.23759494460106,28.948267415869875
270,41.40928483897872,33.280805610626594
275,45.988112460157126,38.08872544222388
280,50.997740920327004,43.41219363283093
285,56.46050611445784,49.297794876189755
290,62.39492326553405,55.802452638447384
295,68.80889020378203,63.00227237488937
