temperature,pressure,z_carbon dioxide,z_hydrogen,z_nitrogen,z_argon,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_nitrogen,x_argon,x_methane,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_nitrogen,y_argon,y_methane,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_nitrogen,E_argon,E_methane,E_oxygen,E_carbon monoxide,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,2.808248428855141,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,300.47,77.95,0.6656238559589975,0.036026278753754214,9.455421399523095,2.708248428855141,1221.4056779679004,7.5815168812858555,0.9991761439495145,0.0,0.0,0.0,0.0,0.0,0.0008238560504854893,0.0,0.9367213700184704,0.0,0.0,0.0,0.0,0.0,0.06327862998152955,0.0,22.454048027896636,0.6850281395991722,1.0000000089145586,0.0,0.0,0.0,0.0,0.0,4.3044917686193624,0.0,22.539601099191245,1221.9204964903781,7.249541730897533,302.7106577576344,2.6239816647333654
200.0,6.081834914189118,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,300.47,77.95,0.6656238559589975,0.07802225675675584,9.455421399523095,2.708248428855141,1212.3127274985288,13.553231247482193,0.9846785277824459,0.0,0.0,0.0,0.0,0.0,0.015321472217554033,0.0,0.45033955232730966,0.0,0.0,0.0,0.0,0.0,0.5496604476726903,0.0,21.01735345065622,0.7289713733720404,1.0,0.0,0.0,0.0,0.0,0.0,3.84217434094048,0.0,22.539601099191245,1221.9204964903781,7.249541730897533,302.7106577576344,2.6239816647333654
200.0,9.355421399523095,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,300.47,77.95,0.6656238559589975,0.12001823475975747,9.455421399523095,2.708248428855141,1203.3140014358241,19.668440078991885,0.9704314214951695,0.0,0.0,0.0,0.0,0.0,0.029568578504830547,0.0,0.304367624655516,0.0,0.0,0.0,0.0,0.0,0.6956323753444841,0.0,19.714578265579867,0.7698039288240793,1.0,0.0,0.0,0.0,0.0,0.0,3.488225606107338,0.0,22.539601099191245,1221.9204964903781,7.249541730897533,302.7106577576344,2.6239816647333654
204.61043629205844,3.4999740176685563,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,300.47,77.95,0.6809679378708637,0.04490024397265627,10.652670069228165,3.3999740176685562,1206.9676394537846,9.335353873255983,0.9991412707903566,0.0,0.0,0.0,0.0,0.0,0.000858729209643319,0.0,0.9433150454606406,0.0,0.0,0.0,0.0,0.0,0.05668495453935931,0.0,21.18008862673185,0.7106999376559856,1.0,0.0,0.0,0.0,0.0,0.0,3.9777843013188963,0.0,21.26481499642336,1207.5082173695114,8.965609048891247,302.7106577576344,3.2926811358910797
204.61043629205844,7.026322043448361,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,300.47,77.95,0.6809679378708637,0.09013883314237794,10.652670069228165,3.3999740176685562,1197.8149663623722,15.70740432919843,0.984657540054044,0.0,0.0,0.0,0.0,0.0,0.01534245994595594,0.0,0.4900118917181287,0.0,0.0,0.0,0.0,0.0,0.5099881082818714,0.0,19.811970676690972,0.7547213878238928,1.0,0.0,0.0,0.0,0.0,0.0,3.5856251425758887,0.0,21.26481499642336,1207.5082173695114,8.965609048891247,302.7106577576344,3.2926811358910797
204.61043629205844,10.552670069228165,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,300.47,77.95,0.6809679378708637,0.13537742231209962,10.652670069228165,3.3999740176685562,1188.738506052212,22.238610561402645,0.9703984276659046,0.0,0.0,0.0,0.0,0.0,0.02960157233409547,0.0,0.33966518907270493,0.0,0.0,0.0,0.0,0.0,0.660334810927295,0.0,18.563228798637635,0.7961694507961753,1.0,0.0,0.0,0.0,0.0,0.0,3.2784900753790964,0.0,21.26481499642336,1207.5082173695114,8.965609048891247,302.7106577576344,3.2926811358910797
207.31861142004595,3.965069388149353,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,300.47,77.95,0.6899810677273802,0.050866829867214275,11.412610889505183,3.8650693881493527,1198.3530552024945,10.506140276326676,0.9991166428423452,0.0,0.0,0.0,0.0,0.0,0.0008833571576547978,0.0,0.9465678291942775,0.0,0.0,0.0,0.0,0.0,0.05343217080572249,0.0,20.43849610824038,0.72658207766626,1.0,0.0,0.0,0.0,0.0,0.0,3.802572406782673,0.0,20.52308859557752,1198.911880341891,10.11127253755873,302.7106577576344,3.7426087261356416
207.31861142004595,7.638840138827268,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,300.47,77.95,0.6899810677273802,0.09799666630952236,11.412610889505183,3.8650693881493527,1189.1620822176799,17.114282345240827,0.9846449721046007,0.0,0.0,0.0,0.0,0.0,0.015355027895399356,0.0,0.5128119416340893,0.0,0.0,0.0,0.0,0.0,0.48718805836591067,0.0,19.1095419937827,0.7707044256680583,1.0,0.0,0.0,0.0,0.0,0.0,3.4458786100396503,0.0,20.52308859557752,1198.911880341891,10.11127253755873,302.7106577576344,3.7426087261356416
207.31861142004595,11.312610889505184,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,300.47,77.95,0.6899810677273802,0.14512650275183045,11.412610889505183,3.8650693881493527,1180.0366601792557,23.89122819330363,0.9703828198005952,0.0,0.0,0.0,0.0,0.0,0.02961718019940494,0.0,0.3607632950532415,0.0,0.0,0.0,0.0,0.0,0.6392367049467584,0.0,17.892278676491056,0.8125295786442855,1.0,0.0,0.0,0.0,0.0,0.0,3.162933878423518,0.0,20.52308859557752,1198.911880341891,10.11127253755873,302.7106577576344,3.7426087261356416
209.5900939483222,4.39185793322084,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,300.47,77.95,0.6975408325234538,0.05634198759744503,12.08477128314372,4.29185793322084,1191.0417576441778,11.57583547503432,0.9990919553116522,0.0,0.0,0.0,0.0,0.0,0.0009080446883477284,0.0,0.9489160003375847,0.0,0.0,0.0,0.0,0.0,0.051083999662415246,0.0,19.82022818396598,0.7404106823252462,1.0,0.0,0.0,0.0,0.0,0.0,3.6639759159716463,0.0,19.90503847501758,1191.6187824177462,11.157296072191416,302.7106577576344,4.1552327375619855
209.5900939483222,8.18831460818228,0.97,0.0,0.0,0.0,0.0,0.0,0.03,0.0,300.47,77.95,0.6975408325234538,0.10504572941863091,12.08477128314372,4.29185793322084,1181.8166453870772,18.3825430238567,0.9846326408103812,0.0,0.0,0.0,0.0,0.0,0.015367359189618922,0.0,0.5315646976111603,0.0,0.0,0.0,0.0,0.0,0.46843530238883985,0.0,18.523563645879502,0.7846328053300646,1.0,0.0,0.0,0.0,0.0,0.0,3.334260281759304,0.0,19.90503847501758,1191.6187824177462,11.157296072191416,302.7106577576344,4.1552327375619855
