T,P,z_carbon dioxide,z_hydrogen,z_argon,z_carbon monoxide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_argon,y_carbon monoxide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_carbon monoxide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_carbon monoxide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen,parachor_argon,parachor_carbon monoxide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
200.0,61.100263076,0.95,0.027854,0.007245,0.014901,0.027944815951282436,0.0038025999371515797,0.9602444221924027,0.019449051428149712,0.006906575538322176,0.013399950841125493,0.06637756403802933,0.7528144703622267,0.036435464976994875,0.14437250062274912,0.02683385364641224,0.0005435001625866705,0.00019300298227204263,0.00037445916001148415,0.00025240732083928527,0.002862652257686203,0.0001385494968316093,0.0005489908617944822,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,14.54496826914016,
200.0,63.8884201006,0.95,0.027854,0.007245,0.014901,0.027956725880182724,0.003974586331469345,0.958955009187214,0.020464581506063274,0.006959902435376815,0.013620506871345894,0.06490972626173223,0.7582052817053648,0.03542331631872986,0.14146167571417304,0.026809242323275046,0.0005721226954176679,0.00019457608453864577,0.00038078477695136236,0.0002579893107792977,0.003013552349114007,0.00014079302885573869,0.0005622516427203011,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,14.348379866945512,0.21436352355391186
200.0,66.6765771252,0.95,0.027854,0.007245,0.014901,0.027968747577168367,0.0041462976772762,0.957683287621688,0.021479892871454943,0.007008921883742741,0.013827897623114335,0.06358732235937296,0.7632279239740363,0.03448107984858668,0.138703673818004,0.02678520213036372,0.0006007657017063415,0.00019603076695449214,0.0003867489781438113,0.0002636519670028811,0.0031645701684058824,0.0001429688212861701,0.0005751067205812656,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,14.154738291375434,
200.0,69.4647341498,0.95,0.027854,0.007245,0.014901,0.027980869846732828,0.004317721335361847,0.9564278642396072,0.022494629150510925,0.007054126928560296,0.014023379681321455,0.06239322453779551,0.7679153486683937,0.03360215770398906,0.13608926908982177,0.026761683587077104,0.0006294192905109685,0.00019738060747037886,0.00039238636167437333,0.00026939655676886195,0.003315644484697355,0.00014508475323270702,0.000587595540662923,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,13.963940648994615,
200.0,72.2528911744,0.95,0.027854,0.007245,0.014901,0.027993082806803446,0.004488844723432314,0.9551875158970299,0.02350847893468529,0.007095940821977342,0.01420806434630745,0.061312930446491956,0.7722967078148567,0.032780722055878925,0.1336096396827723,0.02673864322853044,0.0006580747974806398,0.00019863725902178865,0.0003977275217705761,0.0002752242243129079,0.003466720001798867,0.00014714757123083337,0.0005997529260897052,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,13.775895584652877,0.3511061322103082
200.0,75.041048199,0.95,0.027854,0.007245,0.014901,0.02800537770970368,0.004659655293719296,0.9539611647863013,0.02452116953141136,0.00713472868611348,0.014382936996173691,0.06033407672693026,0.7763978894649082,0.03201161173467224,0.13125642207348914,0.02671604274022924,0.0006867246146108527,0.00019981077171086586,0.0004027995831527151,0.00028113600001230675,0.003617746535677648,0.00014916307607995224,0.000611609681949388,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,13.590521624173848,0.3972600693546813
200.0,77.8292052236,0.95,0.027854,0.007245,0.014901,0.028017746790285427,0.004830140517838253,0.9527478577391782,0.025532461697839903,0.007170806954434631,0.01454887360854729,0.059446056931650226,0.7802419637201328,0.031290243803724235,0.12902173554449262,0.02669384823312318,0.0007153620467827396,0.0002009098535313673,0.0004076266568481442,0.00028713280821128333,0.0037686783226822977,0.00015113627440940577,0.0006231931125352657,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,13.407745778762237,
200.0,80.6173622483,0.95,0.027854,0.007245,0.014901,0.02803018313682345,0.005000287877327215,0.9515467488698112,0.02654214518960264,0.007204451061861021,0.014706654878725155,0.05863971857599201,0.7838495567486365,0.030612537947784086,0.12689818672758743,0.02667202963406976,0.0007439811905087195,0.00020194208266424658,0.00041223022958072414,0.00029321547392541236,0.003919473436258519,0.0001530715023945241,0.0006345274647487607,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,13.227502365940802,0.48997671383634867
200.0,83.4055192729,0.95,0.027854,0.007245,0.014901,0.028042680581849208,0.005170084836222679,0.9503570843719367,0.027550035487077414,0.0072359017607957045,0.0148569783801903,0.05790711561510543,0.7872391772709775,0.02997485068085437,0.12487885643306276,0.026650560155739737,0.0007725768451827224,0.0002029140817996342,0.000416629499127116,0.0002993847003510501,0.004070093332889098,0.00015497252097312423,0.0006456342820094067,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,13.049732071420069,
203.6101724138,3.0590027347,0.95,0.027854,0.007245,0.014901,0.027520336124987426,0.0001889604169706415,0.9997605443365041,4.4566470936814684e-05,9.723538791883159e-05,9.765380464035423e-05,0.9408353424894045,0.03297580759386451,0.008561440877195623,0.01762740903953546,0.027513746224640985,1.2264842600856233e-06,2.675950558769787e-06,2.6874655275864052e-06,0.00017778063861751417,6.231122352880284e-06,1.6177734380243797e-06,3.3308825622226754e-06,19.061961198590154,0.02752039208524132,0.0001774631506409713,309.1473760575555,82.3795680252517,2.8693041211681813,78.33351647524944,34.052431631256816,56.55314330349872,63.65845399182276,3.87,19.037966490871714,-0.005998732590700939
203.6101724138,5.7459454239,0.95,0.027854,0.007245,0.014901,0.027520253645339915,0.00035239830767558355,0.9965510551710066,0.0007059470457008177,0.0013079243137764061,0.0014350734695160587,0.517627057051745,0.28000904800149423,0.06238941890799165,0.13997447603876909,0.027425337808837234,1.942784175786487e-05,3.5994408864033845e-05,3.9493585880779915e-05,0.0001824108989121277,9.867471464957781e-05,2.1985925640039312e-05,4.9326768473838744e-05,19.061961198590154,0.02752039208524132,0.0001774631506409713,309.1473760575555,82.3795680252517,2.8693041211681813,78.33351647524944,34.052431631256816,56.55314330349872,63.65845399182276,3.87,18.707416285986877,-0.07923982631372084
203.6101724138,8.432888113,0.95,0.027854,0.007245,0.014901,0.027521461869609534,0.0005165264897778751,0.9936376731208987,0.0014205253357490054,0.002263244466929229,0.0026785570764230895,0.36249074401447323,0.3837371148049663,0.0743161171658347,0.17945602401472585,0.027346361333004356,3.909493386263053e-05,6.228779629819753e-05,7.371780644435085e-05,0.00018723607158276613,0.0001982103849076987,3.838624313358988e-05,9.269379015382039e-05,19.061961198590154,0.02752039208524132,0.0001774631506409713,309.1473760575555,82.3795680252517,2.8693041211681813,78.33351647524944,34.052431631256816,56.55314330349872,63.65845399182276,3.87,18.39328304638853,-0.1337307268796195
203.6101724138,11.1198308022,0.95,0.027854,0.007245,0.014901,0.027523888878595856,0.0006810883102390106,0.9909696070726306,0.0021823514874404334,0.003026205257456478,0.003821836182472486,0.28211973755023895,0.4463492839721098,0.07601914603651268,0.19551183244113865,0.02727533734713288,6.006679983434887e-05,8.329293723005466e-05,0.00010519179439856969,0.0001921484553331654,0.0003040032795969566,5.1775751719821005e-05,0.00013316082358906772,19.061961198590154,0.02752039208524132,0.0001774631506409713,309.1473760575555,82.3795680252517,2.8693041211681813,78.33351647524944,34.052431631256816,56.55314330349872,63.65845399182276,3.87,18.093951873328965,-0.1726684074451157
203.6101724138,13.8067734914,0.95,0.027854,0.007245,0.014901,0.027527440899976732,0.0008459430451999649,0.9885065448452464,0.002985411716029229,0.0036429195915411335,0.0048651238471832964,0.23300320216600806,0.49091029959578636,0.07431619864389492,0.20177029959431073,0.027211055492467717,8.218074457509272e-05,0.00010028025375951593,0.00013392440917440562,0.00019710743838165592,0.00041528215376008664,6.286727138850197e-05,0.00017068618166972047,19.061961198590154,0.02752039208524132,0.0001774631506409713,309.1473760575555,82.3795680252517,2.8693041211681813,78.33351647524944,34.052431631256816,56.55314330349872,63.65845399182276,3.87,17.80781038689276,-0.19857149517868322
203.6101724138,16.4937161806,0.95,0.027854,0.007245,0.014901,0.027532013482336623,0.0010109899641919798,0.9862157373156858,0.0038241157773287564,0.004147336793342234,0.005812810113643325,0.199902535837085,0.5255590463569408,0.07140355339050032,0.20313486441547376,0.027152504976268015,0.00010528560713943152,0.00011418453251008911,0.0001600383664190907,0.00020209945754782053,0.0005313349214571747,7.218827588544204e-05,0.0002053673093015425,19.061961198590154,0.02752039208524132,0.0001774631506409713,309.1473760575555,82.3795680252517,2.8693041211681813,78.33351647524944,34.052431631256816,56.55314330349872,63.65845399182276,3.87,17.533378589843924,-0.2135447961067385
203.6101724138,19.1806588697,0.95,0.027854,0.007245,0.014901,0.027537500439581305,0.0011761521931708185,0.9840703822260198,0.004693414674332516,0.004564594369155054,0.006671608730492585,0.1761007595542669,0.5539402432627473,0.06812966715859621,0.2018293300243896,0.027098838583127963,0.000129244908657569,0.00012569751944711764,0.000183719428348654,0.00020712129456879798,0.000651518031999057,8.013085744858081e-05,0.00023738200915438275,19.061961198590154,0.02752039208524132,0.0001774631506409713,309.1473760575555,82.3795680252517,2.8693041211681813,78.33351647524944,34.052431631256816,56.55314330349872,63.65845399182276,3.87,17.269337937895006,-0.2193554735394514
203.6101724138,21.8676015589,0.95,0.027854,0.007245,0.014901,0.027543799667335507,0.0013413697647772784,0.9820484406844096,0.005588829104796001,0.00491345362300853,0.007449276587785946,0.15817723788588847,0.5779609237905102,0.06485065733622836,0.19901118098737294,0.02704934551383059,0.0001539375892374751,0.00013533518226689078,0.00020518138200054873,0.00021217416437611383,0.0007752593083953352,8.698871097674852e-05,0.0002669475810290808,19.061961198590154,0.02752039208524132,0.0001774631506409713,309.1473760575555,82.3795680252517,2.8693041211681813,78.33351647524944,34.052431631256816,56.55314330349872,63.65845399182276,3.87,17.014532157557564,-0.21749283210109027
203.6101724138,24.5545442481,0.95,0.027854,0.007245,0.014901,0.027550816457843325,0.0015065952802079696,0.9801317206865345,0.006506435873267365,0.005208048984130456,0.008153794456067658,0.14420676015091602,0.5987381867850315,0.06171787181395208,0.19533718125010038,0.027003429141144872,0.00017925762053911672,0.00014348600166523556,0.0002246436944941005,0.00021726122421745277,0.0009020561262906063,9.298385437938068e-05,0.00029429407532052994,19.061961198590154,0.02752039208524132,0.0001774631506409713,309.1473760575555,82.3795680252517,2.8693041211681813,78.33351647524944,34.052431631256816,56.55314330349872,63.65845399182276,3.87,16.76795762707472,-0.20917269023371787
203.6101724138,27.2414869372,0.95,0.027854,0.007245,0.014901,0.027558465067269035,0.0016717908087863238,0.9783051570402395,0.007442829431922746,0.005459136202168297,0.008792877325669472,0.1330229126785754,0.6169854666024357,0.05879072369378302,0.1912008970252059,0.026960588495422586,0.00020511295490128483,0.00015044541432491875,0.00024231820262024412,0.00022238648277402812,0.0010314706322206934,9.82857915131628e-05,0.00031964790227843957,19.061961198590154,0.02752039208524132,0.0001774631506409713,309.1473760575555,82.3795680252517,2.8693041211681813,78.33351647524944,34.052431631256816,56.55314330349872,63.65845399182276,3.87,16.528749191269313,-0.19542768180009773
203.6101724138,29.9284296264,0.95,0.027854,0.007245,0.014901,0.027566669122485482,0.0018369255416918787,0.9765562325613577,0.008395072336097998,0.005674984421291153,0.009373710681253164,0.12387774523736778,0.6331903616176973,0.056085693306125374,0.18684619983880962,0.02692040254251993,0.00023142418134854475,0.00015644041781699299,0.0002584019808000139,0.00022755419427372036,0.0011631235480086652,0.00010302524255751893,0.0003432225568519744,19.061961198590154,0.02752039208524132,0.0001774631506409713,309.1473760575555,82.3795680252517,2.8693041211681813,78.33351647524944,34.052431631256816,56.55314330349872,63.65845399182276,3.87,16.296164387313414,-0.17711153079621056
203.6101724138,32.6153723156,0.95,0.027854,0.007245,0.014901,0.027575361340980837,0.0020019740191917247,0.9748745128613125,0.009360640992812462,0.005862015941179464,0.009902830204695475,0.11626952528998037,0.6477044095340772,0.05359911203047738,0.18242695314546503,0.026882516954263365,0.00025812305776000123,0.0001616472077646136,0.00027307412119285696,0.0002327685688542959,0.0012966874000031393,0.00010730402973676233,0.0003652140205975271,19.061961198590154,0.02752039208524132,0.0001774631506409713,309.1473760575555,82.3795680252517,2.8693041211681813,78.33351647524944,34.052431631256816,56.55314330349872,63.65845399182276,3.87,16.069567643791046,-0.15493572973875303
203.6101724138,35.3023150047,0.95,0.027854,0.007245,0.014901,0.027584482872730742,0.0021669147870875156,0.9732512695544995,0.010337372185077732,0.006025268360349168,0.010386089900073626,0.1098490920033736,0.660791944710981,0.05131823402977596,0.17804072925586933,0.02684663297588954,0.0002851510659883199,0.00016620391188965807,0.00028649491896322267,0.00023803362181024722,0.0014318798361825408,0.00011120224016633927,0.00038579908892838813,19.061961198590154,0.02752039208524132,0.0001774631506409713,309.1473760575555,82.3795680252517,2.8693041211681813,78.33351647524944,34.052431631256816,56.55314330349872,63.65845399182276,3.87,15.848415417472946,-0.12949470691664722
