temperature,pressure,z_carbon dioxide,z_nitrogen,z_methane,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_nitrogen,x_methane,x_hydrogen sulfide,y_carbon dioxide,y_nitrogen,y_methane,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_nitrogen,E_methane,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,2.3754548610388952,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,307.98,85.2,0.649392817715436,0.027880925599048065,13.578623786105663,2.351935505979104,1212.2513129766799,6.425396150494145,0.953806385360001,5.3316520191856966e-05,0.00038951583239218773,0.04575078228741492,0.9604191575914099,0.01571257898314625,0.013575828429332708,0.010292434996110988,20.37152791411088,0.6040591589066857,1.0000000005261893,6.211316021716997,3.98527561410619,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.7570887468046092,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,307.98,85.2,0.649392817715436,0.03236019655873954,13.578623786105663,2.351935505979104,1216.8400017318131,7.082626625775375,0.982890265368822,0.0003207128134808637,0.0020767081353566187,0.014712313682340609,0.858402285189092,0.07863077820569744,0.060068681793489925,0.0028982548117207126,19.87541773062601,0.6100336833090182,1.00000000095639,6.094021348688644,3.766065291348212,1.0000000002377436,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.1387226325703237,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,307.98,85.2,0.649392817715436,0.03683946751843103,13.578623786105663,2.351935505979104,1215.028055441384,7.669495713733518,0.981931038234036,0.0006709088948107254,0.003754464121330169,0.013643588749823103,0.7581957417071709,0.14399643369710835,0.09542278884053823,0.0023850357551824827,19.6914624669257,0.6155119224288044,1.0000000006020422,6.012208062499017,3.7094467493593317,1.0000000000512475,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.5203565183360377,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,307.98,85.2,0.649392817715436,0.04131873847812251,13.578623786105663,2.351935505979104,1213.349923167885,8.272964492773973,0.9804936254531175,0.0010574360280320432,0.0051463464458517,0.013302592072998807,0.679252440759735,0.20188705332928292,0.11676745506988849,0.0020930508410936005,19.529129703117054,0.6206131809160439,1.0000000006554186,5.937950041742164,3.6619672458861214,1.0000000000646405,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.9019904041017517,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,307.98,85.2,0.649392817715436,0.04579800943781399,13.578623786105663,2.351935505979104,1211.885137477371,8.892083860437744,0.9791037330739967,0.001474064850080069,0.0062907840688366514,0.013131418007086738,0.6156931333316562,0.2534516871469933,0.128974315100901,0.001880864420449617,19.380598826322412,0.6254046111276949,1.000000000807353,5.869564144518845,3.619867205298057,1.0000000001850042,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.283624289867467,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,307.98,85.2,0.649392817715436,0.050277280397505474,13.578623786105663,2.351935505979104,1210.611840962506,9.524540390694332,0.9778268996932523,0.0019152532882732271,0.007231159896909656,0.013026687121564746,0.5634657023704903,0.29954357173862567,0.13527639604305597,0.0017143298478281127,19.24263559632685,0.6299449668112359,1.0000000009317578,5.805894309526622,3.5817747886413374,1.0000000002547462,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.665258175633181,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,307.98,85.2,0.649392817715436,0.05475655135719695,13.578623786105663,2.351935505979104,1209.497359856812,10.168101957800749,0.9766620218021587,0.0023761525535218424,0.00800691787228307,0.012954907772036376,0.5198036362495381,0.34083389092805805,0.13778398125822633,0.0015784915641776744,19.112994630310663,0.6342826765071244,1.0000000009944896,5.7464057126125265,3.5468672381821267,1.000000000244143,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.046892061398895,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,307.98,85.2,0.649392817715436,0.05923582231688843,13.578623786105663,2.351935505979104,1208.5113216974457,10.820870689930192,0.9755941880578343,0.00285274308516452,0.008651177767281588,0.012901891089719555,0.48276700153359803,0.3778967540595247,0.13787129167606618,0.0014649527308110788,18.98997145222208,0.6384560477795382,1.0000000011427819,5.690185405110963,3.514528229336007,1.0000000002997098,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.428525947164609,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,307.98,85.2,0.649392817715436,0.06371509327657991,13.578623786105663,2.351935505979104,1207.6283560030872,11.481313899257605,0.9746070127939618,0.0033418081000052675,0.00919060771770706,0.012860571388325961,0.45095839374847996,0.41124002518993175,0.1364332132586371,0.0013683678029512288,18.87225902336425,0.6424946524708077,1.0000000012578485,5.6364155989514595,3.484154242610584,1.0000000003325857,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.810159832930323,0.9600000000000001,0.014720000000000002,0.012740000000000001,0.012540000000000003,307.98,85.2,0.649392817715436,0.06819436423627138,13.578623786105663,2.351935505979104,1206.8281292793677,12.148223819836623,0.973685930153604,0.0038408220458401392,0.009646220539057213,0.012827027261498605,0.42334674160568775,0.4413147752344761,0.13405340799157353,0.0012850751682626333,18.758855937388923,0.6464210444552194,1.0000000012641779,5.58466899795062,3.4553771519463603,1.000000000335567,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
