T,P,z_carbon dioxide,z_hydrogen,z_argon,z_carbon monoxide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_argon,y_carbon monoxide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_carbon monoxide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_carbon monoxide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen,parachor_argon,parachor_carbon monoxide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
200.0,2.5209258537,0.96,0.012156,0.027317,0.000527,0.027775236605419855,0.00015768638100595566,0.9996621099362729,1.5958502413420998e-05,0.0003189945798087355,2.9369815047736323e-06,0.9508558176448412,0.014954911944712272,0.03354144658603533,0.0006478238244111321,0.027765851628953214,4.4325118040093203e-07,8.860149930034115e-06,8.157535620082968e-08,0.00014993701274287392,2.3581859428244165e-06,5.2890293258564774e-06,1.021529944008291e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,19.890663413767246,-0.009131640108979155
200.0,3.7970470359,0.96,0.012156,0.027317,0.000527,0.02777531720568592,0.00023688522894606495,0.9964142285680571,0.00018756946513662285,0.0033652792870794007,3.292267972691839e-05,0.6418602607497945,0.11672043866383944,0.23657570138813389,0.00484359919823218,0.02767572126673662,5.209801392270546e-06,9.347169968435493e-05,9.144378726763634e-07,0.000152047214819096,2.7649347835568737e-05,5.604128918640399e-05,1.1473771049962066e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,19.677163588723683,-0.09360975892988677
200.0,5.0731682181,0.96,0.012156,0.027317,0.000527,0.02777578265512814,0.000316434528661959,0.9933654364957635,0.00038529992052298577,0.006185046444074652,6.421713963881416e-05,0.48730284999512646,0.1789146869974678,0.3266990932385998,0.00708336976880586,0.027591502461222824,1.07020068494846e-05,0.0001717945057424907,1.783681313341716e-06,0.00015419944765383714,5.661478465074564e-05,0.00010337887358324571,2.2414227741304516e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,19.472242732973807,-0.16721665324053347
200.0,6.3492894003,0.96,0.012156,0.027317,0.000527,0.02777668308610531,0.0003962319643640569,0.9905304949918969,0.0006112207147497246,0.008761924915985559,9.635937736767749e-05,0.3946385244978535,0.22594137926712313,0.37091852465054065,0.00850157158448268,0.027513651646512944,1.6977684089265873e-05,0.00024337721161558077,2.676543887516406e-06,0.00015636839777551748,8.95251965381366e-05,0.0001469697756413016,3.36859440910122e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,19.276564205874056,-0.23015868772557369
200.0,7.6254105824,0.96,0.012156,0.027317,0.000527,0.02777805563640684,0.0004761985892569537,0.9879186021243485,0.0008664906383125233,0.011086116546269146,0.0001287906910698766,0.33291458836481036,0.2657319703763583,0.39188218082289666,0.009471260435934646,0.027442457894051423,2.406942515947095e-05,0.0003079507622139548,3.577554981990318e-06,0.00015853345732238215,0.00012654118941369245,0.00018661374166280184,4.510200858077279e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,19.090508006838213,-0.2827748904031786
200.0,8.9015317646,0.96,0.012156,0.027317,0.000527,0.02777991902579003,0.0005562674472927683,0.985531291413221,0.0011512136674246612,0.013156578144441544,0.0001609167749127856,0.2888570152100344,0.3014396490987608,0.3995530783169483,0.010150257374256467,0.027377979472841558,3.1980622462439864e-05,0.00036548867550906494,4.470254976968464e-06,0.00016068175448349416,0.0001676810641169955,0.00022225837093333637,5.646257758942242e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,18.91412261251284,-0.32562610515158497
200.0,10.1776529468,0.96,0.012156,0.027317,0.000527,0.02778227173868607,0.0006363832793494987,0.9833620858937495,0.0014644314780249525,0.014981304665742526,0.0001921779624830659,0.25583031967039316,0.3344165388312334,0.3991340834433739,0.010619058054999613,0.0273200326878213,4.068523326517491e-05,0.00041621467722370434,5.339140375891554e-06,0.00016280613778887537,0.0002128170936501293,0.0002540022569218508,6.757790988643364e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,18.74712491179469,-0.3594577021160994
200.0,11.453774129,0.96,0.012156,0.027317,0.000527,0.027785093826710995,0.0007165033325653017,0.9813976217863026,0.0018042844335516756,0.016575984635582824,0.00022210914456282608,0.23015066143363275,0.3652416295457941,0.3936812173668699,0.010926491653703336,0.027268225002643448,5.0132212276307406e-05,0.0004605652883697886,6.1713234214486385e-06,0.00016490371590930633,0.00026169684476114283,0.00028207390421172723,7.828867683125396e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,18.58895151056894,-0.38517874767152804
200.0,12.7298953112,0.96,0.012156,0.027317,0.000527,0.02778835138371164,0.0007965970492575541,0.9796197244870665,0.0021682899481349745,0.01796161089618908,0.00025037466860948466,0.20960992386184746,0.39415313309967026,0.3851299319062817,0.011107011132200532,0.02722201712646139,6.0253202980544564e-05,0.0004991235550008059,6.957499268900716e-06,0.00016697464684344826,0.00031398122278281733,0.00030679336733730676,8.847812293981749e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,18.438845410772384,-0.4037644337214914
200.0,14.0060164934,0.96,0.012156,0.027317,0.000527,0.027792002101357884,0.0008766444957122938,0.9780077542938115,0.0025536522781476004,0.019161818843565076,0.00027677458447576843,0.19280461039712826,0.4212507033912195,0.3747571795199529,0.01118750669169921,0.027180793562477913,7.097110948041546e-05,0.0005325453095661997,7.692119833353012e-06,0.00016902110045259578,0.0003692871104428447,0.0003285288186548307,9.807466162022565e-06,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,63.65845399182276,3.87,18.29595199709704,-0.4161865533911353
