T_K,P_bubble_bar,P_dew_bar
200,23.223969097570553,2.4050093820709777
205,23.777195578221082,3.1205190501211892
210,24.57547550414279,3.983458345165865
215,25.612333540745528,5.013001109410355
220,26.88577990505904,6.229399874057537
225,28.39732753407113,7.653928444144502
230,30.151233077663182,9.308867829991595
235,32.153897097230406,11.217533438631335
240,34.41337687192589,13.404345919304314
245,36.938975238607746,15.89495348585917
250,39.74087268453203,18.716420286822615
255,42.82976765122831,21.897505195212197
260,46.21647993403204,25.469071449523152
265,49.91144904764243,29.464696112562603
270,53.924011086123436,33.921602631228176
275,58.26123359312527,38.8821511288389
280,62.92584803721629,44.396370744238524
285,67.91220498134203,50.526646383710215
290,73.19735099480219,57.357517294064
295,78.71755533747822,65.0203416732368
