T,P,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_methane,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_methane,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_nitrogen,rhoL5_methane,rhoL6_oxygen,rhoL7_carbon monoxide,rhoL8_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_nitrogen,rhoV5_methane,rhoV6_oxygen,rhoV7_carbon monoxide,rhoV8_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen,parachor_argon,parachor_nitrogen,parachor_methane,parachor_oxygen,parachor_carbon monoxide,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
200.0,2.5199333047,0.96,0.010671,0.019271,0.007037,0.002931,8e-06,9e-06,7.3e-05,0.02777464751450589,0.00015763782640009223,0.9994112531407541,1.398633923938978e-05,0.0002246489545931266,3.2603870566945904e-05,0.00011509736373183094,1.0604281484647553e-07,5.007108281001322e-08,0.00020225421721710803,0.9509779670607369,0.013110605965792964,0.023631094968072443,0.008640447938427661,0.003575617065269076,9.807086455516494e-06,1.1048819742081601e-05,4.341109550344235e-05,0.02775829527801506,3.8846564239235355e-07,6.239545528326331e-06,9.055610126054958e-07,3.196788707500478e-06,2.9453018038068695e-09,1.390706675717752e-09,5.617539591527484e-06,0.00014991009968183308,2.066727427235685e-06,3.725154446221097e-06,1.3620614321368944e-06,5.636525022080938e-07,1.5459677921654049e-09,1.7417119284281712e-09,6.84323073680947e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,19.891112359813935,-0.011729285344262763
200.0,3.7598506039,0.96,0.010671,0.019271,0.007037,0.002931,8e-06,9e-06,7.3e-05,0.027767690480529017,0.00023471410641231558,0.9961036977785859,0.00016183681117537782,0.002336523721747275,0.0003635028674703319,0.0009527237398193402,1.0867924176990404e-06,5.529231030728642e-07,8.007536568123449e-05,0.6478086971861574,0.10154449909483315,0.16570464910155014,0.0647432154936556,0.020037298827867336,6.777900920224295e-05,8.204248882186657e-05,1.181879791218792e-05,0.027659499166426193,4.493834481073711e-06,6.487986750589203e-05,1.0093635112700937e-05,2.6454937920755498e-05,3.017771547125276e-08,1.5353397585660936e-08,2.223507969351695e-06,0.00015204983948617528,2.383392636612995e-05,3.8893218642236655e-05,1.5196145970853358e-05,4.70303668929942e-06,1.590868957841657e-08,1.92565294516668e-08,2.774038590826929e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,19.667300892833584,-0.11029360517834874
200.0,4.999767903,0.96,0.010671,0.019271,0.007037,0.002931,8e-06,9e-06,7.3e-05,0.027763348355860543,0.0003121268778314206,0.9931014769193608,0.0003321567739512532,0.004297484476421472,0.0007161557174312303,0.0014721147583696026,1.9719869327992225e-06,1.0783903918133707e-06,7.756097714098382e-05,0.49411363227227756,0.15618493367807548,0.23001557724013139,0.09599965235996508,0.02346406406268626,9.284120268515333e-05,0.00012049260608237409,8.806578096843838e-06,0.027571822256431813,9.221784223967468e-06,0.00011931255857279227,1.9882880660084476e-05,4.0870834856418745e-05,5.474896016850977e-08,2.993972811152755e-08,2.15335242718607e-06,0.00015422614533508865,4.87495157132452e-05,7.179404397655418e-05,2.9964071764017668e-05,7.3237650571227e-06,2.897823472823101e-08,3.760898093826267e-08,2.748769725746441e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,19.458826128695826,-0.19193376362833448
200.0,6.2396852022,0.96,0.010671,0.019271,0.007037,0.002931,8e-06,9e-06,7.3e-05,0.027760498510669626,0.00038980032008365705,0.9904117906250287,0.0005250201050966358,0.006081110403356491,0.0010832846929569235,0.001817836959251447,2.7565529319373305e-06,1.614356943614069e-06,7.658630443430566e-05,0.401322817138026,0.19705685063760944,0.2615747318969545,0.11640921475422104,0.023380265856764552,0.00010432429318582325,0.00014467732026176628,7.11810297699603e-06,0.027494325038595748,1.4574819845606767e-05,0.00016881465629559544,3.0072523105461877e-05,5.0464060199939993e-05,7.652328356162825e-08,4.481535352888753e-08,2.126073990186233e-06,0.0001564357625772775,7.681282345321756e-05,0.00010196191421922965,4.5376349171882536e-05,9.113635114607821e-06,4.0665642876335185e-08,5.639526574688226e-08,2.7746388188214847e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,19.261448961579127,-0.2605299010870006
200.0,7.4796025013,0.96,0.010671,0.019271,0.007037,0.002931,8e-06,9e-06,7.3e-05,0.02775869489997223,0.0004676774321365716,0.9879781593216965,0.0007404854372984566,0.00768124955763263,0.0014583931232351342,0.0020600984986450465,3.4442511728084448e-06,2.150707634862581e-06,7.60191026845015e-05,0.3392523462399991,0.23099798951164255,0.27641123256649397,0.13080879964500997,0.022253574348303037,0.00010907778582152805,0.00016096432748448304,6.015575245098281e-06,0.02742498429244713,2.0554909331840373e-05,0.00021322146292087084,4.048308975210169e-05,5.71856456877787e-05,9.560791746486114e-08,5.970083705519127e-08,2.110191077988737e-06,0.00015866066613582988,0.00010803254656351569,0.0001292712954604026,6.117632351884554e-05,1.0407494507074644e-05,5.1013218776155174e-08,7.52793833435332e-08,2.8133487834518912e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,19.07372222279429,-0.31827189892943863
200.0,8.7195198004,0.96,0.010671,0.019271,0.007037,0.002931,8e-06,9e-06,7.3e-05,0.02775770598255918,0.000545709689977477,0.985764798678125,0.0009783268510066999,0.009102628754418375,0.0018354376546395196,0.0022364618630148136,4.042665403259438e-06,2.678743553777399e-06,7.562478983844194e-05,0.29482507226513605,0.26090866892124776,0.2817898612167809,0.1413267687813536,0.020862029108737717,0.00011016729372872913,0.00017219713390113076,5.23527911408944e-06,0.02736256944966404,2.7156109085086957e-05,0.00025266809263353414,5.094753876680178e-05,6.207905083477174e-05,1.1221511764953952e-07,7.435577596842874e-08,2.0991706813283007e-06,0.00016088889878339464,0.0001423803888294503,0.00015377545780340576,7.712338717719105e-05,1.138461143723036e-05,6.011935970636242e-08,9.396964455619616e-08,2.8569425422953083e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.894745795655457,-0.3666109690555466
200.0,9.9594370996,0.96,0.010671,0.019271,0.007037,0.002931,8e-06,9e-06,7.3e-05,0.027757398074056316,0.0006238550708234572,0.983745035962162,0.00123796549580417,0.010356288172827093,0.0022089626063264613,0.002368672248470922,4.560975021080292e-06,3.191259712859592e-06,7.532327967527874e-05,0.26145928512284516,0.288175682516464,0.28152746415530444,0.14907008421198342,0.019473776779716352,0.00010917057607674478,0.00017988378384352282,4.652853766366648e-06,0.027306202566578577,3.436270106898284e-05,0.00028746361338280295,6.131505439450854e-05,6.574817850777742e-05,1.2660079926595307e-07,8.858106620754235e-08,2.0907782581901873e-06,0.00016311270083776307,0.0001797798608259068,0.00017563233608935576,9.299812794372565e-05,1.2148814392110142e-05,6.810661747019524e-08,1.1222141070969239e-07,2.9027064159478547e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.723821724859288,-0.4066509734727006
200.0,11.1993543987,0.96,0.010671,0.019271,0.007037,0.002931,8e-06,9e-06,7.3e-05,0.02775768447386672,0.0007020777597036215,0.9818965791629473,0.001518491362472586,0.011456727736188861,0.0025743056468093407,0.0024701253936317176,5.00875371364316e-06,3.6826816105574856e-06,7.507926262600557e-05,0.2354827804898664,0.3135105467738116,0.27783078556924296,0.15469928460784227,0.018180486500330165,0.00010697479538395455,0.0001849402099341643,4.201053588585644e-06,0.027255175430374187,4.2149804115806025e-05,0.0003180122336041278,7.145676388342707e-05,6.856496128731505e-05,1.3903140519061503e-07,1.0222271416356602e-07,2.0840264825032367e-06,0.00016532722297510507,0.0002201087823224151,0.00019505881550915133,0.00010861092716522683,1.2764115232473737e-05,7.510462468792012e-08,1.298424082696955e-07,2.9494662918690683e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.56032368272485,-0.439340244815142
200.0,12.4392716979,0.96,0.010671,0.019271,0.007037,0.002931,8e-06,9e-06,7.3e-05,0.027758501793471266,0.0007803479830361706,0.9801996885228326,0.0018187295115182627,0.012419935496607852,0.00292773994583984,0.0025494877788300187,5.395270640641697e-06,4.149085992077553e-06,7.487438773874071e-05,0.21468588191034438,0.33729594596172435,0.2720568334324964,0.1586576316649656,0.01700777372551173,0.00010410750003090325,0.00018798566562829784,3.840139298262332e-06,0.027208874811821025,5.048520640731882e-05,0.0003447588017573865,8.126967453741266e-05,7.076996108108615e-05,1.497646297545154e-07,1.1517241095235126e-07,2.078400826330897e-06,0.00016752969493507875,0.0002632082111175088,0.00021229900124025602,0.0001238081628630516,1.3271981922638656e-05,8.124007766805342e-08,1.466942350127542e-07,2.996644955976946e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.403652167190934,-0.4655178206347763
200.0,13.679188997,0.96,0.010671,0.019271,0.007037,0.002931,8e-06,9e-06,7.3e-05,0.027759798653837764,0.0008586416375920079,0.9786365366450926,0.002137322264918017,0.013262025075004045,0.003266512773257582,0.0026125881399631044,5.729093101702431e-06,4.588079987638276e-06,7.469792867532015e-05,0.19765972489112385,0.3597469230721095,0.26507222823679266,0.16127135826453357,0.01595585486445649,0.00010089299951827035,0.0001894726049712593,3.545066494441646e-06,0.027166753212556894,5.933163573248864e-05,0.00036815114582425994,9.06777368858197e-05,7.252492073078029e-05,1.5903847097235037e-07,1.27364176664541e-07,2.0735994598856214e-06,0.00016971886986650035,0.00030889368714532217,0.00022760205213340212,0.0001384743031569465,1.3700361349997326e-05,8.663093032793732e-08,1.6268906781134572e-07,3.0439417001599336e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.25322516677933,-0.4859408652955892
200.0,14.9191062962,0.96,0.010671,0.019271,0.007037,0.002931,8e-06,9e-06,7.3e-05,0.0277615303329667,0.0009369397085278573,0.9771910153189416,0.002472810072898324,0.01399835347648403,0.0035887911006230763,0.00266347052134327,6.017890968695844e-06,4.998578282604174e-06,7.454304045839695e-05,0.18346389455843115,0.3809917960409043,0.2574419469032804,0.16279619512565302,0.015015585790462815,9.753393381213342e-05,0.0001897483955431186,3.299251913171969e-06,0.027128318012879325,6.864899184643242e-05,0.0003886157146490012,9.963033299862847e-05,7.394201766923382e-05,1.6706586266793603e-07,1.3876818261422437e-07,2.0694288787973506e-06,0.00017189460789296203,0.0003569663423340697,0.00024120758269440367,0.00015253021961047353,1.4068698573891265e-05,9.138341551751561e-08,1.7778280641379813e-07,3.0912001258873202e-09,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.108482185562817,-0.5012931895503776
