temperature,pressure,z_carbon dioxide,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,2.252328441970154,0.98,0.02,310.62,83.08,0.6438735432361085,0.027110356788278216,2.3535616398044676,2.2300281603664893,1206.9203892215567,6.166128943229802,0.9273661701089055,0.07263382989109445,0.9828954636253154,0.017104536374684565,20.703563160114914,0.6019609273704106,1.0000000009729832,1.0000000003079474,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.255007668916232,0.98,0.02,310.62,83.08,0.6438735432361085,0.02714260554786028,2.3535616398044676,2.2300281603664893,1207.2229245452108,6.174210857259227,0.9287635121822764,0.07123648781772367,0.9832399489514975,0.016760051048502603,20.68818482005422,0.6020112992277306,1.0000000009658117,1.000000000309647,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.2576868958623106,0.98,0.02,310.62,83.08,0.6438735432361085,0.027174854307442355,2.3535616398044676,2.2300281603664893,1207.525218700634,6.182293621687733,0.9301606696026727,0.06983933039732722,0.9835837194289202,0.01641628057107983,20.67281519950702,0.6020614983252216,1.0000000009580918,1.0000000003110168,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.2603661228083887,0.98,0.02,310.62,83.08,0.6438735432361085,0.027207103067024417,2.3535616398044676,2.2300281603664893,1207.827270741005,6.190377237592148,0.9315576383840504,0.06844236161594966,0.983926778295259,0.016073221704740955,20.657454324529468,0.6021115248259,1.0000000009498613,1.0000000003120595,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.263045349754467,0.98,0.02,310.62,83.08,0.6438735432361085,0.02723935182660649,2.3535616398044676,2.2300281603664893,1208.1290797119104,6.198461706047871,0.9329544144901095,0.06704558550989047,0.9842691287717545,0.015730871228245437,20.642102218879995,0.6021613788928534,1.000000000941165,1.0000000003128127,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.265724576700545,0.98,0.02,310.62,83.08,0.6438735432361085,0.027271600586188556,2.3535616398044676,2.2300281603664893,1208.43064465692,6.206547028137216,0.9343509938598881,0.06564900614011186,0.9846107740695937,0.015389225930406262,20.626758908318912,0.602211060696412,1.0000000009320336,1.0000000003132916,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.2684038036466236,0.98,0.02,310.62,83.08,0.6438735432361085,0.027303849345770626,2.3535616398044676,2.2300281603664893,1208.7319646135045,6.214633204942726,0.9357473723887549,0.06425262761124513,0.9849517173853369,0.015048282614663072,20.611424417449605,0.6022605704088897,1.000000000922508,1.0000000003135232,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.2710830305927017,0.98,0.02,310.62,83.08,0.6438735432361085,0.02733609810535269,2.3535616398044676,2.2300281603664893,1209.0330386159117,6.222720237552566,0.9371435459415199,0.06285645405848006,0.9852919619042174,0.014708038095782505,20.596098771891423,0.6023099082082958,1.0000000009126055,1.0000000003135305,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.27376225753878,0.98,0.02,310.62,83.08,0.6438735432361085,0.027368346864934764,2.3535616398044676,2.2300281603664893,1209.3338656932324,6.230808127056261,0.9385395103433174,0.061460489656682604,0.9856315107979419,0.014368489202058235,20.580781996772725,0.6023590742757499,1.0000000009023517,1.0000000003133398,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.276441484484858,0.98,0.02,310.62,83.08,0.6438735432361085,0.02740059562451683,2.3535616398044676,2.2300281603664893,1209.6344448685486,6.238896874544096,0.9399352613754621,0.060064738624537956,0.985970367223776,0.01402963277622407,20.56547408332324,0.6024080693160272,1.0000000003539171,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.279120711430936,0.98,0.02,310.62,83.08,0.6438735432361085,0.027432844384098896,2.3535616398044676,2.2300281603664893,1209.9347751656878,6.2469864811172995,0.9413307948067176,0.058669205193282475,0.9863085343323027,0.013691465667697354,20.550175126519598,0.6024568924362655,1.000000000397434,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.2817999383770147,0.98,0.02,310.62,83.08,0.6438735432361085,0.027465093143680966,2.3535616398044676,2.2300281603664893,1210.234855600601,6.255076947874434,0.9427261063530015,0.05727389364699859,0.986646015257525,0.013353984742474964,20.5348851170902,0.6025055443998298,1.000000000437465,1.0000000000010056,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.2844791653230927,0.98,0.02,310.62,83.08,0.6438735432361085,0.027497341903263032,2.3535616398044676,2.2300281603664893,1210.5346851825689,6.263168275913769,0.9441211916828401,0.05587880831715993,0.9869828131183954,0.013017186881604515,20.519604078419118,0.6025540254007531,1.0000000004742382,1.0000000000125402,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.287158392269171,0.98,0.02,310.62,83.08,0.6438735432361085,0.027529590662845105,2.3535616398044676,2.2300281603664893,1210.8342629234103,6.271260466346516,0.9455160464600749,0.05448395353992508,0.9873189310292273,0.012681068970772667,20.504332039326744,0.6026023356462332,1.0000000005080605,1.0000000000291298,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.289837619215249,0.98,0.02,310.62,83.08,0.6438735432361085,0.02756183942242717,2.3535616398044676,2.2300281603664893,1211.1335878245775,6.279353520277969,0.946910666283564,0.053089333716435906,0.9876543720850458,0.012345627914954244,20.48906902373359,0.6026504753394989,1.0000000005394654,1.000000000046848,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.2925168461613277,0.98,0.02,310.62,83.08,0.6438735432361085,0.02759408818200924,2.3535616398044676,2.2300281603664893,1211.4326588854526,6.28744743881942,0.9483050467257137,0.05169495327428622,0.9879891393711507,0.012010860628849207,20.473815057340147,0.602698444690946,1.000000000568681,1.000000000064453,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.2951960731074057,0.98,0.02,310.62,83.08,0.6438735432361085,0.027626336941591306,2.3535616398044676,2.2300281603664893,1211.731475105148,6.2955422230908304,0.9496991833407007,0.05030081665929925,0.9883232359650095,0.011676764034990563,20.458570168884403,0.6027462439202281,1.0000000005957401,1.0000000000816005,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.297875300053484,0.98,0.02,310.62,83.08,0.6438735432361085,0.02765858570117338,2.3535616398044676,2.2300281603664893,1212.030035473091,6.303637874206902,0.9510930716203745,0.048906928379625514,0.988656664925715,0.011343335074284934,20.443334382724192,0.6027938732440156,1.0000000006207999,1.000000000098058,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.300554526999562,0.98,0.02,310.62,83.08,0.6438735432361085,0.027690834460755445,2.3535616398044676,2.2300281603664893,1212.3283389759179,6.311734393287198,0.9524867070262361,0.04751329297376397,0.9889894293018165,0.011010570698183461,20.42810772419728,0.6028413328848806,1.0000000006439407,1.0000000001137463,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.3032337539456407,0.98,0.02,310.62,83.08,0.6438735432361085,0.027723083220337515,2.3535616398044676,2.2300281603664893,1212.6263845999765,6.319831781459941,0.9538800850010273,0.04611991499897279,0.989321532134086,0.010678467865913973,20.41289022163646,0.6028886230746807,1.0000000006651606,1.0000000001285447,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.3059129808917187,0.98,0.02,310.62,83.08,0.6438735432361085,0.02775533197991958,2.3535616398044676,2.2300281603664893,1212.9241713260185,6.327930039853614,0.955273200943733,0.044726799056266954,0.9896529764496067,0.010347023550393271,20.397681902109703,0.6029357440474883,1.0000000006843723,1.0000000001425005,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
