T,P,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_methane,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_methane,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_nitrogen,rhoL5_methane,rhoL6_oxygen,rhoL7_carbon monoxide,rhoL8_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_nitrogen,rhoV5_methane,rhoV6_oxygen,rhoV7_carbon monoxide,rhoV8_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen,parachor_argon,parachor_nitrogen,parachor_methane,parachor_oxygen,parachor_carbon monoxide,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
200.0,2.4936266027,0.9699990300009699,0.0038629961370038627,0.0038109961890038105,0.015693984306015693,0.006393993606006393,1.5999984000015998e-05,0.00021899978100021897,3.999996000003999e-06,0.027773113899376117,0.00015604006381718329,0.9995944162246095,5.355433502130945e-06,4.696001755586674e-05,7.689998399502001e-05,0.00026494103672035016,2.241524369769168e-07,1.2884597390314848e-06,9.914691441039441e-06,0.9607405263686678,0.005069805204998373,0.004988522385219891,0.020579571229220186,0.00831138218294547,2.0935232782554932e-05,0.0002871077301061508,2.149666059688927e-06,0.02776184957498646,1.4873706463521747e-07,1.304225916295789e-06,2.1357520143538914e-06,7.358237589453075e-06,6.225411162982637e-09,3.578453908688186e-08,2.7536185466915793e-07,0.00014991401304632117,7.910927277286341e-07,7.784093513431592e-07,3.211237607937787e-06,1.2969086062358113e-06,3.2667350594174594e-09,4.480030852817041e-08,3.354340291394931e-10,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,19.889776023835925,-0.013497189005597932
200.0,3.2382902576,0.9699990300009699,0.0038629961370038627,0.0038109961890038105,0.015693984306015693,0.006393993606006393,1.5999984000015998e-05,0.00021899978100021897,3.999996000003999e-06,0.02775996566323111,0.00020251229366026886,0.9970532060599491,4.850770144491574e-05,0.00038988358654032374,0.0006760016404656637,0.001814929079861192,1.8384608451327233e-06,1.1238327367084116e-05,4.395143526431335e-06,0.7472484592786718,0.03526958838294863,0.03197872833662779,0.13934455132221438,0.044095723436900304,0.00013259889125079958,0.0019296038027225941,7.46548663840165e-07,0.027678162764638678,1.346572126513127e-06,1.0823154975016782e-05,1.8765782327614726e-05,5.038236893814632e-05,5.1035609934079247e-08,3.1197558182240555e-07,1.2200903337870634e-07,0.00015132699942262584,7.1425252398845e-06,6.476085623789129e-06,2.8218984697322684e-05,8.929926093815555e-06,2.685290560400798e-08,3.907684919449295e-07,1.5118528224328082e-10,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,19.730542084065533,-0.10095458003273095
200.0,3.9829539125,0.9699990300009699,0.0038629961370038627,0.0038109961890038105,0.015693984306015693,0.006393993606006393,1.5999984000015998e-05,0.00021899978100021897,3.999996000003999e-06,0.027750200281932137,0.00024913121187805523,0.9949728080564049,9.780129102835699e-05,0.0007181908068228009,0.0013189239188155573,0.0028629441576686833,3.347608973894669e-06,2.1745766143035406e-05,4.238394142724174e-06,0.6132478302416904,0.057648922144979,0.04799181769970478,0.2210421710466152,0.05683514529349305,0.00019673955653701222,0.0030367795458972847,5.944710831483558e-07,0.027610694698641657,2.714005413868439e-06,1.9929938729975157e-05,3.660040290376252e-05,7.944727377129346e-05,9.289681949117039e-08,6.034493657532914e-07,1.1761628633436389e-07,0.0001527791751297002,1.4362145837442273e-05,1.1956259703758153e-05,5.506850394899962e-05,1.415940862423327e-05,4.901396414441702e-08,7.565565684758808e-07,1.4810130137121002e-10,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,19.583994233188278,-0.17330448499987483
200.0,4.7276175674,0.9699990300009699,0.0038629961370038627,0.0038109961890038105,0.015693984306015693,0.006393993606006393,1.5999984000015998e-05,0.00021899978100021897,3.999996000003999e-06,0.027742570695371373,0.0002958864057528722,0.9931955726963301,0.00015271551906724268,0.0010234567848684192,0.001988451494058817,0.003598396794658243,4.719907010544313e-06,3.25059069783741e-05,4.180897028115459e-06,0.5213646000626242,0.07562194969314019,0.05772360583643626,0.2807668436905067,0.06046243812672797,0.00023416313772052733,0.0038258981864043654,5.012664398321381e-07,0.027553798389857796,4.236721084003315e-06,2.8393322207869612e-05,5.5164756148243556e-05,9.982877746580405e-05,1.3094235391560454e-07,9.01797422364709e-07,1.159888313725612e-07,0.00015426469759931356,2.2375506890727768e-05,1.707963025803864e-05,8.307509223416251e-05,1.7890013500372962e-05,6.928568917994164e-08,1.1320312631516199e-06,1.483179252064697e-10,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,19.445919550198486,-0.2354697597321227
200.0,5.4722812222,0.9699990300009699,0.0038629961370038627,0.0038109961890038105,0.015693984306015693,0.006393993606006393,1.5999984000015998e-05,0.00021899978100021897,3.999996000003999e-06,0.027736344384791917,0.0003427708601841787,0.9916235258835676,0.0002130254915667281,0.0013030291794716646,0.002673117212577686,0.004133878928162535,5.951294593844048e-06,4.332251237615069e-05,4.149497683917124e-06,0.45446226483682256,0.09087977884993949,0.06360194836898582,0.32611674456030054,0.060276045527194316,0.00025556482096651185,0.004407217220659041,4.3581513171424556e-07,0.027504011613968253,5.908548396834356e-06,3.614126606525892e-05,7.414249958896972e-05,0.00011465868959655056,1.6506715639020885e-07,1.2016081228793255e-06,1.1509189678502179e-07,0.0001557764214393677,3.115093996974169e-05,2.1800894551826993e-05,0.0001117833170533983,2.0660871973857115e-05,8.76001735155069e-08,1.510665637743825e-06,1.493847275789731e-10,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,19.31385548662327,-0.2903166863861415
200.0,6.2169448771,0.9699990300009699,0.0038629961370038627,0.0038109961890038105,0.015693984306015693,0.006393993606006393,1.5999984000015998e-05,0.00021899978100021897,3.999996000003999e-06,0.027731088617116574,0.00038977807251859125,0.9901973247693485,0.00027869482424720983,0.0015571159084699462,0.003365008350403133,0.004536610730506019,7.049904585999536e-06,5.406667269549935e-05,4.128839743898661e-06,0.40358505823620544,0.10437634965725044,0.0670158011598725,0.3614313011880128,0.058479955498545615,0.0002669840441217478,0.004844163341670688,3.86874320511057e-07,0.027459249761610564,7.728510868331104e-06,4.3180519244902056e-05,9.331534476236653e-05,0.0001258051541890244,1.9550152881656968e-07,1.4993276917515295e-06,1.1449722082392668e-07,0.00015730860609661156,4.06836123859296e-05,2.6121289804384276e-05,0.00014087799592495007,2.27942043351961e-05,1.0406452611099338e-07,1.8881486502816186e-06,1.5079512695573948e-10,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,19.18634207999926,-0.33954035545868777
200.0,6.961608532,0.9699990300009699,0.0038629961370038627,0.0038109961890038105,0.015693984306015693,0.006393993606006393,1.5999984000015998e-05,0.00021899978100021897,3.999996000003999e-06,0.0277265417593148,0.00043690128535195936,0.9888799362585684,0.00034980176766395097,0.0017872012895596594,0.004058355765478683,0.00484791250913328,8.028265799228093e-06,6.465046312121758e-05,4.113680675607332e-06,0.36359875923901724,0.11669666988874651,0.06880945326760458,0.3893968246888822,0.05604966071078272,0.0002720285882122938,0.005176254844754487,3.487720001177276e-07,0.027418220847621754,9.69879331861667e-06,4.9552911187277156e-05,0.00011252417060570068,0.00013441584862998847,2.2259604693717652e-07,1.7925337654894804e-06,1.1405813903671302e-07,0.00015885676526390425,5.098492507068664e-05,3.0062938576982022e-05,0.00017012797321854423,2.4488168808082184e-05,1.1884963984243003e-07,2.2615123949825423e-06,1.523789351462089e-10,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,19.062494823152434,-0.38418475333541124
200.0,7.7062721869,0.9699990300009699,0.0038629961370038627,0.0038109961890038105,0.015693984306015693,0.006393993606006393,1.5999984000015998e-05,0.00021899978100021897,3.999996000003999e-06,0.027722541145934344,0.00048413329149148534,0.9876474142631736,0.00042649420495340063,0.001995253006918494,0.004748720751564238,0.005094104614161943,8.899732670215578e-06,7.501168880576681e-05,4.101737752433889e-06,0.3313494599153837,0.12822114977277982,0.06951806519860819,0.41177488098585086,0.05343362813948481,0.0002729397917414007,0.0054295579721186805,3.182240324556567e-07,0.027380096079586493,1.1823503145323204e-05,5.531348358084718e-05,0.00013164660642579185,0.00014122152476779847,2.467232051378675e-07,2.079514629343893e-06,1.1371059361168075e-07,0.0001604173046627607,6.207612727831862e-05,3.365600972272186e-05,0.0001993539284851946,2.586899826750083e-05,1.3213923975476486e-07,2.6286297723856513e-06,1.540628482644503e-10,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.941764901595633,-0.4249247234599558
200.0,8.4509358417,0.9699990300009699,0.0038629961370038627,0.0038109961890038105,0.015693984306015693,0.006393993606006393,1.5999984000015998e-05,0.00021899978100021897,3.999996000003999e-06,0.027718983019884864,0.0005314664013708983,0.9864837405508061,0.0005089619000306111,0.00218333912151019,0.005432532785236157,0.005292551730154338,9.676970465436148e-06,8.510508559716657e-05,4.0918561999344465e-06,0.30479298210750194,0.13920803920168384,0.06949169600596627,0.42977341816395576,0.05084037894015444,0.00027115198265956013,0.005622040428495808,2.931695822939561e-07,0.0273443260537203,1.4107906264716846e-05,6.051994003579129e-05,0.00015058428402892887,0.00014670415154001035,2.682357800153519e-07,2.359026422573708e-06,1.1342209252579353e-07,0.00016198722936377864,7.398439563641785e-05,3.6932501601451325e-05,0.00022841013195646782,2.7019953239656683e-05,1.4410816844866063e-07,2.9879255948943703e-06,1.5580978289317827e-10,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.823805352519713,-0.46221000786730926
200.0,9.1955994966,0.9699990300009699,0.0038629961370038627,0.0038109961890038105,0.015693984306015693,0.006393993606006393,1.5999984000015998e-05,0.00021899978100021897,3.999996000003999e-06,0.027715799810456212,0.0005788924672926732,0.9853778736494052,0.000597417947478336,0.002353450191179501,0.006106820936119728,0.00545508540871678,1.037139570814373e-05,9.489708266656581e-05,4.083388725684667e-06,0.2825463604286053,0.14983823949120925,0.0689650422365938,0.44425163161208936,0.048364310846067175,0.0002676045997713092,0.005766538544051768,2.722416120514479e-07,0.02731053588371993,1.6557916235483203e-05,6.522775436261096e-05,0.00016925542654379718,0.00015119205513693497,2.8745152720193634e-07,2.6301485457828522e-06,1.1317438446935014e-07,0.00016356395971308025,8.674022815385659e-05,3.9923343457285206e-05,0.00025717392312271816,2.7997735234589624e-05,1.549142870204815e-07,3.3382057255044276e-06,1.5759861850019743e-10,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.708394433385347,-0.4963614171480053
