temperature,pressure,z_carbon dioxide,z_hydrogen,z_argon,z_carbon monoxide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_argon,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_argon,y_carbon monoxide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_argon,E_carbon monoxide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,2.494054476487486,0.97,0.01,0.01,0.01,307.04,87.37,0.6513809275664408,0.028545890768999497,35.67333711759441,2.4693608678093923,1222.3111519827125,6.739679140553325,0.9998046618344393,1.3819160750892985e-05,0.00012286555532573925,5.865344948410921e-05,0.9607770697709216,0.013090182658235378,0.01305643869917008,0.013076308871672935,19.889588828725937,0.605176295488782,1.000000001368004,2.0325233772166187,4.623101000632399,6.787668204824649,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.6258665202782097,0.97,0.01,0.01,0.01,307.04,87.37,0.6513809275664408,0.04150013185622307,35.67333711759441,2.4693608678093923,1221.5929382705758,8.360945822567922,0.9977144157291753,0.00017742420645069638,0.0013946782862286696,0.000713481778145323,0.6713819712274818,0.11583655270244549,0.1027208508463912,0.1100606252236815,19.64137812796502,0.6137549748447476,1.000000001494373,2.0073592576570434,4.554736898696849,6.6519318901409505,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.757678564068933,0.97,0.01,0.01,0.01,307.04,87.37,0.6513809275664408,0.05445437294344664,35.67333711759441,2.4693608678093923,1220.8854619604995,9.890019379942107,0.9957684390677287,0.00035977211437439034,0.002504952576749617,0.001366836241147171,0.5186784442366494,0.1788438572401763,0.1412720749087887,0.16120562361438567,19.40756087455637,0.6219208190837868,1.0000000015130524,1.9850550368856157,4.490500757257805,6.5271646791967095,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.889490607859656,0.97,0.01,0.01,0.01,307.04,87.37,0.6513809275664408,0.06740861403067021,35.67333711759441,2.4693608678093923,1220.1923305692767,11.326967872798273,0.9939587381197714,0.0005611643267742469,0.003470210390298443,0.0020098871631559325,0.4244004210265277,0.224945576163796,0.15869941997899012,0.19195458283068612,19.18769387860718,0.629689753280362,1.0000000015055535,1.9641470125518445,4.430475405794042,6.411494632957502,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.02130265165038,0.97,0.01,0.01,0.01,307.04,87.37,0.6513809275664408,0.08036285511789379,35.67333711759441,2.4693608678093923,1219.516675179829,12.673608429208727,0.9922766245268861,0.000781526994645306,0.004306965133026414,0.0026348833454422297,0.360422299440367,0.26225435615225456,0.16578424366883554,0.21153910073854285,18.981235860235255,0.6370755913753876,1.0000000014798334,1.9445477722364184,4.374806559051393,6.302952758592411,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.153114695441104,0.97,0.01,0.01,0.01,307.04,87.37,0.6513809275664408,0.09331709620511736,35.67333711759441,2.4693608678093923,1218.8608970383434,13.933095389850418,0.990712833524545,0.0010204692837024933,0.0050311502286021475,0.003235546963150311,0.31416498231907897,0.29432086218965064,0.1673297865700936,0.2241843689211768,18.78752998641001,0.6440583178514381,1.0000000014293542,1.9260683989316154,4.323442187455373,6.201105149062102,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.284926739231828,0.97,0.01,0.01,0.01,307.04,87.37,0.6513809275664408,0.10627133729234094,35.67333711759441,2.4693608678093923,1218.2266028313054,15.109593331325154,0.9892578213638005,0.0012773292432366418,0.005657629013194758,0.0038072203797681727,0.2791622153830393,0.32290925529472025,0.16577431609935184,0.23215421322288854,18.60581526845754,0.6506975593756075,1.0000000013526635,1.9086839077021653,4.275809466935236,6.105834423117079,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.41673878302255,0.97,0.01,0.01,0.01,307.04,87.37,0.6513809275664408,0.11922557837956449,35.67333711759441,2.4693608678093923,1217.6146370215697,16.207998585346285,0.987902044801585,0.0015512252016967527,0.006199897062482784,0.00434683293423556,0.2517510541533513,0.34897376863003937,0.16246414357866276,0.23681103363794662,18.435285309721,0.6569881326096138,1.0000000012550605,1.8922742578152059,4.231663325058487,6.016924244957825,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.548550826813274,0.97,0.01,0.01,0.01,307.04,87.37,0.6513809275664408,0.13217981946678808,35.67333711759441,2.4693608678093923,1217.0251747130987,17.233689006929858,0.9866361931130049,0.0018411117681097376,0.0066699534574729555,0.004852741661412444,0.22970199393711876,0.3730643530482142,0.15818455152472616,0.23904910148994088,18.275078661785983,0.6629451766999047,1.0000000011651573,1.8768776350138372,4.190735421727702,5.933353576053602,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,12.680362870603998,0.97,0.01,0.01,0.01,307.04,87.37,0.6513809275664408,0.14513406055401165,35.67333711759441,2.4693608678093923,1216.4578442033894,18.19229584132821,0.9854513648247286,0.0021458367505588563,0.007078297106677908,0.005324501318034593,0.21158062966178717,0.39551607665372024,0.1534097307133897,0.23949356297110294,18.124330978373564,0.6686030877272309,1.000000001091368,1.8622379694768634,4.152748982217492,5.8546874660044255,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
