T_K,P_bubble_bar,P_dew_bar
200,15.614940518684984,2.4958094231816554
205,16.531705525358767,3.205400454721956
210,17.57223595454976,4.061865952541076
215,18.75430669181511,5.084325009089576
220,20.096338435230702,6.292873684278471
225,21.61733594791636,7.708564712428387
230,23.336832955926358,9.353408473143203
235,25.274842308787406,11.250400006406059
240,27.451809248724953,13.423578066912397
245,29.88856441105619,15.898124374365066
250,32.6062710011705,18.700514857469333
255,35.62635660530001,21.85874078950535
260,38.970412674876826,25.40262815671776
265,42.660030543965775,29.36430220095792
270,46.71651447584584,33.77887905522387
275,51.160351869116354,38.685536892545706
280,56.01018152505599,44.12927417107013
285,61.28064410877466,50.16404510478882
290,66.97744299852305,56.8590615586228
295,73.08407859416612,64.31399070952108
