temperature,pressure,z_carbon dioxide,z_hydrogen,z_nitrogen,z_argon,z_methane,z_oxygen,z_water,z_carbon monoxide,z_nitrogen dioxide,z_nitrogen oxide,z_sulfur dioxide,z_hydrogen sulfide,z_propane,z_ethane,Tc,Pc,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_nitrogen,x_argon,x_methane,x_oxygen,x_water,x_carbon monoxide,x_nitrogen dioxide,x_nitrogen oxide,x_sulfur dioxide,x_hydrogen sulfide,x_propane,x_ethane,y_carbon dioxide,y_hydrogen,y_nitrogen,y_argon,y_methane,y_oxygen,y_water,y_carbon monoxide,y_nitrogen dioxide,y_nitrogen oxide,y_sulfur dioxide,y_hydrogen sulfide,y_propane,y_ethane,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_nitrogen,E_argon,E_methane,E_oxygen,E_water,E_carbon monoxide,E_nitrogen dioxide,E_nitrogen oxide,E_sulfur dioxide,E_hydrogen sulfide,E_propane,E_ethane
200.0,2.427440778410054,0.99,0.003333,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.5,84.19,18.543031807666942,2.4174407784100542,1222.366241894689,6.649475969041755,0.999939278856749,2.9502207680203907e-06,0.0,5.777092248298881e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9860853636465782,0.004644557318429997,0.0,0.00927007903499178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.90565337300708,0.605019240196259,1.0000000006994236,1.7704712493156418,0.0,5.802177369353611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,4.21695089277193,0.99,0.003333,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.5,84.19,18.543031807666942,2.4174407784100542,1221.9089682046294,9.301906714717298,0.9972471704065846,0.00019760738672698651,0.0,0.002555222206688295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5814896854548437,0.18006959522438684,0.0,0.2384407193207694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.59368278828558,0.6157114366591536,1.0000000007497034,1.7301007194535574,0.0,5.695484782138266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,6.006461007133806,0.99,0.003333,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.5,84.19,18.543031807666942,2.4174407784100542,1221.54660957038,11.128279490342011,0.9953499355304058,0.0004817474631773722,0.0,0.004168317006416858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4163949879003341,0.3090362625137637,0.0,0.2745687495859022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.365922001961305,0.6242542828761387,1.0000000007367997,1.7047477935630404,0.0,5.609108731185587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,7.795971121495683,0.99,0.003333,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.5,84.19,18.543031807666942,2.4174407784100542,1221.2568192028098,12.324900068661572,0.9940513058701743,0.0008326711894340825,0.0,0.005116022940391534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3265461070948094,0.41279427892376575,0.0,0.2606596139814248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.200291966139066,0.6306336933006897,1.0000000007262837,1.6876345449802512,0.0,5.538388489693802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,9.585481235857559,0.99,0.003333,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.5,84.19,18.543031807666942,2.4174407784100542,1221.0096852419529,13.156294487488804,0.9930986086299032,0.001221426940004387,0.0,0.005679964430092539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2699272511460899,0.49403266534123563,0.0,0.23604008351267444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.070303731113423,0.6357070540869629,1.000000000743134,1.6749992742483666,0.0,5.476847652543907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,11.374991350219434,0.99,0.003333,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.5,84.19,18.543031807666942,2.4174407784100542,1220.7862905262393,13.789490095176955,0.9923337731952682,0.0016299696798872784,0.0,0.006036257124844612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23093487047232408,0.5572475505428656,0.0,0.2118175789848104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.959696176089448,0.640558199197291,1.0000000007874623,1.664673804472707,0.0,5.420435054968338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,13.16450146458131,0.99,0.003333,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.5,84.19,18.543031807666942,2.4174407784100542,1220.5768188356094,14.311108974767379,0.991675157972093,0.002048993268380691,0.0,0.006275848759526304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2024324899680461,0.6070026247949698,0.0,0.19056488523698417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.860151457766015,0.6450483909058833,1.0000000008410956,1.6555871800362103,0.0,5.367084450577123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,14.954011578943186,0.99,0.003333,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.5,84.19,18.543031807666942,2.4174407784100542,1220.376199964086,14.765909510724368,0.9910806958399311,0.002473705665480912,0.0,0.00644559849458798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18068596256700456,0.6468433583421542,0.0,0.17247067909084124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.76740958729626,0.6492052503233872,1.0000000009043541,1.647210186186197,0.0,5.315751899455535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,16.743521693305063,0.99,0.003333,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.5,84.19,18.543031807666942,2.4174407784100542,1220.1816763774102,15.178256749171888,0.9905275429657673,0.002901505795534861,0.0,0.006570951238697859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16354872284506536,0.6793138385398516,0.0,0.157137438615083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.679167816590336,0.6531230287658751,1.0000000009733907,1.6392682245252392,0.0,5.265884876569675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,18.53303180766694,0.99,0.003333,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.5,84.19,18.543031807666942,2.4174407784100542,1219.991654824269,15.562242937419562,0.9900025180353621,0.003330893762062944,0.0,0.006666588202574895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1496979425870037,0.7062127524080261,0.0,0.14408930500497025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.594104020209052,0.6568597048193027,1.0000000010600807,1.631610763491342,0.0,5.2171741697157765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
