temperature,pressure,z_carbon dioxide,z_argon,z_methane,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_argon,x_methane,y_carbon dioxide,y_argon,y_methane,gamma,interfacial_thickness,E_carbon dioxide,E_argon,E_methane,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,2.492577823932453,0.97,0.01,0.02,307.03,83.92,0.6514021431130509,0.029701832982989194,6.648855811968893,2.4678988355766864,1221.4529426215431,6.744991693429792,0.9990401263428612,0.00012430871475310566,0.0008355649423856637,0.9606042599429002,0.01319521434255591,0.02620052571454392,19.847666502981944,0.6062847738781805,1.0000000007930165,4.606771123791841,3.726524491711026,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.6336050456537206,0.97,0.01,0.02,307.03,83.92,0.6514021431130509,0.031382328952022406,6.648855811968893,2.4678988355766864,1220.184282891221,6.967324800177321,0.997709942124316,0.0003077670245086903,0.0019822908511753687,0.910279214201413,0.030888811923262243,0.05883197387532471,19.757903053681645,0.6089356093794791,1.000000000885286,4.575557523304198,3.6988796553434797,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.774632267374988,0.97,0.01,0.02,307.03,83.92,0.6514021431130509,0.033062824921055625,6.648855811968893,2.4678988355766864,1218.9510746708881,7.193999956277807,0.9964031365972008,0.0005017756931210085,0.0030950877096780913,0.8650561400532105,0.04775234498123884,0.08719151496555069,19.669990766231322,0.6115017626670053,1.000000000978976,4.545154765756139,3.672004362459429,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.915659489096255,0.97,0.01,0.02,307.03,83.92,0.6514021431130509,0.03474332089008883,6.648855811968893,2.4678988355766864,1217.7547059562378,7.425161656570897,0.9951206874111975,0.0007067164606130891,0.004172596128189335,0.8242003054591228,0.06393793088322892,0.11186176365764829,19.583946874273074,0.6140538993187598,1.0000000010574994,4.515570440412104,3.6458992412945146,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.056686710817522,0.97,0.01,0.02,307.03,83.92,0.6514021431130509,0.03642381685912205,6.648855811968893,2.4678988355766864,1216.596415487065,7.660937706256136,0.9938634726612939,0.0009229273300500491,0.005213600008656061,0.7871115334699053,0.07956623307730137,0.13332223345279345,19.499783165657774,0.6165152363327557,1.0000000009062548,4.48680875835656,3.6205624110947148,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.1977139325387895,0.97,0.01,0.02,307.03,83.92,0.6514021431130509,0.03810431282815526,6.648855811968893,2.4678988355766864,1215.477262395324,7.901436086979698,0.9926322498428346,0.0011506941675939592,0.006217055989571337,0.7532947416556532,0.09473267659630488,0.15197258174804182,19.41750490853222,0.618958204697985,1.0000000008519254,4.458870388564665,3.595989313233994,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.338741154260057,0.97,0.01,0.02,307.03,83.92,0.6514021431130509,0.03978480879718847,6.648855811968893,2.4678988355766864,1214.398098988072,8.146742115365573,0.991427637003584,0.0013902430783697957,0.007182119918046103,0.7223378915630854,0.10951216515304955,0.16814994328386518,19.337109917713228,0.6213160692989994,1.0000000009032723,4.431752366879283,3.5721726196220467,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.4797683759813243,0.97,0.01,0.02,307.03,83.92,0.6514021431130509,0.04146530476622169,6.648855811968893,2.4678988355766864,1213.3595463415015,8.396916086733386,0.9902500950050985,0.0016417345296826432,0.0081081704652188,0.6938952605600812,0.12396275964486081,0.18214197979505786,19.258588748999305,0.6236538322861996,1.000000000743983,4.4054479851231685,3.549102121872012,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.6207955977025916,0.97,0.01,0.02,307.03,83.92,0.6514021431130509,0.043145800735254904,6.648855811968893,2.4678988355766864,1212.361979204808,8.651991551929335,0.9890999175588656,0.0019052583528684484,0.008994824088265952,0.6676746042271297,0.13812861440924099,0.19419678136362928,19.18192348527781,0.6259070498220368,1.0000000009036363,4.379946841944391,3.526764740389446,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.761822819423859,0.97,0.01,0.02,307.03,83.92,0.6514021431130509,0.044826296704288116,6.648855811968893,2.4678988355766864,1211.4055150407587,8.911974358847099,0.9879772227879318,0.002180831486231947,0.009841945725836215,0.6434271860081542,0.1520423996932308,0.20453041429861493,19.107088080891607,0.6281471430664354,1.0000000008252985,4.355234954437678,3.505144646117994,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.902850041145126,0.97,0.01,0.02,307.03,83.92,0.6514021431130509,0.04650679267332133,6.648855811968893,2.4678988355766864,1210.4900121971332,9.176842522138813,0.9868819516196046,0.002468397573423166,0.010649650806972347,0.6209399602278451,0.1657273413528808,0.21333269841927402,19.034048603244134,0.6303031630396276,1.0000000009102634,4.331294934654908,3.4842233599988885,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.043877262866394,0.97,0.01,0.02,307.03,83.92,0.6514021431130509,0.048187288642354546,6.648855811968893,2.4678988355766864,1209.6150757117805,9.446546934072805,0.9858138713087137,0.0027678288345769925,0.011418299856709288,0.6000293836779905,0.1791989754553943,0.22077164086661527,18.96276350067512,0.6324460216500256,1.000000000837598,4.308106283761254,3.4639800237939156,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.18490448458766,0.97,0.01,0.02,307.03,83.92,0.6514021431130509,0.04986778461138775,6.648855811968893,2.4678988355766864,1208.780070565977,9.721012867227298,0.9847725840878374,0.003078930020470257,0.0121484858916922,0.5805364739954435,0.19246667623785477,0.22699684976670176,18.893184292585584,0.6345184170272645,1.0000000006206418,4.285645758746178,3.4443916980656017,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.3259317063089275,0.97,0.01,0.02,307.03,83.92,0.6514021431130509,0.05154828058042096,6.648855811968893,2.4678988355766864,1207.9841414552102,10.000142167635351,0.9837575403211408,0.0034014441817958223,0.01284101549706338,0.5623228315241583,0.2055349931165751,0.2321421753592666,18.825256439324036,0.6365599895114642,1.0000000004745944,4.263887783649922,3.4254336979768043,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.466958928030195,0.97,0.01,0.02,307.03,83.92,0.6514021431130509,0.05322877654945418,6.648855811968893,2.4678988355766864,1207.2262377649624,10.283815996077259,0.9827680552746213,0.003735059878875328,0.013496884846503404,0.5452674124244788,0.21840481744624268,0.2363277701292785,18.758920383886267,0.6385572793479405,1.0000000008140515,4.242804951229932,3.4070800022096384,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.607986149751462,0.97,0.01,0.02,307.03,83.92,0.6514021431130509,0.054909272518487394,6.648855811968893,2.4678988355766864,1206.5051422077236,10.571897949849694,0.9818033284547824,0.004079419391888126,0.014117252153329592,0.5292638924775209,0.23107439113371947,0.2396617163887596,18.69411229061218,0.6404999721572147,1.0000000008102632,4.222379248768713,3.389309212589825,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.74901337147273,0.97,0.01,0.02,307.03,83.92,0.6514021431130509,0.056589768487520606,6.648855811968893,2.4678988355766864,1205.819501498555,10.864237392012692,0.9808624644061864,0.004434127475234599,0.014703408118578941,0.5142184988587076,0.24354016543924067,0.2422413357020517,18.630765607720853,0.6424309496878685,1.000000000809229,4.202660654065264,3.3721132536369334,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.890040593193997,0.97,0.01,0.02,307.03,83.92,0.6514021431130509,0.058270264456553825,6.648855811968893,2.4678988355766864,1205.167857528342,11.160672821221103,0.979944493915191,0.00479876021895062,0.015256745865858427,0.5000482155227176,0.2557975174447527,0.2441542670325297,18.56881182515913,0.64430014110784,1.0000000008152268,4.183522716252409,3.3554365173014937,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.031067814915264,0.97,0.01,0.02,307.03,83.92,0.6514021431130509,0.05995076042558704,6.648855811968893,2.4678988355766864,1204.5486776756334,11.461035138925379,0.9790483946827033,0.005172873639330621,0.01577873167796619,0.48667928878830036,0.26784133291702006,0.24547937829467953,18.50818155686896,0.64615128807381,1.0000000008303898,4.164935447143464,3.339251506326031,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.172095036636531,0.97,0.01,0.02,307.03,83.92,0.6514021431130509,0.06163125639462024,6.648855811968893,2.4678988355766864,1203.9603831723364,11.76515069702528,0.978173110719728,0.00555601169292584,0.01627087758734618,0.4740459758949271,0.2796664659943177,0.24628755811075512,18.44880545147782,0.6479682170685784,1.0000000008548962,4.14686910632336,3.3235311141552595,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.313122258357799,0.97,0.01,0.02,307.03,83.92,0.6514021431130509,0.06331175236365347,6.648855811968893,2.4678988355766864,1203.4013747306456,12.072844044126844,0.9773175699126367,0.005947713497187139,0.016734716590176127,0.46208949133324134,0.2912680881056988,0.24664242056105987,18.39061498946863,0.6497324938811658,1.000000000886863,4.129294514012578,3.308248878517772,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.4541494800790655,0.97,0.01,0.02,307.03,83.92,0.6514021431130509,0.06499224833268667,6.648855811968893,2.4678988355766864,1202.8700549419607,12.383940317831232,0.976480699417175,0.006347519620970877,0.017171780961854125,0.4507571152685873,0.3026419397582056,0.24660094497320711,18.333543149762136,0.6515030310896478,1.000000000923035,4.112183308666594,3.293379187833256,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.595176701800334,0.97,0.01,0.02,307.03,83.92,0.6514021431130509,0.06667274430171989,6.648855811968893,2.4678988355766864,1202.3648472177479,12.698267261515763,0.9756614387119302,0.006754977387966431,0.017583583900103245,0.44000143545824255,0.31378449962888216,0.2462140649128753,18.277524958768222,0.6532276860451823,1.0000000009594383,4.095508149646434,3.278897440993345,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.7362039235216,0.97,0.01,0.02,307.03,83.92,0.6514021431130509,0.0683532402707531,6.648855811968893,2.4678988355766864,1201.8842112706886,13.015656865561233,0.9748587503052937,0.00716964519252478,0.017971604502181514,0.4297796998708432,0.3246930851540925,0.24552721497506433,18.222497904695548,0.6549155904524362,1.0000000009917531,4.0792428687991045,3.264780164005144,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.8772311452428685,0.97,0.01,0.02,307.03,83.92,0.6514021431130509,0.07003373623978633,6.648855811968893,2.4678988355766864,1201.4266552937795,13.335946652356942,0.9740716281938145,0.007591095879305287,0.01833727592688021,0.4200532614627446,0.3353658982511133,0.24458084028614224,18.168402246388144,0.6566077170407355,1.000000001016238,4.0633625753007285,3.251005087397661,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.018258366964135,0.97,0.01,0.02,307.03,83.92,0.6514021431130509,0.07171423220881953,6.648855811968893,2.4678988355766864,1200.9907451157596,13.658980635167952,0.9732991042582975,0.008018919265858824,0.01868197647584378,0.41078710016001535,0.34580202849604696,0.24341087134393763,18.115181218185914,0.6582587264099636,1.0000000010302226,4.047843719893084,3.2375511897331415,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.159285588685402,0.97,0.01,0.02,307.03,83.92,0.6514021431130509,0.07339472817785274,6.648855811968893,2.4678988355766864,1200.5751106760422,13.98460998930914,0.9725402528267618,0.00845272390841043,0.019007023264827828,0.40194940977376925,0.3560014246656037,0.24204916556062714,18.06278114538799,0.6598820534448259,1.0000000010324548,4.032664124667255,3.2243987125308182,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.30031281040667,0.97,0.01,0.02,307.03,83.92,0.6514021431130509,0.07507522414688596,6.648855811968893,2.4678988355766864,1200.1784501938953,14.312693475779591,0.9717941936571972,0.008892138218119383,0.019313668124683374,0.3935112397920547,0.36596484390420014,0.2405239163037452,18.011151493249525,0.6615102362514819,1.0000000010231456,4.017802984433841,3.211529151760653,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.441340032127937,0.97,0.01,0.02,307.03,83.92,0.6514021431130509,0.07675572011591918,6.648855811968893,2.4678988355766864,1199.799532407959,14.643097658994975,0.9710600935949534,0.009336811034947283,0.019603095370099376,0.38544618374714,0.3756937861561299,0.23886003009673004,17.960244751962673,0.6631032181641316,1.0000000005413907,4.003240395586897,3.1989229142812796,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.582367253849204,0.97,0.01,0.02,307.03,83.92,0.6514021431130509,0.07843621608495238,6.648855811968893,2.4678988355766864,1199.4371972424613,14.975696956621691,0.9703371671461488,0.009786411761391084,0.01987642109246,0.37773010725146533,0.38519041999832854,0.2370794727502061,17.910016779525723,0.6646697105085295,1.0000000005251755,3.988959295258023,3.1865686743635013,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.33458620689655,2.950101786462813,0.97,0.01,0.02,307.03,83.92,0.662262926120889,0.03515373911418986,7.214335571038767,2.9208928578839735,1210.9727881157662,7.895512144520818,0.99890194207325,0.00014583233139366293,0.0009522255953562574,0.9604360303753877,0.013260852160713968,0.026303117463898313,19.056455645276763,0.6212904189263001,1.000000000443327,4.273893782809752,3.436437770409584,19.12665349773372,1212.0223743091094,7.711156702326851,309.1473760575555,2.830486656552926
203.33458620689655,3.094656628837488,0.97,0.01,0.02,307.03,83.92,0.662262926120889,0.03687627060101868,7.214335571038767,2.9208928578839735,1209.7340039623593,8.122077710691178,0.9975943932086893,0.0003311560265392657,0.0020744507647712973,0.9166897830895916,0.028679452945382152,0.054630763965026294,18.973087170884376,0.6237812183197164,1.0000000004721077,4.247249964826075,3.4131228906229287,19.12665349773372,1212.0223743091094,7.711156702326851,309.1473760575555,2.830486656552926
203.33458620689655,3.2392114712121627,0.97,0.01,0.02,307.03,83.92,0.662262926120889,0.0385988020878475,7.214335571038767,2.9208928578839735,1208.5289386240822,8.35291112869924,0.9963090284446596,0.000526789586926533,0.003164181968413819,0.8768378772315367,0.04354530530728812,0.07961681746117517,18.89134114334808,0.6262582773907944,1.0000000006614131,4.221267305567285,3.390423159718271,19.12665349773372,1212.0223743091094,7.711156702326851,309.1473760575555,2.830486656552926
203.33458620689655,3.383766313586837,0.97,0.01,0.02,307.03,83.92,0.662262926120889,0.04032133357467632,7.214335571038767,2.9208928578839735,1207.358847478497,8.58814844940977,0.9950467284046359,0.0007330905749186694,0.004220181020445437,0.8403856011666878,0.057955360667078425,0.10165903816623384,18.811232988708426,0.6286586934727759,1.0000000007523004,4.195951497446501,3.3683394158887365,19.12665349773372,1212.0223743091094,7.711156702326851,309.1473760575555,2.830486656552926
203.33458620689655,3.5283211559615117,0.97,0.01,0.02,307.03,83.92,0.662262926120889,0.04204386506150514,7.214335571038767,2.9208928578839735,1206.2248514694777,8.827910230562402,0.9938082842034803,0.0009503761378730755,0.005241339658646656,0.8069185865740249,0.07198789622115463,0.12109351720482041,18.732773788069665,0.6310413670922443,1.0000000008715555,4.1713054041419255,3.3468703599148295,19.12665349773372,1212.0223743091094,7.711156702326851,309.1473760575555,2.830486656552926
203.33458620689655,3.6728759983361865,0.97,0.01,0.02,307.03,83.92,0.662262926120889,0.04376639654833397,7.214335571038767,2.9208928578839735,1205.1279112001844,9.072298743401483,0.9925943796033092,0.001178915539863392,0.00622670485682743,0.7760871248354058,0.08570563475371057,0.13820724041088372,18.655969084387788,0.6333481976881935,1.0000000007865755,4.147329405688818,3.326012798292713,19.12665349773372,1212.0223743091094,7.711156702326851,309.1473760575555,2.830486656552926
203.33458620689655,3.8174308407108613,0.97,0.01,0.02,307.03,83.92,0.662262926120889,0.04548892803516279,7.214335571038767,2.9208928578839735,1204.0688032676956,9.321395440582362,0.9914055745582208,0.0014189234797303718,0.007175501962048965,0.747594015086598,0.09915821296536496,0.15324777194803718,18.58081833341226,0.6356409904095977,1.0000000004816936,4.124021189147898,3.305761472403225,19.12665349773372,1212.0223743091094,7.711156702326851,309.1473760575555,2.830486656552926
203.33458620689655,3.961985683085536,0.97,0.01,0.02,307.03,83.92,0.662262926120889,0.04721145952199161,7.214335571038767,2.9208928578839735,1203.0481010340288,9.575258840044059,0.9902422920365845,0.00167055435387955,0.00808715360953591,0.7211850530140351,0.11238418520571962,0.16643076178024518,18.50731444735701,0.6378525098713702,1.0000000005411585,4.1013755401877665,3.286108837875115,19.12665349773372,1212.0223743091094,7.711156702326851,309.1473760575555,2.830486656552926
203.33458620689655,4.10654052546021,0.97,0.01,0.02,307.03,83.92,0.662262926120889,0.04893399100882043,7.214335571038767,2.9208928578839735,1202.066157749206,9.833922964590679,0.9891048052072307,0.0019338987053188932,0.008961296087450483,0.6966415095893077,0.12541270635825444,0.17794578405243794,18.4354442256177,0.6400594760935499,1.0000000006016294,4.079384640138427,3.2670453658347824,19.12665349773372,1212.0223743091094,7.711156702326851,309.1473760575555,2.830486656552926
203.33458620689655,4.2510953678348855,0.97,0.01,0.02,307.03,83.92,0.662262926120889,0.05065652249564925,7.214335571038767,2.9208928578839735,1201.1231004261767,10.09739642403114,0.9879932341620695,0.002208980061593976,0.009797785776336455,0.6737741438077897,0.13826496510171873,0.18796089109049163,18.365186947444723,0.6421904324192647,1.0000000007179422,4.058037883755383,3.2485593482559576,19.12665349773372,1212.0223743091094,7.711156702326851,309.1473760575555,2.830486656552926
203.33458620689655,4.39565021020956,0.97,0.01,0.02,307.03,83.92,0.662262926120889,0.05237905398247807,7.214335571038767,2.9208928578839735,1200.2188256708778,10.365662217656128,0.9869075419243044,0.0024957548596962796,0.01059670321599927,0.6524183828352776,0.15095545750694364,0.1966261596577787,18.29651541110698,0.6443006812759364,1.0000000006520664,4.037322071513002,3.2306370628334546,19.12665349773372,1212.0223743091094,7.711156702326851,309.1473760575555,2.830486656552926
203.33458620689655,4.540205052584234,0.97,0.01,0.02,307.03,83.92,0.662262926120889,0.054101585469306886,7.214335571038767,2.9208928578839735,1199.3530041855986,10.638678262404062,0.9858475373195491,0.002794113726404009,0.011358348954046906,0.6324304224207716,0.16349312239581285,0.20407645518341558,18.229396012932312,0.6463567434959956,1.000000000506849,4.017221601190862,3.2132629299197117,19.12665349773372,1212.0223743091094,7.711156702326851,309.1473760575555,2.830486656552926
203.33458620689655,4.684759894958909,0.97,0.01,0.02,307.03,83.92,0.662262926120889,0.05582411695613571,7.214335571038767,2.9208928578839735,1198.5250911779672,10.916378615699717,0.9848128817175432,0.0031038846832892883,0.012083233599167473,0.6136840459184508,0.17588236883172076,0.21043358524982833,18.16378924746745,0.6483702232960007,1.000000000433828,3.9977187191024903,3.1964197200239046,19.12665349773372,1212.0223743091094,7.711156702326851,309.1473760575555,2.830486656552926
203.33458620689655,4.829314737333584,0.97,0.01,0.02,307.03,83.92,0.662262926120889,0.05754664844296453,7.214335571038767,2.9208928578839735,1197.7343423761745,11.198675314469833,0.9838030996285393,0.0034248379667814505,0.012772062404679289,0.59606801277918,0.18812400631353643,0.2158079809072836,18.099650322152534,0.6503577467920266,1.0000000004058642,3.9788780914559863,3.1800887908131146,19.12665349773372,1212.0223743091094,7.711156702326851,309.1473760575555,2.830486656552926
203.33458620689655,4.973869579708259,0.97,0.01,0.02,307.03,83.92,0.662262926120889,0.05926917992979336,7.214335571038767,2.9208928578839735,1196.979834638596,11.485460716476586,0.9828175924732793,0.003756692165726826,0.013425715360993924,0.579483901011561,0.20021608194417442,0.22030001704426452,18.036930002979258,0.6522817409621666,1.0000000005953806,3.9605937486412643,3.164250358726037,19.12665349773372,1212.0223743091094,7.711156702326851,309.1473760575555,2.830486656552926
203.33458620689655,5.118424422082933,0.97,0.01,0.02,307.03,83.92,0.662262926120889,0.06099171141662218,7.214335571038767,2.9208928578839735,1196.2604899374996,11.776610208150123,0.9818556547010306,0.004099121318751955,0.014045223980217526,0.5638443140143932,0.2121546248721143,0.22400106111349255,17.975575244472832,0.6542013081181984,1.0000000005780538,3.9428392993405423,3.1488838045329324,19.12665349773372,1212.0223743091094,7.711156702326851,309.1473760575555,2.830486656552926
