temperature,pressure,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_methane,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_methane,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_argon,E_nitrogen,E_methane,E_oxygen,E_carbon monoxide,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,2.494069184097914,0.97,0.006367,0.001239,0.020522,0.001213,1.8e-05,0.000639,2e-06,306.88,87.18,0.6517205422314911,0.028608272357168084,33.35724140224628,2.4693754297999146,1222.247181698257,6.735421579053601,0.9998166720327182,8.796647081751122e-06,1.5219048140828915e-05,0.00010022050725681759,5.011368976366295e-05,2.5137888777958e-07,3.7469609769978745e-06,4.979735174002565e-06,0.9607860394270256,0.008331814683022173,0.0016171733061293402,0.026832746916008364,0.0015723556182799885,2.3484686385295044e-05,0.0008353061621698497,1.0792009792025995e-06,19.88768108621384,0.605265766227035,1.0000000008894547,2.0322489494767733,4.622465477303545,6.153219060367132,3.740351978665721,3.9981221177606443,6.786247646087175,1.0000000001180116,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.546814004929842,0.97,0.006367,0.001239,0.020522,0.001213,1.8e-05,0.000639,2e-06,306.88,87.18,0.6517205422314911,0.04068380368123241,33.35724140224628,2.4693754297999146,1221.0856989330266,8.240201060225196,0.9981295710822734,0.00010432690816784108,0.00016108817827277823,0.001142378999862646,0.00041557772849204526,2.618898013226321e-06,4.227347071609901e-05,2.164734201937711e-06,0.6860183509293205,0.06959171917568006,0.012121042096965287,0.21616866357290898,0.00926336418814155,0.00017327967681956129,0.006663243431747687,3.369284164416568e-07,19.640136435789017,0.6140945076451765,1.0000000010994807,2.0060975609859715,4.5535447613406275,6.029614569516636,3.6785051066127665,3.941180722348893,6.646662412578797,1.0000000001710072,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.599558825761769,0.97,0.006367,0.001239,0.020522,0.001213,1.8e-05,0.000639,2e-06,306.88,87.18,0.6517205422314911,0.05275933500529673,33.35724140224628,2.4693754297999146,1220.0930509270206,9.729646756096672,0.9966110592741975,0.00020774577038812952,0.00028736892379964613,0.002183063023277805,0.0006240817064528619,4.608878880441953e-06,7.996553913870778e-05,2.1068838650158716e-06,0.5362175834326594,0.10676797075595403,0.0167513786566072,0.31946193760527014,0.010812858386069343,0.00023628642069202415,0.009751727038715212,2.577040327140254e-07,19.406738194839114,0.6225335458056428,1.0000000011900694,1.9826280258164628,4.489292423100413,5.915547215974161,3.6213491143611556,3.888746413656832,6.518254678319688,1.0000000001658027,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.6523036465936976,0.97,0.006367,0.001239,0.020522,0.001213,1.8e-05,0.000639,2e-06,306.88,87.18,0.6517205422314911,0.06483486632936106,33.35724140224628,2.4693754297999146,1219.1869507887343,11.19925334554543,0.9951892413126978,0.0003189088328372717,0.00039679384489435245,0.003212535325859847,0.0007576374216168708,6.290091994067276e-06,0.00011650783726103866,2.0853328386226587e-06,0.44200748291693054,0.13314123822560142,0.018892510965926625,0.38334625934172994,0.010757870008639156,0.0002634517675269115,0.011590975438087273,2.113355581095452e-07,19.18340496519776,0.6306734246689445,1.000000001149455,1.9603473674249732,4.428322664052606,5.807520834822636,3.5678096429110107,3.839121621013615,6.397311259164192,1.0000000000908265,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.705048467425625,0.97,0.006367,0.001239,0.020522,0.001213,1.8e-05,0.000639,2e-06,306.88,87.18,0.6517205422314911,0.07691039765342537,33.35724140224628,2.4693754297999146,1218.3339001403901,12.64638219284196,0.9938330869076215,0.00043795251290480963,0.0004920296484085179,0.004225435375250435,0.0008499383963422337,7.7216970957658e-06,0.0001517622855735914,2.0731768031865215e-06,0.37732037172285676,0.1538101606073394,0.019814609279287843,0.4257838908087114,0.010241591937403526,0.000273600156547634,0.012755595243753451,1.802441001787288e-07,18.968458455064162,0.6385793856517005,1.0000000010692585,1.9389304664725773,4.370600457968538,5.704997016764685,3.5169526138311222,3.791803243133151,6.281562279947603,1.0000000000669476,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.757793288257552,0.97,0.006367,0.001239,0.020522,0.001213,1.8e-05,0.000639,2e-06,306.88,87.18,0.6517205422314911,0.08898592897748969,33.35724140224628,2.4693754297999146,1217.5181842202223,14.069055954815429,0.9925275139140003,0.0005651129174203385,0.0005753402114381848,0.005218147318296551,0.0009172088875334848,8.950548986881719e-06,0.00018566134202029367,2.064860303828141e-06,0.33017652357169375,0.1711514310380627,0.020088177707949326,0.4551800036720677,0.009614020130201939,0.0002750213130967189,0.013514664720715306,1.578462125939859e-07,18.761071328648594,0.6462536143004279,1.0000000009054073,1.918391947527982,4.315480634762957,5.606517587841493,3.4685295277152752,3.746587312494083,6.170510140792295,1.000000000022528,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.81053810908948,0.97,0.006367,0.001239,0.020522,0.001213,1.8e-05,0.000639,2e-06,306.88,87.18,0.6517205422314911,0.10106146030155402,33.35724140224628,2.4693754297999146,1216.7316687223906,15.465570249526154,0.9912644004799605,0.0007006606484310565,0.0006485837670478545,0.0061879259471713695,0.0009681854885440321,1.001320042231543e-05,0.00021817196261079616,2.0585058120912515e-06,0.2943025473662272,0.1864205627243207,0.020000062413932415,0.4760014447408829,0.008992224338559228,0.00027178849191745406,0.014011229004468204,1.4091969197137483e-07,18.560783977919005,0.6536771608430655,1.000000000720606,1.8984458992183373,4.262709468957334,5.511882720194967,3.4223949632171133,3.7033618020014094,6.064831322599847,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.863282929921407,0.97,0.006367,0.001239,0.020522,0.001213,1.8e-05,0.000639,2e-06,306.88,87.18,0.6517205422314911,0.11313699162561834,33.35724140224628,2.4693754297999146,1215.9698538226867,16.83436866186499,0.9900390545916767,0.0008448700944951014,0.0007132751986930005,0.0071325506070981015,0.0010079771078079767,1.0938246055720057e-05,0.0002492808518978834,2.053302275617267e-06,0.26609609606094675,0.20034066181925647,0.01970592608898266,0.49084786573084865,0.00841475762537142,0.0002660554233382011,0.014328509579100871,1.2767215518172813e-07,18.36730201480279,0.6609105891001867,1.000000000579901,1.8793909515639806,4.2122142648728635,5.421744028141632,3.3784471362276287,3.662231223050221,5.963397885479379,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.916027750753335,0.97,0.006367,0.001239,0.020522,0.001213,1.8e-05,0.000639,2e-06,306.88,87.18,0.6517205422314911,0.12521252294968266,33.35724140224628,2.4693754297999146,1215.230131862001,18.17401179175275,0.988848621684208,0.0009980012339275998,0.000770652409336202,0.008050173736966152,0.001039766251235948,1.1748246823262719e-05,0.00027898759536282866,2.0488421399833526e-06,0.24334133171180786,0.21335452188675205,0.019294900438220228,0.5013402165919827,0.007891568188618537,0.0002590197792701505,0.014518324382644842,1.1702070362074612e-07,18.18041738011113,0.6678927502311908,1.0000000005032552,1.8608752033269973,4.1639363224039325,5.3352653854674825,3.336603082803554,3.623049859344614,5.866042937625933,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.968772571585262,0.97,0.006367,0.001239,0.020522,0.001213,1.8e-05,0.000639,2e-06,306.88,87.18,0.6517205422314911,0.13728805427374696,33.35724140224628,2.4693754297999146,1214.5109360348708,19.48318342941127,0.9876912848479347,0.0011602867555447398,0.0008217329860621043,0.00893925113785456,0.0010656370535709308,1.2461188929766136e-05,0.0003073011318647524,2.044898238555189e-06,0.2246005344511099,0.22574514596526518,0.018820007363453357,0.508546181716694,0.007421947651575577,0.00025137065945273087,0.01461470392181272,1.0827063659928942e-07,17.999964084853083,0.6746873975686398,1.0000000004768204,1.8432183433698726,4.117962566535248,5.252248065670286,3.2967875937328754,3.58563527067609,5.772662298136478,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
