temperature,pressure,z_carbon dioxide,z_argon,z_oxygen,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_argon,x_oxygen,y_carbon dioxide,y_argon,y_oxygen,gamma,interfacial_thickness,E_carbon dioxide,E_argon,E_oxygen,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,6.7285545596580985,0.96,0.003218,0.036782,306.21,86.26,0.6531465334247739,0.07800318293134823,12.027917695575207,2.495592913863364,1216.7573041031494,15.672864583690451,0.9821142090395345,0.0013440085748854082,0.01654178238558013,0.3733746786785389,0.05292951443608913,0.5736958068853719,18.55035137060774,0.6463433699652512,1.0000000013705372,4.235467569982272,3.6837558362226925,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.052247307093183,0.96,0.003218,0.036782,306.21,86.26,0.6531465334247739,0.081755707246617,12.027917695575207,2.495592913863364,1216.3324854567584,16.36416325020115,0.980771864592446,0.0014506907360468764,0.017777444671507044,0.35744610723452996,0.05448441722393543,0.5880694755415347,18.451820353062672,0.6493885579088066,1.0000000012585544,4.207711497840721,3.661163209696823,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.375940054528268,0.96,0.003218,0.036782,306.21,86.26,0.6531465334247739,0.08550823156188578,12.027917695575207,2.495592913863364,1215.9068898691653,17.05732212919641,0.9794284481580383,0.0015583209526281896,0.01901323088933347,0.34291819312460675,0.055932336063001103,0.6011494708123921,18.35371531309984,0.6524459904349243,1.000000001139795,4.180183457390067,3.6387600011563737,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.699632801963353,0.96,0.003218,0.036782,306.21,86.26,0.6531465334247739,0.08926075587715455,12.027917695575207,2.495592913863364,1215.4805143124663,17.75234980763914,0.9780839534390006,0.0016669121262226816,0.020249134434776765,0.3296147947992606,0.057287086767651665,0.6130981184330878,18.256033870602664,0.6554879827853519,1.0000000010289394,4.152885350184784,3.6165472187419785,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.023325549398438,0.96,0.003218,0.036782,306.21,86.26,0.6531465334247739,0.09301328019242334,12.027917695575207,2.495592913863364,1215.0533559714931,18.44925537636187,0.9767383747099821,0.0017764773151821242,0.021485147974835632,0.31738811221951096,0.05856026768246346,0.6240516200980256,18.158773623420384,0.6585007948173598,1.0000000009378773,4.125818674672814,3.594525591030976,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.347018296833522,0.96,0.003218,0.036782,306.21,86.26,0.6531465334247739,0.09676580450769211,12.027917695575207,2.495592913863364,1214.6254122085984,19.148048365093896,0.9753917067144249,0.0018870297467606604,0.022721263538814516,0.3061132089606062,0.059761688364587166,0.6341251026748067,18.06193219076793,0.6615398820696292,1.000000000693013,4.09898539753517,3.572697700613664,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.670711044268607,0.96,0.003218,0.036782,306.21,86.26,0.6531465334247739,0.1005183288229609,12.027917695575207,2.495592913863364,1214.1966805364607,19.848738690997656,0.9740439445844435,0.0019985828275035826,0.023957472588052798,0.29568375721346973,0.0608997025694841,0.6434165402170462,17.965507062156668,0.6645486535019387,1.000000000699005,4.072384961461544,3.5510630912643544,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.994403791703693,0.96,0.003218,0.036782,306.21,86.26,0.6531465334247739,0.10427085313822969,12.027917695575207,2.495592913863364,1213.7671585966625,20.551336617419256,0.9726950837772943,0.0021111501523860053,0.02519376607031975,0.28600869867746115,0.061981469564200774,0.6520098317583382,17.86949580907741,0.6675487219893661,1.0000000007141332,4.046018360409456,3.5297035233254106,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.318096539138775,0.96,0.003218,0.036782,306.21,86.26,0.6531465334247739,0.10802337745349842,12.027917695575207,2.495592913863364,1213.3368441426412,21.255852720628138,0.9713451200245227,0.002224745513007228,0.026430134462470143,0.27700959936065894,0.06301316113903434,0.6599772395003066,17.77389595482688,0.6705554633168334,1.0000000007481364,4.019885851831122,3.508530695425082,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.64178928657386,0.96,0.003218,0.036782,306.21,86.26,0.6531465334247739,0.11177590176876721,12.027917695575207,2.495592913863364,1212.9057350263008,21.962297863085674,0.969994049291499,0.0023393829050189765,0.027666567803482044,0.26861853572491834,0.06400012703851767,0.667381337236564,17.678704932921413,0.6735321807076027,1.0000000008271317,3.9939874264007376,3.4875445031179853,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.965482034008946,0.96,0.003218,0.036782,306.21,86.26,0.6531465334247739,0.115528426084036,12.027917695575207,2.495592913863364,1212.4738291870901,22.670683171695384,0.9686418677441382,0.002455076535045203,0.02890305572081675,0.2607763917087515,0.06494702823901785,0.6742765800522307,17.583920405012854,0.6765237022787318,1.0000000008063366,3.96832293615302,3.466744645298565,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.28917478144403,0.96,0.003218,0.036782,306.21,86.26,0.6531465334247739,0.11928095039930478,12.027917695575207,2.495592913863364,1212.0411246435738,23.381020019899758,0.967288571722744,0.0025718408270906682,0.03013958745016532,0.25343147640509306,0.06585794513289467,0.6807105784620122,17.489539781577946,0.6794993717936543,1.000000000798348,3.9428919624271592,3.4461307093702103,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.612867528879114,0.96,0.003218,0.036782,306.21,86.26,0.6531465334247739,0.12303347471457354,12.027917695575207,2.495592913863364,1211.6076194863315,24.09332001335086,0.9659341577196554,0.002689690428714785,0.03137615185162968,0.24653839410099007,0.06673646596400326,0.6867251399350067,17.39556054690414,0.6824573636298006,1.0000000008014964,3.917693929992621,3.4257021373000294,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.9365602763142,0.96,0.003218,0.036782,306.21,86.26,0.6531465334247739,0.12678599902984233,12.027917695575207,2.495592913863364,1211.1733118723612,24.807594978096503,0.9645786223611564,0.0028086402169283154,0.032612737421915276,0.24005711453229725,0.0675857595949682,0.6923571258727346,17.301980179686243,0.6854325906908627,1.0000000008085537,3.8928344575733544,3.405458250343614,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.260253023749286,0.96,0.003218,0.036782,306.21,86.26,0.6531465334247739,0.13053852334511112,12.027917695575207,2.495592913863364,1210.738200020772,25.523856950772014,0.9632219623931644,0.002928705303849075,0.033849332302986625,0.23395220316129212,0.06840863575140607,0.6976391610873017,17.208796157255456,0.6883785863362775,1.0000000008531527,3.868205952255137,3.38539826023542,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.583945771184368,0.96,0.003218,0.036782,306.21,86.26,0.6531465334247739,0.13429104766037986,12.027917695575207,2.495592913863364,1210.3022822091357,26.24211817081972,0.9618641746686758,0.003049901042290089,0.03508592428903417,0.22819218023832713,0.06920759518814147,0.7026002245735314,17.116005967306897,0.6913356870145919,1.00000000088346,3.843802220040479,3.3655212791286755,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.907638518619455,0.96,0.003218,0.036782,306.21,86.26,0.6531465334247739,0.13804357197564868,12.027917695575207,2.495592913863364,1209.865556770471,26.962391074152396,0.9605052561370662,0.003172243031272523,0.036322500831661324,0.22274898420093958,0.06998487169027233,0.7072661441087881,17.023607073588128,0.6942823916704122,1.0000000008220662,3.819622327207859,3.3458263312375527,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.54127586206897,3.0142863234684594,0.96,0.003218,0.036782,306.21,86.26,0.6647113936908298,0.03494419572766588,12.76326373953998,2.984441904424217,1211.1798709842983,8.10026895001942,0.9993810530557805,4.451767239937942e-05,0.0005744292718202043,0.9506583532811356,0.003970787152009721,0.045370859566854715,19.031867456739498,0.6215652165420842,1.0000000007281507,4.26450997226345,3.7216902823998197,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,3.3460568330779807,0.96,0.003218,0.036782,306.21,86.26,0.6647113936908298,0.038790364399234646,12.76326373953998,2.984441904424217,1210.7594319477305,8.77717494155522,0.9980535077516384,0.00014050058577041197,0.001805991662591164,0.860042776922184,0.011301835463414012,0.1286553876144019,18.932986438773888,0.6246587846495274,1.0000000008192806,4.237943649237961,3.6999958433604387,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,3.677827342687502,0.96,0.003218,0.036782,306.21,86.26,0.6647113936908298,0.04263653307080341,12.76326373953998,2.984441904424217,1210.338361808388,9.4560004229831,0.9967253619623163,0.0002372157014292683,0.003037422336254439,0.7855983194677341,0.017373171336591504,0.19702850919567458,18.834538508663382,0.6277376420906337,1.0000000007148988,4.211518322864144,3.678421811646286,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,4.0095978522970235,0.96,0.003218,0.036782,306.21,86.26,0.6647113936908298,0.046482701742372165,12.76326373953998,2.984441904424217,1209.9166258781875,10.136717310019803,0.9953965211956542,0.0003346793747379875,0.004268799429607728,0.7233616218943174,0.022494027509856913,0.2541443505958257,18.736509713569717,0.6308310922734804,1.0000000008164027,4.18524273742186,3.6569723049909872,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,4.341368361906545,0.96,0.003218,0.036782,306.21,86.26,0.6647113936908298,0.05032887041394093,12.76326373953998,2.984441904424217,1209.4941991517542,10.819305276686618,0.9940669182575258,0.00043290602605863777,0.005500175716415605,0.6705647327398994,0.026880381569079456,0.3025548856910212,18.638893865526935,0.6338947520755894,1.0000000008442351,4.159123353612721,3.635653079105119,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,4.673138871516066,0.96,0.003218,0.036782,306.21,86.26,0.6647113936908298,0.05417503908550969,12.76326373953998,2.984441904424217,1209.0710626309944,11.503750207120813,0.992736502905377,0.0005319089218491492,0.006731588172773839,0.6252165910849597,0.030687602675608727,0.3440958062394314,18.54169065564265,0.6369554446486276,1.000000000870753,4.133166668920817,3.6144683964768363,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,5.004909381125588,0.96,0.003218,0.036782,306.21,86.26,0.6647113936908298,0.058021207757078454,12.76326373953998,2.984441904424217,1208.6472017823178,12.190042949697245,0.99140523747494,0.0006317005053003123,0.007963062019759604,0.5858486626146184,0.03403029414657915,0.3801210432388023,18.444895083452955,0.6400185622942304,1.0000000008884673,4.107378430441728,3.5934223284661853,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,5.336679890735109,0.96,0.003218,0.036782,306.21,86.26,0.6647113936908298,0.06186737642864722,12.76326373953998,2.984441904424217,1208.222604989356,12.878178157681313,0.9900730925276864,0.0007322927281228858,0.00919461474419076,0.5513542407749202,0.036994830048069305,0.4116509291770103,18.348504219174675,0.6430514176458986,1.0000000008911887,4.081892767991536,3.572518483814065,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,5.66845040034463,0.96,0.003218,0.036782,306.21,86.26,0.6647113936908298,0.06571354510021597,12.76326373953998,2.984441904424217,1207.7972627687425,13.568153478770094,0.988740044634872,0.0008336972212831249,0.010426258143844952,0.520883579638938,0.03964753636810708,0.43946888399295486,18.252515381524614,0.646097053608348,1.0000000007246532,4.056615041102426,3.551760182003595,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,6.000220909954152,0.96,0.003218,0.036782,306.21,86.26,0.6647113936908298,0.06955971377178474,12.76326373953998,2.984441904424217,1207.371167202087,14.259968925842,0.9874060747737566,0.0009359254198821988,0.011657999806361116,0.49377346905030456,0.04204018536000011,0.4641863455896953,18.156926362083627,0.6491288011509838,1.000000000838936,4.031514562278481,3.5311502039554603,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,6.331991419563673,0.96,0.003218,0.036782,306.21,86.26,0.6647113936908298,0.0734058824433535,12.76326373953998,2.984441904424217,1206.9443115425215,14.95362639893007,0.9860711672161068,0.0010389886509660276,0.012889844132927302,0.46949875093574234,0.044213778193085695,0.48628747087117197,18.061734847551598,0.6521331239422402,1.000000000940389,4.006591367016209,3.5106907815748563,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,6.663761929173194,0.96,0.003218,0.036782,306.21,86.26,0.6647113936908298,0.07725205111492225,12.76326373953998,2.984441904424217,1206.516689936072,15.649129320705235,0.9847353087405563,0.0011428981968826292,0.014121793062561195,0.44763820042706454,0.04620120693280956,0.5061605926401259,17.966938690615798,0.655163688822595,1.0000000010019117,3.9818486875513934,3.4903839627135933,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,6.995532438782716,0.96,0.003218,0.036782,306.21,86.26,0.6647113936908298,0.08109821978649102,12.76326373953998,2.984441904424217,1206.0882973633977,16.346482358630308,0.9833984884560351,0.0012476653103823908,0.015353846233582578,0.4278500433368689,0.048029164689633544,0.5241207919734977,17.872535637555565,0.6581637431418678,1.0000000010273846,3.9572893123555932,3.4702314800968757,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,7.327302948392237,0.96,0.003218,0.036782,306.21,86.26,0.6647113936908298,0.08494438845805978,12.76326373953998,2.984441904424217,1205.6591289738537,17.045691200703132,0.9820606959593092,0.0013533013647588272,0.016586002675931973,0.40985407747068214,0.0497195406955474,0.5404263818337705,17.778523929426033,0.6611589258112418,1.0000000011557921,3.9329156313248674,3.450234769820424,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,7.6590734580017585,0.96,0.003218,0.036782,306.21,86.26,0.6647113936908298,0.08879055712962854,12.76326373953998,2.984441904424217,1205.2291806834162,17.74676239822698,0.9807219229690903,0.0014598177245220424,0.01781825930638768,0.3934184139496316,0.051290454650654425,0.5552911313997139,17.684901432484434,0.6641578816407816,1.0000000009518129,3.9087296230394113,3.430395006574169,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,7.99084396761128,0.96,0.003218,0.036782,306.21,86.26,0.6647113936908298,0.0926367258011973,12.76326373953998,2.984441904424217,1204.7984486572566,18.449703225671602,0.979382161895896,0.0015672258628401958,0.019050612241263785,0.37834949920014516,0.05275703536373595,0.5688934654361189,17.591665973616728,0.6671261926533418,1.0000000009890126,3.884732978502277,3.4107131427720616,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,8.322614477220801,0.96,0.003218,0.036782,306.21,86.26,0.6647113936908298,0.09648289447276606,12.76326373953998,2.984441904424217,1204.3669293458495,19.15452157762848,0.9780414059352657,0.0016755373567908713,0.020283056707943448,0.364484511638086,0.054132013993509,0.581383474368405,17.49881557724544,0.6701154860172374,1.00000000099183,3.8609270532547977,3.39118988573561,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,8.654384986830323,0.96,0.003218,0.036782,306.21,86.26,0.6647113936908298,0.10032906314433483,12.76326373953998,2.984441904424217,1203.934619435291,19.86122588508218,0.9766996489261613,0.0017847639016221664,0.021515587172216553,0.35168549798176657,0.05542618157999924,0.5928883204382341,17.406348190207414,0.6730830367919942,1.0000000009838312,3.8373129286769427,3.371825751482958,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,8.986155496439844,0.96,0.003218,0.036782,306.21,86.26,0.6647113936908298,0.10417523181590359,12.76326373953998,2.984441904424217,1203.5015158083768,20.569825048195437,0.9753568852397237,0.0018949173226939689,0.02274819743758225,0.33983480223417367,0.05664874571590614,0.6035164520499202,17.314261751508504,0.6760396794417617,1.0000000009772212,3.8138914279206677,3.3526506341096822,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,9.317926006049365,0.96,0.003218,0.036782,306.21,86.26,0.6647113936908298,0.10802140048747234,12.76326373953998,2.984441904424217,1203.0676155139067,21.280328381995496,0.9740131096913156,0.00200600958564069,0.023980880723043635,0.32883146676972386,0.057807611369016396,0.6133609218612598,17.22255419095797,0.6790066833538951,1.0000000009707775,3.7906631398125343,3.3336734112211537,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,9.649696515658887,0.96,0.003218,0.036782,306.21,86.26,0.6647113936908298,0.11186756915904111,12.76326373953998,2.984441904424217,1202.6329157421114,21.99274557233584,0.9726683174697259,0.002118052805232456,0.025213629725041528,0.3185883726674473,0.058909604024112404,0.6225020233084403,17.13122342949097,0.6819433746842236,1.0000000009642156,3.7676284398147213,3.3148518158934204,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,9.981467025268408,0.96,0.003218,0.036782,306.21,86.26,0.6647113936908298,0.11571373783060987,12.76326373953998,2.984441904424217,1202.1974138050668,22.70708663983058,0.9713225040805928,0.0022310592531582358,0.02644643666624901,0.30902994806326456,0.0599606485039897,0.6310094034327456,17.040267378870894,0.6849002789026074,1.000000000958993,3.744787508890495,3.2961858837253937,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,10.31323753487793,0.96,0.003218,0.036782,306.21,86.26,0.6647113936908298,0.11955990650217864,12.76326373953998,2.984441904424217,1201.7611071207436,23.423361910413526,0.9699756652999759,0.002345041365053364,0.027679293334970795,0.30009031714166234,0.060965913408590124,0.6389437694497475,16.94968394293661,0.6878370849787047,1.0000000009574435,3.7221403505848687,3.2776755173261787,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,10.64500804448745,0.96,0.003218,0.036782,306.21,86.26,0.6647113936908298,0.1234060751737474,12.76326373953998,2.984441904424217,1201.3239932002127,24.141581990841438,0.9686277971369108,0.002460011746857625,0.02891219111623151,0.29171179402349107,0.06192992864244308,0.6463582773340659,16.85947101918344,0.6907668910934426,1.000000000960145,3.6996868065643933,3.25932049798768,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,10.976778554096972,0.96,0.003218,0.036782,306.21,86.26,0.6647113936908298,0.12725224384531617,12.76326373953998,2.984441904424217,1200.8860696370436,24.861757748819333,0.9672788958020722,0.002575983180736653,0.03014512101719112,0.28384364884772856,0.06285668170333022,0.6532996694489412,16.769626500177544,0.6937041979945157,1.0000000009637504,3.677447721774864,3.2411204962971696,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,11.308549063706494,0.96,0.003218,0.036782,306.21,86.26,0.6647113936908298,0.13109841251688492,12.76326373953998,2.984441904424217,1200.4473340989207,25.583900296113203,0.9659289576827427,0.0026929686305418826,0.03137807368671549,0.2764410903570712,0.06374969707716786,0.6598092125657609,16.680148273921752,0.6966117768695171,1.0000000009511998,3.6554689367886786,3.2230750818723086,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,11.640319573316015,0.96,0.003218,0.036782,306.21,86.26,0.6647113936908298,0.13494458118845368,12.76326373953998,2.984441904424217,1200.0077843202494,26.308020974921778,0.9645779793205529,0.00281098124710673,0.032611039432340345,0.2694644219254597,0.06461210209969802,0.6659234759748422,16.59103420824601,0.6995477459670105,1.0000000008908922,3.6336778689771094,3.205183734553546,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,11.972090082925536,0.96,0.003218,0.036782,306.21,86.26,0.6647113936908298,0.13879074986002243,12.76326373953998,2.984441904424217,1199.5674180966341,27.03413134635913,0.9632259573944586,0.0029300343731621993,0.0338440082323791,0.26287833751063283,0.06544668189945348,0.6716749805899137,16.502282183998087,0.7024567038485863,1.0000000008544627,3.612074012784235,3.1874458498258647,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,12.303860592535058,0.96,0.003218,0.036782,306.21,86.26,0.6647113936908298,0.1426369185315912,12.76326373953998,2.984441904424217,1199.1262332800964,27.762243180794854,0.961872888705809,0.0030501415481383534,0.035076969746052594,0.2566513311871316,0.06625592547826654,0.6770927433346017,16.413890103552113,0.7053706639574373,1.0000000008349117,3.590656750872094,3.1698607436768156,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
203.54127586206897,12.635631102144579,0.96,0.003218,0.036782,306.21,86.26,0.6647113936908298,0.14648308720315997,12.76326373953998,2.984441904424217,1198.6842277749943,28.492368450137104,0.960518770165381,0.003171316512863078,0.03630991332175597,0.25075519945200536,0.0670420645527435,0.6822027359952512,16.32585584534234,0.7082814969811644,1.0000000007995618,3.5694253725365015,3.1524276658972754,19.07813042866183,1211.3757449673803,7.785252651714174,309.1473760575555,2.859561385800168
