T_K,P_bubble_bar,P_dew_bar
200,13.037656334892363,2.4691595070583467
205,13.891208926043735,3.1709210199343
210,14.871582079495862,4.017807614798068
215,15.996613637298271,5.028654901611243
220,17.28483383058667,6.223240120748929
225,18.755407750899046,7.622255802352723
230,20.42808553575501,9.247302784932343
235,22.32315996224694,11.12090668323179
240,24.461430711012483,13.266562786941309
245,26.864173788839206,15.708816018942384
250,29.553113136474863,18.473385378892875
255,32.55038874922216,21.58734696466996
260,35.87851064880371,25.079397569289252
265,39.56027855005406,28.980234729191157
270,43.61862808721587,33.32311475669819
275,48.0763240867088,38.14470101181245
280,52.955328567723186,43.48642385809945
285,58.275435594200346,49.3968360405551
290,64.05108086198524,55.936176741314
295,70.28281368543566,63.18685799410742
