T,P,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_methane,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_methane,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_nitrogen,rhoL5_methane,rhoL6_oxygen,rhoL7_carbon monoxide,rhoL8_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_nitrogen,rhoV5_methane,rhoV6_oxygen,rhoV7_carbon monoxide,rhoV8_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
200.0,20.7471695929,0.95,0.018359,0.002565,0.006799,0.010424,0.005273,0.000988,0.005592,0.02775888064962237,0.0012928580637824527,0.9684268651742347,0.005307596683519835,0.0020055130186715027,0.003955437858745758,0.009730254033554353,0.004241914682609859,0.0006180170348134146,0.005714401513850552,0.13712475327650933,0.5941033054288912,0.027245981473826363,0.1322387454634665,0.04102762781763019,0.05075787894394596,0.017309278267670643,0.00019242932805966644,0.026882445768259516,0.0001473329428741586,5.567079652656612e-05,0.00010979852743792135,0.00027010096040794193,0.00011775080340044782,1.715546110881909e-05,0.00015862538960699886,0.00017728284301771438,0.0007680912491435514,3.5225186854103725e-05,0.0001709659284169179,5.304289946188846e-05,6.56227330931741e-05,2.2378439986612355e-05,2.4878380849017874e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.39272138371583,-1.0395277425647649,-1.5277654278019988
200.0,22.5738690293,0.95,0.018359,0.002565,0.006799,0.010424,0.005273,0.000988,0.005592,0.027764536066052503,0.0014066557601587625,0.9671935969611531,0.005946847377496257,0.0020737982077558594,0.004217774591467208,0.009836830885773288,0.0043714883802067304,0.0006544575192258692,0.00570520607692158,0.12807617219601686,0.611710351542398,0.026046442435672976,0.13019206737267353,0.038493070539683295,0.04836892012796341,0.01693268645231768,0.00018028933327416966,0.026853681505682986,0.00016511145849180457,5.75780451329526e-05,0.00011710455476327116,0.00027311504590371165,0.00012137234679457921,1.8170709396245896e-05,0.0001584023998869511,0.00018015908535861264,0.0008604658895458556,3.663837828378302e-05,0.0001831354214967489,5.414649940084307e-05,6.803842011065884e-05,2.3818460933114903e-05,2.536050291452936e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.32569261840326,-1.1277927573279385,-1.6382756601377295
200.0,24.4005684656,0.95,0.018359,0.002565,0.006799,0.010424,0.005273,0.000988,0.005592,0.02777055571199821,0.0015204097911528326,0.9660203813396434,0.006594704537396308,0.0021330780208999654,0.0044595982593656006,0.009924721974495983,0.004483205071986152,0.0006876073654029411,0.005696703430809598,0.120393953337478,0.6275661370579314,0.024931826229106897,0.12794354634113728,0.03627881956655317,0.046172066883152105,0.016543656307501594,0.00016999427713950714,0.02682692281891832,0.00018313860975993155,5.923676201744137e-05,0.00012384552191484265,0.00027561504451883355,0.00012450109621990436,1.9095238648902685e-05,0.00015820062000002929,0.00018304814544989882,0.0009541576993788394,3.7906592710055135e-05,0.00019452662057188128,5.51586724804544e-05,7.020046256690791e-05,2.515313703139274e-05,2.584609634028548e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.262715720708652,-1.2134204431319517,-1.7449772601165314
200.0,26.227267902,0.95,0.018359,0.002565,0.006799,0.010424,0.005273,0.000988,0.005592,0.02777688345494421,0.0016341149105418863,0.9648974027987286,0.007249837083574319,0.0021849125812308514,0.004682859682308886,0.009998094349896356,0.004580296569118519,0.0007178439981993137,0.005688752936943237,0.11379381405071141,0.6419274754544225,0.02389968867495391,0.1255800820380738,0.03433051203160186,0.04415513950829255,0.016152127796580887,0.00016116044536301934,0.026801842703518642,0.00020137787973777648,6.069006212809069e-05,0.00013007524763135098,0.00027771590152860724,0.0001272263639894859,1.9939469076813518e-05,0.00015801582733344387,0.00018595216826769833,0.0010489832591265827,3.9054837621051244e-05,0.00020521228452548973,5.610000159737823e-05,7.2154571847558e-05,2.639443286937089e-05,2.633546867572809e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.203122906002847,-1.2966161838857566,-1.848266152430547
200.0,28.0539673383,0.95,0.018359,0.002565,0.006799,0.010424,0.005273,0.000988,0.005592,0.02778347446462729,0.00174776654092182,0.9638169419204606,0.007911120457547919,0.0022305402916727927,0.00488935885745508,0.010059992019708064,0.004665294694754753,0.0007455009036250512,0.005681250854775607,0.10806540772601958,0.65499996247491,0.02294528384164702,0.12316287747691738,0.03260480616071288,0.042303489187822445,0.015764669034912103,0.00015350409705861174,0.026778183394422284,0.00021979841321887315,6.197215923601334e-05,0.00013584337696450247,0.0002795015313939133,0.00012961809602167986,2.071260531922318e-05,0.00015784488805080003,0.00018887310385461135,0.0011447870187186952,4.010299937038474e-05,0.0002152599563378098,5.6985589280935596e-05,7.393662296672404e-05,2.755296106792565e-05,2.6828932473345717e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.14638919062679,,
200.0,29.8806667747,0.95,0.018359,0.002565,0.006799,0.010424,0.005273,0.000988,0.005592,0.02779029234904078,0.0018613605987035438,0.9627728367409618,0.008577599563205461,0.0022709525245898764,0.005080733692516054,0.01011268452980634,0.00474020338135487,0.0007708707990510227,0.00567411876851445,0.10304974469265805,0.6669509897996427,0.0220629071150586,0.12073501259636352,0.031066925476066803,0.040602053470262876,0.015385555993858725,0.0001468108560886331,0.02675573859874664,0.00023837399951448428,6.311043456914488e-05,0.0001411950746626426,0.00028103445951694017,0.00013173163776176346,2.142272486896659e-05,0.0001576854194001958,0.00019181273447737334,0.0012414362936793843,4.106702599682616e-05,0.0002247313953308471,5.7826751004010084e-05,7.557506255600181e-05,2.8638067716115775e-05,2.732679429853179e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.092095419139927,-1.4564551371384375,-2.045915084778631
200.0,31.7073662111,0.95,0.018359,0.002565,0.006799,0.010424,0.005273,0.000988,0.005592,0.02779730716570498,0.0019748933353282037,0.9617601031118795,0.00924846001670907,0.0023069496437861277,0.005258461850615724,0.010157894892975064,0.004806624568292157,0.0007942097572200446,0.0056672961585222574,0.09862437377466642,0.677918836315549,0.021246620520599554,0.11832664726451725,0.029688746233921794,0.0390363668216124,0.01501749342650573,0.00014091564262791407,0.026734341005921012,0.000257082283894203,6.412698786413669e-05,0.00014617107928070676,0.0002823621244969738,0.0001336112195550412,2.207689257544556e-05,0.00015753557211746307,0.00019477261846850637,0.001338817391733029,4.195980926437951e-05,0.00023368250707442634,5.863210707162246e-05,7.709266067142933e-05,2.9657947681341276e-05,2.7829336346935844e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.03990245823223,-1.533396751063961,-2.140787590331122
200.0,33.5340656474,0.95,0.018359,0.002565,0.006799,0.010424,0.005273,0.000988,0.005592,0.027804494005784865,0.002088361273475679,0.9607746653610219,0.009923003588180256,0.0023391829725727124,0.005423868470370337,0.010196952068077204,0.004865850663497314,0.000815741375355506,0.0056607355009248555,0.09469348527488226,0.6880190263177806,0.020490640214602705,0.11595867377984781,0.028447350964657173,0.03759302742623748,0.014662106706739708,0.00013568931525236494,0.026713853423940493,0.00027590409378693963,6.503979893933201e-05,0.00015080791837257756,0.0002835210926541282,0.00013529251560625538,2.268127618134287e-05,0.00015739388630379872,0.00019775420749850359,0.0014368322899764969,4.279185949289967e-05,0.00024216360364543382,5.9408346087561046e-05,7.850782262966343e-05,3.0619775833923235e-05,2.8336831119747175e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.989532718169045,-1.6085387730571803,-2.233320785209994
200.0,35.3607650838,0.95,0.018359,0.002565,0.006799,0.010424,0.005273,0.000988,0.005592,0.027811831948173455,0.002201761111673835,0.9598131560466168,0.010600629625089735,0.0023681867464827675,0.005578138209146971,0.01023089591373448,0.00491893366435281,0.0008356608982080313,0.00565439889636841,0.09118100812900254,0.6973491018887197,0.01978952584770575,0.11364528751987502,0.027323910274014384,0.03625986008777102,0.014320276914990819,0.00013102933792071914,0.02669416219761449,0.0002948229296778247,6.586361181507038e-05,0.0001551382424564808,0.0002845399578320379,0.00013680455643719341,2.324126046662145e-05,0.00015725919187373566,0.00020075879782165362,0.001535396133799258,4.357180842994271e-05,0.00025021977458625265,6.016072306019004e-05,7.983554985598844e-05,3.152982881982734e-05,2.8849530072220916e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.940756661443146,-1.6819979570978383,-2.3236955372191552
200.0,37.1874645201,0.95,0.018359,0.002565,0.006799,0.010424,0.005273,0.000988,0.005592,0.02781930327699598,0.0023150896755747244,0.9588727680840534,0.01128081927574491,0.002394402406335896,0.005722328093601157,0.01026055054302264,0.004966736950994853,0.000854138927533565,0.005648255718713391,0.08802577425886661,0.7059921367671922,0.019138264095136345,0.11139583202622161,0.026302834856405048,0.0350259307695738,0.013992373967973556,0.00012685325863123873,0.02667517233938291,0.00031382453264492977,6.661060670902724e-05,0.0001591911806863648,0.0002854413673452926,0.00013817116153678815,2.3761549865744335e-05,0.00015713053882491473,0.00020378756117117342,0.0016344351068666655,4.43067976150726e-05,0.0002578913406259619,6.089342141441031e-05,8.108817070203536e-05,3.239360051003612e-05,2.936766693701911e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.893382757530517,-1.7538779229302506,-2.412068760947921
200.0,39.0141639565,0.95,0.018359,0.002565,0.006799,0.010424,0.005273,0.000988,0.005592,0.027826892882267425,0.002428343878050351,0.9579511425500976,0.01196312266352091,0.002418197286870303,0.005857380539246267,0.010286576685636742,0.0050099746100312785,0.0008713247364447289,0.0056422809281522586,0.08517803458195353,0.714019425386129,0.018532291505290534,0.10921612905963908,0.02537112238814485,0.03388148403539303,0.013678419031954166,0.00012309401149574706,0.02665680383018726,0.0003328965328952221,6.729091686992963e-05,0.0001629927008362837,0.0002862434675564431,0.0001394120268162199,2.4246260106717365e-05,0.00015700714699935333,0.00020684155882144794,0.0017338847004454356,4.5002776623116796e-05,0.0002652143183863316,6.160980973051774e-05,8.227589433660737e-05,3.3215905117653305e-05,2.989145892403569e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.847249886040842,-1.824270756429577,-2.498577214783701
200.0,40.8408633929,0.95,0.018359,0.002565,0.006799,0.010424,0.005273,0.000988,0.005592,0.027834587793871546,0.0025415206897311956,0.9570462825797655,0.012647148314423996,0.002439879093978368,0.0059841357799869845,0.010309509671340394,0.005049241549902286,0.0008873491720336901,0.005636453838568744,0.08259690943627435,0.7214925670723429,0.01796748483490548,0.10710944523516812,0.024517852154635304,0.03281784637216525,0.013378198414194178,0.00011969648031444714,0.02663898877526488,0.00035202816009994925,6.791302884777264e-05,0.0001665659527384957,0.000286960952058692,0.00014054355721321922,2.4698998432790972e-05,0.000156888369215746,0.00020992175424014507,0.0018336882867016318,4.566473445034377e-05,0.0002722208711308102,6.23126285187762e-05,8.340723554727783e-05,3.400096806100357e-05,3.042110812071702e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.802221508978874,-1.893258455682263,-2.5833406263269847
200.0,42.6675628292,0.95,0.018359,0.002565,0.006799,0.010424,0.005273,0.000988,0.005592,0.027842376814225207,0.0026546171172953043,0.9561564864731706,0.013332554403198357,0.0024597072059402377,0.006103343370792844,0.010329787402027172,0.005085036772505234,0.0009023271712893671,0.005630757201076341,0.08024849343881275,0.7284651050841087,0.01744013481311274,0.10507719876466268,0.0237337911253454,0.031827318117016674,0.01309134371189779,0.00011661494504318653,0.026621669189751642,0.00037121000359000613,6.848409488045313e-05,0.0001699315859562178,0.000287605833258077,0.0001415795099342823,2.5122933112752493e-05,0.00015677366374177953,0.00021302902431983225,0.0019337959373085974,4.629688040282682e-05,0.00027893973047811454,6.300412817965329e-05,8.448934347103541e-05,3.475250510600012e-05,3.095680292440942e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.758181143466157,-1.9609142135152613,-2.666464274910849
200.0,44.4942622656,0.95,0.018359,0.002565,0.006799,0.010424,0.005273,0.000988,0.005592,0.027850250225307207,0.0027676301874938083,0.9552802951513042,0.014019041474716203,0.0024779015617658203,0.006215672624372024,0.010347771236243064,0.005117781511638584,0.0009163599279186454,0.00562517651204166,0.0781044267536936,0.7349838321048926,0.016946912479701835,0.10311947868343427,0.02301108457941005,0.030903065935780346,0.012817388305946071,0.00011381115714116949,0.026604795255269143,0.00039043381298980604,6.901017852885762e-05,0.0001731080379073528,0.0002881880182036058,0.00014253149569758554,2.552085328897875e-05,0.00015666257342188104,0.00021616416926042143,0.0020341634410533816,4.690278656363835e-05,0.00028539658212289697,6.368617232894851e-05,8.552825816997728e-05,3.547379080036647e-05,3.149871941775022e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.715028804900047,-2.0273035420941383,-2.7480411338980204
200.0,46.3209617019,0.95,0.018359,0.002565,0.006799,0.010424,0.005273,0.000988,0.005592,0.027858199552594876,0.0028805569354510546,0.9544164504700892,0.01470634636774897,0.002494649702739094,0.006321721958445293,0.010363761779335323,0.0051478334868414076,0.0009295367514616893,0.00561969948333898,0.07614080406310131,0.7410898418224788,0.016484833272146903,0.10123542772765116,0.02234301130358152,0.030039021783276526,0.012555807157704813,0.00011125287005877684,0.026588323933475027,0.00040969233180232966,6.949644923272718e-05,0.00017611179183438987,0.00028871574376427916,0.00014340937253995821,2.5895220313690528e-05,0.00015655470963247162,0.00021932792121478632,0.0021347514836540663,4.7485500811837066e-05,0.00029161441345423953,6.436031616939306e-05,8.65291125319825e-05,3.6167717388312594e-05,3.204702264366446e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.672678184073686,-2.092485252472894,-2.8281536550678403
200.0,48.1476611383,0.95,0.018359,0.002565,0.006799,0.010424,0.005273,0.000988,0.005592,0.02786621737314064,0.002993394396151938,0.9535638618480449,0.015394237123088959,0.002510112390027379,0.006422027195121812,0.010378010960584745,0.005175498192175245,0.0009419366592313901,0.005614315631725583,0.0743373315955454,0.7468193844581159,0.01605122170562957,0.09942352539136398,0.021723788456674078,0.02922979093478938,0.012306044753949374,0.00010891270393216519,0.02657221785342907,0.0004289791579656681,6.994733749151652e-05,0.00017895760579548508,0.0002891959093284906,0.00014422155763745177,2.6248211697871815e-05,0.0001564497397950865,0.000222520951822994,0.0022355249603745637,4.8047637105023905e-05,0.00029761382375217884,6.502786662939834e-05,8.749629238489125e-05,3.683684540526701e-05,3.2601867762029845e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.63105438614458,-2.1565123037126295,-2.906875260141428
200.0,49.9743605747,0.95,0.018359,0.002565,0.006799,0.010424,0.005273,0.000988,0.005592,0.02787429715828237,0.0031061395982882097,0.952721579327877,0.0160825087004307,0.0025244281164653205,0.006517068887425744,0.010390731369272672,0.005201037903100336,0.0009536297384766843,0.005609015956951493,0.07267666877772407,0.7522045689970952,0.01564367812340141,0.09768179747178542,0.021148414914509122,0.028470569854780265,0.012067534601748076,0.00010676725895644718,0.026556444411293335,0.00044828862656646687,7.03666594730774e-05,0.00018165871476910186,0.0002896343338789927,0.00014497527604250858,2.65817587092742e-05,0.00015634737754961347,0.0002257438787621651,0.002336452397775193,4.85914480819721e-05,0.00030341329915908183,6.568992900698575e-05,8.843356441176358e-05,3.748344708020284e-05,3.316340108453121e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,17.59009210443546,-2.2194325373504924,-2.98427159235219
