T_K,P_bubble_bar,P_dew_bar
200,140.77896321768054,2.4335080327935135
205,126.22398170192703,3.143089080141678
210,114.39598467686862,3.998895830329321
215,104.70282315805025,5.020067518500493
220,96.72796240269511,6.226747643439762
225,90.17172565307997,7.640056837927512
230,84.8145938738969,9.282096513326934
235,80.49355797244273,11.175985079082857
240,77.08645128053121,13.345932187613924
245,74.50129642129116,15.817360452463667
250,72.66886322170451,18.61708957659003
255,71.53729649580151,21.77360645831908
260,71.06806246324003,25.31745944881712
265,71.23269613183834,29.28184106472909
270,72.0099600245151,33.70347298108823
275,73.38305023805447,38.62400761073541
280,75.33635281796738,44.09238239959344
285,77.85076821360155,50.169108335834935
290,80.89511616248063,56.93502177132948
295,84.40578811522796,64.51241470906076
305,91.67924606783149,91.67924606784008
