T,P,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_methane,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_methane,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_nitrogen,rhoL5_methane,rhoL6_oxygen,rhoL7_carbon monoxide,rhoL8_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_nitrogen,rhoV5_methane,rhoV6_oxygen,rhoV7_carbon monoxide,rhoV8_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_hydrogen,parachor_argon,parachor_nitrogen,parachor_methane,parachor_oxygen,parachor_carbon monoxide,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
200.0,2.4991609526,0.9499990500009501,0.0030489969510030493,0.010985989014010987,0.006751993248006753,0.010356989643010357,0.006044993955006046,0.008826991173008827,0.003984996015003985,0.027792458818933746,0.000156335272656553,0.9860492484136315,3.578509596115133e-06,0.00011445370303885609,2.7887590688070826e-05,0.00036267523377668,7.174304312668906e-05,4.3793888748459564e-05,0.013326619617393655,0.9457174908295625,0.0034106909175453085,0.012277164202144787,0.007550592354644219,0.01154398029506544,0.006754416603169856,0.00987014157279418,0.0028755232250736247,0.027404733129976426,9.945558058318907e-08,3.18094982838188e-06,7.750647157574887e-07,1.0079636499385548e-05,1.9939155716434934e-06,1.2171398495625283e-06,0.00037037952691200773,0.00014784900178491082,5.332112945416747e-07,1.9193538129915774e-06,1.1804239144817884e-06,1.8047313069709307e-06,1.055953561292508e-06,1.5430512739415572e-06,4.4954570742213575e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,20.041269442953105,-0.03794168406831133
200.0,3.2489775188,0.9499990500009501,0.0030489969510030493,0.010985989014010987,0.006751993248006753,0.010356989643010357,0.006044993955006046,0.008826991173008827,0.003984996015003985,0.02776493525847011,0.00020334378197805233,0.9914920076263736,2.522502353437621e-05,0.0007628814937032783,0.00019329933650087157,0.0021304538272794485,0.0004738417248062246,0.00030194438691487005,0.004620346580887504,0.7408458274698689,0.0182909001322212,0.06251752603907902,0.03981234964800289,0.051824423506371085,0.03412745683163549,0.051799126917974087,0.0007823894548473103,0.027528711401036816,7.003711453253403e-07,2.1181355282556497e-05,5.366943563451928e-06,5.915191258557375e-05,1.3156184812006636e-05,8.383466354349817e-06,0.00012828362369003528,0.0001506463924203828,3.7193408086687168e-06,1.2712550184697695e-05,8.095593746857488e-06,1.0538174274617772e-05,6.9396061414374796e-06,1.0533030370661985e-05,1.590940307283987e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,19.760314704366152,-0.12973622510913074
200.0,3.9987940851,0.9499990500009501,0.0030489969510030493,0.010985989014010987,0.006751993248006753,0.010356989643010357,0.006044993955006046,0.008826991173008827,0.003984996015003985,0.027752268849081937,0.0002505339933499375,0.9887461312142869,5.0464365718562994e-05,0.0014334125064401442,0.00037813011930757734,0.003555000507830545,0.0008829700738193118,0.0005873208910307132,0.004366570321566359,0.607387684889764,0.02956277063935723,0.09545225524883084,0.06311128223630422,0.07050187566021238,0.051688897786946464,0.08168421280039971,0.0006110207381851755,0.027439948456948537,1.4005006447199543e-06,3.978044925036327e-05,1.0493968730959315e-05,9.86593298519361e-05,2.4504422874327265e-05,1.6299487268566707e-05,0.00012118223351253176,0.00015217126220700607,7.406478982766452e-06,2.3914034681747124e-05,1.581152156409627e-05,1.766311644781377e-05,1.2949825974420446e-05,2.046467202653022e-05,1.5308146555715867e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,19.58685122278729,-0.2225368077843548
200.0,4.7486106513,0.9499990500009501,0.0030489969510030493,0.010985989014010987,0.006751993248006753,0.010356989643010357,0.006044993955006046,0.008826991173008827,0.003984996015003985,0.02774172880710967,0.0002979309572441663,0.986107567297447,7.899273605613757e-05,0.0021005639682093406,0.0005775482848545425,0.004686372583058688,0.0012833828164487088,0.0008916514989369964,0.004273920814988701,0.5159327164057332,0.0387518985616825,0.11779912233644757,0.08097599599876348,0.07852439558284122,0.06328509251536002,0.10421899439135171,0.0005117842078200885,0.027356328706604423,2.191395061400962e-06,5.8273275948049664e-05,1.6022187891446044e-05,0.0001300080772882882,3.560325804962469e-05,2.473595407396299e-05,0.0001185659521924777,0.0001537123280723431,1.1545390233510899e-05,3.509600528022048e-05,2.4125256001711387e-05,2.3394848343015468e-05,1.8854588192386835e-05,3.1050064762039816e-05,1.5247635893828634e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,19.42257181517337,-0.3055662354090458
200.0,5.4984272176,0.9499990500009501,0.0030489969510030493,0.010985989014010987,0.006751993248006753,0.010356989643010357,0.006044993955006046,0.008826991173008827,0.003984996015003985,0.0277326854834398,0.0003455242782837137,0.983644762432884,0.00011096612265327151,0.0027550808000554885,0.0007900806045224938,0.005594172101666522,0.0016698985115480432,0.0012120142340730892,0.004223025192596972,0.4494125187225698,0.046761510518010786,0.13344681668797134,0.09545432570787382,0.08121898482163577,0.07113839497848347,0.12212389042394164,0.0004435581395132926,0.027279110823984033,3.077388578859983e-06,7.640578930940256e-05,2.1911056911788305e-05,0.00015514141543575106,4.6310770210026144e-05,3.361240955500117e-05,0.0001171158294549346,0.0001552829361832819,1.6157237173191966e-05,4.610911502537034e-05,3.298178699927164e-05,2.8063131113431597e-05,2.4580042583202266e-05,4.219676909993177e-05,1.5326010603219723e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,19.264742301063787,-0.3805485054649296
200.0,6.2482437839,0.9499990500009501,0.0030489969510030493,0.010985989014010987,0.006751993248006753,0.010356989643010357,0.006044993955006046,0.008826991173008827,0.003984996015003985,0.027724767737906126,0.00039330529734043693,0.9813435599439111,0.00014658998718609093,0.0033903889208888992,0.001014421763146389,0.006330715505626728,0.0020392147171480793,0.0015458261718076715,0.004189282990285088,0.39888156582020334,0.054080811673207406,0.14453626693451624,0.1076333267828937,0.08114929353465804,0.07647694455079189,0.1368486876254053,0.0003931030783240568,0.02720752227053489,4.064173347437006e-06,9.399774537281492e-05,2.8124607771510854e-05,0.00017551761700826198,5.653675440065044e-05,4.285767157654427e-05,0.00011614689789401491,0.00015688223284853413,2.1270269715543012e-05,5.684687944315667e-05,4.233275759408642e-05,3.1916447022615075e-05,3.007878741623731e-05,5.38233137771586e-05,1.5460952310568422e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,19.112090786276006,-0.4488232396465399
200.0,6.9980603501,0.9499990500009501,0.0030489969510030493,0.010985989014010987,0.006751993248006753,0.010356989643010357,0.006044993955006046,0.008826991173008827,0.003984996015003985,0.027717719784381638,0.0004412659979363986,0.9791833450329728,0.00018611285678732167,0.004001915040225224,0.0012493531264932344,0.006934827087653161,0.002389367501046745,0.001890720556124337,0.0041643587986972385,0.359210904973544,0.06100338583016963,0.1523671018070274,0.11814390957064799,0.07963305287644865,0.08004715056965023,0.1492404034778415,0.0003540908946706919,0.02714072957515742,5.158624012701732e-06,0.00011092395968586514,3.462921987188058e-05,0.00019221759396870973,6.622781885592189e-05,5.240646256522459e-05,0.0001154265302639142,0.00015850755845278774,2.691871992584896e-05,6.723442123155479e-05,5.213289015679962e-05,3.513935854624811e-05,3.532208577808187e-05,6.585471557308051e-05,1.5624827199705507e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.96381005756087,-0.5113708918289177
200.0,7.7478769164,0.9499990500009501,0.0030489969510030493,0.010985989014010987,0.006751993248006753,0.010356989643010357,0.006044993955006046,0.008826991173008827,0.003984996015003985,0.027711360482372518,0.0004893983228416627,0.9771460859755118,0.0002298225002010346,0.004586595599728761,0.0014936903387528986,0.007435354728315935,0.002719346782070567,0.0022444715228526527,0.004144632552566217,0.32725097847744944,0.06772034649245547,0.15778691090466515,0.12737650633638603,0.07737876360487424,0.08233473569527612,0.15982879563304267,0.0003229628558508289,0.027078047432406775,6.3686941500309996e-06,0.00012710080405094727,4.1392191426218694e-05,0.00020604379519067586,7.535679895453717e-05,6.219735946218947e-05,0.00011485340673113821,0.00016015608001515683,3.3142223995663986e-05,7.722064956310999e-05,6.233784857045775e-05,3.786903713178694e-05,4.029448156087972e-05,7.821994452461395e-05,1.5805747999354933e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.819351748206024,-0.5689112997881516
200.0,8.4976934826,0.9499990500009501,0.0030489969510030493,0.010985989014010987,0.006751993248006753,0.010356989643010357,0.006044993955006046,0.008826991173008827,0.003984996015003985,0.02770556080085141,0.0005376937839446676,0.9752172885682382,0.0002780427906739804,0.00514250383636632,0.0017462457041599309,0.007853889758144684,0.003028813862670238,0.0026049434577836905,0.004128272021963062,0.300961374797723,0.0743645902869927,0.16137880985529865,0.13558409783151035,0.07477886136651934,0.08367192693450493,0.1689628140346269,0.000297524892823998,0.02701894188246878,7.703331442256365e-06,0.0001424759527070587,4.838071652982855e-05,0.0002175964202174617,8.391498662667189e-05,7.217141935240615e-05,0.00011437609150695141,0.00016182506043617702,3.9985377942907985e-05,8.677238291958256e-05,7.290272660574881e-05,4.020812892723751e-05,4.498987500335571e-05,9.085025482421773e-05,1.599772854402672e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.67833773079256,-0.6219780197238975
200.0,9.2475100489,0.9499990500009501,0.0030489969510030493,0.010985989014010987,0.006751993248006753,0.010356989643010357,0.006044993955006046,0.008826991173008827,0.003984996015003985,0.02770022901142327,0.0005861432290587493,0.9733855368754861,0.00033113085678504,0.005668568767488178,0.0020058028984539125,0.008206756459471371,0.003317896638454537,0.0029700600368247694,0.004114247467036001,0.2789623032454042,0.08103369092259062,0.16356061052519946,0.1429361131088769,0.07205439156526613,0.08429456265688043,0.17688198962921267,0.0002763383465693574,0.026963002287858154,9.172400565694408e-06,0.00015702065302642385,5.556119963894995e-05,0.00022732903336833418,9.19064967214221e-05,8.227134319772234e-05,0.00011396559704656533,0.00016351186520992725,4.7497349259915927e-05,9.586994440006087e-05,8.378103488674374e-05,4.22341937399286e-05,4.940868714779896e-05,0.00010367818056360292,1.6197385077091891e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,34.052431631256816,56.55314330349872,61.77794369140718,75.52930996715713,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.54050894592444,-0.6709715462711507
