T_K,P_bubble_bar,P_dew_bar
200,42.10762262736455,2.521482670593779
205,41.18193806452215,3.238271481731607
210,40.51823155096218,4.103387919041349
215,40.1153015224655,5.136132054973801
220,39.97567259319343,6.356790770081781
225,40.10494580182828,7.786619054264202
230,40.511309187590854,9.447843779723538
235,41.20515968850955,11.363695208321769
240,42.1987963855169,13.558472949021263
245,43.506152334467544,16.05765563636985
250,45.142538173791024,18.888067908381927
255,47.124374100511076,22.078125527597155
260,49.468884652622265,25.658192052429055
265,52.193717652346194,29.66110311165903
270,55.316414381344764,34.12295749139743
275,58.85357936727718,39.084362496530545
280,62.81941405531697,44.592518316449265
285,67.2228055961898,50.70502076353071
290,72.06075144754664,57.497710092123256
295,77.3006550753095,65.08420638885809
