temperature,pressure,z_carbon dioxide,z_hydrogen,z_argon,Tc,Pc,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_argon,y_carbon dioxide,y_hydrogen,y_argon,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_argon
200.0,2.5339311854438833,0.95,0.044444,0.005556,306.64,97.79,219.55153236229918,2.5239311854438835,1222.3571158279926,6.647869081375981,0.9999298074012591,3.152969596441935e-05,3.86629027764659e-05,0.9464087677081328,0.04763839440724595,0.00595283788462134,19.902320034644095,0.6052768113776239,1.00000000068089,1.7695109526567634,5.799186774721643
200.0,26.64588687176114,0.95,0.044444,0.005556,306.64,97.79,219.55153236229918,2.5239311854438835,1219.577722993618,13.757497582974322,0.9910258198220765,0.005606574552149538,0.0033676056257738837,0.1088800650768804,0.8406970159531132,0.0504229189700064,,,,,
200.0,50.757842558078394,0.95,0.044444,0.005556,306.64,97.79,219.55153236229918,2.5239311854438835,1217.2551705446926,18.78344734826763,0.9844009260172052,0.011171652700274218,0.004427421282520593,0.06697863483008501,0.8984964031334872,0.03452496203642778,17.46159859817063,0.7165269030734621,1.0000000007586485,1.5388082725710588,4.493122292665885
200.0,74.86979824439564,0.95,0.044444,0.005556,306.64,97.79,219.55153236229918,2.5239311854438835,1215.2086931527929,23.32019835228879,0.9785357008189306,0.016549143809928845,0.004915155371140445,0.05273974803308265,0.9215539000687536,0.02570635189816366,,,,,
200.0,98.9817539307129,0.95,0.044444,0.005556,306.64,97.79,219.55153236229918,2.5239311854438835,1213.3916713539822,27.692028909828448,0.9731085667426139,0.02171108384806923,0.005180349409316848,0.04601417888973083,0.9337347164137475,0.020251104696521527,15.741893702804335,0.7968777436452995,1.0000000000258553,1.3902909697190315,3.658243052568336
200.0,123.09370961703016,0.95,0.044444,0.005556,306.64,97.79,219.55153236229918,2.5239311854438835,1211.7803090221742,31.990991297979154,0.9680061955291007,0.02665634706705489,0.005337457403844434,0.04240110763399506,0.9410272939912665,0.01657159837473842,15.01964403266258,0.8298206719562728,1.0,1.3339859382747297,3.3489434409330814
200.0,147.20566530334742,0.95,0.044444,0.005556,306.64,97.79,219.55153236229918,2.5239311854438835,1210.3569075479431,36.24148324421581,0.9631735919869903,0.0313917409215707,0.005434667091439087,0.040366625494556226,0.9456993662020273,0.013934008303416484,14.370427088903567,0.8593988022984277,1.0,1.2856649832355018,3.090644585852903
200.0,171.31762098966468,0.95,0.044444,0.005556,306.64,97.79,219.55153236229918,2.5239311854438835,1209.105922612845,40.442571033400206,0.9585771561851737,0.03592713439131555,0.005495709423510823,0.03923039482272043,0.9488116202583298,0.01195798491894979,13.784928313336104,0.8859655738016919,1.0,1.2448158234298325,2.8725125046988778
200.0,195.42957667598193,0.95,0.044444,0.005556,306.64,97.79,219.55153236229918,2.5239311854438835,1208.0129025926458,44.58320766941041,0.9541927699548519,0.040273642469808656,0.0055335875753393425,0.03864147957640732,0.9509308593504149,0.010427661073177838,13.255419515348294,0.9101611231095205,1.0,1.2102516203418592,2.6894765777792435
200.0,219.5415323622992,0.95,0.044444,0.005556,306.64,97.79,219.55153236229918,2.5239311854438835,1207.0642495876627,48.649158220862304,0.9500012634661641,0.04444274160041208,0.0055559949334237834,0.0383994390269686,0.9523889872411693,0.009211573731862176,12.775254428643978,0.9326984037919231,1.0,1.1804943724475057,2.5324157213397673
210.0,4.1192099259473265,0.95,0.044444,0.005556,306.64,97.79,175.42397153356515,4.109209925947327,1190.817536427344,10.487163332351376,0.9998768981073396,6.089538428234319e-05,6.220650837794809e-05,0.9478350597848422,0.04637047842392556,0.005794461791232254,17.559082042460894,0.6516600249686683,1.000000000371885,1.6235659545029324,4.514809968762332
210.0,23.151961215682643,0.95,0.044444,0.005556,306.64,97.79,175.42397153356515,4.109209925947327,1187.8875514974484,16.507025445321762,0.9916625956024414,0.005312913963136086,0.0030244904344224415,0.19602573895507616,0.7526051515534297,0.0513691094914942,16.552235207405687,0.696980022496762,1.000000000680276,1.5364861373325265,4.070938233428932
210.0,42.184712505417956,0.95,0.044444,0.005556,306.64,97.79,175.42397153356515,4.109209925947327,1185.2918460367691,20.93757947758908,0.985201708631289,0.010636050625347391,0.004162240743363738,0.12128159026262848,0.8403505378247196,0.038367871912651945,,,,,
210.0,61.21746379515327,0.95,0.044444,0.005556,306.64,97.79,175.42397153356515,4.109209925947327,1182.8955521291393,24.89764851142609,0.9793978002387254,0.015871584671506275,0.004730615089768308,0.09354767062977659,0.8768502162850761,0.029602113085147454,15.030845817021303,0.7705062049431426,1.0000000008699546,1.4138588410643163,3.3882318037503873
210.0,80.2502150848886,0.95,0.044444,0.005556,306.64,97.79,175.42397153356515,4.109209925947327,1180.6612191352622,28.689466724861795,0.9739642576529369,0.02098032826820386,0.005055414078859156,0.07951033834562755,0.8967501286848281,0.0237395329695444,14.384907740413267,0.8018910760819431,1.0,1.3648350864353271,3.1212068113416875
210.0,99.28296637462391,0.95,0.044444,0.005556,306.64,97.79,175.42397153356515,4.109209925947327,1178.5722484663365,32.4185288823157,0.9687939765412977,0.02595067291666394,0.0052553505420382994,0.071333669242079,0.9090542018971087,0.0196121288608123,13.793278704500079,0.830467716167906,1.0,1.3214185006703583,2.891740913235441
210.0,118.31571766435923,0.95,0.044444,0.005556,306.64,97.79,175.42397153356515,4.109209925947327,1176.6183901104248,36.12591827162608,0.9638364550324703,0.030780016130995708,0.005383528836534006,0.06620280278059945,0.9172246810297621,0.016572516189638526,,,,,
210.0,137.34846895409456,0.95,0.044444,0.005556,306.64,97.79,175.42397153356515,4.109209925947327,1174.7916947926883,39.826264788322966,0.9590633330734378,0.03546951668219149,0.005467150244370722,0.06285287387820884,0.9228942367186924,0.014252889403098898,12.745834912673324,0.8811626923867586,1.0,1.2497665394480713,2.5205934122673983
210.0,156.38122024382986,0.95,0.044444,0.005556,306.64,97.79,175.42397153356515,4.109209925947327,1173.0851252638608,43.52157737109158,0.9544562518684283,0.04002220240399452,0.0055215457275771505,0.06062834938584107,0.9269393217978913,0.0124323288162676,12.280769565644375,0.9035943950508896,1.0,1.2204622306811388,2.3717089486823464
