temperature,pressure,z_carbon dioxide,z_argon,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_argon,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_argon,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_argon,E_oxygen,E_carbon monoxide,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,6.754517232778543,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,307.29,85.57,0.6508509876663737,0.07893557593524066,15.082942025387585,2.4262570974070172,1216.6631027740345,14.905309586083344,0.9864640249498902,0.00136345208962493,0.002549579875156934,0.005828861542406466,0.0037940815429214673,0.3738232793588697,0.0541860694545335,0.08915491513960036,0.48250529999961644,0.00033043604737994164,18.67684430271438,0.6485285618633135,1.0000000011594374,4.284527342362963,3.7215465759477575,6.1371027722304605,1.0000000003053362,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.184916989218288,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,307.29,85.57,0.6508509876663737,0.08396537325252178,15.082942025387585,2.4262570974070172,1216.1757318350612,15.731369951374692,0.985565817403601,0.001468099994957378,0.0027318643059400676,0.00644768748472242,0.0037865308107790517,0.35334395991141054,0.054874130789859143,0.08985878079910277,0.5016105204942797,0.00031260800534801367,18.5564159081926,0.6527748017136105,1.0000000011044912,4.251137604201803,3.6942740920702457,6.07642192846836,1.000000000281527,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.615316745658034,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,307.29,85.57,0.6508509876663737,0.08899517056980291,15.082942025387585,2.4262570974070172,1215.6874941626654,16.558584441792206,0.9846743863975693,0.001568312081376662,0.002904749012529209,0.0070728617630228955,0.0037796907455018426,0.33518988057114557,0.05533008181991101,0.09019606213859727,0.5189871165496792,0.00029685892066705057,18.436911348738047,0.6569972840087402,1.0000000010540508,4.218171988495332,3.667361709061912,6.016462294360789,1.0000000002619838,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.045716502097779,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,307.29,85.57,0.6508509876663737,0.09402496788708402,15.082942025387585,2.4262570974070172,1215.1984460046904,17.387030036312275,0.9837894494165852,0.0016642953539448252,0.0030688222952535587,0.007704031000085664,0.003773401934130788,0.31898882328061134,0.055597960628803754,0.09024254721821907,0.5348878233549191,0.00028284551744662585,18.318316913308696,0.6611958033139459,1.0000000010092462,4.1856324503234905,3.6409320960494287,5.957227089292055,1.0000000002474931,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.476116258537525,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,307.29,85.57,0.6508509876663737,0.09905476520436515,15.082942025387585,2.4262570974070172,1214.7086341673726,18.21678172492843,0.9829107041826408,0.0017562503729818318,0.003224634547678518,0.008340860839027348,0.0037675500576713873,0.30444396810947966,0.055712677408463473,0.09005762052407087,0.5495154370148654,0.0002702969431204717,18.200619498444834,0.6653702142970701,1.0000000009705634,4.15351996199047,3.6149089979262388,5.898718638821151,1.0000000002382647,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.90651601497727,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,307.29,85.57,0.6508509876663737,0.10408456252164627,15.082942025387585,2.4262570974070172,1214.218098957213,19.04791228494408,0.9820378428030083,0.001844370663702804,0.0033727001127509975,0.00898303550182014,0.003762050918717811,0.2913157300249514,0.055702196263539235,0.08968826456859892,0.5630348127376865,0.0002589964052239787,18.08380646803556,0.6695204259737736,1.0000000009378143,4.121834600890038,3.5892336959100333,5.840938241401644,1.0000000002341554,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.336915771417015,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,307.29,85.57,0.6508509876663737,0.10911435983892738,15.082942025387585,2.4262570974070172,1213.7268759935275,19.880492140612326,0.9811705602011467,0.0019288423116897325,0.0035134992015448097,0.009630257214696122,0.0037568410709227537,0.2794086032265093,0.05558912076863048,0.0891719596037528,0.5755815482025093,0.00024876819859817806,17.967865567474483,0.67365499064394,1.0000000009102987,4.0906287184765855,3.563905089108194,5.783886131712703,1.0000000002339258,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.767315527856763,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,307.29,85.57,0.6508509876663737,0.11414415715620853,15.082942025387585,2.4262570974070172,1213.2349973664984,20.714589287454185,0.9803085591685582,0.002009843714497286,0.0036474798332084865,0.010282245535721893,0.0037518717480140686,0.2685614736083658,0.05539186576928882,0.08853881925729333,0.58726837302806,0.00023946833699206555,17.852784870515297,0.6777798443447367,1.0000000008865242,4.0600242427112505,3.5389215506921023,5.727977113176321,1.000000000235534,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.197715284296507,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,307.29,85.57,0.6508509876663737,0.11917395447348963,15.082942025387585,2.4262570974070172,1212.7424924019394,21.550269267278615,0.9794515533470611,0.0020875454626869887,0.0037750597634489936,0.010938736615322745,0.0037471048114801,0.258640377852405,0.05512553658819371,0.0878131864148913,0.5981899214857443,0.00023097765876569889,17.73855267395139,0.6818811956875905,1.0000000003700436,4.029829133639092,3.5142811336163167,5.672832332025592,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.628115040736253,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,307.29,85.57,0.6508509876663737,0.12420375179077076,15.082942025387585,2.4262570974070172,1212.2493881834864,22.38759518138256,0.9785992689095514,0.0021621103263708263,0.0038966283758840514,0.011599482413711375,0.003742509974482408,0.24953301756074847,0.05480259774632066,0.08701484138223187,0.6084263466415442,0.0002231966691547829,17.625157765909023,0.6859590986878275,1.0000000003583542,4.000041774482321,3.4899810488202223,5.618387202935249,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.058514797175999,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,307.29,85.57,0.6508509876663737,0.12923354910805188,15.082942025387585,2.4262570974070172,1211.7557099202033,23.226627733081397,0.9777514454037131,0.0022336933265728817,0.0040125485172738526,0.01226424989637893,0.003738062856061123,0.24114455151039096,0.054433387891175564,0.08615992728967085,0.6180460916835961,0.00021604162516641735,17.51258897475059,0.6900136418258583,1.0000000003517513,3.970659528753769,3.466018603068305,5.56463917419939,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.488914553615743,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,307.29,85.57,0.6508509876663737,0.134263346425333,15.082942025387585,2.4262570974070172,1211.2614812141583,24.06742529123304,0.9769078360517262,0.0023024418733614735,0.004123158262555801,0.01293282022301376,0.0037337435893427654,0.2333943316807025,0.05402652074777232,0.08526166643664841,0.6271080396099761,0.00020944152490078922,17.40083544764191,0.6940449401410916,1.0000000003536909,3.941679479026842,3.4423906458918387,5.511584883170143,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.919314310055489,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,307.29,85.57,0.6508509876663737,0.13929314374261412,15.082942025387585,2.4262570974070172,1210.766724261322,24.910043969594362,0.9760682076936824,0.002368495955495708,0.0042287726001835535,0.013604987942852486,0.003729535807785946,0.22621334503224869,0.05358920049531751,0.08433092012041446,0.635663198586882,0.00020333576513733944,17.289886568614087,0.698065053179046,1.0000000003725498,3.9130983209901418,3.419093765891749,5.4592202344891945,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,12.349714066495235,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,307.29,85.57,0.6508509876663737,0.14432294105989524,15.082942025387585,2.4262570974070172,1210.271460007536,25.754537716471603,0.9752323404994168,0.002431988368642688,0.004329685031647351,0.014280560205662774,0.0037254258946304466,0.21954218923101002,0.05312747212528003,0.08337662994511028,0.643756036399173,0.00019767229942655248,17.17973195111949,0.7020773506145439,1.0000000004027008,3.884912416135263,3.3961243292125576,5.407540476750836,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,12.78011382293498,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,307.29,85.57,0.6508509876663737,0.14935273837717636,15.082942025387585,2.4262570974070172,1209.7757082729406,26.600958411348195,0.9744000275315202,0.0024930449714627785,0.004426169082027796,0.014959355996049292,0.0037214024189398008,0.21332945668861292,0.05264642185529891,0.08240616844266403,0.6514255468377705,0.00019240617565367078,17.070361441990123,0.7060674406385055,1.000000000421247,3.857117842639162,3.373478509615752,5.356877696440709,1.0,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
