temperature,pressure,z_carbon dioxide,z_argon,z_carbon monoxide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_argon,x_carbon monoxide,y_carbon dioxide,y_argon,y_carbon monoxide,gamma,interfacial_thickness,E_carbon dioxide,E_argon,E_carbon monoxide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,2.521120574335761,0.9600000000000001,0.005940000000000001,0.03406000000000001,305.81,87.21,0.6540008502011052,0.02890861798343953,23.587182137196884,2.4961589844908523,1222.2396572506332,6.832737112634462,0.9997409340765054,6.933493010250776e-05,0.00018973099339198208,0.9508753813842056,0.007287919494815055,0.04183669912097954,19.87401646597522,0.6057119149117078,1.00000000152895,4.618561576066755,6.779071190791185,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.2394029792146974,0.9600000000000001,0.005940000000000001,0.03406000000000001,305.81,87.21,0.6540008502011052,0.03714485700280584,23.587182137196884,2.4961589844908523,1221.4762524345629,8.191278168681222,0.9983035773500997,0.00044290837338201947,0.0012535142765183395,0.7480286296763924,0.036360815117040514,0.21561055520656697,19.660369991406714,0.6131932045473477,1.0000000013748755,4.557410431462088,6.661280625491842,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.957685384093634,0.9600000000000001,0.005940000000000001,0.03406000000000001,305.81,87.21,0.6540008502011052,0.04538109602217216,23.587182137196884,2.4961589844908523,1220.708484833442,9.553368656231378,0.9968766257235188,0.0007958072167951035,0.0023275670596861575,0.6183646536923306,0.05359723675858933,0.32803810954907997,19.44937676306365,0.6205859213474128,1.0000000012270582,4.497036933798127,6.547898105877142,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.67596778897257,0.9600000000000001,0.005940000000000001,0.03406000000000001,305.81,87.21,0.6540008502011052,0.053617335041538476,23.587182137196884,2.4961589844908523,1219.9364809505305,10.91904505396406,0.9954590987442729,0.001129512423277281,0.003411388832449947,0.5283902415690308,0.06449347299992558,0.4071162854310435,19.24097389898867,0.627948134324523,1.000000001088641,4.437757341230717,6.437402784847156,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.394250193851507,0.9600000000000001,0.005940000000000001,0.03406000000000001,305.81,87.21,0.6540008502011052,0.0618535740609048,23.587182137196884,2.4961589844908523,1219.1604325465014,12.288436057577758,0.9940502195800596,0.0014453522183060956,0.004504428201634355,0.46233379073654995,0.0716322143550555,0.46603399490839453,19.03511339177157,0.635227012499854,1.0000000009709518,4.379886048081828,6.329135874957491,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.112532598730443,0.9600000000000001,0.005940000000000001,0.03406000000000001,305.81,87.21,0.6540008502011052,0.07008981308027111,23.587182137196884,2.4961589844908523,1218.3805488356998,13.661716275455962,0.9926493232959978,0.0017445400131453545,0.005606136690856865,0.4117989005836473,0.07638420971606989,0.5118168897002828,18.831753118886375,0.6424491183969423,1.000000000853105,4.323020350210907,6.2233113554037205,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.830815003609379,0.9600000000000001,0.005940000000000001,0.03406000000000001,305.81,87.21,0.6540008502011052,0.07832605209963742,23.587182137196884,2.4961589844908523,1217.5970387452562,15.039080910347376,0.9912558197802297,0.0020281923454682515,0.006715987874302092,0.3719061719100008,0.07954261079315814,0.548551217296841,18.630852431046698,0.6495964096341715,1.0000000008373566,4.267214071890576,6.120353257335526,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.549097408488316,0.9600000000000001,0.005940000000000001,0.03406000000000001,305.81,87.21,0.6540008502011052,0.08656229111900374,23.587182137196884,2.4961589844908523,1216.8101044244888,16.4207326011414,0.9898691769030707,0.0022973396304169255,0.007833483466512369,0.33962689487925185,0.08159687302706438,0.5787762320936838,18.432370748758427,0.6566842516950225,1.0000000008225316,4.212504280292792,6.019451670216264,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.267379813367253,0.9600000000000001,0.005940000000000001,0.03406000000000001,305.81,87.21,0.6540008502011052,0.09479853013837006,23.587182137196884,2.4961589844908523,1216.0199381642158,17.80687450790595,0.9884889102181731,0.002552934213616543,0.008958155568210339,0.3129818644890553,0.08286442333440958,0.6041537121765351,18.236267281518725,0.6636949487329944,1.000000000750457,4.159013788217069,5.920617144266657,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.985662218246187,0.9600000000000001,0.005940000000000001,0.03406000000000001,305.81,87.21,0.6540008502011052,0.10303476915773635,23.587182137196884,2.4961589844908523,1215.2267214529086,19.197706668952886,0.9871145766160438,0.0027958569264167486,0.010089566457539476,0.29062314729768707,0.083559378861908,0.625817473840405,18.042501308519505,0.6706581826027481,1.0000000007252279,4.106978852772375,5.824289814500947,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.703944623125125,0.9600000000000001,0.005940000000000001,0.03406000000000001,305.81,87.21,0.6540008502011052,0.11127100817710268,23.587182137196884,2.4961589844908523,1214.4306249907663,20.593424119528006,0.9857457698800522,0.0030269228053474164,0.011227307314600398,0.2716010458633439,0.08383082647211627,0.6445681276645397,17.85103189798336,0.6775322652858413,1.0000000007691312,4.0560405630785334,5.730391679936782,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.42222702800406,0.9600000000000001,0.005940000000000001,0.03406000000000001,305.81,87.21,0.6540008502011052,0.119507247196469,23.587182137196884,2.4961589844908523,1213.6318084958225,21.994215988447216,0.9843821163118379,0.0032468863832665145,0.012370997304895591,0.2552271776896016,0.08378530514876999,0.6609875171616285,17.661818368534163,0.6843812644581058,1.0000000009061132,4.006200348741975,5.638481226675625,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.140509432882997,0.9600000000000001,0.005940000000000001,0.03406000000000001,305.81,87.21,0.6540008502011052,0.1277434862158353,23.587182137196884,2.4961589844908523,1212.8304218420137,23.40026516433192,0.9830232726140531,0.0034564463088587074,0.01352028107708814,0.24099040153125043,0.08350060453165595,0.6755089939370936,17.474820332895465,0.6911511159743804,1.0000000010492196,3.957454053080105,5.548545840619019,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.858791837761933,0.9600000000000001,0.005940000000000001,0.03406000000000001,305.81,87.21,0.6540008502011052,0.13597972523520163,23.587182137196884,2.4961589844908523,1212.0266052874472,24.81174827960761,0.981668922719454,0.0036562498061667795,0.014674827474379147,0.22850323558996516,0.08303455145225047,0.6884622129577843,17.28999780811932,0.6978671418974344,1.0000000010689698,3.909792980332641,5.460869334938691,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,12.57707424264087,0.9600000000000001,0.005940000000000001,0.03406000000000001,305.81,87.21,0.6540008502011052,0.14421596425456795,23.587182137196884,2.4961589844908523,1211.2204901940424,26.228835885812106,0.9803187755965247,0.0038468967028485396,0.015834327700626833,0.21746660276236673,0.08243078531429814,0.7001026119233351,17.107311423470783,0.7045443538180208,1.0000000011569585,3.8632049022511454,5.375469703957652,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,13.295356647519807,0.9600000000000001,0.005940000000000001,0.03406000000000001,305.81,87.21,0.6540008502011052,0.15245220327393427,23.587182137196884,2.4961589844908523,1210.4121996648546,27.651692734327753,0.9789725631762207,0.004028943167862383,0.01699849365591692,0.20764598489360536,0.08172265874783344,0.7106313563585612,16.926722429934017,0.7111563348926091,1.0000000012523806,3.817937621437149,5.291920416377563,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,14.013639052398743,0.9600000000000001,0.005940000000000001,0.03406000000000001,305.81,87.21,0.6540008502011052,0.1606884422933006,23.587182137196884,2.4961589844908523,1209.6018491636057,29.080478113451875,0.977630038480687,0.00420290516166866,0.018167056357644398,0.19885489945850623,0.0809359353078111,0.7202091652336827,16.748192781956558,0.7177271285971657,1.000000001202949,3.773704365900947,5.210193737752918,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,14.731921457277679,0.9600000000000001,0.005940000000000001,0.03406000000000001,305.81,87.21,0.6540008502011052,0.16892468131266689,23.587182137196884,2.4961589844908523,1208.7895471056288,30.51534621072961,0.9762909739248828,0.004369261617622749,0.019339764457494368,0.19094320336765658,0.08009069438257674,0.7289661022497667,16.571685242611217,0.724265414662316,1.00000000107814,3.730467813542431,5.130289069952222,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,15.450203862156615,0.9600000000000001,0.005940000000000001,0.03406000000000001,305.81,87.21,0.6540008502011052,0.1771609203320332,23.587182137196884,2.4961589844908523,1207.9753954154087,31.956446481215014,0.9749551597710502,0.004528457371963179,0.020516382856986627,0.1837886552189295,0.0792027011879344,0.7370086435931361,16.397163372422707,0.7307512087095098,1.0000000009893955,3.688209509221313,5.052650418173488,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,16.168486267035554,0.9600000000000001,0.005940000000000001,0.03406000000000001,305.81,87.21,0.6540008502011052,0.18539715935139955,23.587182137196884,2.4961589844908523,1207.159490309456,33.40392401265087,0.973622403086731,0.0046809058216169645,0.02169669109165211,0.17729072401020107,0.0782844084344487,0.7444248675553502,16.224591552598028,0.7371899194524396,1.0000000009298613,3.6469099369616274,4.976693130502249,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,16.88676867191449,0.9600000000000001,0.005940000000000001,0.03406000000000001,305.81,87.21,0.6540008502011052,0.19363339837076585,23.587182137196884,2.4961589844908523,1206.341921839139,34.85791986478291,0.9722925251302295,0.004826991539658233,0.022880483330112184,0.17136597625750796,0.07734569827920855,0.7512883254632835,16.053935006191086,0.7436209859744587,1.0000000009417687,3.606548793073556,4.902383999875467,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,17.605051076793423,0.9600000000000001,0.005940000000000001,0.03406000000000001,305.81,87.21,0.6540008502011052,0.20186963739013214,23.587182137196884,2.4961589844908523,1205.5227755842989,36.31857141374559,0.9709653619287665,0.004967072366193462,0.02406756570504002,0.16594459119326263,0.07639444145121131,0.757660967355526,15.885159818664837,0.7500136130048056,1.0000000009755807,3.56710517525431,4.829688693276605,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
