T,P,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_methane,z_oxygen,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_methane,x_oxygen,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_methane,y_oxygen,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_nitrogen,rhoL5_methane,rhoL6_oxygen,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_nitrogen,rhoV5_methane,rhoV6_oxygen,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_wsd_corrected
200.0,2.523373361807401,0.95,0.02,0.03,0.0,0.0,0.0,0.027775346415015507,0.00015859756466206817,0.9996636570296362,2.3425504923371882e-05,0.0003129174654405607,0.0,0.0,0.0,0.94545616613675,0.021827699390085158,0.03271613447316478,0.0,0.0,0.0,0.0277660043724994,6.506515141933054e-07,8.691391001920217e-06,0.0,0.0,0.0,0.00014994704544402427,3.4618199654432167e-06,5.1886992526006686e-06,0.0,0.0,0.0,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.89899309158867,19.892300205144995
202.01099672264183,2.795423965780763,0.95,0.02,0.03,0.0,0.0,0.0,0.0276338482359696,0.0001745071200918993,0.999629776606082,2.65888215169758e-05,0.0003436345724011182,0.0,0.0,0.0,0.9454609523881029,0.02182673125915347,0.032712316352743694,0.0,0.0,0.0,0.027623617538888666,7.347514585733923e-07,9.495945622364808e-06,0.0,0.0,0.0,0.00016498966796059215,3.8089200130547075e-06,5.708532118252445e-06,0.0,0.0,0.0,19.43792538993873,0.027633764054841997,0.00016472593162918984,309.1473760575555,82.3795680252517,2.649682306219861,19.423194960561755,19.416004039402722
204.02199344528364,3.08967238105119,0.95,0.02,0.03,0.0,0.0,0.0,0.027491132684417333,0.00019162374856713734,0.9995933549111216,3.010111621586246e-05,0.00037654397266267514,0.0,0.0,0.0,0.9454851966388716,0.021817988856843447,0.032696814504284855,0.0,0.0,0.0,0.02747995355032351,8.275137798393411e-07,1.0351620313987215e-05,0.0,0.0,0.0,0.00018117741759467756,4.180844810944373e-06,6.265486161515411e-06,0.0,0.0,0.0,18.965364913585542,0.02749106821357327,0.0001808634045453312,309.1473760575555,82.3795680252517,2.928076733790934,18.94949511943111,18.941789400304064
206.03299016792548,3.4074360971347266,0.95,0.02,0.03,0.0,0.0,0.0,0.027347131168013142,0.00021001883539224916,0.9995539690173091,3.401581223600851e-05,0.0004120151704548861,0.0,0.0,0.0,0.9454940015163927,0.021815529537954164,0.03269046894565304,0.0,0.0,0.0,0.027334933500224496,9.302348790046312e-07,1.1267432909641063e-05,0.0,0.0,0.0,0.00019857154906883026,4.581672107026345e-06,6.8656142163925395e-06,0.0,0.0,0.0,18.494991655549686,0.027347092440315447,0.00019819885047436619,309.1473760575555,82.3795680252517,3.2285618291879445,18.4779214158152,18.469679690368018
208.04398689056728,3.749839080632659,0.95,0.02,0.03,0.0,0.0,0.0,0.02720177265042075,0.00022975275591160274,0.9995116967028735,3.8351177686940085e-05,0.00044995211943959265,0.0,0.0,0.0,0.9455178114962937,0.02180708557420943,0.03267510292949693,0.0,0.0,0.0,0.027188489935147865,1.0432200163160333e-06,1.2239495256570762e-05,0.0,0.0,0.0,0.00021723532295478076,5.010238009074773e-06,7.507194947747204e-06,0.0,0.0,0.0,18.02684669498691,0.02720176674125116,0.00021679454832395934,309.1473760575555,82.3795680252517,3.552281062888205,18.008523765423682,17.999730143892645
210.05498361320912,4.118245572243173,0.95,0.02,0.03,0.0,0.0,0.0,0.02705498356946807,0.00025090150402650596,0.9994661210878475,4.316603750153297e-05,0.0004907128746508586,0.0,0.0,0.0,0.9455303168770995,0.02180326902508269,0.032666414097817724,0.0,0.0,0.0,0.027040539484271698,1.1678564353630173e-06,1.3276228761005425e-05,0.0,0.0,0.0,0.00023723497860712306,5.470472991087777e-06,8.196052428295125e-06,0.0,0.0,0.0,17.56097350361825,0.027055018678794854,0.00023671520149490315,309.1473760575555,82.3795680252517,3.900400856106356,17.541335953664188,17.531971004307547
212.06598033585092,4.513844796922834,0.95,0.02,0.03,0.0,0.0,0.0,0.026906687542182228,0.0002735317974572901,0.9994172720654273,4.8486408837481925e-05,0.0005342415257352703,0.0,0.0,0.0,0.9455540847332713,0.02179497441202042,0.03265094085470822,0.0,0.0,0.0,0.026891008263724578,1.3046086526326292e-06,1.4374669805017623e-05,0.0,0.0,0.0,0.0002586391083901745,5.9616185264555905e-06,8.931070540660007e-06,0.0,0.0,0.0,17.09741796721917,0.026906773152198697,0.0002580281137716415,309.1473760575555,82.3795680252517,4.2741099732871355,17.076411402690862,17.06646050074426
214.07697705849276,4.938042788636376,0.95,0.02,0.03,0.0,0.0,0.0,0.026756805099208806,0.00029772485648167353,0.9993647427613204,5.437692151362826e-05,0.0005808803171660202,0.0,0.0,0.0,0.9455700341148144,0.021789909657256374,0.03264005622792916,0.0,0.0,0.0,0.026739807645085593,1.4549526908351255e-06,1.55425014323778e-05,0.0,0.0,0.0,0.00028151970270020427,6.487397725455286e-06,9.717756056013964e-06,0.0,0.0,0.0,16.636228369044172,0.02675695215881018,0.00028080338639855355,309.1473760575555,82.3795680252517,4.674618958896622,16.61379031543152,16.603236284871734
216.08797378113456,5.392096947175264,0.95,0.02,0.03,0.0,0.0,0.0,0.02660525347511187,0.0003235548618729542,0.9993085041327021,6.087354053293303e-05,0.0006306223267650708,0.0,0.0,0.0,0.945594103894176,0.021781634246799946,0.03262426185902407,0.0,0.0,0.0,0.026586856052285415,1.6195559758061797e-06,1.677786685064953e-05,0.0,0.0,0.0,0.00030595156967335997,7.047553660090565e-06,1.055573853950362e-05,0.0,0.0,0.0,16.177455643441622,0.026605474533713713,0.0003051141384559102,309.1473760575555,82.3795680252517,5.103159622829482,16.15352967887909,16.142359579863868
218.0989705037764,5.877450515016586,0.95,0.02,0.03,0.0,0.0,0.0,0.026451946177578255,0.00035110907789452514,0.9992481627665162,6.804725699627102e-05,0.0006837899764876358,0.0,0.0,0.0,0.9456132934614815,0.021775408919063727,0.03261129761945471,0.0,0.0,0.0,0.02643205861954384,1.7999823795971964e-06,1.8087575654818445e-05,0.0,0.0,0.0,0.0003320134115120658,7.645543746348684e-06,1.1450122636110665e-05,0.0,0.0,0.0,15.721153276420877,0.026452255665167228,0.0003310367529619986,309.1473760575555,82.3795680252517,5.560984578729719,15.695676660142379,15.68387606602456
