T,P,z_carbon dioxide,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_carbon monoxide,rhoL3_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_carbon monoxide,rhoV3_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
200.0,11.3835137949,0.95,0.03,0.02,0.027728848113484975,0.0007276613645777389,0.9643298118327124,0.015293806452822571,0.020376381714465035,0.2320892574191763,0.7667671294810758,0.0011436130997478492,0.026739754883614828,0.0004240796362073535,0.0005650135936627936,0.00016888238575747192,0.0005579468157515554,8.321630687114977e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.101376081981805,-1.4621458142355905,-1.7588157759914544
200.0,11.9877543487,0.95,0.03,0.02,0.027723594989327204,0.000767796716755712,0.963334792431801,0.016318893392423244,0.020346314175775745,0.2221395927860577,0.7767634668823448,0.0010969403315976088,0.02670710362450684,0.00045241839108554985,0.0005640729737348135,0.00017055805000258594,0.0005963964395680485,8.422271850775661e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.031838313472715,-1.547023461688383,-1.8627543814073668
200.0,12.5919949025,0.95,0.03,0.02,0.027718336265527596,0.0008081001220509161,0.9623385806154923,0.017344178635297317,0.020317240749210524,0.21316096026425366,0.7857841174799263,0.0010549222558200867,0.02667442437879075,0.00048075177566255054,0.0005631601110742972,0.00017225539800603385,0.0006349922412411998,8.524828036824398e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.96244293615337,-1.6305599902580674,-1.9652529626047013
200.0,13.1962354563,0.95,0.03,0.02,0.027713071752177132,0.000848572793794118,0.9613413544190331,0.0183696525944252,0.020288992986541618,0.20502036282434682,0.7939627217619855,0.001016915413667701,0.02664172193334981,0.0005090795004118724,0.0005622703184154465,0.00017397470206653972,0.0006737351649739499,8.629267536283022e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.893188365391403,-1.712776932882253,-2.0663329405897883
200.0,13.8004760101,0.95,0.03,0.02,0.027707801314655264,0.0008892159616674478,0.9603432563145876,0.01939530546090649,0.02026143822450593,0.1976080660039952,0.8014095436707335,0.0009823903252713904,0.02660900013983365,0.0005374012701478454,0.0005613999046737718,0.00017571624644498708,0.0007126261580646417,8.735571578189963e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.824073422255193,-1.7936957480879627,-2.16601566056276
200.0,14.4047165639,0.95,0.03,0.02,0.027702524860178355,0.0009300308703341028,0.9593444022194754,0.02042112720930315,0.0202344705712215,0.1908327263620225,0.808216366359134,0.000950907278843585,0.02657626215195796,0.0005657167841885851,0.000560545924031811,0.0001774803265867015,0.0007516661706232514,8.843731241499327e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.755097230730616,-1.8733375128927285,-2.264322084947125
200.0,15.0089571177,0.95,0.03,0.02,0.027697242328210494,0.0009710187783486277,0.9583448879105279,0.021447107603056327,0.020208004486415784,0.1846176947634207,0.8144602071831848,0.0009220980533944918,0.026543510594459613,0.0005940257365210568,0.0005597059972298228,0.00017926724843071658,0.0007908561553925863,8.953745253247671e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.68625914459153,-1.9517228746461974,-2.361272745364971
200.0,15.6131976715,0.95,0.03,0.02,0.027691953683503804,0.0010121809572696543,0.9573447936761984,0.022473236199254468,0.02018197012454714,0.1788981767717418,0.8202061712872222,0.000895651941035897,0.02651074768562479,0.0006223278159481958,0.0005588781819308169,0.00018107732781861744,0.0008301970676119786,9.065618390581382e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.617558694413084,-2.028872325304569,-2.4568880170348386
200.0,16.2174382253,0.95,0.03,0.02,0.0276866589109656,0.0010535186909148408,0.9563441877466065,0.02349950235261116,0.020156309900782352,0.17361902695788428,0.8255096681111466,0.000871304930969218,0.02647797532762474,0.0006506227062141789,0.0005580608771266799,0.0001829108899985787,0.0008696898648859998,9.179360302623362e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.54899554854357,-2.1048059594374173,-2.5511878768882887
200.0,16.8216787791,0.95,0.03,0.02,0.027681358011815416,0.0010950332747256132,0.9553431288600273,0.0245258952190569,0.020130975920915825,0.1687330179631045,0.830418150787276,0.0008488312496195768,0.026445195174102324,0.0006789100861189861,0.0005572527515941066,0.00018476826921447404,0.0009093355070481789,9.294984629603596e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.48056948390182,-2.1795435436899027,-2.644191973134845
200.0,17.4259193329,0.95,0.03,0.02,0.027676051000672473,0.0011367260152088505,0.9543416682097476,0.02555240375837294,0.020105928031879442,0.1641994692434861,0.8349724940783487,0.0008280366781652088,0.026412408681439823,0.0007071896296065044,0.0005564526896261457,0.00018664980837255617,0.0009491349560026769,9.412508336175111e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.412280363853508,-2.2531043610452492,-2.735919469609474
200.0,18.0301598868,0.95,0.03,0.02,0.027670737903320787,0.0011785982294284536,0.9533398509388229,0.026579016736398363,0.02008113232477878,0.15998315122398538,0.8392080955500967,0.0008087532259178011,0.026379617148119077,0.0007354610058408558,0.0005556597493608564,0.00018855585877097368,0.0009890891755373683,9.531951201112705e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.34412812122366,-2.3255074760925503,-2.8263893111172713
200.0,18.6344004406,0.95,0.03,0.02,0.027665418754975378,0.0012206512445434756,0.9523377173007227,0.027605722726800768,0.02005655997247647,0.15605340242526194,0.8431557627260293,0.0007908348487086895,0.026346821745281853,0.000763723879270684,0.000554873130422839,0.00019048677988563984,0.0010291991311155311,9.653335423046132e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.276112745099653,-2.396771386529263,-2.915619875004296
200.0,19.2386409944,0.95,0.03,0.02,0.027660093598925215,0.0012628863973656538,0.9513353035700054,0.02863251011236022,0.020032186317634475,0.15238341279389556,0.8468424332257014,0.0007741539804030477,0.026314023540708283,0.0007919779096800565,0.0005540921485368786,0.00019244293920156605,0.0010694657896327703,9.776685313174858e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.20823427047865,-2.4669144886917564,-3.0036294367471115
200.0,19.8428815482,0.95,0.03,0.02,0.027654762485461528,0.0013053050339340865,0.9503326427637101,0.02965936708584785,0.020007990150441947,0.14894963784668686,0.850291763450583,0.0007585987027302545,0.026281223517811363,0.0008202227522282375,0.0005533162154219257,0.00019442471208393948,0.0011098901191447376,9.902027054096688e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,18.140492770064018,-2.5359544821340236,-3.0904355745826138
203.6446206897,2.7956673125,0.95,0.03,0.02,0.02763350603464268,0.000172411057731919,0.92601079699961,0.00014765111934486838,0.07384155188104524,0.9511384190110248,0.031416657380777945,0.017444923608197237,0.025588924947033,4.080118097438167e-06,0.002040500969512244,0.00016398678087115596,5.416579129421225e-06,3.0076977313418103e-06,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,19.90986402804578,-0.07517354687046307,-0.07811369469632723
203.6446206897,3.3977819634,0.95,0.03,0.02,0.027550828232944292,0.00020985856242516565,0.9756637723574946,0.0009768127991892468,0.023359414843316183,0.8326566981457838,0.16270366371067047,0.004639638143545732,0.026880345005327794,2.6912001646204443e-05,0.0006435712259702935,0.00017474013766655927,3.4144756967628896e-05,9.736677909774717e-07,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,19.261044431410333,-0.11238434140535958,-0.13121717228196061
203.6446206897,3.9998966144,0.95,0.03,0.02,0.0275431216516723,0.0002471354469722449,0.9761981033874404,0.0019918224329047492,0.021810074179654852,0.7144499816321274,0.2818245936666828,0.0037254247011898325,0.026887543117732043,5.4861007578025395e-05,0.0006007175263622306,0.00017656591554996795,6.964884692358695e-05,9.206844986899912e-07,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,19.174839028289643,-0.20555653711298305,-0.24382563688828895
203.6446206897,4.6020112653,0.95,0.03,0.02,0.027537102042566177,0.00028455772694767665,0.9756576536392331,0.0030110174898150864,0.021331328870951807,0.6263087620873317,0.37048698612747444,0.0032042517851937893,0.026866784366874247,8.29146958689895e-05,0.0005874029798229378,0.0001782209977069843,0.00010542493463612954,9.117946045627797e-07,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,19.101011634377553,-0.2986145756963303,-0.3563017529001016
203.6446206897,5.2041259162,0.95,0.03,0.02,0.027531451874098847,0.0003221288027680552,0.9748782717107366,0.004031319867595512,0.0210904084216678,0.5583429425889154,0.4388232881996313,0.002833769211453392,0.026839814220708805,0.00011098808892380438,0.000580649564466236,0.00017985834363016027,0.00014135762045448845,9.12838683406457e-07,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,19.030025468884713,-0.3905716004672257,-0.467598239240008
203.6446206897,5.8062405672,0.95,0.03,0.02,0.02752593766203051,0.00035984865960464907,0.9740076666489844,0.005052220748622241,0.020940112602393337,0.5043903396735248,0.49305922189970947,0.0025504384267658773,0.026810474314519737,0.00013906711338139294,0.0005763962341293785,0.00018150418764905155,0.0001774267001063217,9.177718492758909e-07,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,18.960194015122415,-0.48126756994508213,-0.5775450707332936
203.6446206897,6.4083552181,0.95,0.03,0.02,0.027520485445445858,0.0003977173255786976,0.973092519783435,0.006073572964959573,0.020833907251605464,0.46054393573027186,0.5371310934637956,0.0023249708059324596,0.02677997852777226,0.0001671476763840234,0.0005733592412895771,0.0001831663024301313,0.00021362634197758226,9.24681170984007e-07,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,18.890984068955174,-0.570663715077643,-0.6861005995409677
203.6446206897,7.010469869,0.95,0.03,0.02,0.02751506442732519,0.0004357350778066854,0.9721522280793825,0.0070953206697431034,0.020752451250874427,0.4242202281275831,0.5736390881277459,0.002140683744670998,0.026748831188771943,0.00019522820536051362,0.0005710050331927351,0.00018484763411034225,0.0002499546726982994,9.32770998043724e-07,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,18.822174153089176,-0.6587533922426587,-0.7932571005019433
203.6446206897,7.61258452,0.95,0.03,0.02,0.02750965949961306,0.0004739023985401834,0.9711962940323039,0.008117437720592646,0.020686268247103446,0.3936453814352267,0.604367602734009,0.001987015830764342,0.02671727935611477,0.0002233079477028189,0.0005690721957954734,0.0001865494904364193,0.00028641125653562757,9.416515681365367e-07,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,18.753655942542895,-0.7455424109764266,-0.8990198889927505
203.6446206897,8.2146991709,0.95,0.03,0.02,0.02750426238591504,0.0005122199197851689,0.9702299210998936,0.00913990939087687,0.02063016950922955,0.36756192303036056,0.6305812380481318,0.0018568389215076943,0.026685458324597122,0.0002513864660701664,0.0005674175952477537,0.0001882725387306937,0.0003229962711710466,9.511098834286507e-07,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,18.685370290832207,-0.8310417193480681,-1.003399646578945
203.6446206897,8.8168138218,0.95,0.03,0.02,0.02749886817840212,0.0005506883818877745,0.9692561986236441,0.010162725640014207,0.020581075736341645,0.34505390654498885,0.6532009683434407,0.001745125111570441,0.02665344843705073,0.000279463452708018,0.0005659562886433692,0.00019001717745931526,0.0003597101843045767,9.61020123882448e-07,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,18.617282242842467,-0.9152649344443269,-1.106409819060893
203.6446206897,9.4189284728,0.95,0.03,0.02,0.027493473788459715,0.0005893086048516114,0.9682770774447716,0.011185878414459647,0.020537044140768675,0.3254384693401808,0.6729133219461401,0.0016482087136791633,0.026621300448694207,0.0003075386549888436,0.0005646346847766637,0.00019178369033190585,0.000396553610942143,9.713035775625367e-07,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,18.54936987014179,-0.9982271440507091,-1.2080653649081725
203.6446206897,10.0210431237,0.95,0.03,0.02,0.0274880771811374,0.0006280814686779948,0.9672938510460682,0.012209360469174417,0.02049678848475729,0.30819618881944705,0.6902404648800959,0.0015633463004570726,0.026589048034393947,0.0003356118429089943,0.0005634173038344566,0.0001935723149146789,0.0004335272449228725,9.819088404433878e-07,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,18.48161876332408,-1.0799442920351296,-1.3083821173241574
203.6446206897,10.6231577746,0.95,0.03,0.02,0.027482676966642052,0.0006670078997476854,0.9663074117882068,0.013233164825558575,0.02045942338623458,0.292924978213171,0.7055865817719502,0.0014884400148788394,0.026556714448647246,0.00036368279414715645,0.0005622797238476468,0.00019538327450160367,0.000470631823997857,9.928012482247483e-07,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,18.414019098689888,-1.160432767085961,-1.4073763622168904
203.6446206897,11.2252724256,0.95,0.03,0.02,0.027477272170378427,0.0007060888612502146,0.9653183962426799,0.014257284273899351,0.020424319483420765,0.27930874431609687,0.7192693994163197,0.00142185626758335,0.026524316304633325,0.00039175128040438864,0.0005612045853407153,0.00019721679321138018,0.000507868111165995,1.003956872839408e-06,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,18.346563993390596,-1.239709443040688,-1.5050648690865032
203.6446206897,11.8273870765,0.95,0.03,0.02,0.027471862088061034,0.0007453253463144766,0.9643272707473314,0.015281712118118157,0.020391017134550563,0.26709557622093055,0.7315421207743419,0.0013623030047276007,0.02649186578972698,0.00041981708777839307,0.0005601792105556625,0.00019907310284592974,0.000545236884509763,1.015358958783851e-06,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,18.279248459398186,-1.317791081324632,-1.6014643065806915
203.6446206897,12.4295017274,0.95,0.03,0.02,0.027466446208636867,0.0007847183730369509,0.9633343862027666,0.01630644093790335,0.020359172859330064,0.2560822494886319,0.7426090062468098,0.0013087442645583985,0.0264593720995685,0.0004478799828752365,0.0005591941261931288,0.0002009524461823618,0.0005827389311845835,1.0269956700057073e-06,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,18.212068868237573,-1.3946946779432956,-1.6965915670924865
203.6446206897,13.0316163784,0.95,0.03,0.02,0.027461024153336136,0.0008242689807590246,0.9623400118905789,0.017331463285058225,0.020328524824362943,0.24610301088278763,0.7526366497244994,0.0012603393927129148,0.02642684231024897,0.0004759397318836424,0.0005582421112035241,0.0002028550779420825,0.0006203750441503001,1.0388586666419223e-06,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,18.145022508666276,-1.4704370227177996,-1.790463338475103
203.6446206897,13.6337310293,0.95,0.03,0.02,0.027455595640064733,0.0008639782272753953,0.9613443585340616,0.018356771508896357,0.020298869957042023,0.2370213258940212,0.7617622752291389,0.0012163988768398046,0.02639428197876861,0.0005039960958053193,0.0005573175654908039,0.00020478126497238018,0.0006581460201577432,1.0509421452718362e-06,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,18.078107336184107,-1.5450349571313886,-1.8830963587199605
203.6446206897,14.2358456802,0.95,0.03,0.02,0.02745016045824378,0.000903847186680319,0.9603475938981152,0.019382357755509037,0.02027004834637575,0.22872371457309001,0.770099933714369,0.001176351712540925,0.026361695548191597,0.0005320488304478089,0.0005564160796043733,0.0002067312859439597,0.0006960526585504326,1.0632421859266905e-06,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,18.011321795044793,-1.6185052281791812,-1.9745072697925785
203.6446206897,14.8379603312,0.95,0.03,0.02,0.02744471845123358,0.0009438769476847055,0.959349853666454,0.020408213971136617,0.020241932362409433,0.22111508430049556,0.7777451947873437,0.0011397209121606694,0.026329086630107967,0.0005600976865303761,0.0005555341345952403,0.0002087054308565981,0.0007340957605323248,1.075756295782641e-06,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,17.944664694238604,-1.6908641491676697,-2.0647122785041994
203.6446206897,15.4400749821,0.95,0.03,0.02,0.027439269503807692,0.0009840686122715167,0.9583512491845069,0.021434331906432666,0.020214418909060356,0.2141151519996572,0.7847787431310264,0.0011061048693163935,0.026296458205684447,0.0005881424098146701,0.0005546688883085734,0.00021070400049460754,0.0007722761286931342,1.0884830837749508e-06,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,17.878135119327673,-1.762128284169652,-2.153727841062217
203.6446206897,16.042189633,0.95,0.03,0.02,0.02743381353305575,0.001024423294609341,0.9573518730724585,0.0224607031216889,0.02018742380585252,0.20765567027924461,0.7912691667191684,0.0010751630015869598,0.026263812771391483,0.0006161827412617365,0.0005538180204025287,0.00021272730589177479,0.0008105945666932384,1.1014220243277816e-06,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,17.81173236855767,-1.832313552386399,-2.2415697675490236
203.6446206897,16.644304284,0.95,0.03,0.02,0.02742835048167394,0.0010649421201432893,0.95635180336268,0.023487318991338962,0.02016087764598104,0.2016782544135627,0.7972751410227171,0.0010466045637200262,0.026231152446412505,0.0006442184171693216,0.0005529796180921134,0.00021477566784197717,0.0008490518790182724,1.1145732830396471e-06,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,17.74545590583972,-1.9014358710587942,-2.328253864939512
203.6446206897,17.2464189349,0.95,0.03,0.02,0.02742288031293987,0.0011056262248291353,0.9553511065945848,0.024514170708306197,0.02013472269710912,0.19613266363889148,0.8028471565201419,0.0010201798409666771,0.026198479052977956,0.0006722491693048572,0.0005521520906570573,0.00021684941646475022,0.0008876488707781704,1.127937586214775e-06,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,17.679305325594743,-1.9695109487534364,-2.413795730491975
203.6446206897,17.8485335859,0.95,0.03,0.02,0.027417403006900452,0.0011464767544757616,0.954349840161234,0.02554124928777365,0.020108910550992277,0.19097542970321635,0.8080288971464045,0.0009956731503790995,0.026165794177271585,0.0007002747250225993,0.0005513341046062679,0.00021894889083075745,0.0009263863475230387,1.141516121965287e-06,19.05387754234862,0.02751794122522667,0.00017774566497671162,309.1473760575555,82.3795680252517,2.874185106611103,17.613280326118684,-2.0365541847833395,-2.4982106512638698
