temperature,pressure,z_carbon dioxide,z_hydrogen,z_nitrogen,z_carbon monoxide,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_nitrogen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_nitrogen,y_carbon monoxide,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_nitrogen,E_carbon monoxide,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,7.7440022161258275,0.99,0.000986,0.00632,0.001714,0.00098,308.51,83.74,0.6482772033321449,0.09247674010181309,10.237465604212284,2.4064076242294594,1217.895323080072,14.331783377365426,0.9923277246632337,0.0004773609372899066,0.004844447833781871,0.0013672713812969972,0.0009831951843976977,0.3308942662556281,0.14500944398107707,0.42412924890072684,0.09989177173136735,7.526913120056567e-05,18.760842466303515,0.6470898104950322,1.0000000011939172,1.9164590530521712,5.5994656146762285,6.162918124506413,1.000000000407685,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.00967874190853,0.99,0.000986,0.00632,0.001714,0.00098,308.51,83.74,0.6482772033321449,0.09564937594827479,10.237465604212284,2.4064076242294594,1217.7182147695262,14.643290150168927,0.9920501712212065,0.0005206486030950612,0.005033214876477997,0.0014131863194300172,0.0009827789797904258,0.320899190020144,0.15285965492874123,0.4262795426531843,0.09988856963616423,7.30427617663479e-05,18.714532614049823,0.6488325006749797,1.0000000011965713,1.9118492077124507,5.57737340858572,6.1380071494542605,1.0000000004131198,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.275355267691236,0.99,0.000986,0.00632,0.001714,0.00098,308.51,83.74,0.6482772033321449,0.09882201179473651,10.237465604212284,2.4064076242294594,1217.545569776754,14.94485235754445,0.9917795198294395,0.0005664915188003814,0.005214715021300062,0.0014568893212653217,0.0009823843091947915,0.3115402781589116,0.16092780157819714,0.4277209458046401,0.09974001617069506,7.095828755607617e-05,18.669558288545325,0.650511147950443,1.0000000011985866,1.907361345789085,5.555912985130577,6.113811370430035,1.0000000004187046,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.541031793473937,0.99,0.000986,0.00632,0.001714,0.00098,308.51,83.74,0.6482772033321449,0.10199464764119821,10.237465604212284,2.4064076242294594,1217.3774706444567,15.236232016191147,0.9915159016395646,0.0006149399409234407,0.005388755727025063,0.0014983932360078094,0.0009820094564791661,0.3027579681968941,0.16920804176387866,0.42850452013031315,0.09946046763958408,6.900226933005941e-05,18.625932439177916,0.6521781237979667,1.0000000012001093,1.9029977096499366,5.535087543526086,6.090333689881811,1.0000000004243474,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.806708319256643,0.99,0.000986,0.00632,0.001714,0.00098,308.51,83.74,0.6482772033321449,0.10516728348765994,10.237465604212284,2.4064076242294594,1217.2139695904557,15.517263215047148,0.991259400408501,0.0006660262164238683,0.005555198799523427,0.001537721624824717,0.000981652950727033,0.2944999008246323,0.17769056251130275,0.4286791696417124,0.09906320410484305,6.716291750949781e-05,18.583659845512777,0.6537803882765353,1.0000000012012717,1.8987596771354964,5.514896613842807,6.067572925983537,1.0000000004299978,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.072384845039347,0.99,0.000986,0.00632,0.001714,0.00098,308.51,83.74,0.6482772033321449,0.10833991933412165,10.237465604212284,2.4064076242294594,1217.0550865237608,15.787857312452218,0.9910100494433592,0.0007197635996077791,0.005713964348089264,0.0015749091052095143,0.0009813135037342164,0.28671987451093384,0.18636184502287254,0.42829224316973025,0.09856060744657187,6.542984989153364e-05,18.542736691605377,0.6553225286103498,1.0000000012021975,1.8946477137543172,5.495335905417962,6.045696993213907,1.0000000004356535,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.33806137082205,0.99,0.000986,0.00632,0.001714,0.00098,308.51,83.74,0.6482772033321449,0.11151255518058337,10.237465604212284,2.4064076242294594,1216.9008081930444,16.048005437911335,0.990767830297756,0.0007761457377900431,0.005865032721578947,0.0016100012794395236,0.000980989963435678,0.2793769767655389,0.19520504903484695,0.4273898950136318,0.09796428529507846,6.379389090379055e-05,18.5031504341098,0.6568503201478485,1.0000000012029424,1.8906613572023703,5.476397292430561,6.024533904349573,1.0000000004412746,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.603737896604754,0.99,0.000986,0.00632,0.001714,0.00098,308.51,83.74,0.6482772033321449,0.11468519102704507,10.237465604212284,2.4064076242294594,1216.751088540077,16.29777809959532,0.9905326733356992,0.0008351468694452774,0.0060084442742119205,0.0016430542408906654,0.0009806812797530005,0.2724348576285019,0.20420050474259402,0.4260172398446658,0.09728515088016657,6.224690407161228e-05,18.464880008015886,0.658317742462068,1.000000001203558,1.8868140638359898,5.458068939895261,6.004049453157089,1.0000000004468437,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.869414422387457,0.99,0.000986,0.00632,0.001714,0.00098,308.51,83.74,0.6482772033321449,0.11785782687350678,10.237465604212284,2.4064076242294594,1216.6058502314238,16.53732194188268,0.990304460123647,0.0008967227186468078,0.006144296990293966,0.0016741336872227387,0.0009803864801894858,0.2658611185733331,0.21332628903854076,0.42421834211374054,0.09653346862309872,6.078165128692604e-05,18.42789632076521,0.6597274934870058,1.0000000012040668,1.8831455793425134,5.440335561801559,5.984226474149527,1.0000000004523217,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.135090948170161,0.99,0.000986,0.00632,0.001714,0.00098,308.51,83.74,0.6482772033321449,0.12103046271996849,10.237465604212284,2.4064076242294594,1216.4649872262949,16.766853817532688,0.9900830274378102,0.0009608120187210675,0.006272742185935814,0.0017033137045285311,0.0009801046530044486,0.25962679140212597,0.22255885820218704,0.4220360837398075,0.09571887498325106,5.939167262824689e-05,18.392166501378362,0.6611160324888374,1.0000000012270676,1.8795927580913687,5.423178808045535,5.965044448059847,1.000000000468566,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.36903448275862,2.8817582798368613,0.99,0.000986,0.00632,0.001714,0.00098,308.51,83.74,0.6591975445942064,0.03441316312200694,10.559329380423948,2.8532260196404566,1211.531382429143,7.791609126024851,0.9982513342370806,2.3152843106627488e-06,5.093022063845406e-05,1.6477816977945264e-05,0.0016789424409924397,0.9829731006544874,0.0018237134274606739,0.011658787772237438,0.0031596228743306335,0.0003847752714840183,19.125062890415762,0.6196802089130997,1.0000000003304037,1.9565100030354536,5.683129506539355,6.2481595868115765,1.0,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.1428609628293733,0.99,0.000986,0.00632,0.001714,0.00098,308.51,83.74,0.6591975445942064,0.03753117939848786,10.559329380423948,2.8532260196404566,1211.4260675087223,8.206667449023703,0.9985148857713416,1.4691722838973865e-05,0.0003134765772073979,0.00010060486903577878,0.0010563410595761569,0.9055904618574271,0.010614747263429411,0.06586370752299357,0.017707865508392706,0.00022321784775714058,19.0585418790852,0.621909362112919,1.0000000003466123,1.9500999112173751,5.654069344642719,6.215461301528616,1.0,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.4039636458218854,0.99,0.000986,0.00632,0.001714,0.00098,308.51,83.74,0.6591975445942064,0.04064919567496878,10.559329380423948,2.8532260196404566,1211.2023321904712,8.617713654155299,0.9981901288814843,2.7871549980735624e-05,0.0005761670238840271,0.0001834354039025353,0.0010223971407485148,0.8394223988612121,0.018601435077327033,0.11192182915322751,0.02985381911680847,0.00020051779142479104,18.998639579674492,0.6240889461886178,1.0000000003590674,1.9440145274132572,5.626259480005607,6.184173895932764,1.0,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.6650663288143974,0.99,0.000986,0.00632,0.001714,0.00098,308.51,83.74,0.6591975445942064,0.0437672119514497,10.559329380423948,2.8532260196404566,1210.9757327675584,9.026378671008512,0.9978460067614358,4.185235563571508e-05,0.000837525268747805,0.0002645444480151102,0.0010100711661657255,0.782551792375973,0.02594923830849974,0.15127648435232566,0.040037565787361264,0.00018491917584040246,18.939545802331427,0.6262684365317959,1.0000000009970553,1.9380811697325249,5.599007158639948,6.153508383300316,1.000000000369128,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.926169011806909,0.99,0.000986,0.00632,0.001714,0.00098,308.51,83.74,0.6591975445942064,0.04688522822793061,10.559329380423948,2.8532260196404566,1210.7495674633335,9.432463206377948,0.9974984877648602,5.6693674369091244e-05,0.0010973254577575755,0.00034391376928012517,0.0010035793337330313,0.7331608475171586,0.032816717946958826,0.1852077097872105,0.048642367073632876,0.0001723576750391911,18.88111464817862,0.6284182654116002,1.0000000010401016,1.9322669584611318,5.572235329785087,6.123380642900734,1.0000000004029677,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.1872716947994215,0.99,0.000986,0.00632,0.001714,0.00098,308.51,83.74,0.6591975445942064,0.050003244504411536,10.559329380423948,2.8532260196404566,1210.5246286691931,9.835709239880732,0.9971511582387316,7.246087382760897e-05,0.0013553531305974377,0.00042153093418399946,0.0009994968226594288,0.6898698214936365,0.03932673472541438,0.2146834988056359,0.055958215900068865,0.00016172907524429273,18.82333736859723,0.6305516568230196,1.000000001085099,1.9265535459512675,5.545901333232026,6.093746281768528,1.0000000004363485,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.448374377791933,0.99,0.000986,0.00632,0.001714,0.00098,308.51,83.74,0.6591975445942064,0.053121260780892444,10.559329380423948,2.8532260196404566,1210.3012623506197,10.235832922634842,0.9968053698774139,8.922437359320284e-05,0.0016113819971036575,0.0004973819370445021,0.0009966418148447181,0.651617071778709,0.04557631145803474,0.24044628209725183,0.06220781445615681,0.0001525202098475428,18.766224516566798,0.6326692716561595,1.0000000011220729,1.9209654561967777,5.519980587978935,6.064700162511723,1.0000000004638645,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.709477060784446,0.99,0.000986,0.00632,0.001714,0.00098,308.51,83.74,0.6591975445942064,0.05623927705737337,10.559329380423948,2.8532260196404566,1210.0796890054305,10.632528881316716,0.9964618221396715,0.00010705969470096317,0.0018651702799092431,0.0005714501646607085,0.000994497721057488,0.6175730753846038,0.05164369805290152,0.2630739768934256,0.0675648253860521,0.0001444242830170705,18.709797378223513,0.6347506538403785,1.0000000011523258,1.9155466044571676,5.494459817079332,6.036281792262584,1.000000000486566,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.970579743776957,0.99,0.000986,0.00632,0.001714,0.00098,308.51,83.74,0.6591975445942064,0.05935729333385428,10.559329380423948,2.8532260196404566,1209.8600869949482,11.025470948808668,0.9961209735631411,0.00012604756079604906,0.002116459716099816,0.0006437162098545239,0.0009928029501085392,0.5870804922197359,0.05759327169366925,0.28302245013350974,0.072166553578636,0.00013723237444915285,18.65408201963492,0.6368326937611386,1.0000000011767407,1.9102011276512032,5.469333481952759,6.00830092575068,1.000000000505181,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,5.231682426769469,0.99,0.000986,0.00632,0.001714,0.00098,308.51,83.74,0.6591975445942064,0.06247530961033519,10.559329380423948,2.8532260196404566,1209.6426208212392,11.414312249934186,0.9957831819117556,0.0001462739356961042,0.002364975317745082,0.0007141579104368942,0.0009914109243664823,0.5596117806885712,0.06347896858369886,0.30065555027352686,0.07612290898572188,0.0001307914684812317,18.5991077729806,0.6388605069966318,1.0000000011958539,1.9049272269568762,5.444601573830558,5.980758250933804,1.0000000005200922,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,5.492785109761981,0.99,0.000986,0.00632,0.001714,0.00098,308.51,83.74,0.6591975445942064,0.06559332588681611,10.559329380423948,2.8532260196404566,1209.427452381158,11.798685429788929,0.9954487607862215,0.00016782995362131221,0.00261042557178808,0.0007827504980244199,0.0009902331903447379,0.5347387091554676,0.06934670917016647,0.31626673998943816,0.0795228572799569,0.00012498440497075598,18.544906550516433,0.640897810062382,1.0000000012100598,1.8997247853473624,5.420361608991535,5.953658737956048,1.0000000005316834,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,5.753887792754494,0.99,0.000986,0.00632,0.001714,0.00098,308.51,83.74,0.6591975445942064,0.06871134216329704,10.559329380423948,2.8532260196404566,1209.2147457855929,12.178203332581036,0.9951180051191332,0.00019081170767354158,0.0028525030734986314,0.0008494668410604418,0.0009892132586341292,0.512110059397957,0.07523611834526789,0.3300949595147212,0.08243914394907252,0.00011971879298139544,18.49151243045688,0.6428849110271586,1.0000000012196835,1.8945949361636827,5.396692651763378,5.927010542927763,1.0000000005402603,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,6.014990475747005,0.99,0.000986,0.00632,0.001714,0.00098,308.51,83.74,0.6591975445942064,0.07182935843977795,10.559329380423948,2.8532260196404566,1209.004669290403,12.552460327535867,0.9947912032710469,0.0002153198625721667,0.003090885668835309,0.0009142777907576946,0.00098831340678789,0.49143507079871596,0.08118173923641595,0.34233645908631777,0.08493181065750115,0.0001149202210491524,18.43896131429203,0.6448525484185325,1.0000000012250605,1.8895397492277854,5.3734287911226195,5.900824199652335,1.0000000005461378,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,6.276093158739517,0.99,0.000986,0.00632,0.001714,0.00098,308.51,83.74,0.6591975445942064,0.07494737471625887,10.559329380423948,2.8532260196404566,1208.7973956822077,12.92103444170567,0.994468642571943,0.0002414590572262681,0.003325238204155619,0.000977152644680218,0.00098750752199488,0.47247097506141467,0.0872138738872155,0.35315377047378543,0.08705085278870076,0.00011052778888382367,18.387290568698447,0.6467943082357792,1.0000000012265402,1.8846436256340036,5.3505812044211805,5.87511198636614,1.0000000005496026,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
