T_K,P_bubble_bar,P_dew_bar
200,23.094884119975344,2.269133198001281
205,23.134831229353846,2.976210082229158
210,23.410560093769504,3.8306869106475183
215,23.921006879232824,4.8508518141176555
220,24.669540395378917,6.0562175744469275
225,25.66301327015631,7.467401587858836
230,26.911034064535723,9.106036402402593
235,28.42539775700964,10.99472688410952
240,30.21963265618734,13.157056209971085
245,32.30863405728295,15.617641807929212
250,34.708361009306834,18.4022468563687
255,37.43557344418794,21.537960496084867
260,40.50758244681895,25.053471233971482
265,43.941974456368165,28.979476539319265
270,47.7562445115526,33.34930497390074
275,51.96721859442651,38.19989271319193
280,56.59001941364161,43.57339752042679
285,61.63601381664596,49.52007345536164
290,67.10827004047916,56.10397849892483
295,72.98986161427035,63.416344317676256
