T,P,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_carbon monoxide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_carbon monoxide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_nitrogen,rhoL5_carbon monoxide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_nitrogen,rhoV5_carbon monoxide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_wsd_UC,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
200.0,38.4364369678,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.027607426657132058,0.0025954594447747683,0.9504168306337806,0.0022944213446783514,0.004492754530048813,0.03650717141438821,0.006288822077104054,0.09824808332882536,0.12438011149386273,0.0336919623142824,0.6489034368537231,0.0947764060093065,0.026238562945425998,6.334306899376591e-05,0.0001240333911768204,0.0010078690572820706,0.00017361819425340308,0.0002549989158068182,0.0003228235351188847,8.744612180159981e-05,0.001684202553928803,0.00024598831811866264,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,16.742461542913105,17.61591441067861,-3.706993202088894,-4.580446069854398
205.423372304,3.416589762,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.02738917895617587,0.00020999620396739918,0.9995419913273792,5.716878530093868e-06,8.872132831859457e-05,0.00030184218742112433,6.172827835105007e-05,0.9215767634275516,0.003701331814491842,0.007041995739376495,0.057750328867125146,0.009929580151454946,0.027376634474677978,1.5658060913146063e-07,2.4300043385476207e-06,8.267209687800752e-06,1.6906868624135473e-06,0.00019352762198434769,7.772656306670525e-07,1.4787923736236624e-06,1.2127349839965193e-05,2.0851741387955714e-06,18.637348184636604,0.027390876892142996,0.0001928135370852297,309.1473760575555,82.3795680252517,3.1350709771078824,18.60832938975346,18.616856071291046,-0.03727973690077491,-0.0458064184383602
205.423372304,5.2638508446,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.02737803222245307,0.0003234593526444441,0.9965689751637594,4.540231799645322e-05,0.0006268316286098618,0.002294461895002702,0.0004643289946317888,0.6131958646051899,0.019051043500866335,0.03257050844750927,0.28641236849854057,0.048770214947893915,0.02728409751393044,1.2430261250809573e-06,1.716141652613353e-05,6.281785169457471e-05,1.2712414176848352e-05,0.00019834393740944493,6.162238197991369e-06,1.0535235577731747e-05,9.26427593038999e-05,1.5775182155376158e-05,18.637348184636604,0.027390876892142996,0.0001928135370852297,309.1473760575555,82.3795680252517,3.1350709771078824,18.420328262341656,18.483746455497243,-0.2766553326117709,-0.34007352576735883
205.423372304,7.1111119272,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.027366884513543646,0.0004380746109660155,0.9936454732893201,8.919890177445593e-05,0.001097961792240776,0.004305225982274155,0.0008621400343905975,0.4642810193020516,0.027559001583674192,0.04244624330276555,0.3985075835653432,0.06720615224616552,0.02719298091491424,2.4410960435964585e-06,3.0047793568536718e-05,0.0001178206222616043,2.359408675567003e-05,0.0002033897269096514,1.2072898897379876e-05,1.859462152182786e-05,0.00017457605463739464,2.944130899976177e-05,18.637348184636604,0.027390876892142996,0.0001928135370852297,309.1473760575555,82.3795680252517,3.1350709771078824,18.23611102886465,18.352733967072414,-0.5070504588679547,-0.62367339707572
205.423372304,8.9583730098,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.02735575849031614,0.0005537954118235681,0.9907656690896979,0.00013758440277119566,0.0015128983882672763,0.00632951494580729,0.0012543331734564188,0.37674353690701834,0.033522572859580546,0.04661188261052586,0.46538478019588814,0.07773722742698698,0.027103146364114254,3.763725694243211e-06,4.1386482929828146e-05,0.00017314868221835066,3.4313235359465615e-05,0.00020863884217328985,1.8564647042156976e-05,2.581344672616798e-05,0.0002577279560050026,4.305051987695063e-05,18.637348184636604,0.027390876892142996,0.0001928135370852297,309.1473760575555,82.3795680252517,3.1350709771078824,18.055366080538928,18.22364928846188,-0.7285802862965554,-0.896863494219506
205.423372304,10.8056340923,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.027344680735675655,0.0006706032986403116,0.9879258555735337,0.00019109012032512873,0.0018802489852910748,0.008362645389204483,0.0016401599316455326,0.31922727124682865,0.03832793784206186,0.04819566288606875,0.5098815097535203,0.08436761827152042,0.0270145171111775,5.2252983320324906e-06,5.141480820636255e-05,0.00022867386827346667,4.4849649686294696e-05,0.00021407486111406877,2.5702841546967507e-05,3.2320170511554145e-05,0.00034192822235641293,5.657720311130822e-05,18.637348184636604,0.027390876892142996,0.0001928135370852297,309.1473760575555,82.3795680252517,3.1350709771078824,17.87789695166102,18.096395443848493,-0.9413742406565255,-1.159872732843997
205.423372304,12.6528951749,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.027333679191755805,0.0007884857175612875,0.985123627812336,0.00025032322691327343,0.002206998594145296,0.010400078669624153,0.0020189716969812193,0.27862198746931716,0.04256636649745208,0.048472205334927944,0.5415626750522035,0.08877676564609938,0.026927053206841037,6.8422547786925085e-06,6.032539154902359e-05,0.0002842724139245291,5.518592466251946e-05,0.0002196894577180966,3.356297203172025e-05,3.821964160528873e-05,0.00042701443444294703,6.999921176323492e-05,18.637348184636604,0.027390876892142996,0.0001928135370852297,309.1473760575555,82.3795680252517,3.1350709771078824,17.703573368585687,17.970915394548,-1.1455908437310818,-1.412932869693396
205.423372304,14.5001562575,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.027322783109972305,0.0009074298689345483,0.9823575841370047,0.0003159807092952843,0.0024988632107098446,0.012437372600742852,0.0023901993422473945,0.24848002692341137,0.04654014419543056,0.048045313526514026,0.5651405890212651,0.09179392633337899,0.02684074320781175,8.633472387010263e-06,6.82758975277141e-05,0.00033982363402800913,6.530689821782403e-05,0.0002254781982639642,4.223191694745453e-05,4.35977525562839e-05,0.00051282545062516,8.329655054168568e-05,18.637348184636604,0.027390876892142996,0.0001928135370852297,309.1473760575555,82.3795680252517,3.1350709771078824,17.53231838067014,17.84718585551735,-1.3414089455092792,-1.6562764203564875
205.423372304,16.34741734,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.027312023519378257,0.0010274200704806123,0.9796271705305942,0.0003888625626957598,0.0027605496978827986,0.014470088562911468,0.002753328645915691,0.22526163118211875,0.05042675845565355,0.0472301209249169,0.583205126041794,0.09387636339551676,0.026755600321753566,1.0620623458152294e-05,7.539619827498754e-05,0.00039520739915772436,7.519897673382723e-05,0.00023143832098571014,5.180946372661638e-05,4.852517416948596e-05,0.0005991966517025143,9.64504598962854e-05,18.637348184636604,0.027390876892142996,0.0001928135370852297,309.1473760575555,82.3795680252517,3.1350709771078824,17.36410175690427,17.72521452982911,-1.5290184463425884,-1.8901312192674293
205.423372304,18.1946784226,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.027301433802710235,0.0011484361060619308,0.9769325850768212,0.000469885596820168,0.0029959550976832784,0.016493696089384592,0.0031078781392906802,0.20686177988357657,0.05434345488416254,0.046202207968875905,0.597295438240046,0.09529711902333905,0.02667166030118542,1.2828550516432808e-05,8.17938697752923e-05,0.00045030155194635414,8.484952928673476e-05,0.00023756753698253493,6.240998571711984e-05,5.306028381123935e-05,0.000685955647260953,0.00010944265229008384,18.637348184636604,0.027390876892142996,0.0001928135370852297,309.1473760575555,82.3795680252517,3.1350709771078824,17.19893565043047,17.605038375373702,-1.708611619748737,-2.1147143446919685
205.423372304,20.0419395052,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.0272910503014356,0.0012704518649630599,0.9742747192548444,0.0005600977407693434,0.0032083216748426454,0.01850348145774577,0.003453379871797872,0.1919500503039699,0.05837624561618857,0.04506385742276576,0.6083805789962602,0.09622926766081556,0.026588980370601006,1.528565561705659e-05,8.755846821131674e-05,0.0005049794432150207,9.424636379120094e-05,0.0002438632993884317,7.416421011262842e-05,5.725146170518219e-05,0.0007729182411931049,0.0001222546525637126,18.637348184636604,0.027390876892142996,0.0001928135370852297,309.1473760575555,82.3795680252517,3.1350709771078824,17.03687181398765,17.486722663827283,-1.8803777105488972,-2.330228560388532
205.423372304,21.8892005877,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.027280912877708976,0.0013934340437604974,0.9716551185181698,0.0006606923205160046,0.0034003589125768956,0.020494466588402552,0.0037893636603348515,0.17964415918939178,0.06259426889705788,0.04387641959265302,0.6170974885864028,0.09678766373449442,0.02650763863547418,1.8024289634968497e-05,9.276489524695152e-05,0.0005591077574733275,0.00010337729987955147,0.0002503222871772287,8.722098522545929e-05,6.113889677872281e-05,0.0008598846489153986,0.00013486722566368782,18.637348184636604,0.027390876892142996,0.0001928135370852297,309.1473760575555,82.3795680252517,3.1350709771078824,16.877999613510717,17.37036042093891,-2.0444974661797417,-2.5368582736079333
205.423372304,23.7364616703,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.027271065445251277,0.0015173408448404591,0.9690759599397448,0.0007730208591726986,0.0035743398573105352,0.022461335486537157,0.004115343857234748,0.16933571457501317,0.06705736527886691,0.04267730536991425,0.6238783197895729,0.09705129498663272,0.026427733924936487,2.1081102441043035e-05,9.747605617228572e-05,0.0006125445500410997,0.00011222981166036164,0.0002569399962149133,0.00010174887928501119,6.475601858549995e-05,0.0009466360568271566,0.0001472598939278779,18.637348184636604,0.027390876892142996,0.0001928135370852297,309.1473760575555,82.3795680252517,3.1350709771078824,16.722444848190083,17.256072319893118,-2.2011423538598898,-2.7347698255629247
205.423372304,25.5837227529,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.02726155636380874,0.0016421206788835483,0.9665400303528527,0.000898602697588813,0.0037321783534586457,0.024398378668455775,0.004430809927644059,0.16059135571762703,0.07182016539597144,0.04148942351075399,0.62902302638413,0.09707602899151749,0.026349385515341706,2.4497308088988003e-05,0.00010174499054259976,0.0006651377752556559,0.00012079077457979183,0.0002637103860738591,0.00011793737875756134,6.81306403019664e-05,0.0010329317191192916,0.0001594105546308697,18.637348184636604,0.027390876892142996,0.0001928135370852297,309.1473760575555,82.3795680252517,3.1350709771078824,16.570368429528084,17.14400636203218,-2.350472725441108,-2.924110657945203
205.423372304,27.4309838354,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.02725243863863287,0.0017677109369746986,0.9640506977706197,0.0010391286308282423,0.003875491574835284,0.02629946088843522,0.004735221135281575,0.15309379191032646,0.07693415134747816,0.04032666364415102,0.6327431093443944,0.0969022837536501,0.026272732485525016,2.8318789249293262e-05,0.00010561659633773725,0.0007167244440912059,0.0001290463234296186,0.0002706255703428127,0.0001359973407638039,7.128588437546572e-05,0.0011185069146834635,0.00017129522680915294,18.637348184636604,0.027390876892142996,0.0001928135370852297,309.1473760575555,82.3795680252517,3.1350709771078824,16.421964513342754,17.034337044015185,-2.492637535683512,-3.105010066355943
205.423372304,29.278244918,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.027243769856027642,0.001894036959310598,0.9616118698230468,0.001196454574080877,0.0040056512359828746,0.028158018595762484,0.005028005771126922,0.14660514748412776,0.08244834818108743,0.03919720301740286,0.6351894238828338,0.0965598774345481,0.0261979324722835,3.259593305945099e-05,0.00010912904039663011,0.0007671305782246998,0.00013698183206336067,0.0002776755677601191,0.0001561602186890883,7.42409512165619e-05,0.0012030722449972932,0.0001828879766475355,18.637348184636604,0.027390876892142996,0.0001928135370852297,309.1473760575555,82.3795680252517,3.1350709771078824,16.277457700738733,16.92726370332145,-2.62777801083228,-3.277584013414998
205.423372304,31.1255060006,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,0.027235611662638697,0.0020210113771056454,0.9592279172422777,0.001372581125806592,0.004123826864070121,0.029967107320164887,0.005308567447680534,0.14094335903363472,0.08840896210846856,0.03810556106375391,0.636470874657851,0.09607124313629188,0.026125159049972407,3.738308651793577e-05,0.00011231494703377094,0.0008161724976246282,0.0001445820814899521,0.0002848481321344615,0.00017867551825931688,7.701177244084055e-05,0.001286314878879898,0.00019416107539112855,18.637348184636604,0.027390876892142996,0.0001928135370852297,309.1473760575555,82.3795680252517,3.1350709771078824,16.137097996886492,16.823007031821668,-2.7560279922962927,-3.441937027231468
