temperature,pressure,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_oxygen,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_oxygen,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_oxygen,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_argon,E_nitrogen,E_oxygen,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
203.5068275862069,3.043023738871105,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,305.5,90.13,0.6661434618206445,0.03376260666671591,47.614524151265954,3.0128947909614903,1211.3477753375712,8.077700678093965,0.9995878734796295,1.8458159268727084e-05,0.00018361330201892623,9.251571314762203e-05,0.0001175393459350735,0.940801934530706,0.01373494581254142,0.016235285496604048,0.020025520441050475,0.009202313719097912,19.043893485969104,0.621413269985581,1.000000000687081,1.9500884181515092,4.269412660765398,5.649050442235075,3.7256166235183947,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,4.563553227522215,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,305.5,90.13,0.6661434618206445,0.050633010401888556,47.614524151265954,3.0128947909614903,1210.262116425576,10.501488877942627,0.9963617239407748,0.00017718107918420438,0.0015959203445974053,0.0008567134906456093,0.0010084611447979638,0.639839623297455,0.08793229044497741,0.09485895233065898,0.12428091119667325,0.053088222730235245,18.711252088349347,0.6329036502768097,1.0000000005930891,1.9193053112958007,4.184852906182355,5.5043694385001345,3.6562393035251772,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,6.084082716173325,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,305.5,90.13,0.6661434618206445,0.0675034141370612,47.614524151265954,3.0128947909614903,1209.1956131459285,12.853914239111875,0.9933115251085334,0.0003539987571528505,0.002885404365815702,0.0016471313227364335,0.0018019404457615777,0.48833000416297656,0.13134309945206638,0.1292527746052158,0.17956222708254388,0.07151189469719747,18.394356938774166,0.6440024259415296,1.0000000004769227,1.8912456548838383,4.105302527626847,5.370754253038704,3.590558345890964,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,7.604612204824434,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,305.5,90.13,0.6661434618206445,0.08437381787223383,47.614524151265954,3.0128947909614903,1208.149423966474,15.130179678618214,0.9904314908424056,0.0005498121639821372,0.004055943157039921,0.002456567814430113,0.0025061860221422855,0.3972241273520858,0.16251185304802096,0.1459013091394196,0.21446683903114344,0.0798958714293302,18.092794954254583,0.6546727509057874,1.0000000003979608,1.8646883781673407,4.030339446838883,5.244502232442204,3.528692797892586,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,9.125141693475545,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,305.5,90.13,0.6661434618206445,0.10124422160740647,47.614524151265954,3.0128947909614903,1207.124970793547,17.327292109063475,0.9877148880235946,0.0007652723997880011,0.005113104942370676,0.0032772926692172747,0.003129441965029401,0.3364588635909348,0.18766315479140724,0.15380099412152098,0.23862717391333088,0.08344981358280602,17.80612401363645,0.6649267674272735,1.0000000003656595,1.839446683652621,3.9598911572953504,5.126063901047998,3.470786803365057,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,10.645671182126653,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,305.5,90.13,0.6661434618206445,0.11811462534257909,47.614524151265954,3.0128947909614903,1206.123610139128,19.443554570026606,0.9851538767419693,0.0010008185506255862,0.006063885105781808,0.004101556083322013,0.003679863518301371,0.2930717644663452,0.20944681705013607,0.15686590831567868,0.25619800470897175,0.0844175054588683,17.533846765016282,0.6747756236419917,1.0000000004196197,1.8155008252176978,3.8938800902438397,5.0141031181533915,3.416752582960148,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,12.166200670777764,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,305.5,90.13,0.6661434618206445,0.13498502907775176,47.614524151265954,3.0128947909614903,1205.1465110732718,21.478302492335313,0.982739819653186,0.001256686441819535,0.006916215583766185,0.004921965966436065,0.004165312354792033,0.26055920379437764,0.2291617808732408,0.1570788441161435,0.2692818799662392,0.08391829124999892,17.275392632006874,0.6842294821114905,1.00000000050866,1.7927056023117998,3.832445926377685,4.908388209462153,3.366233395982891,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,13.686730159428873,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,305.5,90.13,0.6661434618206445,0.15185543281292438,47.614524151265954,3.0128947909614903,1204.1945909014585,23.43173806038279,0.9804636349424314,0.0015329149504040717,0.007678487559879674,0.0057317740678923075,0.004593188479392491,0.23530024854369652,0.24750435254506142,0.15555131446485654,0.2790772542991618,0.08256683014722363,17.030146227950453,0.6932975264747647,1.0000000005459475,1.77102386169525,3.7751538421825734,4.809310524482955,3.3190571197080527,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,15.207259648079983,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,305.5,90.13,0.6661434618206445,0.168725836548097,47.614524151265954,3.0128947909614903,1203.268481572462,25.304808060163996,0.9783160994839689,0.0018293544449244149,0.008359155099259078,0.0065250719873306134,0.004970318984516993,0.21511930849901545,0.2648695178832867,0.15295126525997724,0.2863367538118208,0.08072315454589976,16.797458316040547,0.7019880125531166,1.0000000005134562,1.7506072781826245,3.7216550137583653,4.715756189715814,3.2750309876469474,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
203.5068275862069,16.727789136731094,0.9499990500009501,0.01158898841101159,0.013723986276013725,0.016906983093016907,0.007780992219007781,305.5,90.13,0.6661434618206445,0.18559624028326965,47.614524151265954,3.0128947909614903,1202.3685174359728,27.099103614907722,0.9762880787401688,0.0021456786255346755,0.008966438497302772,0.007296903014949725,0.005302901122044163,0.19863070979695785,0.28148880365069734,0.14969975066773694,0.2915732702774021,0.07860746560720584,16.576654764436054,0.7103083734141421,1.0000000004596705,1.7311997577450329,3.671713358841886,4.627431840610937,3.2339522282720665,19.086216002233048,1211.483557223604,7.772865204106335,309.1473760575555,2.854699624576047
