temperature,pressure,z_carbon dioxide,z_hydrogen,z_nitrogen,z_argon,z_methane,z_oxygen,z_water,z_carbon monoxide,z_nitrogen dioxide,z_nitrogen oxide,z_sulfur dioxide,z_hydrogen sulfide,z_propane,z_ethane,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_nitrogen,x_argon,x_methane,x_oxygen,x_water,x_carbon monoxide,x_nitrogen dioxide,x_nitrogen oxide,x_sulfur dioxide,x_hydrogen sulfide,x_propane,x_ethane,y_carbon dioxide,y_hydrogen,y_nitrogen,y_argon,y_methane,y_oxygen,y_water,y_carbon monoxide,y_nitrogen dioxide,y_nitrogen oxide,y_sulfur dioxide,y_hydrogen sulfide,y_propane,y_ethane,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_nitrogen,E_argon,E_methane,E_oxygen,E_water,E_carbon monoxide,E_nitrogen dioxide,E_nitrogen oxide,E_sulfur dioxide,E_hydrogen sulfide,E_propane,E_ethane,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,2.533960568486595,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.46,96.74,0.6526137179403512,0.026193514249396272,137.329750967514,2.5239605684865953,1222.3400636793406,6.61227688709361,0.999942610389489,5.738961051114968e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9464095468678032,0.05359045313219684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.903640283068352,0.6052416427067094,1.0000000012504189,2.0333156554357927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,17.51015950171186,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.46,96.74,0.6526137179403512,0.1810022689860643,137.329750967514,2.5239605684865953,1218.5909482251293,9.178255263867294,0.9939535431945206,0.006046456805479436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1561383002260018,0.8438616997739983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.978908065985962,0.6456517359487081,1.0000000006231933,1.935962443550289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,32.48635843493713,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.46,96.74,0.6526137179403512,0.3358110237227324,137.329750967514,2.5239605684865953,1214.935323960541,11.835666481385122,0.9880809129203952,0.011919087079604746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094351833012191,0.9056481669878089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.10840794603629,0.6839506111331517,1.000000000093373,1.84255333184649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,47.46255736816239,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.46,96.74,0.6526137179403512,0.4906197784594004,137.329750967514,2.5239605684865953,1211.3698634515372,14.559354456955356,0.982320836680721,0.01767916331927898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07220932110879795,0.927790678891202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.293850844967736,0.7188347810985647,1.000000000049601,1.7553194769316718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,62.43875630138767,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.46,96.74,0.6526137179403512,0.6454285331960685,137.329750967514,2.5239605684865953,1207.8931366692032,17.348637409494273,0.9766713033740996,0.023328696625900446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06123871666495917,0.9387612833350408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.532416825932586,0.750420198812806,1.000000000029284,1.6781079007196211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,77.41495523461293,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.46,96.74,0.6526137179403512,0.8002372879327366,137.329750967514,2.5239605684865953,1204.5036003597857,20.202830390590233,0.9711302289312206,0.02886977106877939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054985574087766255,0.9450144259122338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.820418298505508,0.7791058309870706,1.000000000009764,1.6076497860041776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,92.3911541678382,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.46,96.74,0.6526137179403512,0.9550460426694046,137.329750967514,2.5239605684865953,1201.1995283097629,23.12056457819231,0.9656953882034979,0.03430461179650213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05117633171238815,0.9488236682876119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.15416113428995,0.8053326158151733,1.0000000000009022,1.5463643764242776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,107.36735310106347,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.46,96.74,0.6526137179403512,1.1098547974060728,137.329750967514,2.5239605684865953,1197.9789811641233,26.099629086397734,0.96036438525465,0.039635614745350045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04880329374949001,0.9511967062505099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.530161045108274,0.8293600249299246,1.000000000147955,1.4907808330460623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,122.34355203428873,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.46,96.74,0.6526137179403512,1.2646635521427407,137.329750967514,2.5239605684865953,1194.8397943839857,29.136920013969934,0.9551346411508445,0.04486535884915559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04734983037757756,0.9526501696224223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.945194001421715,0.8516072096098838,1.0,1.4414049784969896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,137.319750967514,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.46,96.74,0.6526137179403512,1.4194723068794088,137.329750967514,2.5239605684865953,1191.7795788178025,32.22845831511467,0.950003393787984,0.04999660621201593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04652247347364114,0.9534775265263589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.396301389685565,0.872347775538406,1.0000000000786606,1.3973804038029185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
