T,P,z_carbon dioxide,z_nitrogen,z_methane,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_nitrogen,x_methane,x_hydrogen sulfide,y_carbon dioxide,y_nitrogen,y_methane,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_nitrogen,rhoL3_methane,rhoL4_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_nitrogen,rhoV3_methane,rhoV4_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_nitrogen,parachor_methane,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
200.0,6.2776596007,0.9699990300009701,0.01536698463301537,0.009073990926009076,0.00555999444000556,0.027712358690360574,0.00039550567544406926,0.982271809505382,0.004790258657514397,0.0072700266626493665,0.0056679051744542705,0.3978554018557208,0.5084424425067424,0.09317284223446395,0.0005293134030726467,0.027221068716442677,0.00013274936613664407,0.00020146958656382425,0.00015707102121742747,0.00015735406944001847,0.0002010918716480615,3.685038790098537e-05,2.0934645500384602e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,75.52930996715713,86.02971371321541,3.87,19.129362413394308,-0.4569669909368237
200.0,6.6625519318,0.9699990300009701,0.01536698463301537,0.009073990926009076,0.00555999444000556,0.027708503663619453,0.0004201423496674665,0.9815303746957551,0.0053223962566916585,0.00748891867867176,0.005658310368881384,0.3767059144198006,0.532165787396625,0.090626704589081,0.0005015935944933065,0.027196737983211105,0.00014747563617777527,0.0002075067306445246,0.00015678331358604577,0.00015827010801796657,0.00022358538432945546,3.807611660867586e-05,2.1074071136856818e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,75.52930996715713,86.02971371321541,3.87,19.0562252168127,-0.48704258688120206
200.0,7.0474442628,0.9699990300009701,0.01536698463301537,0.009073990926009076,0.00555999444000556,0.0277048362623845,0.00044483331269668257,0.9808133834449859,0.005857893609408402,0.007678926982782831,0.005649795962822787,0.35787681676848365,0.5536077470912009,0.08803845541750509,0.00047698072281043553,0.027173274192298678,0.0001622919832911283,0.00021274341472880457,0.0001565266720658863,0.00015919552994046827,0.0002462631680731261,3.9162437768067987e-05,2.1217691502022415e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,75.52930996715713,86.02971371321541,3.87,18.9837819348947,-0.5160104853644718
200.0,7.4323365939,0.9699990300009701,0.01536698463301537,0.009073990926009076,0.00555999444000556,0.02770132304669396,0.00046957898252517836,0.9801165841408614,0.006396144664204931,0.007845160713517303,0.005642110481416316,0.3410076967223898,0.5730690255208727,0.08546829957425452,0.00045497818248300346,0.027150526120708205,0.00017718166959652867,0.0002173213312783749,0.00015629392511085137,0.0001601300472601544,0.00026910116992078686,4.013411715223557e-05,2.136481920015237e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,75.52930996715713,86.02971371321541,3.87,18.91191958393463,-0.5439882793399988
200.0,7.817228925,0.9699990300009701,0.01536698463301537,0.009073990926009076,0.00555999444000556,0.027697937794063144,0.0004943797339998576,0.9794366222019055,0.006936673352985441,0.007991629967171569,0.005635074477937477,0.3258091328758362,0.5908020363485373,0.08295363945083913,0.0004351913247873383,0.027128374634975704,0.00019213154702872617,0.000221351669703889,0.00015607994235482508,0.00016107343244588015,0.0002920805535765641,4.101059820602594e-05,2.1514977138740993e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,75.52930996715713,86.02971371321541,3.87,18.84054980790521,-0.571069733165924
200.0,8.202121256,0.9699990300009701,0.01536698463301537,0.009073990926009076,0.00555999444000556,0.027694659711249046,0.0005192359086875449,0.9787708250019193,0.007479101830802977,0.00812151662208356,0.005628556545194197,0.31204603399748154,0.6070196761606215,0.0805169876919289,0.0004173021499681535,0.027106724933726643,0.0002071311801498682,0.00022492263918785703,0.00015588095818467684,0.00016202550601502686,0.0003151864131424795,4.1807311269002565e-05,2.166782610359803e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,75.52930996715713,86.02971371321541,3.87,18.76960271480407,-0.5973295125426574
200.0,8.5870135871,0.9699990300009701,0.01536698463301537,0.009073990926009076,0.00555999444000556,0.02769147213800138,0.0005441478225479628,0.9781170431898087,0.00802312694637734,0.008237371561981776,0.0056224583018321915,0.2995254616758087,0.6219023959331706,0.07817109107614482,0.00040105131487583025,0.02708550084919488,0.00022217219629525617,0.00022810494509898326,0.00015569414741226068,0.00016298612776856458,0.00033840683458439587,4.253662899528269e-05,2.1823119971968046e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,75.52930996715713,86.02971371321541,3.87,18.699022433081744,-0.6228279970305479
200.0,8.9719059182,0.9699990300009701,0.01536698463301537,0.009073990926009076,0.00555999444000556,0.02768836159423251,0.0005691157717415699,0.977473532506229,0.008568503020326461,0.00834125980718714,0.005616704666257378,0.2880875872698523,0.635603903629006,0.07592228404227917,0.0003862250588625649,0.027064640616824252,0.00023724780994807242,0.00023095581769283567,0.0001555173497673473,0.00016395518955824884,0.00036173220613577617,4.320856927510439e-05,2.198067724405019e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,75.52930996715713,86.02971371321541,3.87,18.628763857057713,-0.6476149875974109
200.0,9.3567982492,0.9699990300009701,0.01536698463301537,0.009073990926009076,0.00555999444000556,0.027685317072667054,0.0005941400370540734,0.9768388651905102,0.009115029055464581,0.00843486838500701,0.005611237369018245,0.277598881139369,0.6482557681511025,0.07377270518850652,0.00037264552102193155,0.02704409371170354,0.0002523524695271098,0.00023352200570513418,0.00015534888573126817,0.000164932609526314,0.0003851547061098129,4.38313177942785e-05,2.214036236680049e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,75.52930996715713,86.02971371321541,3.87,18.558790237983136,-0.6717316245400511
200.0,9.7416905803,0.9699990300009701,0.01536698463301537,0.009073990926009076,0.00555999444000556,0.027682329508155502,0.0006192208872771246,0.9762118630149293,0.009662539139389113,0.008519587332188031,0.005606010513493449,0.2679469167235069,0.6599711458712332,0.07172177395448537,0.0003601634507745256,0.027023818461749637,0.0002674815923420187,0.00023584202380313654,0.00015518743026070967,0.00016591832751669975,0.00040866791852368564,4.441162050518579e-05,2.2302073155339272e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,75.52930996715713,86.02971371321541,3.87,18.489071381114673,-0.6952123771553325
200.0,10.1265829113,0.9699990300009701,0.01536698463301537,0.009073990926009076,0.00555999444000556,0.02767939137539748,0.0006443585818063712,0.9755915462222184,0.010210895169113297,0.008596571139400303,0.005600987469268046,0.2590363597496637,0.670847807269265,0.06976718034020353,0.00034865264086790326,0.027003780230413967,0.00028263136367904243,0.00023794785705390765,0.00015503192425056733,0.0001669123014045783,0.00043226654169993745,4.495508138064289e-05,2.2465732121268822e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,75.52930996715713,86.02971371321541,3.87,18.41958228178813,-0.7180866749445762
200.0,10.5114752424,0.9699990300009701,0.01536698463301537,0.009073990926009076,0.00555999444000556,0.02767649638095464,0.0006695533726470445,0.9749770942453386,0.01075998128109974,0.008666785819101406,0.005596138654460134,0.2507858387522046,0.6809706048701782,0.06790555075634985,0.00033800562126731385,0.026983950020394786,0.0002977985829854967,0.00023986626635686908,0.00015488151121748628,0.0001679145041486565,0.0004559461651643258,4.546639053036911e-05,2.263128036931896e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,75.52930996715713,86.02971371321541,3.87,18.35030208296765,-0.7403797229500064
200.0,10.8963675735,0.9699990300009701,0.01536698463301537,0.009073990926009076,0.00555999444000556,0.027673639225195598,0.0006948055059747759,0.9743678152277288,0.011309699546292105,0.00873104530171641,0.005591439924262694,0.2431254789443496,0.6904134942604918,0.06613289650509592,0.0003281302900627197,0.02696430339125421,0.00031298054498944607,0.00024161979773853898,0.0001547354912134008,0.00016892492141328856,0.00047970309721147406,4.594950061780066e-05,2.2798673221267795e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,75.52930996715713,86.02971371321541,3.87,18.281213270676552,-0.7621133727823448
200.0,11.2812599045,0.9699990300009701,0.01536698463301537,0.009073990926009076,0.00555999444000556,0.027670815416614345,0.0007201152233586568,0.9737631221720129,0.011859966612917622,0.008790039833925926,0.005586871381143505,0.23599494098212317,0.6992411965392769,0.06444491522849462,0.0003189472501052488,0.026944819613127852,0.00032817494699325235,0.0002432275697492517,0.00015459328674398719,0.00016994354963685465,0.0005035342304274558,4.6407764524097104e-05,2.2967877024917058e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,75.52930996715713,86.02971371321541,3.87,18.21230104723792,-0.7833067502851954
200.0,11.6661522356,0.9699990300009701,0.01536698463301537,0.009073990926009076,0.00555999444000556,0.02766802112575013,0.0007454827627152464,0.9731625141242437,0.012410711065401923,0.00884435832674915,0.005582416483605252,0.22934184800367538,0.7075105720444189,0.06283719226825805,0.00031038768364772043,0.026925480999577683,0.00034337981594312133,0.0002447058930281996,0.00015445441720112586,0.00017097039445600003,0.0005274369358979178,4.684404369341014e-05,2.3138866791848856e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,75.52930996715713,86.02971371321541,3.87,18.143552838767917,-0.8039767356525083
200.0,12.0510445667,0.9699990300009701,0.01536698463301537,0.009073990926009076,0.00555999444000556,0.027665253069318458,0.0007709083590726688,0.9725655612145281,0.012961871330056591,0.008894506085643326,0.005578061369771974,0.2231205141164843,0.7152717606819087,0.06130533355997982,0.0003023916416271235,0.026906272377503652,0.00035859345059795905,0.0002460687617859157,0.00015431847943093082,0.00017200546941298914,0.0005514089793183088,4.7260794097126656e-05,2.331162442440563e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,75.52930996715713,86.02971371321541,3.87,18.074957904900124,-0.8241384066749049
200.0,12.4359368977,0.9699990300009701,0.01536698463301537,0.009073990926009076,0.00555999444000556,0.027662508417594878,0.0007963922451740405,0.971971892675616,0.013513394001254942,0.00894091898528958,0.0055737943378394725,0.21729090901822093,0.7225691327774423,0.05984505154859969,0.000294906655737074,0.026887180662804853,0.00037381437530999097,0.00024732824669160687,0.00015418513278842708,0.00017304879488892912,0.0005754484539460867,4.7660134965345494e-05,2.3486137367921622e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,75.52930996715713,86.02971371321541,3.87,18.00650702712755,-0.8438052905383202
200.0,12.8208292288,0.9699990300009701,0.01536698463301537,0.009073990926009076,0.00555999444000556,0.02765978471984167,0.0008219346519555715,0.9713811871787511,0.014065232493974148,0.008983974884666117,0.005569605442608577,0.211817809120976,0.7294420854445115,0.058452218830414814,0.00028788660409773185,0.026868194518268478,0.00038904130281784666,0.00024849481123832915,0.0001540540875170117,0.0001741003972178411,0.0005995537266215808,4.80439041404079e-05,2.3662397574174064e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,75.52930996715713,86.02971371321541,3.87,17.938192258078786,-0.8629896006448057
200.0,13.2057215599,0.9699990300009701,0.01536698463301537,0.009073990926009076,0.00555999444000556,0.027657079843847465,0.0008475358089372794,0.9707931649863807,0.014617345951505384,0.009024002883127654,0.005565486178986203,0.20667009712546086,0.7359257124458226,0.057122899650855694,0.0002812907778607997,0.026849304075889716,0.0004042731040859249,0.00024957756824977125,0.00015392509562205095,0.00017516030795037359,0.000623723394015514,4.8413702964431015e-05,2.3840400696084944e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,75.52930996715713,86.02971371321541,3.87,17.870006718383447,-0.881702500661163
200.0,13.5906138909,0.9699990300009701,0.01536698463301537,0.009073990926009076,0.00555999444000556,0.027654391925523734,0.0008731959445021572,0.9702075813902434,0.01516969849540201,0.009061290883998986,0.00556142923035556,0.20182018052912437,0.7420513703690707,0.05585336599294203,0.0002750831088629623,0.02683050070488026,0.0004195087875838749,0.0002505844894572834,0.00015379794360231646,0.00017622856315672463,0.0006479562472185407,4.877093267183168e-05,2.4020145506018405e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,61.77794369140718,75.52930996715713,86.02971371321541,3.87,17.80194442636579,-0.8999541370961914
203.4034827586,2.8864923001,0.9699990300009701,0.01536698463301537,0.009073990926009076,0.00555999444000556,0.027559171888127777,0.00017854189339441508,0.9829208074041124,7.667908497569695e-05,0.00036236239998179706,0.016640151110930267,0.9679514133414607,0.017789924093459974,0.010454457029458037,0.003804205535621375,0.02708848348366727,2.1132120830695883e-06,9.986407666892855e-06,0.00045858878471054763,0.0001728198780517845,3.1762467309892672e-06,1.8665585524499903e-06,6.792100591913553e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,78.33804083188728,61.77794369140718,75.52930996715713,86.01926876374208,3.87,19.2899103705372,-0.035174445570888224
203.4034827586,3.2690942871,0.9699990300009701,0.01536698463301537,0.009073990926009076,0.00555999444000556,0.027531385146287276,0.00020232449163485664,0.9913737569923041,0.0004292472262483297,0.0017505850580493106,0.0064464107233982715,0.8676776611498955,0.08687431848658826,0.04413132351161065,0.0013166968519055541,0.027293892727676933,1.1817770708818279e-05,4.819603146449124e-05,0.0001774786164370342,0.000175552441695074,1.75768023239236e-05,8.928847594660021e-06,2.6640002119900735e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,78.33804083188728,61.77794369140718,75.52930996715713,86.01926876374208,3.87,19.075175846006218,-0.0752274835083746
203.4034827586,3.6516962741,0.9699990300009701,0.01536698463301537,0.009073990926009076,0.00555999444000556,0.027520496116646566,0.000226090338838701,0.9901834706368391,0.0008381246103153418,0.002944258657951317,0.0060341460948941696,0.7807156533880801,0.1516140936336789,0.06655670458462307,0.001113548393617952,0.02725034035842875,2.3065605083449278e-05,8.102745896255226e-05,0.00016606269417181305,0.0001765122666111889,3.4278481802361e-05,1.5047827891524753e-05,2.51762533626374e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,78.33804083188728,61.77794369140718,75.52930996715713,86.01926876374208,3.87,18.979313495864314,-0.12468739513879612
203.4034827586,4.0342982611,0.9699990300009701,0.01536698463301537,0.009073990926009076,0.00555999444000556,0.027511544118033825,0.0002498972492166973,0.9889253391742242,0.0012770220957730861,0.003905100958248847,0.005892537771753822,0.7100657513327715,0.20887804508811308,0.08006334780990368,0.0009928557692115854,0.027206863098133232,3.5132849727565277e-05,0.00010743535729823931,0.000162112812874786,0.000177443478021047,5.219804888928073e-05,2.0007610380774617e-05,2.481119255949033e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,78.33804083188728,61.77794369140718,75.52930996715713,86.01926876374208,3.87,18.891580098487523,-0.16909296994613143
203.4034827586,4.4169002481,0.9699990300009701,0.01536698463301537,0.009073990926009076,0.00555999444000556,0.027503900464519164,0.0002737470877611924,0.9877604496847149,0.0017393172909236343,0.004680438617586131,0.005819794406775375,0.6516276294442979,0.25964135094354635,0.08782790963059149,0.0009031099815643683,0.02716726509091709,4.783800964578076e-05,0.00012873031786838062,0.0001600670460879153,0.00017838116586510596,7.107606368317753e-05,2.4042634485527602e-05,2.4722372738130997e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,78.33804083188728,61.77794369140718,75.52930996715713,86.01926876374208,3.87,18.80860815834903,-0.20925803518160535
203.4034827586,4.7995022351,0.9699990300009701,0.01536698463301537,0.009073990926009076,0.00555999444000556,0.027497237472291488,0.0002976412811902377,0.9866945197654732,0.0022197752477433946,0.005310882488382121,0.005774822498401423,0.6025069511810189,0.30475623740876806,0.0919054958459002,0.0008313155643128544,0.027131373522599825,6.10376871223148e-05,0.00014603459697047752,0.00015879166559887555,0.0001793309408755425,9.070803695306197e-05,2.7354869531997806e-05,2.4743382963546345e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,78.33804083188728,61.77794369140718,75.52930996715713,86.01926876374208,3.87,18.729058992812273,-0.24603420007382937
203.4034827586,5.1821042221,0.9699990300009701,0.01536698463301537,0.009073990926009076,0.00555999444000556,0.02749132513740685,0.00032158118537612237,0.9857132448043286,0.0027143151766624977,0.0058286352404011855,0.005743804778607699,0.5606474111513091,0.34496606352690384,0.09361474719482375,0.0007717781269634241,0.027098563305164112,7.462012104702664e-05,0.00016023690650121653,0.00015790480469449542,0.00018029365905609224,0.00011093459562351647,3.010474137159745e-05,2.481893249162614e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,78.33804083188728,61.77794369140718,75.52930996715713,86.01926876374208,3.87,18.652092738641088,-0.2801032004200472
203.4034827586,5.5647062091,0.9699990300009701,0.01536698463301537,0.009073990926009076,0.00555999444000556,0.027485993948498186,0.000345568007976012,0.9848009457881655,0.003219820434472321,0.0062584517482040785,0.005720782029158066,0.5245538508505967,0.38092072851188064,0.09380412799023725,0.0007212926472854481,0.027068232836408808,8.849996497715701e-05,0.0001720197668781052,0.00015724138023411578,0.0001812690293145868,0.00013163401734862185,3.2415705649513154e-05,2.4925566329017653e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,78.33804083188728,61.77794369140718,75.52930996715713,86.01926876374208,3.87,18.577119411929477,-0.3119852205501985
203.4034827586,5.9473081961,0.9699990300009701,0.01536698463301537,0.009073990926009076,0.00555999444000556,0.02748111749734518,0.00036960277814412776,0.9839441728083577,0.0037339316877989964,0.006619135105077136,0.005702760398766309,0.493114493607074,0.413184571534044,0.0930231333800258,0.0006778014788562258,0.027039885423774584,0.00010261261543946461,0.000181901229553427,0.000156718228577704,0.00018225648678030928,0.00015271416552527375,3.438160852892928e-05,2.5051730961545936e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,78.33804083188728,61.77794369140718,75.52930996715713,86.01926876374208,3.87,18.503709456758763,-0.3420719339823819
203.4034827586,6.3299101831,0.9699990300009701,0.01536698463301537,0.009073990926009076,0.00555999444000556,0.027476600814846795,0.0003936863566266062,0.98313212016448,0.004254863334959634,0.006924945446147662,0.005688071054412632,0.4654859050003932,0.4422437494818753,0.09163046752933927,0.0006398779883923006,0.02701312881401341,0.00011690918137641363,0.00019027396168839046,0.0001562888577685806,0.00018325545000064334,0.00017410533047440904,3.607366491761812e-05,2.519112339357266e-07,19.1104765544596,0.02753508945794014,0.00017577535805957144,309.1473760575555,82.3795680252517,2.8401526987551153,78.33804083188728,61.77794369140718,75.52930996715713,86.01926876374208,3.87,18.431544557403733,-0.37065826067269114
