T,P,z_carbon dioxide,z_argon,z_methane,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_argon,x_methane,x_hydrogen sulfide,y_carbon dioxide,y_argon,y_methane,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_argon,rhoL3_methane,rhoL4_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_argon,rhoV3_methane,rhoV4_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
226.9522758621,8.5641667429,0.97,0.01407,0.01261,0.00332,0.025744600465650126,0.0005023283792711132,0.9918580926732224,0.0011404656996494966,0.002548026146876811,0.004453415480251061,0.9293973583655962,0.03808734019272337,0.031300684708899074,0.0012146167327812601,0.025534990314493886,2.9360833782254424e-05,6.559791512737345e-05,0.00011465140224660493,0.00046686266872664396,1.913235186975826e-05,1.572322221989739e-05,6.101364548135852e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,13.613505984790544,0.005340617935011949,-0.045058584941406465
226.9522758621,8.7482888969,0.97,0.01407,0.01261,0.00332,0.02573794381453618,0.0005132951015737117,0.991176978311085,0.0014937035750505047,0.0032073960321729175,0.0041219220816916665,0.9115057332828406,0.04880778112196447,0.03858152512745449,0.0011049604677406384,0.02551085737803245,3.844485869022172e-05,8.255177886703283e-05,0.00010608979894647612,0.0004678714279504362,2.505279496858624e-05,1.980370785916546e-05,5.67170795523867e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,13.560727589962193,0.0069626019752941914,-0.05708884138677206
226.9522758621,8.9324110508,0.97,0.01407,0.01261,0.00332,0.025731843337344955,0.0005242651644077978,0.9903676928396891,0.001859908152986881,0.003838715063294562,0.003933683944029528,0.8942234258644716,0.05949679120945183,0.045242951041707245,0.0010368318843693354,0.02548398631851865,4.7858865214509035e-05,9.877721462540189e-05,0.00010122093898639703,0.00046881019137814137,3.1192095025159686e-05,2.3719303166174596e-05,5.435748383221364e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,13.510512473458128,0.008129668759623954,-0.06930291037865821
226.9522758621,9.1165332048,0.97,0.01407,0.01261,0.00332,0.025726109181293363,0.0005352410703353108,0.9895089853624421,0.0022379416892986184,0.004440865653595853,0.0038122072946633247,0.8775831811113092,0.07012013124289075,0.05130834311437032,0.0009883445314298684,0.025456216193305,5.7573532240264366e-05,0.00011424619466386263,9.807326108423169e-05,0.00046971856116628406,3.7531174098497314e-05,2.7462332485666944e-05,5.29002584862574e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,13.462091259703099,0.00889224449888637,-0.08162300335917294
226.9522758621,9.3006553587,0.97,0.01407,0.01261,0.00332,0.0257206618499602,0.0005462238090048569,0.9886317265274273,0.0026271308753332916,0.0050140219934863275,0.0037271206037531837,0.8615740512431925,0.08066092701449679,0.056814229859196944,0.0009507918831138668,0.025428262332154283,6.757154488003754e-05,0.00012896396420272515,9.586400872315514e-05,0.0004706122600098024,4.4058918791721196e-05,3.103328503936803e-05,5.193451639653571e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,13.41513306914507,0.0092785121145873,-0.09401787389863081
226.9522758621,9.4847775127,0.97,0.01407,0.01261,0.00332,0.02571545974534137,0.0005572138692924466,0.987750176211083,0.0030269469171804834,0.005558852603388028,0.0036640242683485527,0.8461719302421515,0.09110810549357767,0.061799932613478555,0.0009200316507923641,0.02540044989480995,7.783933160003988e-05,0.00014294845035271093,9.422206857867108e-05,0.00047149873533688745,5.076669998598083e-05,3.4435779573568844e-05,5.126543960095302e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,13.369457601764816,0.009309593850186815,-0.10647196607903808
226.9522758621,9.6688996666,0.97,0.01407,0.01261,0.00332,0.0257104769746183,0.0005682115476311957,0.9868716014940428,0.003436911721278787,0.00607626243472493,0.0036152243499534666,0.8313487451436412,0.1014529928571803,0.06630442329747929,0.0008938387016991818,0.025372939587117276,8.8364639673734e-05,0.00015622360541973346,9.294914240755802e-05,0.0004723819570993209,5.764676208319506e-05,3.7674938976654614e-05,5.078894720251508e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,13.324947098259253,0.009003991558540037,-0.11897604720397581
226.9522758621,9.8530218206,0.97,0.01407,0.01261,0.00332,0.02570569506310027,0.0005792170620896499,0.985999910092395,0.003856565972276437,0.006567284196209044,0.003576239739119618,0.8170757785335054,0.11168813898763255,0.07036517515421845,0.0008709073246436029,0.025345813021079387,9.91357088740669e-05,0.00016881660494046726,9.192972820635015e-05,0.00047326423194679043,6.4691675734677e-05,4.0756710026250035e-05,5.044443819324246e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,13.281513562964003,0.008377177446618589,-0.13152565611966693
226.9522758621,10.0371439745,0.97,0.01407,0.01261,0.00332,0.02570109939047907,0.0005902305969665793,0.9851372309753151,0.00428546026140473,0.007033024216825222,0.0035442845464549156,0.8033249622663743,0.1218069125698088,0.07401770730234708,0.0008504178614699388,0.02531910988655791,0.00011014104011231138,0.00018075645441227125,9.109200939657682e-05,0.0004741469720366369,7.189416672073418e-05,4.3687515567161856e-05,5.019426420464438e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,13.239084655202156,0.00744943951502286,-0.14411238481704913
226.9522758621,10.2212661285,0.97,0.01407,0.01261,0.00332,0.025696677563802714,0.0006012523263572917,0.9842846881354345,0.004723150309892004,0.00747462548905331,0.003517536065620221,0.7900694588847426,0.1318033174178504,0.07729539640652328,0.0008318272908837113,0.02529284626200437,0.0001213692705986697,0.0001920730411023841,9.038899009729e-05,0.0004750311001382981,7.92470512190911e-05,4.647403690613116e-05,5.00138093771315e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,13.197597397227371,0.006235806964214774,-0.1567333888850122
226.9522758621,10.4053882824,0.97,0.01407,0.01261,0.00332,0.025692418568174887,0.0006122824211117326,0.9834428035114077,0.005169199016264988,0.007893245900036422,0.003494751572290866,0.7772838426429284,0.14167196647446398,0.08022943106375169,0.0008147598188560021,0.025267024145674458,0.00013280922478807794,0.00020279657752526607,8.978862018708423e-05,0.0004759172330644432,8.674325463664503e-05,4.912307029613074e-05,4.988631145137096e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,13.156994814298603,0.004752489421546713,-0.1693846878908154
226.9522758621,10.5895104364,0.97,0.01407,0.01261,0.00332,0.025688312337760127,0.0006233210527957779,0.9826117268925423,0.005623177934202829,0.008290040589097554,0.0034750545841574342,0.7649441561031695,0.15140806969548712,0.08284882852446512,0.0007989456768782294,0.02524163694716148,0.00014444995110460303,0.00021295715194544692,8.92682875486013e-05,0.00047680579671220544,9.437583740436755e-05,5.164141901876647e-05,4.979996604383733e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,13.117224291851297,0.0030152488173271763,-0.18206258755562033
226.9522758621,10.7736325903,0.97,0.01407,0.01261,0.00332,0.025684349521373797,0.0006343683945831804,0.9817913726277201,0.006084669361119973,0.008666148879806507,0.003457809131353374,0.7530278869513231,0.16100743610790597,0.08518049184300296,0.0007841850977679076,0.025216672771639706,0.0001562807745929996,0.00022258439683321232,8.881157830787797e-05,0.00047769709172167547,0.00010213802875972631,5.4035811860251485e-05,4.974622415270819e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,13.078236676937097,0.0010395142929571222,-0.19476343150486208
226.9522758621,10.9577547443,0.97,0.01407,0.01261,0.00332,0.02568052135239177,0.0006454246209101466,0.9809815049048655,0.006553268301322047,0.009022684297151874,0.0034425424966605294,0.7415139095196914,0.17046647333393986,0.08724929100457146,0.0007703261417972735,0.02519211648301081,0.00016829134654005297,0.0002317072367488986,8.84062860920068e-05,0.00047859133395134753,0.00011002325892944773,5.63128405713046e-05,4.971874580466811e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,13.039985779931287,-0.0011598440975468804,-0.2074837356452086
226.9522758621,11.1418768982,0.97,0.01407,0.01261,0.00332,0.02567681957438227,0.0006564899065715213,0.9801817929057378,0.00702858412494704,0.009360727021981562,0.003428895947333529,0.7303824104063604,0.1797821800577719,0.08907815901016415,0.0007572505257034386,0.02516795104653516,0.00018047168643963265,0.00024035369882846524,8.804314257901359e-05,0.0004794886803691541,0.0001180251865893511,5.847891228614578e-05,4.971273268702858e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,13.002428085555918,-0.003568505344414774,-0.22022011555436904
226.9522758621,11.3259990521,0.97,0.01407,0.01261,0.00332,0.025673236396609296,0.0006675644256446885,0.9793918475023098,0.00751024185841971,0.009681318337147617,0.0034165923021228714,0.719614808257963,0.18895213044952291,0.09068819702399729,0.0007448642685167181,0.02514415842583872,0.00019281221462691956,0.0002485507743004192,8.771498184323605e-05,0.0004803892461601397,0.000126137720437876,6.0540214159077096e-05,4.972448875956139e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,12.965522572543627,-0.006172742712770685,-0.23296929099762664
226.9522758621,11.5101212061,0.97,0.01407,0.01261,0.00332,0.02566976446530114,0.000678648350411095,0.9786112461924992,0.007997883101456623,0.009985456722398815,0.0034054139836453426,0.7091936730431958,0.1979744511978843,0.09209878441851602,0.0007330913404038873,0.02512072019285628,0.00020530377543540368,0.0002563243221424355,8.74161748670188e-05,0.0004812931163327503,0.000134355034728986,6.250268812049295e-05,4.975112288657567e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,12.929230587849394,-0.008959454114858545,-0.24572809231757198
226.9522758621,11.69424336,0.97,0.01407,0.01261,0.00332,0.025666396842897142,0.000689741850392679,0.977839550285872,0.00849116659663217,0.010274095314633476,0.003395187802862371,0.6991026476275658,0.20684779249950208,0.09332769063086899,0.0007218692420631389,0.025097617946317267,0.0002179376515283136,0.00026369900754713295,8.714223750442964e-05,0.0004822003537890583,0.00014267157914824748,6.437201402861106e-05,4.979034267621902e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,12.893515746214778,-0.011916180856895053,-0.25849346816943175
226.9522758621,11.878365514,0.97,0.01407,0.01261,0.00332,0.025663126990997407,0.000700845091525354,0.9770763168349922,0.008989768491840324,0.01054814049024901,0.0033857741829183942,0.6893263730945202,0.21557129455251134,0.0943911864937499,0.0007111458592186731,0.025074833598832422,0.00023070557042576548,0.000270698268920142,8.688955281907524e-05,0.00048311100504226927,0.00015108208366089386,6.61535997373989e-05,4.984030847919875e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,12.8583438396926,-0.015031113220917547,-0.2712624901418774
226.9522758621,12.0624876679,0.97,0.01407,0.01261,0.00332,0.02565994875472915,0.0007119582355028532,0.9763211069193021,0.009493382341754897,0.01080845135841543,0.003377059380527518,0.6798504184860099,0.22414455106232473,0.09530415327190317,0.000700877179762276,0.02505234957170973,0.00024359970439848124,0.0002773443079749226,8.665517064601348e-05,0.00048402510435117594,0.0001595815590719119,6.785257679955765e-05,4.98995280207766e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,12.823682749389809,-0.018293090094152475,-0.2840323591438594
226.9522758621,12.2466098219,0.97,0.01407,0.01261,0.00332,0.02565685634737178,0.0007230814392734226,0.9755734913477832,0.010001718895389256,0.011055839982273458,0.0033689497745541383,0.6706612151846103,0.2325675711186792,0.09608018808954798,0.0006910256071625475,0.025030148923814017,0.0002566126649257961,0.0002836580982247195,8.643666040724607e-05,0.0004849426767405506,0.00016816529405281865,6.947380068945151e-05,4.996677906018856e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,12.789502355980007,-0.021691587296396975,-0.2968004063279732
226.9522758621,12.4307319758,0.97,0.01407,0.01261,0.00332,0.025653844334749345,0.0007342148546788551,0.9748330545110799,0.010514505712085943,0.011291072169314999,0.003361367607519122,0.6617459959525464,0.24084074055439528,0.09673170479894447,0.0006815586941137961,0.025008215432795466,0.0002697374927946856,0.0002896594078040276,8.623200135516439e-05,0.00048586374025261307,0.00017682884932689318,7.102185458179492e-05,5.004105175538711e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,12.755774448012021,-0.025216703795507556,-0.30956409616899094
226.9522758621,12.6148541298,0.97,0.01407,0.01261,0.00332,0.025650907619232558,0.0007453586282251197,0.9740993968899473,0.011031486647050887,0.011514868697098436,0.0033542477659034508,0.6530927384430971,0.24896478372990186,0.09727002964944592,0.0006724481775552408,0.024986533641574188,0.0002829676448862998,0.0002953668331968647,8.603949957520661e-05,0.0004867883076297338,0.00018556804967728325,7.250105586692773e-05,5.01215051175056e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,12.722472628118673,-0.02885913990389888,-0.3223210245652126
226.9522758621,12.7989762837,0.97,0.01407,0.01261,0.00332,0.02564804142341233,0.0007565129009568223,0.9733721365861115,0.011552421239076934,0.011727906859960176,0.0033475353148513416,0.6446901129920046,0.2569407264179954,0.0977054913566455,0.0006636692333543168,0.024965088879555952,0.00029629697848055356,0.0003007978409541802,8.585772442164285e-05,0.00048771638759776293,0.00019437897431643094,7.39154647056276e-05,5.020743370006644e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,12.6895722180267,-0.03261017549723633,-0.3350689189534055
226.9522758621,12.9830984377,0.97,0.01407,0.01261,0.00332,0.025645241273570932,0.0007676778084246592,0.9726509101369035,0.012077084031395048,0.011930822243172644,0.0033411835885288027,0.6365274343969289,0.26476986033487865,0.09804750537478193,0.0006551998934105145,0.02494386726541925,0.0003097197338663167,0.00030596881501824923,8.568545926711669e-05,0.0004886479858400054,0.00020325794611878275,7.526889404761758e-05,5.02982418253454e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,12.657050163299012,-0.036461642497958024,-0.3478056338955664
226.9522758621,13.1672205916,0.97,0.01407,0.01261,0.00332,0.02564250298313458,0.0007788534807242021,0.9719353728096718,0.012605263848601967,0.012124210646585212,0.003335152695141062,0.6285946174356415,0.2724537096526657,0.09830465232716407,0.0006470205845287188,0.024922855696686032,0.0003232305158409744,0.0003108951076732134,8.552166293436402e-05,0.0004895831057542476,0.00021220152009919982,7.656492063639428e-05,5.039342343604005e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,12.62488493892252,-0.04040589929175198,-0.36052914913584466
226.9522758621,13.3513427456,0.97,0.01407,0.01261,0.00332,0.025639822636268843,0.0007900400425954659,0.9712251985179806,0.01313676305106693,0.012308630095872788,0.003329408335079768,0.620882135823286,0.2799939997444141,0.09848475067261421,0.0006391137596858089,0.02490204182987602,0.000336824274644046,0.00031559109255361906,8.536543919516039e-05,0.0004905217490325927,0.00022120647148455175,7.780689661639596e-05,5.049254619255248e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,12.593056456601687,-0.04443580126743285,-0.3732375638434231
226.9522758621,13.5354648995,0.97,0.01407,0.01261,0.00332,0.025637196568249088,0.0008012376129109107,0.9705200787970762,0.013671397293982222,0.012484603055882637,0.003323920853058853,0.6133809802186353,0.2873926332266877,0.0985949229503451,0.0006314636043319761,0.024881414033553238,0.0003504962997884509,0.00032007022262022644,8.5216012287172e-05,0.0004914639123953339,0.00023026978741473212,7.899796070986967e-05,5.059523909750723e-07,13.743176588255094,0.025754675645478262,0.0004664429270215379,309.1473760575555,82.3795680252517,7.95752124442175,12.561545948318393,-0.0485432367592864,-0.38592766418000046
230.3213103448,9.3251177084,0.97,0.01407,0.01261,0.00332,0.025487894068831844,0.0005442460624286065,0.9904916419018072,0.0005682855089710492,0.001332059845786109,0.007608012743435642,0.9647311204898945,0.017541605993017285,0.01550982169703512,0.0022174518200531726,0.025245546044856584,1.448440085350629e-05,3.3951400242740827e-05,0.00019391222287901038,0.0005250511136289627,9.546949990373703e-06,8.441159387581132e-06,1.206839421689086e-06,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,13.00137723555027,0.0004958671243713297,-0.02425828114131967
230.3213103448,9.5110528189,0.97,0.01407,0.01261,0.00332,0.02547560315212279,0.0005553677264834062,0.9918886729954735,0.0008736177525666313,0.0019771395421696748,0.005260569709790253,0.9495840078520738,0.02637852306123578,0.022527476297533072,0.001509992789157454,0.025268962204318374,2.22559391710369e-05,5.036882235268438e-05,0.00013401618628069425,0.0005273683115458071,1.4649780380508615e-05,1.2511033294769762e-05,8.386012623207125e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.930601821142368,0.003717916397423693,-0.033249476133452305
230.3213103448,9.6969879294,0.97,0.01407,0.01261,0.00332,0.0254676378694819,0.0005664292479929125,0.9916258018452472,0.0012100035300225951,0.0026369415307768347,0.004527253093953369,0.9334527739842144,0.035803168597110774,0.029464293984176455,0.0012797634344981822,0.025254366823429374,3.0815931723410226e-05,6.715667198882169e-05,0.00011529844234029591,0.0005287349528047767,2.0279961864224913e-05,1.6689437884099164e-05,7.248954398116323e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.876116178547267,0.005849323624433467,-0.04387567725745001
230.3213103448,9.8829230399,0.97,0.01407,0.01261,0.00332,0.025460869097083512,0.000577482035896681,0.9909781822770212,0.001562339304920642,0.003277176654182981,0.004182301763875273,0.9175626391779577,0.0453343253951499,0.03593845709940516,0.001164578327487387,0.025231165777021,3.97785165278129e-05,8.3439765800171e-05,0.00010648503773452981,0.0005298759409352187,2.617975852519377e-05,2.0753813372750018e-05,6.725230635185678e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.826371537671362,0.0074455532223058896,-0.05492974277206564
230.3213103448,10.0688581504,0.97,0.01407,0.01261,0.00332,0.025454671333155075,0.0005885362526926321,0.9901981371871258,0.0019274123392980314,0.003891641359327138,0.003982809114249119,0.9021281337066636,0.0548727769356665,0.04190632898692619,0.0010927603707437412,0.025205168136800685,4.9061647620298965e-05,9.906045174818514e-05,0.00010138109698590581,0.0005309351112603175,3.2294618512555855e-05,2.4663393826070165e-05,6.431290936885328e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.779055735660219,0.008624999638096043,-0.0661722611826594
230.3213103448,10.2547932609,0.97,0.01407,0.01261,0.00332,0.02544884485376677,0.0005995950612454617,0.9893642781398027,0.0023040064412644485,0.004478968471090525,0.003852746947842328,0.8871946038149391,0.06438366266834147,0.04737986243864346,0.0010418710780759621,0.02517817801823879,5.8634302465818255e-05,0.00011398457372569572,9.804795933646285e-05,0.0005319575028110616,3.860412616083135e-05,2.840873152069997e-05,6.247007528688317e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.73342201022209,0.009432592111147997,-0.07752773968153726
230.3213103448,10.4407283715,0.97,0.01407,0.01261,0.00332,0.02544330442167134,0.0006106597628881966,0.9885083483760037,0.002691422949946175,0.005039153101724477,0.0037610755723257797,0.8727634199012476,0.07384918160282054,0.05238465983912481,0.0010027386568071742,0.02515091883109421,6.847869344295324e-05,0.00012821270639458524,9.569419073959657e-05,0.0005329615030543874,4.509672372706576e-05,3.198920395633879e-05,6.123321504046977e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.68914395355546,0.009894026807087286,-0.08896459968694437
230.3213103448,10.626663482,0.97,0.01407,0.01261,0.00332,0.02543800542542858,0.0006217310156957135,0.9876453240261602,0.003089133753712579,0.005572717292146153,0.0036928249279810288,0.8588215168887814,0.08325751113323018,0.0569500424681379,0.0009709295098504348,0.025123727110976633,7.858140118681514e-05,0.0001417588127119935,9.393810055313932e-05,0.0005339559739965954,5.176377696116038e-05,3.54076077476294e-05,6.036569903282521e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.646044282785537,0.010028416902798654,-0.10046682834967591
230.3213103448,10.8125985925,0.97,0.01407,0.01261,0.00332,0.025432920463250182,0.000632809219205219,0.9867829880037982,0.0034966748096895133,0.00608043388400964,0.00363990330250269,0.8453506703737366,0.09259939515862255,0.061105895899131235,0.0009440385685097426,0.025096773248388958,8.893065232068386e-05,0.00015464319135406857,9.257337118647259e-05,0.0005349456976738127,5.859775094920347e-05,3.866837427276463e-05,5.973963094382628e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.604008989649822,0.00985259251613435,-0.11202460269996983
230.3213103448,10.998533703,0.97,0.01407,0.01261,0.00332,0.02542803038710445,0.0006438946599855078,0.9859256220439389,0.003913608453972047,0.006563211034596437,0.0035975584674926286,0.8323309804971563,0.10186691380160484,0.06488145952044912,0.0009206461807898458,0.025070146676758134,9.951535469083009e-05,0.00016688952962469743,9.147882603078748e-05,0.0005359334736826207,6.559156182605737e-05,4.177682531728307e-05,5.927991595466341e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.56295457833718,0.009382260716360946,-0.12363110365201813
230.3213103448,11.1844688135,0.97,0.01407,0.01261,0.00332,0.02542332041392505,0.0006549875744621856,0.9850756404781551,0.004339508961875427,0.0070220330598457364,0.0035628175001237647,0.81974234691797,0.11105299378012568,0.06830480110275919,0.0008998581991451555,0.025043893639828573,0.00011032472677685824,0.00017852339643763268,9.057865088198592e-05,0.0005369210514917407,7.27383310328087e-05,4.473879599841826e-05,5.893959392179958e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.522813905369906,0.008630104541911265,-0.13528345179192414
230.3213103448,11.370403924,0.97,0.01407,0.01261,0.00332,0.025418778237528354,0.0006660881733449685,0.98423438611181,0.004773960158700076,0.007457928099131189,0.003533725630358807,0.8075650897427323,0.12015124477645919,0.07140258369718391,0.0008810817836248483,0.025018035594325957,0.00012134823458879291,0.00018957142046324707,8.98229881503606e-05,0.0005379095554839021,8.003132315827589e-05,4.756041654696846e-05,5.86878155822202e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.483529258460646,0.007615360687818651,-0.1469726778787841
230.3213103448,11.5563390346,0.97,0.01407,0.01261,0.00332,0.02541439312463851,0.0006771966599554129,0.9834025617027767,0.005216551701061018,0.007871941600617157,0.003508944995545067,0.7957802999435133,0.12915584264060473,0.07419995060023307,0.0008639068156488499,0.02499257930289095,0.00013257549568576648,0.00020006061849228056,8.917770756951526e-05,0.0005388997611800639,8.746390524994442e-05,5.024795871533447e-05,5.850348100701178e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.445049198090281,0.006350539864438787,-0.15869662187470546
230.3213103448,11.7422741451,0.97,0.01407,0.01261,0.00332,0.02541015538135031,0.0006883132329192693,0.9825804672037413,0.0056668819170555195,0.008265121885843095,0.0034875289933601296,0.784369934843045,0.13806152845410116,0.07672049719919148,0.0008480395036623459,0.024967522346326848,0.00014399635004014506,0.00021001803136507215,8.861865361824512e-05,0.000539892205656493,9.502957699201806e-05,5.2807733458349236e-05,5.837168124090818e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.407326582647684,0.004849800175328767,-0.17045141819896692
230.3213103448,11.9282092556,0.97,0.01407,0.01261,0.00332,0.025406056078820724,0.0006994380893291335,0.9817681450019962,0.006124558842045187,0.008638507179996873,0.0034687889759617845,0.773316868063151,0.14686359247370084,0.07898627647946435,0.000833262983683804,0.02494285654832051,0.00015560088539903733,0.00021947039785229604,8.81282472488802e-05,0.00054088727264408,0.00010272199051181784,5.524601030401923e-05,5.828158692164929e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.370317608611535,0.0031269148675345804,-0.18223338707750614
230.3213103448,12.1141443661,0.97,0.01407,0.01261,0.00332,0.025402086892873967,0.000710571425342029,0.9809654701471553,0.006589201781491165,0.008993116122082154,0.003452211949271299,0.7626048872185367,0.15555786777058425,0.08101783201373469,0.000819412997144376,0.024918570111587,0.0001673794762081185,0.00022844391717083664,8.769338790800735e-05,0.0005418852416836728,0.00011053497582491092,5.7568956372120524e-05,5.822514613246632e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.333981241867196,0.0011952239990709046,-0.194038994384929
230.3213103448,12.3000794766,0.97,0.01407,0.01261,0.00332,0.025398240009666246,0.0007217134358914874,0.9801722088425241,0.007060442717863993,0.009329940545119845,0.0034374078944921296,0.7522186683175359,0.1641407214176021,0.0828342479622753,0.000806362302586621,0.024894649010987136,0.00017932281872280997,0.00023696406924087016,8.730411071543262e-05,0.000542886319653168,0.00011846256402400508,5.978258970634115e-05,5.819625079731615e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.29827888103771,-0.0009324072546892381,-0.20586483258411903
230.3213103448,12.4860145871,0.97,0.01407,0.01261,0.00332,0.02539450806813192,0.0007328643140041302,0.979388057482672,0.007537927460271864,0.009649940076980295,0.0034240749800758304,0.7421437382711077,0.17260904100944938,0.0844532103550369,0.000794010364406257,0.02487107792757576,0.000191421959706867,0.00024505548114186565,8.695269970742432e-05,0.000543890661640516,0.0001264990064303009,6.189274407229062e-05,5.819018610227609e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.263174147012041,-0.00324362516257537,-0.2177076166651304
230.3213103448,12.6719496977,0.97,0.01407,0.01261,0.00332,0.025390884122931372,0.0007440242499891519,0.9786126693022862,0.008021316505632136,0.009954038235936385,0.0034119759561451525,0.7323664317936716,0.18096021617674257,0.08589107568770425,0.0007822763418816799,0.024847840887486906,0.00020366831790786236,0.00025274183140388894,8.663308613270953e-05,0.0005448983851325178,0.0001346387891187757,6.390504316930563e-05,5.820325685527743e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,12.228632740450879,-0.00572661275109887,-0.22956418401298606
