T,P,z_carbon dioxide,z_argon,z_methane,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_argon,x_methane,x_hydrogen sulfide,y_carbon dioxide,y_argon,y_methane,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_argon,rhoL3_methane,rhoL4_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_argon,rhoV3_methane,rhoV4_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_argon,parachor_methane,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
230.3213103448,10.0688581504,0.97,0.01407,0.01261,0.00332,0.025454671333155075,0.0005885362526926321,0.9901981371871258,0.0019274123392980314,0.003891641359327138,0.003982809114249119,0.9021281337066636,0.0548727769356665,0.04190632898692619,0.0010927603707437412,0.025205168136800685,4.9061647620298965e-05,9.906045174818514e-05,0.00010138109698590581,0.0005309351112603175,3.2294618512555855e-05,2.4663393826070165e-05,6.431290936885328e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,75.52930996715713,85.80637766164325,3.87,12.843611626756768,-0.05593089145845376
230.3213103448,10.2547932609,0.97,0.01407,0.01261,0.00332,0.02544884485376677,0.0005995950612454617,0.9893642781398027,0.0023040064412644485,0.004478968471090525,0.003852746947842328,0.8871946038149391,0.06438366266834147,0.04737986243864346,0.0010418710780759621,0.02517817801823879,5.8634302465818255e-05,0.00011398457372569572,9.804795933646285e-05,0.0005319575028110616,3.860412616083135e-05,2.840873152069997e-05,6.247007528688317e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,75.52930996715713,85.80637766164325,3.87,12.80679652691898,-0.0639419245857411
230.3213103448,10.4407283715,0.97,0.01407,0.01261,0.00332,0.02544330442167134,0.0006106597628881966,0.9885083483760037,0.002691422949946175,0.005039153101724477,0.0037610755723257797,0.8727634199012476,0.07384918160282054,0.05238465983912481,0.0010027386568071742,0.02515091883109421,6.847869344295324e-05,0.00012821270639458524,9.569419073959657e-05,0.0005329615030543874,4.509672372706576e-05,3.198920395633879e-05,6.123321504046977e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,75.52930996715713,85.80637766164325,3.87,12.770799786780891,-0.07176180641834407
230.3213103448,10.626663482,0.97,0.01407,0.01261,0.00332,0.02543800542542858,0.0006217310156957135,0.9876453240261602,0.003089133753712579,0.005572717292146153,0.0036928249279810288,0.8588215168887814,0.08325751113323018,0.0569500424681379,0.0009709295098504348,0.025123727110976633,7.858140118681514e-05,0.0001417588127119935,9.393810055313932e-05,0.0005339559739965954,5.176377696116038e-05,3.54076077476294e-05,6.036569903282521e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,75.52930996715713,85.80637766164325,3.87,12.735450853096934,-0.079378153408598
230.3213103448,10.8125985925,0.97,0.01407,0.01261,0.00332,0.025432920463250182,0.000632809219205219,0.9867829880037982,0.0034966748096895133,0.00608043388400964,0.00363990330250269,0.8453506703737366,0.09259939515862255,0.061105895899131235,0.0009440385685097426,0.025096773248388958,8.893065232068386e-05,0.00015464319135406857,9.257337118647259e-05,0.0005349456976738127,5.859775094920347e-05,3.866837427276463e-05,5.973963094382628e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,75.52930996715713,85.80637766164325,3.87,12.70065037622116,-0.08678879405520412
230.3213103448,10.998533703,0.97,0.01407,0.01261,0.00332,0.02542803038710445,0.0006438946599855078,0.9859256220439389,0.003913608453972047,0.006563211034596437,0.0035975584674926286,0.8323309804971563,0.10186691380160484,0.06488145952044912,0.0009206461807898458,0.025070146676758134,9.951535469083009e-05,0.00016688952962469743,9.147882603078748e-05,0.0005359334736826207,6.559156182605737e-05,4.177682531728307e-05,5.927991595466341e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,75.52930996715713,85.80637766164325,3.87,12.666333418388968,-0.09399657933542649
230.3213103448,11.1844688135,0.97,0.01407,0.01261,0.00332,0.02542332041392505,0.0006549875744621856,0.9850756404781551,0.004339508961875427,0.0070220330598457364,0.0035628175001237647,0.81974234691797,0.11105299378012568,0.06830480110275919,0.0008998581991451555,0.025043893639828573,0.00011032472677685824,0.00017852339643763268,9.057865088198592e-05,0.0005369210514917407,7.27383310328087e-05,4.473879599841826e-05,5.893959392179958e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,75.52930996715713,85.80637766164325,3.87,12.632453358535928,-0.10100934862411037
230.3213103448,11.370403924,0.97,0.01407,0.01261,0.00332,0.025418778237528354,0.0006660881733449685,0.98423438611181,0.004773960158700076,0.007457928099131189,0.003533725630358807,0.8075650897427323,0.12015124477645919,0.07140258369718391,0.0008810817836248483,0.025018035594325957,0.00012134823458879291,0.00018957142046324707,8.98229881503606e-05,0.0005379095554839021,8.003132315827589e-05,4.756041654696846e-05,5.86878155822202e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,75.52930996715713,85.80637766164325,3.87,12.59897404147542,-0.10782942232695625
230.3213103448,11.5563390346,0.97,0.01407,0.01261,0.00332,0.02541439312463851,0.0006771966599554129,0.9834025617027767,0.005216551701061018,0.007871941600617157,0.003508944995545067,0.7957802999435133,0.12915584264060473,0.07419995060023307,0.0008639068156488499,0.02499257930289095,0.00013257549568576648,0.00020006061849228056,8.917770756951526e-05,0.0005388997611800639,8.746390524994442e-05,5.024795871533447e-05,5.850348100701178e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,75.52930996715713,85.80637766164325,3.87,12.565865848841925,-0.11446611088720537
230.3213103448,11.7422741451,0.97,0.01407,0.01261,0.00332,0.02541015538135031,0.0006883132329192693,0.9825804672037413,0.0056668819170555195,0.008265121885843095,0.0034875289933601296,0.784369934843045,0.13806152845410116,0.07672049719919148,0.0008480395036623459,0.024967522346326848,0.00014399635004014506,0.00021001803136507215,8.861865361824512e-05,0.000539892205656493,9.502957699201806e-05,5.2807733458349236e-05,5.837168124090818e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,75.52930996715713,85.80637766164325,3.87,12.533103412444744,-0.12092702962173085
230.3213103448,11.9282092556,0.97,0.01407,0.01261,0.00332,0.025406056078820724,0.0006994380893291335,0.9817681450019962,0.006124558842045187,0.008638507179996873,0.0034687889759617845,0.773316868063151,0.14686359247370084,0.07898627647946435,0.000833262983683804,0.02494285654832051,0.00015560088539903733,0.00021947039785229604,8.81282472488802e-05,0.00054088727264408,0.00010272199051181784,5.524601030401923e-05,5.828158692164929e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,75.52930996715713,85.80637766164325,3.87,12.500664353907935,-0.12721983042886542
230.3213103448,12.1141443661,0.97,0.01407,0.01261,0.00332,0.025402086892873967,0.000710571425342029,0.9809654701471553,0.006589201781491165,0.008993116122082154,0.003452211949271299,0.7626048872185367,0.15555786777058425,0.08101783201373469,0.000819412997144376,0.024918570111587,0.0001673794762081185,0.00022844391717083664,8.769338790800735e-05,0.0005418852416836728,0.00011053497582491092,5.7568956372120524e-05,5.822514613246632e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,75.52930996715713,85.80637766164325,3.87,12.468528520394901,-0.1333520545286344
230.3213103448,12.3000794766,0.97,0.01407,0.01261,0.00332,0.025398240009666246,0.0007217134358914874,0.9801722088425241,0.007060442717863993,0.009329940545119845,0.0034374078944921296,0.7522186683175359,0.1641407214176021,0.0828342479622753,0.000806362302586621,0.024894649010987136,0.00017932281872280997,0.00023696406924087016,8.730411071543262e-05,0.000542886319653168,0.00011846256402400508,5.978258970634115e-05,5.819625079731615e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,75.52930996715713,85.80637766164325,3.87,12.4366775100365,-0.13933103625347876
230.3213103448,12.4860145871,0.97,0.01407,0.01261,0.00332,0.02539450806813192,0.0007328643140041302,0.979388057482672,0.007537927460271864,0.009649940076980295,0.0034240749800758304,0.7421437382711077,0.17260904100944938,0.0844532103550369,0.000794010364406257,0.02487107792757576,0.000191421959706867,0.00024505548114186565,8.695269970742432e-05,0.000543890661640516,0.0001264990064303009,6.189274407229062e-05,5.819018610227609e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,75.52930996715713,85.80637766164325,3.87,12.40509436613704,-0.14516384428757512
230.3213103448,12.6719496977,0.97,0.01407,0.01261,0.00332,0.025390884122931372,0.0007440242499891519,0.9786126693022862,0.008021316505632136,0.009954038235936385,0.0034119759561451525,0.7323664317936716,0.18096021617674257,0.08589107568770425,0.0007822763418816799,0.024847840887486906,0.00020366831790786236,0.00025274183140388894,8.663308613270953e-05,0.0005448983851325178,0.0001346387891187757,6.390504316930563e-05,5.820325685527743e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,75.52930996715713,85.80637766164325,3.87,12.37376337196869,-0.15085724426891112
230.3213103448,12.8578848082,0.97,0.01407,0.01261,0.00332,0.025387361618691626,0.000755193430640968,0.9778456728713955,0.008510285615617102,0.010243119762117937,0.003400921750869519,0.7228738462737837,0.1891921156107789,0.08716294391013167,0.0007710942053057758,0.024824921704458953,0.00021605369840202104,0.0002600457855044546,8.634043032619834e-05,0.0005459095798881305,0.00014287664283832676,6.582488263625861e-05,5.823252782522398e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,75.52930996715713,85.80637766164325,3.87,12.342669906633581,-0.156417677197501
230.3213103448,13.0438199187,0.97,0.01407,0.01261,0.00332,0.02538393437028822,0.0007663720385283786,0.9770866850696783,0.009004526132447175,0.010518028968993221,0.0033907598288812437,0.7136537966664113,0.19730306048812632,0.08828273358554654,0.0007604092599158626,0.02480230428789119,0.0002285703003815843,0.0002669889570537142,8.60708249617312e-05,0.0005469243149547546,0.00015120754867417336,6.765741850481306e-05,5.827563946375753e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,75.52930996715713,85.80637766164325,3.87,12.311800338570453,-0.1618513141227833
230.3213103448,13.2297550292,0.97,0.01407,0.01261,0.00332,0.025380596546185095,0.0007775602514011295,0.9763353202304043,0.009503745066319305,0.010779568930519526,0.0033813657727569143,0.704694771563034,0.2052917953036728,0.08926325750954976,0.0007501756237434314,0.024779972856558318,0.0002412107192060474,0.000273591889967308,8.582108045342264e-05,0.0005479426437376142,0.00015962673996691303,6.940756095000927e-05,5.833067465929416e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,75.52930996715713,85.80637766164325,3.87,12.28114194259595,-0.1671637968113906
230.3213103448,13.4156901397,0.97,0.01407,0.01261,0.00332,0.02537734265318281,0.0007887582417328741,0.9755911965736546,0.010007664990005053,0.011028501344442417,0.0033726370918979514,0.6959858910853494,0.21315745707879352,0.09011629747025264,0.0007403543656044001,0.02475791208487826,0.00025396794360961955,0.0002798740575690025,8.558856712592831e-05,0.0005489646077233678,0.00016812970105771976,7.107997234411313e-05,5.839606076733841e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,75.52930996715713,85.80637766164325,3.87,12.250682831895205,-0.17236063137774416
230.3213103448,13.6016252503,0.97,0.01407,0.01261,0.00332,0.02537416752171158,0.0007999661763820075,0.9748539406917548,0.010516023774810885,0.011265546933585651,0.0033644885998486804,0.6875168669528806,0.22089954379144974,0.0908526771469746,0.000730912108695055,0.02473610720031327,0.00026683534892435316,0.0002858538751165065,8.537109735744926e-05,0.0005499902392544332,0.00017671216341137586,7.267906875133427e-05,5.847049648640934e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,75.52930996715713,85.80637766164325,3.87,12.220411899779831,-0.17744693588887372
230.3213103448,13.7875603608,0.97,0.01407,0.01261,0.00332,0.025371066291246906,0.0008111842163740687,0.9741231906154408,0.011028574202001082,0.01149138626768842,0.003356848914869678,0.6792779648446886,0.22851788277720206,0.09148233240986912,0.0007218199682402335,0.024714544044945295,0.0002798066871769049,0.00029154872277584724,8.516683634885884e-05,0.0005510195636127109,0.00018537009966808593,7.420902412797175e-05,5.855289653001089e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,75.52930996715713,85.80637766164325,3.87,12.190318767970274,-0.1824275160863973
230.3213103448,13.9734954713,0.97,0.01407,0.01261,0.00332,0.025368034395708863,0.0008224125167828967,0.9733985978403048,0.01154508347760865,0.011706660904632665,0.00334965777745382,0.6712599691111077,0.2360125996643968,0.09201437849185873,0.0007130527326365833,0.02469320911074763,0.0002928760747613063,0.00029697497648762164,8.49742337123022e-05,0.0005520526006122756,0.0001940997160824708,7.567377659570358e-05,5.864234924465744e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,75.52930996715713,85.80637766164325,3.87,12.160393739519668,-0.18730687958879422
230.3213103448,14.1594305818,0.97,0.01407,0.01261,0.00332,0.025365067548832273,0.0008336512266995812,0.9726798285852298,0.012065332677274014,0.01191197476712185,0.003342863970374228,0.6634541497764918,0.24338408831419717,0.09245717368470704,0.0007045882246041154,0.02467208955545095,0.00030603797835818873,0.00030214804460803127,8.479197041509994e-05,0.0005530893658201,0.00020289744378228968,7.707703625943227e-05,5.873808377593009e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,75.52930996715713,85.80637766164325,3.87,12.130627755188952,-0.1920892500518221
230.3213103448,14.3453656923,0.97,0.01407,0.01261,0.00332,0.025362161729576675,0.0008449004892732421,0.9719665644838619,0.012589116142739068,0.012107895684503992,0.003336423688895073,0.6558522317546901,0.25063298209731416,0.09281837935080327,0.0006964067971925045,0.02465117320418072,0.0003192871996445727,0.0003070824085552337,8.461891719614765e-05,0.0005541298715004855,0.00021175992920203246,7.842229412704308e-05,5.883944436811586e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,75.52930996715713,85.80637766164325,3.87,12.101012352592326,-0.19677858183138852
230.3213103448,14.5313008028,0.97,0.01407,0.01261,0.00332,0.025359313167679223,0.0008561604418098859,0.9712585028588177,0.013116240847862825,0.012294957042007662,0.0033302992513119453,0.6484463661764239,0.25776012673546705,0.09310501615605779,0.000688490932051145,0.024630448540768023,0.0003326188592436598,0.0003117916660114353,8.445410165610727e-05,0.0005551741273556221,0.00022068402398680965,7.9712831766887e-05,5.894587005670084e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,75.52930996715713,85.80637766164325,3.87,12.0715396277203,-0.2013785761081568
230.3213103448,14.7172359134,0.97,0.01407,0.01261,0.00332,0.025356518325419016,0.0008674312150252932,0.970555355973658,0.013646526292658239,0.012473659669904552,0.0033244580637791037,0.6412290987919856,0.26476656041255137,0.09332351587562734,0.0006808249198356403,0.024609904669579637,0.00034602839401810104,0.0003162885800049749,8.429668181630187e-05,0.0005562221362747059,0.00022966677919672714,8.095173076642767e-05,5.905687874325273e-07,13.004475293447964,0.02547813483046692,0.0005281895359048197,309.1473760575555,82.3795680252517,9.048573625153526,77.7695681812614,56.55314330349872,75.52930996715713,85.80637766164325,3.87,12.04220218754651,-0.2058910986963287
233.6903448276,10.5666859555,0.97,0.01407,0.01261,0.00332,0.02520377961588215,0.0006147689010795398,0.9904412675127787,0.0006447409173858162,0.0014701359229405974,0.007443855646894749,0.9646402974989375,0.017590104349572075,0.015530873537709253,0.002238724613781166,0.02496286342886705,1.624990799113379e-05,3.705298180718632e-05,0.0001876132972167751,0.0005930308556304621,1.0813849120860857e-05,9.547898057582821e-06,1.3762982706339647e-06,12.27401778879101,0.0251946580237966,0.0005963220399663335,309.1473760575555,82.3795680252517,10.248302167687193,77.71166169218152,56.55314330349872,75.52930996715713,85.76730925171616,3.87,12.288947048371734,-0.024635583310256948
233.6903448276,10.7541335267,0.97,0.01407,0.01261,0.00332,0.02519173756602519,0.0006259829319711733,0.9916256832252537,0.0009501423929660101,0.0020944195907025105,0.00532975479107787,0.951296313248569,0.025417142393114683,0.021704747201110892,0.0015817971572055372,0.02498077397554102,2.3935737813954904e-05,5.2762068682119536e-05,0.0001342657839880991,0.0005954952553407069,1.5910697317570733e-05,1.3586801290644514e-05,9.90178022251189e-07,12.27401778879101,0.0251946580237966,0.0005963220399663335,309.1473760575555,82.3795680252517,10.248302167687193,77.71166169218152,56.55314330349872,75.52930996715713,85.76730925171616,3.87,12.231491055853486,-0.02928496366399358
233.6903448276,10.9415810979,0.97,0.01407,0.01261,0.00332,0.025183643358801397,0.0006371313732824607,0.9913816749409659,0.0012854025891825302,0.002732508824131803,0.004600413645719693,0.937057698756504,0.03376696295293794,0.027828044926031578,0.0013472933645264967,0.02496660253416446,3.237112037845275e-05,6.881452770171309e-05,0.00011585517655676807,0.0005970288584536338,2.1513991477783326e-05,1.7730120479488512e-05,8.584028715551138e-07,12.27401778879101,0.0251946580237966,0.0005963220399663335,309.1473760575555,82.3795680252517,10.248302167687193,77.71166169218152,56.55314330349872,75.52930996715713,85.76730925171616,3.87,12.188704929869234,-0.035726084376040745
233.6903448276,11.1290286691,0.97,0.01407,0.01261,0.00332,0.02517675268889273,0.0006482672262073209,0.9907662194166241,0.001636513331863826,0.003353435965693263,0.004243831285818697,0.9229449315483771,0.04224357143944686,0.03358484599977046,0.0012266510124057802,0.02494427607876158,4.120209142841138e-05,8.442862796629745e-05,0.00010684589073644298,0.000598314950716972,2.738512288214102e-05,2.1771954958871236e-05,7.951976493366972e-07,12.27401778879101,0.0251946580237966,0.0005963220399663335,309.1473760575555,82.3795680252517,10.248302167687193,77.71166169218152,56.55314330349872,75.52930996715713,85.76730925171616,3.87,12.150165808042955,-0.04248578233384137
233.6903448276,11.3164762403,0.97,0.01407,0.01261,0.00332,0.02517044678283828,0.0006594023483607376,0.9900153900251888,0.002000139747894193,0.003950808904245146,0.004033661322671926,0.9091665374164362,0.050754340955199484,0.03892817700602437,0.0011509446223399375,0.0249191296888199,5.034441108261035e-05,9.944362527346606e-05,0.00010152905766230677,0.0005995065498233985,3.34675316153601e-05,2.566933133517494e-05,7.58935586804117e-07,12.27401778879101,0.0251946580237966,0.0005963220399663335,309.1473760575555,82.3795680252517,10.248302167687193,77.71166169218152,56.55314330349872,75.52930996715713,85.76730925171616,3.87,12.113535584404998,-0.0492393435301004
233.6903448276,11.5039238115,0.97,0.01407,0.01261,0.00332,0.0251645176848176,0.0006705406569498557,0.9892068450724693,0.002374988092696218,0.004523029639503354,0.0038951371953311453,0.8957759987330414,0.05926485502952582,0.04386173843067762,0.0010974078067551279,0.024892913146768777,5.9765429859885196e-05,0.00011381985935223633,9.801924883670143e-05,0.0006006542266703667,3.97394948255362e-05,2.9411078902269304e-05,7.358565516834838e-07,12.27401778879101,0.0251946580237966,0.0005963220399663335,309.1473760575555,82.3795680252517,10.248302167687193,77.71166169218152,56.55314330349872,75.52930996715713,85.76730925171616,3.87,12.078034600699434,-0.05588556071771755
233.6903448276,11.6913713827,0.97,0.01407,0.01261,0.00332,0.025158874673463966,0.0006816838209511115,0.9883729150623166,0.002760331027450618,0.00506992045412146,0.003796833456111413,0.8827835096410318,0.06775716023352185,0.04840286535579585,0.001056464769650389,0.02486635030069907,6.944682237690412e-05,0.00012755349330967333,9.552405707832208e-05,0.000601779235924731,4.618895988478389e-05,3.2995450200721095e-05,7.201749408755131e-07,12.27401778879101,0.0251946580237966,0.0005963220399663335,309.1473760575555,82.3795680252517,10.248302167687193,77.71166169218152,56.55314330349872,75.52930996715713,85.76730925171616,3.87,12.04332808388066,-0.062385934015654954
233.6903448276,11.8788189539,0.97,0.01407,0.01261,0.00332,0.025153470065100436,0.0006928327001690977,0.9875291838703577,0.0031556375928460455,0.005591861728533512,0.003723316808262674,0.8701841169022325,0.07621931226555236,0.05257316511079932,0.0010234057214159268,0.024839785764896108,7.93752357279586e-05,0.00014065472659684848,9.365433787952047e-05,0.0006028920113576356,5.2807231921974265e-05,3.642440794015089e-05,7.090489493371e-07,12.27401778879101,0.0251946580237966,0.0005963220399663335,309.1473760575555,82.3795680252517,10.248302167687193,77.71166169218152,56.55314330349872,75.52930996715713,85.76730925171616,3.87,12.009244980575884,-0.06872591046278131
233.6903448276,12.0662665251,0.97,0.01407,0.01261,0.00332,0.0251482748249374,0.000703987816609819,0.9866839042795108,0.003560454733645264,0.0060894996449120204,0.0036661413419317545,0.857966916167428,0.08464201636631795,0.05639542040720097,0.0009956470590530145,0.024813397990163365,8.95392941434604e-05,0.00015314041061660622,9.219713001396456e-05,0.0006039982560361673,5.958694829517674e-05,3.970168887925824e-05,7.009233992167193e-07,12.27401778879101,0.0251946580237966,0.0005963220399663335,309.1473760575555,82.3795680252517,10.248302167687193,77.71166169218152,56.55314330349872,75.52930996715713,85.76730925171616,3.87,11.975685502038468,-0.07490105005979508
233.6903448276,12.2537140963,0.97,0.01407,0.01261,0.00332,0.025143269011144442,0.0007151495378021213,0.9858417110463082,0.003974363413628335,0.006563623406186068,0.003620302133877452,0.8461186228828392,0.09301736619915674,0.05989235837789747,0.0009716525401067416,0.024787283343244256,9.992848845690757e-05,0.00016503094898958048,9.102623045370104e-05,0.0006051013420804299,6.65213264448976e-05,4.283199241183238e-05,6.948768649615934e-07,12.27401778879101,0.0251946580237966,0.0005963220399663335,309.1473760575555,82.3795680252517,10.248302167687193,77.71166169218152,56.55314330349872,75.52930996715713,85.76730925171616,3.87,11.942584817895954,-0.08091192491786359
233.6903448276,12.4411616674,0.97,0.01407,0.01261,0.00332,0.025138437546548105,0.000726318157969648,0.9850052892191536,0.004396960714831894,0.007015103206962185,0.003582646859052368,0.8346251399108253,0.10133831724077826,0.06308609276361495,0.0009504500847814283,0.024761493946055247,0.00011053272232442708,0.00017634873385080822,9.006214431762468e-05,0.0006062033942151904,7.360385991006589e-05,4.5820574689571144e-05,6.903291548205428e-07,12.27401778879101,0.0251946580237966,0.0005963220399663335,309.1473760575555,82.3795680252517,10.248302167687193,77.71166169218152,56.55314330349872,75.52930996715713,85.76730925171616,3.87,11.909896900101506,-0.08676414465037219
233.6903448276,12.6286092386,0.97,0.01407,0.01261,0.00332,0.02513376813086016,0.0007374939308449196,0.9841761955688801,0.004827855468542846,0.0074448572127750745,0.0035510917498018297,0.8234722540906761,0.10959849345105138,0.06599785898053549,0.0009313934777369758,0.024736056299340316,0.00012134219991566112,0.00018711731495325056,8.925231665092967e-05,0.0006073057896110592,8.082822374989706e-05,4.86730204469038e-05,6.868970370595624e-07,12.27401778879101,0.0251946580237966,0.0005963220399663335,309.1473760575555,82.3795680252517,10.248302167687193,77.71166169218152,56.55314330349872,75.52930996715713,85.76730925171616,3.87,11.87758653426383,-0.0924579187080159
233.6903448276,12.8160568098,0.97,0.01407,0.01261,0.00332,0.025129250222557076,0.0007486770946424799,0.9833553073704722,0.005266663054737518,0.007853824981103484,0.0035242045936867638,0.8126460515052583,0.11779204771036346,0.06864786556122947,0.0009140352231488551,0.024710981576592118,0.0001323472937403959,0.00019736073315431904,8.856061907023978e-05,0.0006084094848136398,8.81882080517833e-05,5.139508454178883e-05,6.843172352679756e-07,12.27401778879101,0.0251946580237966,0.0005963220399663335,309.1473760575555,82.3795680252517,10.248302167687193,77.71166169218152,56.55314330349872,75.52930996715713,85.76730925171616,3.87,11.845625269246922,-0.09800051738419491
233.6903448276,13.003504381,0.97,0.01407,0.01261,0.00332,0.025124874428586064,0.000759867876917718,0.9825430704982703,0.005713007429079629,0.008242953565874227,0.0035009685067758996,0.8021330636930725,0.1259136462438459,0.07105523521635973,0.0008980548467220146,0.024686271266946426,0.00014353859426520496,0.00020710317326325567,8.796139411117893e-05,0.0006095151481139597,9.56777350462798e-05,5.3992590727744336e-05,6.824030297343239e-07,12.27401778879101,0.0251946580237966,0.0005963220399663335,309.1473760575555,82.3795680252517,10.248302167687193,77.71166169218152,56.55314330349872,75.52930996715713,85.76730925171616,3.87,11.813989037193668,-0.10339762026191757
233.6903448276,13.1909519522,0.97,0.01407,0.01261,0.00332,0.025120632182874403,0.0007710664998302861,0.9817396518881442,0.00616652151440338,0.00861318501746802,0.003480641579984287,0.7919203617810159,0.13395844326874223,0.07323797882757471,0.0008832161226673402,0.02466192069442523,0.00015490691881110894,0.0002163686527468588,8.74359168912041e-05,0.0006106232615028218,0.00010329086797394303,5.6471351989222635e-05,6.810183642987827e-07,12.27401778879101,0.0251946580237966,0.0005963220399663335,309.1473760575555,82.3795680252517,10.248302167687193,77.71166169218152,56.55314330349872,75.52930996715713,85.76730925171616,3.87,11.782656825319396,-0.10865504645217428
233.6903448276,13.3783995234,0.97,0.01407,0.01261,0.00332,0.025116515554306714,0.0007822731819341111,0.9809450345326876,0.006626848339753489,0.008965447322289644,0.0034626698052693705,0.7819955918475922,0.14192207013226793,0.07521299746948017,0.000869340550659635,0.024637921217760185,0.00016644333940145012,0.00022518079712160533,8.697020002347634e-05,0.0006117341798930644,0.00011102182938904531,5.88371108532525e-05,6.80061798748865e-07,12.27401778879101,0.0251946580237966,0.0005963220399663335,309.1473760575555,82.3795680252517,10.248302167687193,77.71166169218152,56.55314330349872,75.52930996715713,85.76730925171616,3.87,11.75160986287848,-0.11377860729747091
233.6903448276,13.5658470946,0.97,0.01407,0.01261,0.00332,0.02511251713123238,0.0007934881386718971,0.9801590792254493,0.007093642168453307,0.009300647490975556,0.003446631115121832,0.7723469821035415,0.14980062565321345,0.07699610194645565,0.0008562902967894827,0.024614261668382053,0.00017813921047811607,0.0002335626694486771,8.655358292353557e-05,0.0006128481692381961,0.00011886501962145398,6.109549361848472e-05,6.794561937622929e-07,12.27401778879101,0.0251946580237966,0.0005963220399663335,309.1473760575555,82.3795680252517,10.248302167687193,77.71166169218152,56.55314330349872,75.52930996715713,85.76730925171616,3.87,11.720831112124843,-0.1187740123291352
