T_K,P_bubble_bar,P_dew_bar
200,5.9355921350725,2.442677754312335
205,6.739062301583588,3.136546153295524
210,7.6799363721282035,3.9737154402288066
215,8.776170208277405,4.972698742961872
220,10.046518311235607,6.152901478048539
225,11.510478623867705,7.534585046809285
230,13.188249816786945,9.138846951492107
235,15.100702330540791,10.987620381508046
240,17.26936409735076,13.10369672870864
245,19.7164215600989,15.510775376368137
250,22.46473626330584,18.23354666783453
255,25.537876734725014,21.297816553290243
260,28.960164242850393,24.730685697110886
265,32.75672851982907,28.560803084965436
270,36.95356389423855,32.81872702920334
275,41.577563138298096,37.53745073916503
280,46.65647424691409,42.75319935175456
285,52.2186408770641,48.50671876362039
290,58.29213795060947,54.84557538776048
295,64.90203915851824,61.82894983905572
