T,P,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_methane,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_methane,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_hydrogen,rhoL3_argon,rhoL4_nitrogen,rhoL5_methane,rhoL6_oxygen,rhoL7_carbon monoxide,rhoL8_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_hydrogen,rhoV3_argon,rhoV4_nitrogen,rhoV5_methane,rhoV6_oxygen,rhoV7_carbon monoxide,rhoV8_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,gamma_wsd,gamma_cDFT_minus_wsd_corrected,gamma_cDFT_minus_wsd_uncorrected
200.0,4.7668930206,0.99,0.000928,0.003717,0.004837,0.000147,3.3e-05,0.000337,1e-06,0.027765943089780788,0.00029803838532921215,0.9954095265354984,0.00014076205973988728,0.002286748904054453,0.0018706017668248822,0.00012477498814821513,2.1306978159029993e-05,0.00014526867340821848,1.0100941669477643e-06,0.5182555966750119,0.06958005114824074,0.12844380287898471,0.26352540005691427,0.00208515944632299,0.0010527043262911478,0.017057165742456352,1.1972577773902297e-07,0.02763848426481029,3.908391339938034e-06,6.349373993059453e-05,5.193902220130307e-05,3.464495219951414e-06,5.91608342978829e-07,4.033521718580546e-06,2.804621715479116e-08,0.00015446006122084795,2.0737526095345664e-05,3.828118361559621e-05,7.85406847261974e-05,6.214575545360579e-07,3.1374629763688977e-07,5.083690136174444e-06,3.568287747962254e-11,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.618767450397506,-0.2981762704081703,-0.38863102377011316
200.0,4.9994255804,0.99,0.000928,0.003717,0.004837,0.000147,3.3e-05,0.000337,1e-06,0.027765192125007016,0.0003126247570650282,0.9950365044732393,0.00016166419826789375,0.0024288018416100073,0.0020627595323466363,0.00012773290193141977,2.2520374814050434e-05,0.0001590076577711811,1.0090200193901356e-06,0.4955666370833676,0.07615914286645588,0.13017934128054134,0.27718403180537776,0.0020384499415832913,0.001061784219358038,0.017810498298116085,1.1450520011760445e-07,0.027627379718094893,4.488637524643297e-06,6.743614976587271e-05,5.727291472329398e-05,3.54652856281055e-06,6.252825334392795e-07,4.414878167364208e-06,2.8015634696345422e-08,0.0001549263995277208,2.3809233536906544e-05,4.069728494271463e-05,8.665459060546127e-05,6.372699177766973e-07,3.319400336322873e-07,5.568002703655639e-06,3.579716036944853e-11,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.59490592730789,-0.3262573107533804,-0.42398172309613713
200.0,5.2319581403,0.99,0.000928,0.003717,0.004837,0.000147,3.3e-05,0.000337,1e-06,0.027764476963259604,0.000327217717029658,0.9946747420777992,0.00018421432826923976,0.002559958602324212,0.0022537084381755923,0.00013027729402948716,2.3630186996618615e-05,0.00017246099330939566,1.0080790961311536e-06,0.4748866802057821,0.08288629849097645,0.13121225547657436,0.289491825926609,0.0019896874563459593,0.0010654666905034777,0.01846767599484334,1.0975836531832602e-07,0.027616623962355244,5.11461447353365e-06,7.107591164112883e-05,6.257303601363001e-05,3.617080928917494e-06,6.560797825051341e-07,4.788289275799584e-06,2.7988788841676978e-08,0.0001553913353447293,2.7121865365256104e-05,4.2934974683356905e-05,9.472685437845216e-05,6.510609870680722e-07,3.4863957803769316e-07,6.042950777876056e-06,3.591488172436983e-11,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.57178445299998,-0.35396258875930187,-0.45872544267096416
200.0,5.4644907002,0.99,0.000928,0.003717,0.004837,0.000147,3.3e-05,0.000337,1e-06,0.02776380110131448,0.0003418159959056427,0.9943239800118711,0.00020851999965542503,0.002681000507113622,0.0024427751768053424,0.00013248109996909208,2.4645562409014534e-05,0.00018559039901944988,1.0072431571542284e-06,0.45595982903717497,0.08978854545430263,0.13166979922190347,0.30053962359956754,0.0019401803184592844,0.0010648283773605335,0.019037088569114385,1.0542211704602748e-07,0.027606213211316982,5.7893077960793845e-06,7.443476483202586e-05,6.782072414405184e-05,3.6781789092252322e-06,6.842544927539124e-07,5.152694924689596e-06,2.796489867589004e-08,0.00015585436305530856,3.0691161085381526e-05,4.500684355173095e-05,0.00010272925074979317,6.631846677906874e-07,3.639753722760803e-07,6.50718138839576e-06,3.6034965928569117e-11,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.549391546760962,-0.38125259869987715,-0.4928288414840303
200.0,5.69702326,0.99,0.000928,0.003717,0.004837,0.000147,3.3e-05,0.000337,1e-06,0.027763168114077984,0.00035641828281781263,0.9939840102371684,0.00023469031932438387,0.0027926543315912474,0.0026293017565773283,0.0001344012088820374,2.5574734943845063e-05,0.0001983609195441532,1.0064919686237789e-06,0.43857172005216927,0.0968892405408527,0.1316560141251597,0.3104053024247609,0.0018908031787131926,0.001060733588602022,0.019526084645438237,1.0144430396091874e-07,0.02759614517891992,6.515746790149515e-06,7.753293169247588e-05,7.299774669049691e-05,3.7314033569273154e-06,7.100356657189553e-07,5.507127556567422e-06,2.7943405730371276e-08,0.0001563149793534486,3.453309673709271e-05,4.692461047712711e-05,0.00011063412486777709,6.739168221034178e-07,3.780648441767088e-07,6.959453559482354e-06,3.6156604619398884e-11,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.527718951707403,-0.40808912127915775,-0.5262588128094698
200.0,5.9295558199,0.99,0.000928,0.003717,0.004837,0.000147,3.3e-05,0.000337,1e-06,0.027762581578051518,0.00037102323313195705,0.9936546662357834,0.0002628340536132482,0.002895594268066226,0.002812650874286562,0.0001360826236599004,2.6425117715744333e-05,0.0002107410162165997,1.0058106583645019e-06,0.42254143224479657,0.10420805100998116,0.131256340152397,0.31915688077773735,0.0018421366669108621,0.0010538793480653016,0.019941182018716887,9.778139493266093e-08,0.02758641873178249,7.296951854927769e-06,8.038917208412697e-05,7.808644934795859e-05,3.7780049407132684e-06,7.336294862929664e-07,5.850714654554827e-06,2.792390045491819e-08,0.00015677268832367219,3.866360800410311e-05,4.869915169241025e-05,0.00011841461778246667,6.83475502028195e-07,3.910137230501873e-07,7.398641825057186e-06,3.627916928806862e-11,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.506760927368482,-0.43443561328391667,-0.5589830718416735
200.0,6.1620883798,0.99,0.000928,0.003717,0.004837,0.000147,3.3e-05,0.000337,1e-06,0.02776204499331964,0.00038562948044217163,0.9933358126458077,0.00029305734991175473,0.00299044504008466,0.0029922122821088378,0.00013756140248620067,2.7203393189334783e-05,0.00022270269836087146,1.005188050543023e-06,0.4077152179031808,0.11176079605503153,0.13054123788018787,0.32685502930302707,0.0017945600641208442,0.001044830187133241,0.020288234210600515,9.439671806868937e-08,0.027577033524148645,8.135871333873152e-06,8.30208697528799e-05,8.30699320054692e-05,3.818985845166055e-06,7.552218256932774e-07,6.182682332028206e-06,2.7906075885922664e-08,0.00015722700764837043,4.3098257716505315e-05,5.0340549740014784e-05,0.00012604493513003711,6.920352651491913e-07,4.029173222144887e-07,7.823741217722968e-06,3.6402157344274836e-11,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.48651350837415,-0.4602576806190477,-0.590970835470614
200.0,6.3946209396,0.99,0.000928,0.003717,0.004837,0.000147,3.3e-05,0.000337,1e-06,0.02776156170234748,0.00040023565258476415,0.9930273343424145,0.00032546112683773723,0.0030777857413414166,0.003167410103739763,0.0001388667788612967,2.7915598526985186e-05,0.00023422169269928978,1.0046155791544407e-06,0.39396159461535757,0.11955920109009044,0.12956905475723465,0.33355513511672424,0.0017483137664494758,0.0010340452112448863,0.0205725641837671,9.125913164078051e-08,0.02756798961446458,9.035309154421382e-06,8.544413876485501e-05,8.793225103161026e-05,3.855158649764131e-06,7.749806109648596e-07,6.502359973899603e-06,2.7889697387835554e-08,0.00015767747591421193,4.785185487080539e-05,5.185815518555285e-05,0.0001335006571764413,6.997375012378329e-07,4.138617599247474e-07,8.233873651431971e-06,3.6525158106566685e-11,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.4669737284734,-0.4855236296344181,-0.6221935886115944
200.0,6.6271534995,0.99,0.000928,0.003717,0.004837,0.000147,3.3e-05,0.000337,1e-06,0.027761134806076674,0.0004148403912994485,0.9927291251877474,0.0003601382255920791,0.003158154041750596,0.003337710898365972,0.00014002271543238468,2.856720479825845e-05,0.00024527763975650544,1.0040865569164805e-06,0.38116746614856634,0.12761061776423854,0.12838830578002763,0.33930900840103406,0.00170354195042998,0.0010218992805597507,0.02079907233314056,8.834200301283732e-08,0.027559287070255623,9.99784582948296e-06,8.767394009139419e-05,9.265864219324904e-05,3.887189479031344e-06,7.930580234372532e-07,6.809185622196659e-06,2.7874582263527794e-08,0.00015812366080769055,5.293803860728107e-05,5.326065500805991e-05,0.00014075908181651283,7.066980093113986e-07,4.239250974160319e-07,8.628295305345562e-06,3.664783109802249e-11,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.448138823808343,-0.5102050685898725,-0.6526259047619618
200.0,6.8596860593,0.99,0.000928,0.003717,0.004837,0.000147,3.3e-05,0.000337,1e-06,0.027760767079697664,0.00042944237472460615,0.9924410768325336,0.000397170459577127,0.0032320504609281617,0.0035026321051386256,0.00014104905955071654,2.9163189046475477e-05,0.0002558542975553241,1.00359566994037e-06,0.3692350293152959,0.13591776341402817,0.12703949538128503,0.3441662812813667,0.0016603220406305897,0.001008699661454466,0.020972323283526776,8.562241246252778e-08,0.027550925574272297,1.1025756619257099e-05,8.972420003565617e-05,9.723575403662448e-05,3.915630088997847e-06,8.095924984203959e-07,7.102711560773012e-06,2.7860585635407745e-08,0.00015856516782067023,5.8368847087777446e-05,5.455614258035468e-05,0.0001477995851336069,7.130126399360044e-07,4.331783779989121e-07,9.006404314369888e-06,3.676989213755764e-11,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.430005441586136,-0.5342775230733174,-0.6822462774249196
200.0,7.0922186192,0.99,0.000928,0.003717,0.004837,0.000147,3.3e-05,0.000337,1e-06,0.027760460891992158,0.00044404034159860046,0.9921630680707307,0.0004366257385855148,0.003299942461386831,0.003661750352715685,0.00014196241332167277,2.970809848993003e-05,0.00026593972614919923,1.0031386204006217e-06,0.3580792870764863,0.14447853259160937,0.12555657624667962,0.348175522270412,0.0016186852457200209,0.0009946991611431942,0.02109661432742507,8.308052437421044e-08,0.027542904049656473,1.2120931740440376e-05,9.160792364515346e-05,0.00010165187746280225,3.940942023149123e-06,8.247105063051538e-07,7.382609367391949e-06,2.7847590440878426e-08,0.0001590016489528263,6.415429696564275e-05,5.5752185006526345e-05,0.00015460397784522486,7.187615494501325e-07,4.4168655530186526e-07,9.367747832523756e-06,3.6891104423315254e-11,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.412568889442117,-0.5577210347904789,-0.7110379224659411
200.0,7.3247511791,0.99,0.000928,0.003717,0.004837,0.000147,3.3e-05,0.000337,1e-06,0.027760218133143822,0.0004586331156867389,0.9918949553146924,0.0004785554693572356,0.0033622681648932604,0.0038147090146067692,0.0001427767953652067,3.0206106398307735e-05,0.0002755264228176138,1.0027118691684388e-06,0.34762603335622816,0.15328592828296866,0.12396811845411787,0.3513850743844374,0.0015786309689027357,0.0009801065103142066,0.021176027343945966,8.069908496407904e-08,0.027535220324700804,1.3284804218165885e-05,9.333729767956209e-05,0.00010589715435995404,3.963514983689376e-06,8.38528102569974e-07,7.648673598861775e-06,2.7835500212808228e-08,0.00015943281077198914,7.030200287935193e-05,5.685588441243479e-05,0.00016115683147075103,7.240124397874371e-07,4.495093025302615e-07,9.712027398621516e-06,3.7011272770144436e-11,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.395822466103674,-0.5805206773984004,-0.738989474556714
200.0,7.5572837389,0.99,0.000928,0.003717,0.004837,0.000147,3.3e-05,0.000337,1e-06,0.027760040156242897,0.00047321962878037736,0.9916365647574051,0.0005229924379968523,0.003419439549310396,0.003961224357106246,0.00014350414819120228,3.066105946690231e-05,0.0002846113780754581,1.0023124479521091e-06,0.33781020790686545,0.16232815020109242,0.12229824623073987,0.35384362004037323,0.0015401369681841365,0.0009650945798796144,0.021214465609848545,7.846301694555635e-08,0.027527870858064327,1.4518291080203995e-05,9.492377920070171e-05,0.00010996374722115683,3.983680916375207e-06,8.511522420341596e-07,7.900823284298345e-06,2.7824233804252668e-08,0.00015985842118390896,7.681686697876629e-05,5.787393068180191e-05,0.0001674457465218103,7.28823044355033e-07,4.5670169882858534e-07,1.003910154066661e-05,3.7130239751964635e-11,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.37975691422236,-0.6026669525129904,-0.7660955304324482
200.0,7.7898162988,0.99,0.000928,0.003717,0.004837,0.000147,3.3e-05,0.000337,1e-06,0.027759927737248363,0.00048779894058097835,0.9913876867083329,0.0005699493568175066,0.003471845041642138,0.00410108968138074,0.00014415472958856574,3.1076516831800256e-05,0.000293196027585394,1.0019378211146226e-06,0.32857454367138345,0.17158886216266425,0.12056738793654792,0.35560047952809565,0.0015031665388596984,0.0009498068877704302,0.021215676915589277,7.635908932041228e-08,0.027520850542621142,1.5821752959145165e-05,9.637816747090978e-05,0.00011384595319910425,4.001724876361163e-06,8.626818615761576e-07,8.139100538618815e-06,2.7813721511358e-08,0.00016027831430477925,8.370086517844314e-05,5.881264410406391e-05,0.00017346153718389293,7.332430451725369e-07,4.6331479361093205e-07,1.0348984723132767e-05,3.724788287422541e-11,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.36436003070633,-0.6241560217386741,-0.7923569860043713
200.0,8.0223488586,0.99,0.000928,0.003717,0.004837,0.000147,3.3e-05,0.000337,1e-06,0.027759881056925253,0.000502370253980626,0.9911480724344248,0.0006194182084342115,0.0035198514836594767,0.004234177006290492,0.00014473741597295777,3.145578121370041e-05,0.00030128608422033833,1.0015857838669828e-06,0.31986844702699263,0.18104764140986582,0.11879287627759087,0.35670565987661335,0.0014676735936771876,0.0009343627558363632,0.021183264683777868,7.437564599916988e-08,0.027514152600580367,1.7194975790627443e-05,9.771065852442895e-05,0.00011754025006859191,4.017893451896021e-06,8.732087450449872e-07,8.363665862063356e-06,2.7803902228454686e-08,0.0001606923929733387,9.095294959766758e-05,5.96780074266624e-05,0.000179198312948541,7.373155560162668e-07,4.6939605495955136e-07,1.0641842059328312e-05,3.73641121705761e-11,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.349616458768086,-0.6449897463804426,-0.8177811331687579
200.0,8.2548814185,0.99,0.000928,0.003717,0.004837,0.000147,3.3e-05,0.000337,1e-06,0.02775989970641771,0.0005169329246714646,0.9909174336267644,0.0006713704491417993,0.003563805504693226,0.004360436056887785,0.00014525993848121045,3.1801923012011816e-05,0.00030889124663198024,1.001254387591232e-06,0.31164706473322684,0.1906805924734396,0.11698942922691502,0.35720968421544236,0.0014336062507198338,0.0009188614048665942,0.02112068919300877,7.25023809346646e-08,0.027507768574819808,1.863717633402896e-05,9.89308833834633e-05,0.00012104526761545241,4.032401323598809e-06,8.828181932846654e-07,8.574790026694108e-06,2.7794721380143287e-08,0.0001611006286378242,9.85690763453828e-05,6.0475687805914504e-05,0.00018465344678245894,7.410782720118966e-07,4.749897133854193e-07,1.091797963561902e-05,3.747886782220081e-11,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,19.335507670641118,-0.6651755058946094,-0.8423814855552614
