temperature,pressure,z_carbon dioxide,z_hydrogen,z_nitrogen,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_nitrogen,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_nitrogen,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_nitrogen,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,2.4142162048506464,0.9900009900009901,0.003787003787003787,0.00379000379000379,0.002422002422002422,308.82,84.0,0.6476264490641798,0.02874066910536484,14.483262230350897,2.390313074109551,1221.3870272797494,6.592046804865794,0.9953290321088482,6.261291212480703e-06,2.210120831943412e-05,0.004642605391619878,0.9866765606955441,0.006145996245193172,0.006140984789974105,0.00103645826928854,19.957639251113946,0.6044242098418515,1.0000000005037373,2.0356561683772703,6.170056872285168,1.000000000023357,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.825395977374672,0.9900009900009901,0.003787003787003787,0.00379000379000379,0.002422002422002422,308.82,84.0,0.6476264490641798,0.03363566639731753,14.483262230350897,2.390313074109551,1221.599575499701,6.989067932280145,0.9970839648619831,9.115319329658444e-05,0.000304526648822215,0.00252035529589797,0.850502866956676,0.0765762245582987,0.07243595110041252,0.00048495738461272014,19.869554683210282,0.6069386750318791,1.0000000005181935,2.027308182874851,6.131401914776417,1.000000000028395,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.2365757498986976,0.9900009900009901,0.003787003787003787,0.00379000379000379,0.002422002422002422,308.82,84.0,0.6476264490641798,0.03853066368927021,14.483262230350897,2.390313074109551,1221.3821765108307,7.36031824458699,0.9967677170661282,0.0001814426291497701,0.0005731023243595567,0.002477737980362418,0.7468535788238452,0.13334489092119714,0.11938226218226353,0.0004192680726942454,19.80578439362343,0.6093243092855893,1.0000000005436587,2.020253476879665,6.097700995549008,1.000000000032299,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.647755522422723,0.9900009900009901,0.003787003787003787,0.00379000379000379,0.002422002422002422,308.82,84.0,0.6476264490641798,0.04342566098122289,14.483262230350897,2.390313074109551,1221.1665003852954,7.714237515272598,0.9964356572955844,0.00027626306103651537,0.0008253376809001608,0.0024627419624788263,0.6662564900698613,0.18042131115374518,0.15294990639457265,0.0003722923818209627,19.74477029095661,0.6116325214418118,1.00000000055801,2.013726048645128,6.065908261396921,1.0000000000355334,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.058935294946749,0.9900009900009901,0.003787003787003787,0.00379000379000379,0.002422002422002422,308.82,84.0,0.6476264490641798,0.04832065827317558,14.483262230350897,2.390313074109551,1220.9566463680437,8.051269881199614,0.9961080243837255,0.0003754945268123477,0.0010616566837082279,0.002454824405753884,0.6018057143939269,0.2206405032924138,0.177218118076421,0.0003356642372381714,19.686208128077464,0.613857472359981,1.0000000005694674,2.0075893032015233,6.036001629427717,1.0000000000392066,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.470115067470775,0.9900009900009901,0.003787003787003787,0.00379000379000379,0.002422002422002422,308.82,84.0,0.6476264490641798,0.05321565556512827,14.483262230350897,2.390313074109551,1220.7532354354964,8.371931463985714,0.9957886217618767,0.00047898578086746555,0.00128261458797121,0.002449777869284726,0.5490946329738495,0.25579442725900464,0.19480489284853306,0.00030604691861286696,19.629954702432094,0.6160159662784359,1.0000000005820833,2.001765167402283,6.007435543521339,1.0000000000435914,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.8812948399947995,0.9900009900009901,0.003787003787003787,0.00379000379000379,0.002422002422002422,308.82,84.0,0.6476264490641798,0.05811065285708095,14.483262230350897,2.390313074109551,1220.556264235615,8.676846968878444,0.9954783960393389,0.0005865568980024139,0.0014888618053678596,0.0024461852572907807,0.5051839220327804,0.28706548744335375,0.20746906321318004,0.0002815273106859679,19.575886238947803,0.6180860140415931,1.0000000005974259,1.9962182908609167,5.980038210350958,1.0000000000492673,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.292474612518825,0.9900009900009901,0.003787003787003787,0.00379000379000379,0.002422002422002422,308.82,84.0,0.6476264490641798,0.06300565014903363,14.483262230350897,2.390313074109551,1220.3655304540246,8.966732539793776,0.9951774387609703,0.0006980060449083748,0.001681120141760735,0.0024434350523605494,0.4680388886668049,0.31526304213704787,0.21643720490137505,0.0002608642947722844,19.52388014637981,0.6201124519327031,1.0000000006156344,1.9910090230020199,5.953700373240968,1.0000000000561593,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.703654385042851,0.9900009900009901,0.003787003787003787,0.00379000379000379,0.002422002422002422,308.82,84.0,0.6476264490641798,0.06790064744098633,14.483262230350897,2.390313074109551,1220.180747344865,9.2423710557863,0.9948855037744707,0.0008131164052041916,0.0018601601767555696,0.002441219643569423,0.4362067625336593,0.34095908304698636,0.22259095358647762,0.0002432008328767681,19.47381255054092,0.6220447641525467,1.0000000006368615,1.9859957924565563,5.928331888885303,1.0000000000641496,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.114834157566877,0.9900009900009901,0.003787003787003787,0.00379000379000379,0.002422002422002422,308.82,84.0,0.6476264490641798,0.07279564473293901,14.483262230350897,2.390313074109551,1220.001588091699,9.504587284987597,0.9946021903180907,0.0009316626008032615,0.002026780045018339,0.0024393670360878263,0.40862275723022895,0.36456964709449907,0.22657967478721153,0.00022792088806041088,19.425559224312792,0.6239478023697821,1.0000000006593552,1.9811587971131304,5.903854267488112,1.0000000000732245,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
