temperature,pressure,z_carbon dioxide,z_oxygen,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_oxygen,x_hydrogen sulfide,y_carbon dioxide,y_oxygen,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_oxygen,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,4.035198478497771,0.97,0.012892,0.017108,309.49,84.24,0.6462244337458399,0.04790121650638379,5.4969374205458905,2.2809799798163337,1216.5098957167743,9.891349144956456,0.9757898637531747,0.006875434966414264,0.017334701280411077,0.5941804722198138,0.40342668720074065,0.0023928405794456185,19.561564941012833,0.6203015698753781,1.0000000006683285,3.939242325553703,1.0000000000923872,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.143411522177976,0.97,0.012892,0.017108,309.49,84.24,0.6462244337458399,0.049185796796984524,5.4969374205458905,2.2809799798163337,1216.370275995624,10.112690896945796,0.9753689131361277,0.007320011515023895,0.017311075348848366,0.579363401142495,0.4183041524145404,0.002332446442964568,19.526997888473588,0.6213513229807809,1.000000000662538,3.9309217407294454,1.0000000000900153,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.25162456585818,0.97,0.012892,0.017108,309.49,84.24,0.6462244337458399,0.05047037708758524,5.4969374205458905,2.2809799798163337,1216.2301651036778,10.334219271186859,0.9749460044624222,0.007764721235218814,0.017289274302358992,0.56529643316748,0.43242821757053235,0.002275349261987561,19.49249946166939,0.6223915668382404,1.0000000006562508,3.9226269991713094,1.000000000087486,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.359837609538385,0.97,0.012892,0.017108,309.49,84.24,0.6462244337458399,0.05175495737818596,5.4969374205458905,2.2809799798163337,1216.0896265044275,10.555934590106652,0.9745214388555689,0.008209562935050145,0.017268998209381024,0.5519242442030382,0.44585448770223246,0.0022212680947293253,19.458066483311676,0.6234438599093907,1.0000000006494147,3.914357202618577,1.000000000084818,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.46805065321859,0.97,0.012892,0.017108,309.49,84.24,0.6462244337458399,0.05303953766878668,5.4969374205458905,2.2809799798163337,1215.9487104204711,10.777837100427748,0.9740954548325776,0.008654535818529357,0.017250009348892984,0.539196797072814,0.45863324640456854,0.0021699565226176096,19.42369641739775,0.6245024615464408,1.0000000006419527,3.906111670405469,1.0000000000820246,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.576263696898794,0.97,0.012892,0.017108,309.49,84.24,0.6462244337458399,0.054324117959387394,5.4969374205458905,2.2809799798163337,1215.807457187014,10.999927009597078,0.9736682439761413,0.009099639135762325,0.017232116888096387,0.5270687320705327,0.47081007114472706,0.0021211967847402486,19.389386213673056,0.6255514725015211,1.0000000006410164,3.8978899021824107,1.000000000080397,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.684476740578999,0.97,0.012892,0.017108,309.49,84.24,0.6462244337458399,0.05560869824998812,5.4969374205458905,2.2809799798163337,1215.6658992591206,11.222204461086895,0.9732399611106617,0.009544873052227601,0.01721516583711071,0.515498826566043,0.4824263781716837,0.002074795262273326,19.355136226176782,0.6265911091442057,1.0000000006317393,3.8896914641183367,1.0000000000772036,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.7926897842592036,0.97,0.012892,0.017108,309.49,84.24,0.6462244337458399,0.05689327854058884,5.4969374205458905,2.2809799798163337,1215.5240634248482,11.444669611126464,0.9728107337475098,0.009990237199526837,0.01719902905296325,0.5044495502160856,0.493519870969037,0.002030578814877377,19.32094403111714,0.6276235309038881,1.0000000006219,3.8815160723478765,1.000000000073923,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.900902827939408,0.97,0.012892,0.017108,309.49,84.24,0.6462244337458399,0.05817785883118956,5.4969374205458905,2.2809799798163337,1215.3819717517924,11.667322594336174,0.9723806672227305,0.010435731545622051,0.017183601231647375,0.4938866535215695,0.5041249545672236,0.001988391911206891,19.28680845680951,0.6286814682724647,1.0000000006117389,3.8733634957357905,1.000000000070609,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.0091158716196125,0.97,0.012892,0.017108,309.49,84.24,0.6462244337458399,0.05946243912179028,5.4969374205458905,2.2809799798163337,1215.2396426243808,11.890163540601062,0.9719498494390618,0.010881356142740673,0.017168794418197537,0.48377882042405546,0.5142730853283922,0.0019480942475524092,19.25272850879084,0.6297299490981991,1.0000000006017937,3.8652335589017244,1.0000000000673457,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
