temperature,pressure,z_carbon dioxide,z_methane,z_oxygen,z_carbon monoxide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_methane,x_oxygen,x_carbon monoxide,y_carbon dioxide,y_methane,y_oxygen,y_carbon monoxide,gamma,interfacial_thickness,E_carbon dioxide,E_methane,E_oxygen,E_carbon monoxide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,2.441213027828722,0.99,0.005114,0.003761,0.001125,308.43,83.02,0.6484453522679376,0.02940511958357892,4.343011014427766,2.4170426018106155,1222.0091614449286,6.6634496402448935,0.9996032330200306,0.0003090504572931249,7.789209941679852e-05,9.824423259513978e-06,0.9804437386486466,0.00989544740572238,0.007426092954611588,0.0022347209910193724,19.88485981087564,0.6052115780883732,1.0000000012122847,3.7382187197934265,3.9961161586522493,6.78624706020928,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.505294678740955,0.99,0.005114,0.003761,0.001125,308.43,83.02,0.6484453522679376,0.030177001671175083,4.343011014427766,2.4170426018106155,1221.5487581064724,6.761872970835631,0.9990987573980981,0.0006932122665700944,0.00018437449232334445,2.3655843008524637e-05,0.956003532179275,0.021631768454099188,0.017124652711955003,0.005240046654670758,19.849387071439715,0.606266699641617,1.0000000011958536,3.7274616789389037,3.9861402216597015,6.768127966815929,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.5693763296531884,0.99,0.005114,0.003761,0.001125,308.43,83.02,0.6484453522679376,0.030948883758771244,4.343011014427766,2.4170426018106155,1221.1109367450747,6.861959803872568,0.998611200237811,0.0010543483138181742,0.0002958031274296523,3.8648320941213194e-05,0.9327875580707894,0.03208615021532726,0.0267836181449951,0.008342673568888103,19.814905274822593,0.6072861659399088,1.00000000117218,3.717070926618565,3.9765058915993237,6.750547226586903,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.6334579805654217,0.99,0.005114,0.003761,0.001125,308.43,83.02,0.6484453522679376,0.031720765846367405,4.343011014427766,2.4170426018106155,1220.6954035429574,6.963676732190483,0.9981404533618032,0.001392763378993404,0.0004119176942867474,5.486556491657726e-05,0.9107069115016125,0.04136116359133498,0.036383148651003096,0.011548776256049295,19.781394196610314,0.6082827027600474,1.0000000011449564,3.70703844318392,3.96720607111527,6.733491499093752,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.697539631477655,0.99,0.005114,0.003761,0.001125,308.43,83.02,0.6484453522679376,0.032492647933963566,4.343011014427766,2.4170426018106155,1220.3016646765689,7.06697512303576,0.997686268477349,0.0017089673398832967,0.0005323944148813813,7.236976788635968e-05,0.8896809514897198,0.049555543723847746,0.04589986637821277,0.014863638408219847,19.74883069671536,0.6092714754748073,1.0000000011307761,3.697353511593395,3.958231188242753,6.7169442263928385,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.7616212823898887,0.99,0.005114,0.003761,0.001125,308.43,83.02,0.6484453522679376,0.033264530021559734,4.343011014427766,2.4170426018106155,1219.9290514782747,7.171793076108603,0.997248275012251,0.0020036498054458282,0.000656853674260536,9.122150804267631e-05,0.8696363995708017,0.05676393703735516,0.055307916665492014,0.01829174672635091,19.717181209283574,0.6102278931926335,1.0000000011214525,3.68800324409197,3.9495695384479905,6.700885473259995,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.825702933302122,0.99,0.005114,0.003761,0.001125,308.43,83.02,0.6484453522679376,0.034036412109155895,4.343011014427766,2.4170426018106155,1219.576748788426,7.278057622366687,0.9968259992221844,0.0022776508321996967,0.0007848700225922046,0.00011147992302370801,0.8505065092601766,0.0630765390356907,0.06458004581746968,0.02183690588666292,19.68640803509211,0.6111538268585037,1.0000000011153263,3.678973001291355,3.941207678427448,6.6852928661968605,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.8897845842143552,0.99,0.005114,0.003761,0.001125,308.43,83.02,0.6484453522679376,0.034808294196752056,4.343011014427766,2.4170426018106155,1219.2438277412673,7.385687240115847,0.9964188869976743,0.0025319273782489706,0.0009159827178563872,0.00013320290622021415,0.8322303696552944,0.06857868526466289,0.07368859415934853,0.025502350920694083,19.656469548575554,0.6120511715259909,1.0000000011113035,3.670246875903302,3.933130884806327,6.670142193316841,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,2.9538662351265885,0.99,0.005114,0.003761,0.001125,308.43,83.02,0.6484453522679376,0.03558017628434822,4.343011014427766,2.4170426018106155,1218.9292789058363,7.494594390491304,0.9960263268986255,0.0027675193310550362,0.0010497064235200284,0.00015644734679951309,0.8147522942946361,0.07335048312347424,0.08260637078136017,0.02929085180052952,19.62732151675121,0.6129318275122849,1.0000000011087404,3.6618081595563208,3.9253236063742047,6.655408079178168,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.017947886038822,0.99,0.005114,0.003761,0.001125,308.43,83.02,0.6484453522679376,0.03635205837194438,4.343011014427766,2.4170426018106155,1218.6320437845852,7.604687924793806,0.995647672062936,0.0029855172063146056,0.0011855413817611887,0.0001812693489880911,0.7980212857472259,0.07746653490062584,0.09130737815915733,0.033204801192990976,19.598918332003468,0.6138091285716484,1.0000000011072507,3.6536397758542862,3.9177698841641133,6.641064613257019,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
