temperature,pressure,z_carbon dioxide,z_argon,z_carbon monoxide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_argon,x_carbon monoxide,y_carbon dioxide,y_argon,y_carbon monoxide,gamma,interfacial_thickness,E_carbon dioxide,E_argon,E_carbon monoxide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,2.520935437343372,0.96,0.02,0.02,305.97,86.85,0.653658855443344,0.02902631476503595,19.25215745056823,2.495975680537992,1222.269093847977,6.86466960402381,0.9996548787956141,0.00023362351486040412,0.00011149768952540232,0.9508590613695366,0.024556393560766127,0.02458454506969737,19.872955407653347,0.6056970013452897,1.0000000016270556,4.618237882513482,6.779310272475998,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.0912354524716195,0.96,0.02,0.02,305.97,86.85,0.653658855443344,0.035592808894319164,19.25215745056823,2.495975680537992,1221.7909514166827,8.084888723562395,0.9981339677170924,0.0012519503009344073,0.000614081981973307,0.7818356735437552,0.10759208251768347,0.11057224393856138,19.69819372908608,0.6115602061508917,1.0000000015441615,4.568202017190973,6.686378600143283,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,3.661535467599867,0.96,0.02,0.02,305.97,86.85,0.653658855443344,0.042159303023602386,19.25215745056823,2.495975680537992,1221.3067593840694,9.305199010798981,0.9966268998083502,0.002242607983570375,0.0011304922080795018,0.6650941618587193,0.16297575288134544,0.17193008525993528,19.525178787658227,0.617392993219962,1.0000000014111161,4.518665048341947,6.595931980029135,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.231835482728114,0.96,0.02,0.02,305.97,86.85,0.653658855443344,0.048725797152885594,19.25215745056823,2.495975680537992,1220.8164675696073,10.525427482224627,0.9951334161214117,0.003205815397084741,0.001660768481503535,0.5796694303942789,0.20180246902314988,0.21852810058257116,19.353879793582983,0.6231758723444095,1.0000000009347365,4.469696052146382,6.508033715652929,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,4.802135497856362,0.96,0.02,0.02,305.97,86.85,0.653658855443344,0.05529229128216882,19.25215745056823,2.495975680537992,1220.3200767768315,11.74548496933848,0.9936533508184869,0.004141757119092619,0.0022048920624203917,0.5144756529626012,0.2299414510841385,0.2555828959532603,19.18427480597026,0.6289155649079234,1.000000000918613,4.421372918456881,6.421553842080487,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.372435512984609,0.96,0.02,0.02,305.97,86.85,0.653658855443344,0.06185878541145203,19.25215745056823,2.495975680537992,1219.8176180698517,12.965335296832285,0.9921865676132896,0.005050631356516962,0.002762801030193391,0.463103871723671,0.250788305493475,0.28610782278285407,19.016346486096467,0.6346170479573751,1.000000000918842,4.374131368974378,6.336400555646188,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.942735528112856,0.96,0.02,0.02,305.97,86.85,0.653658855443344,0.06842527954073525,19.25215745056823,2.495975680537992,1219.309143505219,14.184978353351578,0.9907329326571892,0.005932669713139431,0.0033343976296712615,0.4215922321987073,0.266444424395026,0.31196334340626664,18.85007855650327,0.6402962668046868,1.000000000923373,4.327556344354064,6.252541957925003,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.513035543241104,0.96,0.02,0.02,305.97,86.85,0.653658855443344,0.07499177367001847,19.25215745056823,2.495975680537992,1218.7947214797966,15.404440437790575,0.9892923023886667,0.006788145253519005,0.003919552357814276,0.38736031934822773,0.27828056062160705,0.3343591200301653,18.685454605373263,0.6459292586991133,1.0000000009293184,4.281676479720173,6.170325864562145,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.083335558369352,0.96,0.02,0.02,305.97,86.85,0.653658855443344,0.0815582677993017,19.25215745056823,2.495975680537992,1218.2744332596756,16.623768386215037,0.9878645164170806,0.0076173759988064655,0.0045181075841128696,0.35865556228068024,0.2872295458507588,0.35411489186856093,18.522458094450986,0.6515181741231074,1.0000000009367755,4.236513303153132,6.0897788761211995,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.653635573497599,0.96,0.02,0.02,305.97,86.85,0.653658855443344,0.08812476192858491,19.25215745056823,2.495975680537992,1217.7483717001846,17.843025769981907,0.9864493966010687,0.00842072402657627,0.005129879372354991,0.33424601681870936,0.2939487093793488,0.3718052738019419,18.361071528964583,0.6570651505316732,1.0000000009204046,4.192082431326622,6.010474890984449,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.223935588625846,0.96,0.02,0.02,305.97,86.85,0.653658855443344,0.09469125605786813,19.25215745056823,2.495975680537992,1217.216639293345,19.06229020132886,0.9850467455180614,0.009198594222344442,0.005754660259594295,0.31324046652161625,0.2989149654844248,0.38784456799395894,18.20127685750021,0.6625722948847432,1.0000000009047172,4.148394532224398,5.9324210271375435,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.794235603754094,0.96,0.02,0.02,305.97,86.85,0.653658855443344,0.10125775018715136,19.25215745056823,2.495975680537992,1216.679346952844,20.281651306159603,0.9836563471217479,0.009951431405639095,0.0063922214726129896,0.294978278113355,0.3024830205071913,0.40253870137945363,18.043055419562293,0.6680484734259252,1.000000000917661,4.10545611145677,5.855621968312443,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.364535618882341,0.96,0.02,0.02,305.97,86.85,0.653658855443344,0.10782424431643456,19.25215745056823,2.495975680537992,1216.1366128443215,21.501209085785227,0.9822779678680111,0.010679716907275897,0.007042315224712897,0.2789593787654257,0.3049223692734222,0.41611825196115226,17.886387968289412,0.6735005917573013,1.0000000009659,4.063524732405773,5.780323933445743,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.93483563401059,0.96,0.02,0.02,305.97,86.85,0.653658855443344,0.11439073844571779,19.25215745056823,2.495975680537992,1215.5885613010537,22.72107252422824,0.9809113582536809,0.011383964737923276,0.0077046770083958535,0.26479828389764765,0.30644158009868944,0.4287601360036629,17.73125501650104,0.6789167584006492,1.0000000009499215,4.022366070061424,5.706631650791438,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.505135649138836,0.96,0.02,0.02,305.97,86.85,0.653658855443344,0.120957232575001,19.25215745056823,2.495975680537992,1215.0353219744268,23.94135836306492,0.9795562549455897,0.012064717367330174,0.008379027687080036,0.25219306180999645,0.3072046881946061,0.4406022499953974,17.577636484476844,0.6842989990533426,1.0000000008678769,3.981936160171213,5.6341507189245315,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.075435664267085,0.96,0.02,0.02,305.97,86.85,0.653658855443344,0.12752372670428422,19.25215745056823,2.495975680537992,1214.4770282465677,25.16218997011027,0.9782123814779922,0.012722542123165457,0.009065076398842438,0.240903865055585,0.3073425333077014,0.4517536016367137,17.4255121226741,0.6896492535129475,1.0000000008688739,3.9422319543701487,5.5628767693086365,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.645735679395331,0.96,0.02,0.02,305.97,86.85,0.653658855443344,0.13409022083356745,19.25215745056823,2.495975680537992,1213.9138171618924,26.38369634018901,0.9768794519262808,0.013358026242251929,0.009762521831467351,0.2307377566914495,0.3069607795162084,0.4623014637923421,17.274861487249105,0.6949693762642575,1.0000000009766679,3.903248603910167,5.492802962607108,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
