temperature,pressure,z_carbon dioxide,z_hydrogen,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_methane,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_methane,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_methane,E_oxygen,E_carbon monoxide,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,5.156000666898191,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,308.58,83.59,0.6481301445330223,0.06168202735851406,10.430368485040367,2.4108062187674775,1217.885478230259,8.554344143503785,0.9930670938173372,0.0007517394755592222,0.002717736249559885,0.0028733275903346403,2.00773300409496e-05,0.000570025537168162,0.47870689400941757,0.34508926434657683,0.042172124309002954,0.13178183765527107,0.0021872451762334822,6.26345034980053e-05,19.403875372334863,0.6212936971910948,1.000000001062284,1.9859550471216918,3.6168721998123097,3.882339055017301,6.526486745283611,1.0000000003059062,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.4281093054924945,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,308.58,83.59,0.6481301445330223,0.06493730476722687,10.430368485040367,2.4108062187674775,1217.7507311788672,8.650729619409907,0.9928310282252903,0.0008511853829805862,0.002753107532087727,0.002973576207378516,2.1413294011774995e-05,0.0005696893582509255,0.45594547844922745,0.37137904711468384,0.04066137583279082,0.12973567351856494,0.002218754514070972,5.96705706618787e-05,19.37853690215216,0.6222487639542614,1.0000000010774461,1.9835276747077206,3.6116960608600475,3.8773803135421554,6.512037472758035,1.0000000003187022,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.700217944086798,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,308.58,83.59,0.6481301445330223,0.06819258217593968,10.430368485040367,2.4108062187674775,1217.626695377233,8.74014780475618,0.9926143730561777,0.0009522607846418375,0.002782125124315835,0.003059215762014712,2.2621362652154067e-05,0.0005694039101975289,0.4353379989144712,0.3958797519952447,0.03920559228335984,0.12728474902473014,0.0022349182558104824,5.6989526383573854e-05,19.35450141593811,0.6231939557176163,1.0000000010914591,1.9812171500051472,3.6069015266101045,3.8727668190803,6.498216767310173,1.0000000003308738,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,5.972326582681102,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,308.58,83.59,0.6481301445330223,0.0714478595846525,10.430368485040367,2.4108062187674775,1217.5110658462556,8.823925195056876,0.9924132296513621,0.0010546456975566898,0.0028062729427928462,0.0031329795469006968,2.3715486569122554e-05,0.0005691566748183265,0.41659229911597634,0.41870683335012776,0.037816828431387374,0.12459039276893726,0.0022390940189512746,5.455231461998585e-05,19.33151121976722,0.6241038517938187,1.0000000011043784,1.978999221452076,3.6024107390147013,3.868427920673787,6.484899075271939,1.0000000003424494,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.244435221275406,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,308.58,83.59,0.6481301445330223,0.07470313699336531,10.430368485040367,2.4108062187674775,1217.4021281847781,8.90309922496756,0.9922246204157513,0.001158091244591723,0.002826624140627458,0.003197016730248942,2.4708623491084138e-05,0.0005689388452894146,0.39946689025908205,0.43998257056648654,0.036499904767680065,0.12176433323410342,0.0022339742961875668,5.2326876460504576e-05,19.30936919613353,0.6249845717337592,1.0000000011162582,1.9768552445169059,3.598164414192381,3.8643098588306084,6.47198855447101,1.0000000003534102,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.51654385986971,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,308.58,83.59,0.6481301445330223,0.07795841440207811,10.430368485040367,2.4108062187674775,1217.2985883526549,8.978485267858039,0.9920462482631938,0.0012624026107373443,0.002843969151878918,0.0032530234501371,2.561245478270754e-05,0.0005687440692701737,0.38376039026935543,0.45982854697590886,0.03525544345344489,0.11888363320007092,0.002221699489674191,5.028661154585481e-05,19.287923085179937,0.6258408293195409,1.0000000011271641,1.9747707656735265,3.5941169469672722,3.8603713018809804,6.4594113424596475,1.0000000003637957,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.788652498464014,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,308.58,83.59,0.6481301445330223,0.08121369181079093,10.430368485040367,2.4108062187674775,1217.1994558250135,9.050728460976934,0.9918763225601624,0.0013674261158407254,0.002858900162079825,0.0033023461678678735,2.6437330056695856e-05,0.0005685676639924661,0.3693035086127862,0.4783613275486669,0.034081677167374966,0.11600111477415899,0.0022039626555833826,4.840924142942589e-05,19.267054071764225,0.6266762968763941,1.0000000011372323,1.9727344849398745,3.590232885978705,3.8565801366566075,6.447109956230264,1.0000000003736464,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.060761137058318,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,308.58,83.59,0.6481301445330223,0.08446896921950374,10.430368485040367,2.4108062187674775,1217.1039623323459,9.120343136156723,0.9917134329076871,0.0014730395106527132,0.0028718678584073822,0.003346061284682396,2.719232800736486e-05,0.0005684061105630172,0.3559528855870771,0.4956901903064315,0.03297553547959371,0.11315261325387894,0.00218209942015626,4.667595286237957e-05,19.24666849133231,0.6275125137682871,1.0000000011468608,1.9707374940776936,3.5864843868342158,3.8529111523101496,6.4350392246912556,1.0000000003829905,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.332869775652622,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,308.58,83.59,0.6481301445330223,0.08772424662821655,10.430368485040367,2.4108062187674775,1217.0115045880084,9.18774262536447,0.991556457114978,0.0015791447122739354,0.002883220238808879,0.003385035845139121,2.788536959515691e-05,0.0005682567192049657,0.34358630226545045,0.5119161356689614,0.031933299569143994,0.11036202969462369,0.002157162060569869,4.507074125048251e-05,19.226691769418665,0.6283428364867831,1.0000000011556551,1.9687727143422051,3.5828493604310716,3.84935759758177,6.423163317315586,1.0000000003918594,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.604978414246926,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,308.58,83.59,0.6481301445330223,0.09097952403692937,10.430368485040367,2.4108062187674775,1216.9216033787632,9.253261776093986,0.9914044936027352,0.0016856623561078013,0.0028932296075731565,0.0034199736826402123,2.8523348646677807e-05,0.0005681174022969741,0.33209891687485105,0.5271316661131833,0.030950995747261664,0.1076448622336377,0.0021299791306907553,4.3579900375437026e-05,19.20706394956851,0.6291587040345882,1.000000001163645,1.966834478654121,3.5793101161008325,3.8459152117284146,6.411471341242169,1.0000000004002711,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,7.87708705284123,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,308.58,83.59,0.6481301445330223,0.09423480144564217,10.430368485040367,2.4108062187674775,1216.8338739577364,9.317174006811243,0.9912568113244681,0.0017925276915284653,0.0029021116594638028,0.0034514505456192408,2.9112261736248443e-05,0.0005679865171840826,0.32140027903863627,0.5414210116051101,0.030024629305286422,0.10501068561574066,0.002101202814304734,4.21916209218223e-05,19.187736408344417,0.6299616893568171,1.0000000011708867,1.9649182185431469,3.575852357584821,3.842545153921013,6.40000499623053,1.000000000408248,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.149195691435533,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,308.58,83.59,0.6481301445330223,0.09749007885435498,10.430368485040367,2.4108062187674775,1216.748004344057,9.379704292544378,0.9911128123263019,0.001899687470475486,0.002910039178281215,0.00347994094104357,2.965732869081496e-05,0.000567862755206995,0.31141194022245394,0.5548605967814342,0.029150320040010096,0.10246490102956879,0.0020713462553042694,4.089567122861882e-05,19.168669357851527,0.6307530840163097,1.0000000011774253,1.9630202277534095,3.57246443425933,3.839236969945628,6.388660562526943,1.000000000415811,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.421304330029837,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,308.58,83.59,0.6481301445330223,0.1007453562630678,10.430368485040367,2.4108062187674775,1216.6637392229507,9.441039111398823,0.9909720034928634,0.002007097572311644,0.0029171520115949794,0.003505838760981101,3.0163100258416314e-05,0.0005677450619904474,0.30206552556766825,0.5675196242479642,0.028324377000113105,0.10000997716290118,0.002040812880378034,3.9683140975150085e-05,19.149829982247137,0.6315339582773192,1.0000000011833123,1.961137482095095,3.5691367763630737,3.835982078748963,6.3774227903045135,1.0000000004229763,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.693412968624141,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,308.58,83.59,0.6481301445330223,0.10400063367178061,10.430368485040367,2.4108062187674775,1216.5808678623248,9.50133411652477,0.9908339750268096,0.0021147211766726634,0.0029235644320317303,0.0035294732329973766,3.0633552212488826e-05,0.0005676325792762304,0.2933011662927794,0.5794606979346992,0.027543335698010436,0.0976463344361185,0.0020099194047637314,3.854623362879026e-05,19.13119100873578,0.6323250667637061,1.0000000011885815,1.9593036040058716,3.565861465454193,3.8327733853741357,6.366279095943075,1.0000000004297582,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,8.965521607218443,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,308.58,83.59,0.6481301445330223,0.1072559110804934,10.430368485040367,2.4108062187674775,1216.499214943814,9.560720096099798,0.9906983839070763,0.002222527347127,0.0029293706384862376,0.003551121338921672,3.107216652682557e-05,0.0005675246018618737,0.28506621623732376,0.5907404420506931,0.026803972296202547,0.09537297742961548,0.001978913889107618,3.747809705741598e-05,19.112729610416864,0.6331140034312377,1.0000000011932704,1.9574814106223224,3.5626319045423767,3.829604983821447,6.3552190288267525,1.0000000004361738,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.237630245812747,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,308.58,83.59,0.6481301445330223,0.11051118848920621,10.430368485040367,2.4108062187674775,1216.4186335329898,9.619307637401397,0.9905649410614732,0.002330489924685069,0.002934648915769512,0.0035710175519203073,3.148200085344385e-05,0.0005674205452983849,0.2773141941567248,0.6014100908118818,0.02610330388974732,0.09318794852510359,0.0019479899322443546,3.6472684298272464e-05,19.094426551708505,0.6338942169605509,1.0000000011974248,1.9556675961898873,3.559442562577625,3.8264719268810503,6.344233857380874,1.0000000004422338,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.509738884407051,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,308.58,83.59,0.6481301445330223,0.11376646589791901,10.430368485040367,2.4108062187674775,1216.3389996367075,9.677190802904228,0.9904334013346799,0.0024385866568860767,0.0029394648145313,0.0035893615248100007,3.186574773016057e-05,0.0005673199213623945,0.27000390670511637,0.6115160363143908,0.02543858063781395,0.09108865385439008,0.0019172978499318555,3.552463835695573e-05,19.07626552547426,0.6346662810171096,1.00000000120109,1.9538608012602827,3.556288774694398,3.8233700463408917,6.333316245699077,1.0000000004479588,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.781847523001355,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,308.58,83.59,0.6481301445330223,0.11702174330663183,10.430368485040367,2.4108062187674775,1216.2602079504238,9.734450048807126,0.9903035555786119,0.0025467985071057505,0.002943873607248083,0.0036063242028829003,3.222578492973537e-05,0.0005672223192215316,0.2630987170704074,0.6211003293013436,0.024807273376301463,0.0890720975542352,0.0018869535014051702,3.462919630707049e-05,19.058232623412522,0.6354306903429979,1.0000000012043018,1.9520598952846036,3.553166584962126,3.820295811342878,6.322459998139426,1.00000000045342,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.053956161595659,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,308.58,83.59,0.6481301445330223,0.12027702071534464,10.430368485040367,2.4108062187674775,1216.1821685064024,9.791154557712098,0.9901752243676102,0.0026551091028734646,0.0029479222033614483,0.00362205271708238,3.2564218252096316e-05,0.0005671273908205208,0.2565659317784875,0.630201131989559,0.02420705899310763,0.08713504985246041,0.0018570452773834522,3.3782109002109716e-05,19.040315918325394,0.6361878745409733,1.0000000012070895,1.9502639359213063,3.550072621488425,3.8172462159651217,6.311659856761685,1.0000000004586087,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.326064800189963,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,308.58,83.59,0.6481301445330223,0.12353229812405746,10.430368485040367,2.4108062187674775,1216.1048040100943,9.84736411571773,0.9900482529674508,0.0027635042923995433,0.0029516506561457585,0.0036366743266591723,3.288291791267792e-05,0.0005670348394321312,0.2503762839485119,0.6388531246460568,0.02363580498447905,0.08527416719971227,0.0018276396477412019,3.2979573498702016e-05,19.022505130383017,0.6369527678903979,1.000000001209504,1.9484721363492399,3.5470039965141784,3.8142186893189294,6.300911339402628,1.0000000004635035,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
203.36903448275862,2.886844022150481,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,308.58,83.59,0.6590480085642577,0.03453575813076302,10.673349527579074,2.858261408069783,1211.481229496116,7.7788682892730066,0.9987691825970977,6.886036334332816e-06,0.0001951675294937142,8.437770126436095e-05,3.316323990005307e-07,0.0009440545034108493,0.9818387086585382,0.0054091450284825555,0.005519655901337271,0.006953003248178663,6.340375345017519e-05,0.00021608341001308666,19.109502510724134,0.6198699764872964,1.0000000004776703,1.9557855464686995,3.4527616656302103,3.743105736060242,6.24404384641658,1.0000000000140223,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.1516637466385085,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,308.58,83.59,0.6590480085642577,0.037703837141266995,10.673349527579074,2.858261408069783,1210.552141288227,8.076264428020448,0.9978715380652178,4.651374592129586e-05,0.000964551649967069,0.0005087094378412793,2.1450123349303487e-06,0.000606542088717666,0.9026076806440425,0.03343059180405819,0.025029386061927443,0.038428788449025614,0.0003755618873222461,0.00012799115362402034,19.021528007545545,0.6225262197075275,1.0000000005048528,1.9480312585669288,3.429048851121299,3.7210921111142663,6.202993544521532,1.000000000015026,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.4164834711265364,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,308.58,83.59,0.6590480085642577,0.04087191615177098,10.673349527579074,2.858261408069783,1209.8185679388755,8.350539156236941,0.9968977738541422,9.585616189659314e-05,0.0014900099350378048,0.0009249946536114494,4.199022375337463e-06,0.0005871663729364951,0.8353845225444685,0.06353119614406791,0.03574632030738998,0.06454441399097485,0.000678581748660704,0.00011496526443817292,18.951320594770532,0.6247291807012219,1.0000000005132637,1.941648624361334,3.4112577230602774,3.7043261486929095,6.169231049154383,1.0000000000138853,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.6813031956145643,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,308.58,83.59,0.6590480085642577,0.04403999516227496,10.673349527579074,2.858261408069783,1209.2653189688244,8.598047252552988,0.9961001556728717,0.00015445996613038768,0.0018506912791097245,0.0013080539475853786,6.3872034914261496e-06,0.0005802519308113646,0.7777925333884934,0.09500992326797629,0.04129925764128668,0.08483349830772662,0.0009587852470301645,0.00010600214748670809,18.892533041404015,0.6266504349977083,1.0000000005183354,1.9362782882172427,3.39689675321203,3.6907725230260824,6.140780007386828,1.0000000000129967,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,3.946122920102592,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,308.58,83.59,0.6590480085642577,0.04720807417277894,10.673349527579074,2.858261408069783,1208.8378776649301,8.817498234749486,0.9954441709975871,0.00022158151542277574,0.002102941928802623,0.0016459690193065138,8.611369940650619e-06,0.0005767251689403538,0.7278856048867609,0.12718595234507518,0.043879792571684444,0.09974266497978129,0.001207212018410185,9.877319828773302e-05,18.84255572039904,0.6283026405774379,1.0000000005247678,1.9316919177037786,3.3851149287886884,3.6796299137885016,6.116396459527151,1.000000000012516,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.210942644590619,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,308.58,83.59,0.6590480085642577,0.050376153183282917,10.673349527579074,2.858261408069783,1208.4987028727196,9.010295029528466,0.994898925835664,0.00029621232398250783,0.0022833782950339044,0.001936093537323121,1.0790615426257537e-05,0.0005745993925701481,0.6842086517752538,0.15940373033269253,0.04475084116580309,0.11012481983974132,0.0014193115874514956,9.264529905774926e-05,18.799443387769745,0.6297506738636208,1.000000000530265,1.927717316184426,3.3753047315786797,3.6703243100666176,6.095155534427666,1.0000000000121108,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
203.36903448275862,4.475762369078647,0.9900000000000001,0.0028050000000000006,0.0029530000000000003,0.0036420000000000003,3.300000000000001e-05,0.0005670000000000001,308.58,83.59,0.6590480085642577,0.0535442321937869,10.673349527579074,2.858261408069783,1208.22236955983,9.179404837584471,0.9944398706186219,0.00037722385980180624,0.002415500969343734,0.0021813522685597765,1.2867535229259914e-05,0.0005731847484436049,0.6456541348620594,0.19109757588080314,0.04464015366295716,0.11692638370140625,0.0015944263554804974,8.732553729353931e-05,18.761690316231483,0.6310771859251546,1.0000000005353844,1.9242214475387251,3.367010400730427,3.6624269884430154,6.076351813732531,1.0000000000117306,19.118564682323484,1211.9146434011463,7.723467949094397,309.1473760575555,2.835316490586698
