T,P,z_carbon dioxide,z_argon,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,rho_l,rho_v,x_carbon dioxide,x_argon,x_oxygen,x_carbon monoxide,x_hydrogen sulfide,y_carbon dioxide,y_argon,y_oxygen,y_carbon monoxide,y_hydrogen sulfide,rhoL1_carbon dioxide,rhoL2_argon,rhoL3_oxygen,rhoL4_carbon monoxide,rhoL5_hydrogen sulfide,rhoV1_carbon dioxide,rhoV2_argon,rhoV3_oxygen,rhoV4_carbon monoxide,rhoV5_hydrogen sulfide,gamma0_carbon dioxide,rhoL0_carbon dioxide,rhoV0_carbon dioxide,Tc_carbon dioxide,Pc_carbon dioxide,Psat0_carbon dioxide,parachor_carbon dioxide,parachor_argon,parachor_oxygen,parachor_carbon monoxide,parachor_hydrogen sulfide,n_exp,gamma_parachor,gamma_cDFT_minus_parachor
200.0,9.3369157714,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,0.027730832740607024,0.0005934241705150019,0.9811705602011467,0.0019288423116897325,0.0035134992015448097,0.009630257214696122,0.0037568410709227537,0.2794086032265093,0.05558912076863048,0.0891719596037528,0.5755815482025093,0.00024876819859817806,0.027208676694945692,5.348840352847377e-05,9.743225869229545e-05,0.0002670550520697622,0.00010418033137080185,0.00016580781860444656,3.298792788178281e-05,5.2916796161054266e-05,0.00034156400280581465,1.4762506190363509e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,56.55314330349872,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.599424345818942,-0.6315587783444592
200.0,9.7673155279,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,0.0277273994390259,0.0006216334763291799,0.9803085591685582,0.002009843714497286,0.0036474798332084865,0.010282245535721893,0.0037518717480140686,0.2685614736083658,0.05539186576928882,0.08853881925729333,0.58726837302806,0.00023946833699206555,0.027181406993562567,5.572773948188177e-05,0.00010113513028116327,0.0002850999290991018,0.0001040296466011824,0.00016694680244725574,3.443343807852231e-05,5.503869400499219e-05,0.0003650656802636145,1.4886153479514525e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,56.55314330349872,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.51651769808361,-0.6637328275683139
200.0,10.1977152843,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,0.027723939600044746,0.0006499271362084116,0.9794515533470611,0.0020875454626869887,0.0037750597634489936,0.010938736615322745,0.0037471048114801,0.258640377852405,0.05512553658819371,0.0878131864148913,0.5981899214857443,0.00023097765876569889,0.027154255706163928,5.787498431988154e-05,0.0001046595288684191,0.00030326487322400567,0.00010388450746851134,0.00016809740008547509,3.582758212671675e-05,5.7072172767965704e-05,0.00038877986257996445,1.501186482897144e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,56.55314330349872,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.433739923127618,-0.6951872491762288
200.0,10.6281150407,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,0.02772045450185448,0.0006783055377435749,0.9785992689095514,0.0021621103263708263,0.0038966283758840514,0.011599482413711375,0.003742509974482408,0.24953301756074847,0.05480259774632066,0.08701484138223187,0.6084263466415442,0.0002231966691547829,0.027127216509355276,5.993468093015223e-05,0.00010801630960432897,0.00032154292449434736,0.00010374407747037617,0.0001692596276613204,3.717290553406286e-05,5.902264877544665e-05,0.0004126989602360513,1.513955366936098e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,56.55314330349872,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.35108804810865,-0.7259302821996272
200.0,11.0585147972,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,0.027716945348277965,0.0007067690789964193,0.9777514454037131,0.0022336933265728817,0.0040125485172738526,0.01226424989637893,0.003738062856061123,0.24114455151039096,0.054433387891175564,0.08615992728967085,0.6180460916835961,0.00021604162516641735,0.027100283376454502,6.191115585743377e-05,0.00011121558796059316,0.0003399275441155585,0.00010360768388987398,0.00017043351257600361,3.8471835426501e-05,6.0895172456919126e-05,0.00043681586699655177,1.5269154044375844e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,56.55314330349872,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.268559356273954,-0.7559703815233654
200.0,11.4889145536,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,0.027713413271605498,0.0007353181673620219,0.9769078360517262,0.0023024418733614735,0.004123158262555801,0.01293282022301376,0.0037337435893427654,0.2333943316807025,0.05402652074777232,0.08526166643664841,0.6271080396099761,0.00020944152490078922,0.027073450588771315,6.380852317031608e-05,0.0001142667889144438,0.0003584125916077575,0.00010347477914166375,0.00017161909224413805,3.9726682225198194e-05,6.269445231042832e-05,0.00046112393442399784,1.5400615825955562e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,56.55314330349872,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.186151361840587,-0.7853159141986765
200.0,11.9193143101,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,0.027709859335884175,0.0007639532186529784,0.9760682076936824,0.002368495955495708,0.0042287726001835535,0.013604987942852486,0.003729535807785946,0.22621334503224869,0.05358920049531751,0.08433092012041446,0.635663198586882,0.00020333576513733944,0.027046712737420518,6.563068976439666e-05,0.00011717869391452744,0.0003769923021628426,0.00010334491262189173,0.00017281641303964313,4.093964220343759e-05,6.442487785795784e-05,0.0004856169465396959,1.5533901224393652e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,56.55314330349872,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.103861789060808,-0.8139752204467214
200.0,12.3497140665,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,0.02770628454044807,0.0007926746563339091,0.9752323404994168,0.002431988368642688,0.004329685031647351,0.014280560205662774,0.0037254258946304466,0.21954218923101002,0.05312747212528003,0.08337662994511028,0.643756036399173,0.00019767229942655248,0.02702006471892398,6.738136174067443e-05,0.00011995948545734042,0.00039566126445509243,0.00010321770987098446,0.0001740255293994849,4.211280070879569e-05,6.60905414880198e-05,0.000510289094915594,1.5668982201467606e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,56.55314330349872,55.44611770258769,63.65845399182276,86.02971371321541,3.87,18.02168855438549,-0.8419566032660022
200.0,12.7801138229,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,0.027702689823539167,0.0008214829108874246,0.9744000275315202,0.0024930449714627785,0.004426169082027796,0.014959355996049292,0.0037214024189398008,0.21332945668861292,0.05264642185529891,0.08240616844266403,0.6514255468377705,0.00019240617565367078,0.02699350172675373,6.906405156056741e-05,0.00012261678918595512,0.0004144143991184543,0.00010309285692045766,0.0001752465030585945,4.3248135873498274e-05,6.769525912735908e-05,0.0005351349544427241,1.580583852486946e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,56.55314330349872,55.44611770258769,63.65845399182276,86.02971371321541,3.87,17.93962975091417,-0.8692683089240454
200.0,13.2105135794,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,0.027699076065926528,0.0008503784192733586,0.9735710742172028,0.0025517849606255106,0.0045184797204601695,0.015641205395593338,0.0037174557061181164,0.20753043397762486,0.052150338791351246,0.08142561963778294,0.6587061092286955,0.00018749836454530247,0.0269670192403281,7.068208572825335e-05,0.00012515771347937268,0.0004332469380153203,0.00010297008837547832,0.00017647940239700672,4.434752266595939e-05,6.92425897159316e-05,0.0005601494599316024,1.5944456285837425e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,56.55314330349872,55.44611770258769,63.65845399182276,86.02971371321541,3.87,17.857683634675546,-0.8959185403917225
200.0,13.6409133358,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,0.02769544409445326,0.0008793616244840245,0.9727452977673211,0.0026083211575758324,0.004606854691287552,0.01632594887702441,0.003713577506791124,0.20210604708268892,0.05164284624210933,0.08044000501846724,0.6656281868432113,0.00018291481352319708,0.02694061301245713,7.223861280002108e-05,0.00012758888655382413,0.0004521544044125316,0.0001028491782297527,0.00017772430188067807,4.541273716443996e-05,7.073585348654243e-05,0.0005853278836848022,1.6084826756195101e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,56.55314330349872,55.44611770258769,63.65845399182276,86.02971371321541,3.87,17.77584861231667,-0.9219153266414999
200.0,14.0713130923,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,0.027691794685468767,0.0009084329751458167,0.971922526570251,0.0026627603011585097,0.004691515757783225,0.01701343663217516,0.0037097607386320317,0.19702199994313646,0.051127009063966646,0.07945346661916446,0.6722188986969776,0.00017862567675481754,0.026914279055965454,7.373661155629843e-05,0.0001299164911281745,0.00047113259411242774,0.00010272993270641118,0.00017898128157752238,4.644546095428636e-05,7.21781490664964e-05,0.0006106658140925397,1.6226945497181386e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,56.55314330349872,55.44611770258769,63.65845399182276,86.02971371321541,3.87,17.694123230039413,-0.9472669418199082
200.0,14.5017128487,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,0.027688128568124033,0.0009375929251789754,0.9711025995798366,0.002715203341413508,0.0047726698612841865,0.017703527934500914,0.0037059992829648674,0.19224806619321466,0.050605421925011405,0.07846941616306928,0.6785024910345355,0.000174604684168994,0.026888013630005987,7.517889920565718e-05,0.00013214629673244724,0.0004901775575598366,0.00010261218462010673,0.00018025042674209743,4.74472855725877e-05,7.35723694374185e-05,0.0006361591353102917,1.6370811657995821e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,56.55314330349872,55.44611770258769,63.65845399182276,86.02971371321541,3.87,17.612506163571112,-0.9719812742033795
200.0,14.9321126051,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,0.027684446427497577,0.0009668419335102924,0.9702853657081101,0.00276574573102123,0.004850510199485604,0.018396090538413238,0.0037022878229698458,0.18775750322975043,0.05008028226732691,0.07749065715790078,0.6845007287240643,0.00017082862095754852,0.026861813226331067,7.656813952253737e-05,0.00013428368976368978,0.0005092855829860963,0.00010249578889418533,0.00018153182745371687,4.841971693808356e-05,7.492121679552796e-05,0.0006618040080487784,1.6516427418549307e-07,19.912634119959,0.02777524771620771,0.00014972642075782548,309.1473760575555,82.3795680252517,2.3922586739869414,78.4118485137822,56.55314330349872,55.44611770258769,63.65845399182276,86.02971371321541,3.87,17.530996208955184,-0.996066244062721
203.4723793103,2.9218080175,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,0.027546577245354247,0.00018069647758409095,0.9893291354510754,3.5796231590073515e-05,7.092633443397344e-05,0.00011679415164549879,0.010447347831255204,0.9661945004224731,0.003323866548663101,0.005823214658703627,0.022285632137748354,0.0023727862324119642,0.02725263145078258,9.8606365858855e-07,1.9537777502152783e-06,3.21727912010835e-06,0.00028778867404275567,0.00017458794288746136,6.006109773030118e-07,1.0522343770437898e-06,4.026935228025942e-06,4.287541142568681e-07,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,78.33653316626756,56.55314330349872,55.44611770258769,63.65845399182276,86.01901231265182,3.87,19.20255457770793,-0.022339783931109025
203.4723793103,3.3523482765,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,0.027533778252424118,0.00020731110082580553,0.9945129027531164,0.00018843802304076415,0.00037044650838794125,0.0006333439561007868,0.0042948687593541484,0.8527006133185528,0.015198523843484005,0.026441804704576417,0.10479984484233343,0.0008592132910531188,0.027382697733578938,5.1884107407295865e-06,1.0199792016338346e-05,1.74383520447921e-05,0.00011825396404332101,0.00017677430282190873,3.150822708919922e-06,5.481679641126701e-06,2.172617120063776e-05,1.7812445321238532e-07,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,78.33653316626756,56.55314330349872,55.44611770258769,63.65845399182276,86.01901231265182,3.87,19.048552823087515,-0.05189244016692385
203.4723793103,3.7828885355,0.9700000000000001,0.0027830000000000003,0.004877000000000001,0.018639000000000003,0.0037010000000000003,0.027530414487390333,0.00023396842245582567,0.9937816011580912,0.0003398265989544179,0.0006633813830672334,0.0011763670837672605,0.004038823776119768,0.7603199345402589,0.024324222361575058,0.042028065714523825,0.17260533677582807,0.0007224406078141917,0.027359219389824677,9.355567123055292e-06,1.82631644390592e-05,3.2385873405435306e-05,0.00011119049259810419,0.00017789085564610103,5.691099933402435e-06,9.833240234096913e-06,4.0384198352897006e-05,1.690282893283143e-07,19.094302214554034,0.027530191814731132,0.00017633656839078526,309.1473760575555,82.3795680252517,2.849844260094985,78.33653316626756,56.55314330349872,55.44611770258769,63.65845399182276,86.01901231265182,3.87,18.963601949575576,-0.08957917574500485
