T_K,P_bubble_bar,P_dew_bar
200,51.6066980636961,2.494948247511446
205,49.93908062716559,3.2041079856195784
210,48.59109541562632,4.05997145219011
215,47.552327652966085,5.081607604959096
220,46.81781929822505,6.28905301287688
225,46.38701455320023,7.703291178964989
230,46.262980405013934,9.346253529942851
235,46.45182416916624,11.24084706294213
240,46.96224607824944,13.411014971333982
245,47.805175321867985,15.881838930173027
250,48.99344588913001,18.679695700587907
255,50.541474901338,21.83248740813848
260,52.464908926788716,25.369976378380915
265,54.78019783679575,29.324276068820286
270,57.50403069737427,33.73058869747213
275,60.652502138424815,38.62835925660376
280,64.23971691309139,44.06319009951225
285,68.2751294474335,50.09029018253259
290,72.75772021112196,56.781460360594224
295,77.66084329492853,64.24194313131719
