temperature,pressure,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_carbon monoxide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_carbon monoxide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_carbon monoxide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_argon,E_nitrogen,E_carbon monoxide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,2.5488982965417444,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,305.04,89.4,0.6556517178075006,0.028511166627983715,38.82468380584255,2.5236616797443014,1222.2394256892974,6.866057358931949,0.9997458249352232,2.999958576726372e-06,5.1102219520582396e-05,0.00016581791076201543,3.425497591739831e-05,0.940979297039261,0.002780376483028786,0.0053151199987409095,0.04345104977974001,0.007474156699229296,19.87139786590945,0.6063533289540396,1.0000000003161982,2.030263368605656,4.6114318749356595,6.145414571133287,6.768752754073564,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,6.536402593346453,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,305.04,89.4,0.6556517178075006,0.07311412296808112,38.82468380584255,2.5236616797443014,1218.753807305575,13.937714887972103,0.993417965560416,8.853482718315559e-05,0.001163008287772494,0.00443566829263386,0.0008948230319945657,0.38711752001148536,0.03172484039051309,0.047860515509506756,0.45647431257435295,0.07682281151414187,18.860185441965882,0.6427355845952101,1.000000001129808,1.9287897764675916,4.3384961638979265,5.65666485487393,6.229994101043176,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.52390689015116,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,305.04,89.4,0.6556517178075006,0.11771707930817851,38.82468380584255,2.5236616797443014,1215.2697192122914,21.054610324520116,0.9873154782292014,0.0001949020366687388,0.0019959632067472755,0.008766230746498545,0.0017274257808841682,0.2527508514880312,0.04269841994254783,0.05142770475717659,0.5607509576075298,0.0923720662047145,17.91881511867608,0.6768982052744683,1.0000000011578662,1.83575341168893,4.0895381339824315,5.225871591905476,5.747456480521443,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,14.511411186955868,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,305.04,89.4,0.6556517178075006,0.16232003564827593,38.82468380584255,2.5236616797443014,1211.8087489483503,28.206214259301785,0.9814030992106662,0.0003277296295488671,0.002636071309020869,0.013108326842253958,0.0025247730085101454,0.19269413215674064,0.05122040760519429,0.049627179470241874,0.6083095094828237,0.09814877128499955,17.042771864285857,0.7091672007513936,1.0000000003931495,1.7541845320027927,3.867921238022829,4.84972651568276,5.318359596385849,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,18.498915483760577,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,305.04,89.4,0.6556517178075006,0.20692299198837333,38.82468380584255,2.5236616797443014,1208.3926884719292,35.37108696625657,0.9756706676524697,0.0004945662853945682,0.003137949916592986,0.01741531881828406,0.003281497327258779,0.1589487760224436,0.0596554095768886,0.046696545690998625,0.6343610947716972,0.10033817393797177,16.22846650938938,0.7397123409998756,1.0000000012156762,1.6799491419414383,3.6726567617640637,4.515081817456721,4.947310267494912,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,22.486419780565285,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,305.04,89.4,0.6556517178075006,0.25152594832847075,38.82468380584255,2.5236616797443014,1205.0449209272322,42.51211052441805,0.9701254622918425,0.0007054690326630639,0.0035373704390022215,0.021638695833648424,0.003993002402843764,0.13753005867494378,0.06890892391477489,0.043653267735773625,0.6491450023798113,0.1007627472946963,15.47343746569697,0.7686196644158222,1.0000000003695402,1.614227473375256,3.501549601595625,4.218997385206706,4.62056622674184,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,26.473924077369993,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,305.04,89.4,0.6556517178075006,0.2961289046685681,38.82468380584255,2.5236616797443014,1201.7921819423784,49.573629983644686,0.96478929598661,0.000973538415316405,0.0038583462020141475,0.025724174746505474,0.004654644649553972,0.12286689405328564,0.07956539149799507,0.04078742256397143,0.6566309666285454,0.10014932525620239,14.77644713855149,0.7958983923877291,1.0000000003020006,1.5566363968714085,3.352354536259872,3.9623204976801003,4.332233346642946,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,30.4614283741747,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,305.04,89.4,0.6556517178075006,0.34073186100866554,38.82468380584255,2.5236616797443014,1198.665445145568,56.47953519835542,0.9596965364671233,0.001315124542839481,0.004117349979505172,0.029609654788607873,0.005261334221924249,0.11229491232238711,0.09211383460940167,0.038173451754296685,0.6585789111416149,0.0988388901722997,14.137380026016874,0.8220822689655932,1.0000000006905136,1.5052005466243414,3.224512405030383,3.7378888051032435,4.078855036195978,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,34.44893267097941,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,305.04,89.4,0.6556517178075006,0.38533481734876296,38.82468380584255,2.5236616797443014,1195.6990409266161,63.13511040749896,0.9548906429939013,0.0017491003295983917,0.004325973495214939,0.03322661100701491,0.005807672174270586,0.1043727873692712,0.10696633449966045,0.03581468008083889,0.6558353431585511,0.09701085489167825,13.556864824233134,0.8466035521039438,1.0000000010393817,1.4612356082807199,3.113999396284392,3.54107220708491,3.857338662995269,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,38.43643696778412,0.95000095000095,0.0023540023540023543,0.004507004507004507,0.03680603680603681,0.006332006332006332,305.04,89.4,0.6556517178075006,0.4299377736888604,38.82468380584255,2.5236616797443014,1192.9268418303693,69.43687775075313,0.9504168306337806,0.0022944213446783514,0.004492754530048813,0.03650717141438821,0.006288822077104054,0.09824808332882536,0.12438011149386273,0.0336919623142824,0.6489034368537231,0.0947764060093065,13.035468340829093,0.8694414052268336,1.0,1.4225146237657635,3.019406373789493,3.369632644055076,3.667667402256964,19.912634119959286,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
