temperature,pressure,z_carbon dioxide,z_hydrogen,z_nitrogen,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_nitrogen,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_nitrogen,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_nitrogen,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
203.4034827586207,5.349614096475874,0.99,0.002732,0.003769,0.003499,308.96,83.75,0.6583489214093109,0.06387598921165223,12.020896503634816,2.825709971193428,1209.6466117593507,10.074792238416304,0.994183833661425,0.0005466809358878309,0.0017417517035388248,0.0035277336991483333,0.5466927055774192,0.23428228621087438,0.21857055048059318,0.0004544577311131991,18.775143066718755,0.6336044576303621,1.0000000009585737,1.9189115832130919,5.508163177199012,1.0000000003726341,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,5.661569974672188,0.99,0.002732,0.003769,0.003499,308.96,83.75,0.6583489214093109,0.06760083551847389,12.020896503634816,2.825709971193428,1209.4900422655362,10.3158305791209,0.9939385286758097,0.0006284992187895202,0.0019083522500718145,0.0035246198553289276,0.5183497441516778,0.25463233215413744,0.22658697583124343,0.0004309478629411557,18.73550518926263,0.6351408346072397,1.0000000009654955,1.915110895311324,5.489685570379228,1.000000000381835,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,5.9735258528685025,0.99,0.002732,0.003769,0.003499,308.96,83.75,0.6583489214093109,0.07132568182529556,12.020896503634816,2.825709971193428,1209.337863600745,10.546335980219858,0.9936997944748178,0.0007131469701698359,0.0020650655856393214,0.003521992969373036,0.4929356599667489,0.2739632415532424,0.23269118497511082,0.0004099135048980103,18.697189379659168,0.6366510371557752,1.0000000009733299,1.9114427580134004,5.4718247938754,1.0000000003913814,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,6.285481731064817,0.99,0.002732,0.003769,0.003499,308.96,83.75,0.6583489214093109,0.07505052813211721,12.020896503634816,2.825709971193428,1209.189907732744,10.766746265466244,0.9934674534694063,0.0008004991720018268,0.0022123217782116836,0.0035197255803802612,0.4700179902403063,0.29238136119733654,0.2372096726597676,0.0003909759025895113,18.660132819084595,0.6381027658780248,1.0000000009818089,1.907897516624104,5.4545432581168045,1.000000000401096,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,6.59743760926113,0.99,0.002732,0.003769,0.003499,308.96,83.75,0.6583489214093109,0.07877537443893887,12.020896503634816,2.825709971193428,1209.0459860707274,10.977532798812106,0.9932412669943765,0.0008904227679845166,0.0023505780709917345,0.003517732166647276,0.44924541410110896,0.3099702914542744,0.24041046279264575,0.00037383165197096054,18.624270525535565,0.6395031683884724,1.0000000009906864,1.904466401846311,5.437805041572068,1.000000000410806,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,6.909393487457444,0.99,0.002732,0.003769,0.003499,308.96,83.75,0.6583489214093109,0.08250022074576052,12.020896503634816,2.825709971193428,1208.9058972945923,11.179188936844866,0.9930209586522845,0.0009827797074322246,0.0024803085846677375,0.003515953055615525,0.430329600933891,0.3267969515198139,0.24251521327460326,0.00035823427169189205,18.589536438485045,0.6408955569008384,1.0000000009997292,1.9011413129663892,5.4215756662573895,1.0000000004203666,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,7.221349365653758,0.99,0.002732,0.003769,0.003499,308.96,83.75,0.6583489214093109,0.08622506705258219,12.020896503634816,2.825709971193428,1208.7694333771244,11.372219495310238,0.992806230097356,0.0010774296976395071,0.0026019949787719518,0.00351434522623248,0.41303171468173167,0.34291600386728377,0.2437083003054672,0.00034398114551729546,18.55586444436418,0.6422383459245268,1.0000000010087329,1.8979146928060835,5.405822050982973,1.00000000042965,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,7.533305243850072,0.99,0.002732,0.003769,0.003499,308.96,83.75,0.6583489214093109,0.08994991335940385,12.020896503634816,2.825709971193428,1208.636384330483,11.557131531957888,0.9925967722921741,0.0011742325937243434,0.0027161183240653757,0.0035128767900361596,0.3971522398650671,0.3583730858221689,0.2441437703046972,0.0003309040080668576,18.523189285912974,0.6435350681516127,1.0000000010175074,1.894779457730866,5.390609509177829,1.0000000004385412,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,7.845261122046386,0.99,0.002732,0.003769,0.003499,308.96,83.75,0.6583489214093109,0.0936747596662255,12.020896503634816,2.825709971193428,1208.5065419435757,11.734426595291145,0.992392273757075,0.0012730503925473973,0.002823152308413197,0.003511523541964553,0.38252321437815734,0.37320716627162703,0.24395075749064696,0.0003188618595686694,18.491447319399136,0.6448092819453201,1.0000000010259105,1.8917289593241073,5.375862714699349,1.0000000004469571,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,8.1572170002427,0.99,0.002732,0.003769,0.003499,308.96,83.75,0.6583489214093109,0.09739960597304716,12.020896503634816,2.825709971193428,1208.3797026733098,11.904594464474798,0.9921924266523912,0.0013737488284759232,0.0029235577908375554,0.0035102667282952992,0.36900223093052387,0.3874522579992825,0.2432377754750766,0.000307735595117032,18.46057711254779,0.6460644419892347,1.0000000010338082,1.8887569629827805,5.361494932525454,1.0000000004548182,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,8.469172878439014,0.99,0.002732,0.003769,0.003499,308.96,83.75,0.6583489214093109,0.10112445227986883,12.020896503634816,2.825709971193428,1208.2556698133392,12.068108312811479,0.9919969312129527,0.0014761985918833273,0.003017778637312953,0.003509091557851021,0.3564677551271228,0.40113865519084185,0.2420961658095216,0.0002974238725137433,18.4305198942539,0.6472811252499575,1.0000000010411003,1.8858576344129814,5.347479706990346,1.0000000004620786,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,8.78112875663533,0.99,0.002732,0.003769,0.003499,308.96,83.75,0.6583489214093109,0.1048492985866905,12.020896503634816,2.825709971193428,1208.1342550485624,12.225421166558982,0.9918054988932689,0.0015802762066659756,0.0031062387179101193,0.0035079861821549724,0.3448154354085934,0.41429382199946296,0.2406029026998837,0.0002878398920598203,18.401219861738113,0.6484621456229128,1.000000001047712,1.8830559282170574,5.333792204821805,1.000000000468691,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
203.4034827586207,9.093084634831643,0.99,0.002732,0.003769,0.003499,308.96,83.75,0.6583489214093109,0.10857414489351215,12.020896503634816,2.825709971193428,1208.0152794951823,12.376963495052786,0.9916178544936264,0.001685864611577332,0.0031893399147411104,0.0035069409800551226,0.33395516841012407,0.42694302603583656,0.23882289669539067,0.0002789088586488102,18.372624370999144,0.6496306238566831,1.00000000105358,1.880341516718377,5.320409217060008,1.0000000004746383,19.11047655445472,1211.8068962536893,7.735794409290612,309.1473760575555,2.8401526987551153
