temperature,pressure,z_carbon dioxide,z_hydrogen,z_argon,z_nitrogen,z_hydrogen sulfide,Tc,Pc,Tr,Pr,P_bubble,P_dew,liquid_density,vapor_density,x_carbon dioxide,x_hydrogen,x_argon,x_nitrogen,x_hydrogen sulfide,y_carbon dioxide,y_hydrogen,y_argon,y_nitrogen,y_hydrogen sulfide,gamma,interfacial_thickness,E_carbon dioxide,E_hydrogen,E_argon,E_nitrogen,E_hydrogen sulfide,gamma0_CO2,rhoL0_CO2,rhoV0_CO2,Tc_CO2,Psat_CO2
200.0,9.02346795328581,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6483822861959412,0.10583471678730716,21.807197103247717,2.386103143467225,1217.4081901718355,13.592158113804738,0.9882871112935888,0.001253295397495539,0.0005447836163378902,0.004817688360924557,0.005097121331653233,0.28552041835647124,0.330431052256062,0.01659078173134042,0.36711984835636274,0.00033789929976349935,18.863481798306584,0.6455826189550927,1.000000001163436,1.9233535068003,4.364649176019135,5.625284687304926,1.000000000366703,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,9.6848183311242,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6483822861959412,0.11359158258414497,21.807197103247717,2.386103143467225,1217.0760906415328,14.152812699390378,0.9877458744153592,0.001414008228774131,0.0005666828713183505,0.005181056268208299,0.005092378216340153,0.26785929368635586,0.34723578372736047,0.01611681307033008,0.3684707233149406,0.0003173862010129713,18.77433495471613,0.649028912349504,1.0000000011702894,1.9144507133464124,4.342138849079198,5.581905587546811,1.000000000373069,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,10.34616870896259,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6483822861959412,0.12134844838098276,21.807197103247717,2.386103143467225,1216.7534426076688,14.690241350332249,0.9872212315208002,0.0015806486991268907,0.0005860641144800709,0.0055239945635508995,0.005088061102041988,0.25244597082034753,0.3632432537821234,0.01563884680629074,0.36837243207435744,0.0002994965168810412,18.688439484811376,0.6523571561978138,1.0000000011247387,1.9058228317482493,4.320597595270841,5.540098057913326,1.000000000357659,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.007519086800983,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6483822861959412,0.12910531417782056,21.807197103247717,2.386103143467225,1216.4399202690156,15.205340888018245,0.9867124390663062,0.001752966746443495,0.0006032857183312771,0.005847221584637662,0.005084086884281286,0.23887611356084001,0.3785470495072967,0.015166231784375152,0.367126850437563,0.00028375470992505195,18.605650617632186,0.65556433864095,1.0000000011256307,1.8974614657597775,4.2999789177956975,5.499786750205503,1.0000000003626326,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,11.668869464639373,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6483822861959412,0.13686217997465835,21.807197103247717,2.386103143467225,1216.135155806154,15.699085489481954,0.986218719594869,0.001930693496189216,0.0006186456296827808,0.006151546366714549,0.005080394912544621,0.22683695960976583,0.39321572818456674,0.014704825817923114,0.3649726923659806,0.0002697940217637356,18.525798617276706,0.6586858036780207,1.000000001126753,1.889356955030221,4.2802348022780965,5.4608944034820714,1.0000000003682694,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,12.330219842477765,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6483822861959412,0.14461904577149617,21.807197103247717,2.386103143467225,1215.838751460432,16.172504172946137,0.9857392765275679,0.0021135472958613752,0.0006323933642436635,0.006437843286953887,0.005076939525373344,0.2160827810656821,0.4073006276362286,0.014258188674203379,0.36210107564280175,0.0002573269810840712,18.448719354625997,0.6617133747322924,1.0000000011283368,1.8816055434050933,4.2613162362284,5.4233430864087575,1.00000000037461,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,12.991570220316156,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6483822861959412,0.15237591156833397,21.807197103247717,2.386103143467225,1215.55029049469,16.626660023187405,0.9852733073766967,0.002301239333381232,0.000644739206167349,0.006707028674045944,0.005073685409708742,0.206417854176122,0.42084121635324395,0.013828354547991311,0.3586664498604015,0.00024612506224130833,18.374249734589625,0.6646290065016374,1.000000001130568,1.8741200072133093,4.243174179615686,5.387321316783525,1.000000000381663,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,13.652920598154546,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6483822861959412,0.16013277736517179,21.807197103247717,2.386103143467225,1215.2693466574456,17.06263090314569,0.9848200150909547,0.0024934786952862404,0.0006558613687040361,0.00696004023196296,0.005070604613092082,0.1976843616813859,0.43386880822134677,0.013416340628841698,0.35479448516891,0.00023600429951562812,18.302229626876386,0.6674918874961726,1.0000000011336012,1.8668496176044573,4.225760292200862,5.352529217215296,1.0000000003894742,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,14.314270975992939,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6483822861959412,0.16788964316200958,21.807197103247717,2.386103143467225,1214.995492189706,17.481492491778226,0.984378617607694,0.0026899767283569227,0.0006659116332839443,0.007197819468545751,0.00506767456211944,0.18975364230653147,0.4464091435782314,0.0130224865999975,0.35058791259523264,0.00022681492000704352,18.232503477072605,0.6702540239998285,1.0000000011375312,1.8597830496872583,4.20902752212634,5.3188315630491125,1.0000000003980303,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,14.975621353831329,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6483822861959412,0.1756465089588474,21.807197103247717,2.386103143467225,1214.7283043975328,17.884303981303663,0.9839483556100234,0.002890450650102102,0.0006750198403217578,0.007421297187044086,0.005064876712508663,0.18251975515515667,0.45848417669999475,0.012646683868136662,0.3461309505342092,0.00021843374250290996,18.164921587187074,0.6729486922693994,1.0000000011424,1.8529089917766401,4.192930560013377,5.2861591226814895,1.0000000004072802,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,15.636971731669721,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6483822861959412,0.1834033747556852,21.807197103247717,2.386103143467225,1214.4673708644846,18.272096518631162,0.9835284985461683,0.003094626410623205,0.0006832975022875641,0.007631381934422214,0.005062195606498702,0.17589467518701823,0.4701133034790554,0.012288531724594619,0.3414927310917195,0.0002107585176123938,18.099341066531473,0.6755741540010206,1.0000000011481902,1.8462499653489275,4.177426169455466,5.254445862331358,1.0000000004171927,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
200.0,16.29832210950811,0.98,0.005135,0.000734,0.00909,0.005041,308.46,85.26,0.6483822861959412,0.19116024055252298,21.807197103247717,2.386103143467225,1214.2122934199797,18.645864290188673,0.9831183490332323,0.0033022408502691274,0.0006908407374239501,0.007828951179746569,0.005059618199328114,0.16980465741386375,0.4813141933390324,0.011947444407896548,0.3367300011848772,0.00020370365433006876,18.03562648127624,0.6781264092427193,1.0000000011548291,1.8398380747736465,4.162473408525205,5.22362926457061,1.0000000004276994,19.91263411996264,1222.376153128829,6.589392400662558,309.1473760575555,2.3922586739869414
