temperature,pressure,z_carbon dioxide,z_hydrogen,z_nitrogen,z_argon,z_methane,z_oxygen,z_carbon monoxide,z_hydrogen sulfide,gamma
200.89999999999995,2.8685261687943395,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,22.258743288385737
200.89999999999995,13.267863433346646,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,20.871808388602805
200.89999999999995,23.667200697898952,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,20.05511276191368
200.89999999999995,34.06653796245126,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.448189547096234
200.89999999999995,54.86521249155587,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,18.49626285633152
200.89999999999995,65.26454975610818,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,18.088989008837103
200.89999999999995,75.6638870206605,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.71038998190335
200.89999999999995,96.46256154976508,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.01679728436256
200.99999999999997,2.882865876781868,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,22.230956126673124
200.99999999999997,13.26376855531273,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,20.848099413685187
200.99999999999997,23.644671233843592,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,20.033145225867997
200.99999999999997,34.025573912374455,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.42742801726004
200.99999999999997,54.78737926943618,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,18.477350163264717
200.99999999999997,65.16828194796705,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,18.07085192321492
200.99999999999997,75.5491846264979,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.692959716497004
200.99999999999997,85.93008730502876,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.33752038131695
200.99999999999997,96.31098998355962,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.000617633594498
201.09999999999997,2.8972614372386176,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,22.203175901412788
201.09999999999997,13.259781732860246,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,20.824383573057982
201.09999999999997,23.62230202848188,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,20.011166649948212
201.09999999999997,33.984822324103504,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.406652341716903
201.09999999999997,54.70986291534676,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,18.45842046757172
201.09999999999997,65.07238321096838,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,18.05269153990315
201.09999999999997,75.43490350659,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.67550121644795
201.09999999999997,96.15994409783326,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,16.984384836363834
201.19999999999996,2.911712997870405,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,22.175402615823376
201.19999999999996,13.255902889128258,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,20.80066097595316
201.19999999999996,23.60009278038611,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.98917710777457
201.19999999999996,33.94428267164396,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.385862606386446
201.19999999999996,54.632662454159664,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,18.439472041798613
201.19999999999996,64.97685234541751,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,18.03451596059509
201.19999999999996,75.32104223667537,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.658026803700032
201.19999999999996,85.66523212793322,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.303870654521926
201.29999999999995,2.9262207065546235,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,22.147636267792222
201.29999999999995,13.252131948639729,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,20.776931678700144
201.29999999999995,23.57804319072483,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.96717667231684
201.29999999999995,33.90395443280993,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.365058896416976
201.29999999999995,54.55577691698014,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,18.420506877726663
201.29999999999995,64.88168815906525,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,18.016314591063587
201.29999999999995,75.20759940115036,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.6405242689005
201.29999999999995,85.53351064323545,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.28701261726401
201.39999999999992,2.940784711339824,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,22.11987685766706
201.39999999999992,13.248468837277702,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,20.75319573746137
201.39999999999992,23.55615296321558,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.945165417052145
201.39999999999992,33.86383708915346,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.344241297405148
201.39999999999992,54.47920534102922,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,18.40151940638624
201.39999999999992,64.7868894669671,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.99809559304881
201.39999999999992,75.09457359290498,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.623006149934348
201.39999999999992,85.40225771884286,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.27013147899779
201.49999999999991,2.955405160445844,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,22.092124387891783
201.49999999999991,13.244913482285584,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,20.72945320932379
201.49999999999991,23.53442180412532,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.92314341526596
201.49999999999991,33.823930125965056,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.323409894213988
201.49999999999991,54.40294676964454,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,18.382515399487215
201.49999999999991,64.69245509148428,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.979856387436943
201.49999999999991,74.98196341332402,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.605463194434297
201.49999999999991,85.27147173516376,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.253227351231242
201.5999999999999,2.970082202263601,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,22.064378857822167
201.5999999999999,13.2414658122588,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,20.705704149016547
201.5999999999999,23.512849422254,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.901110739584023
201.5999999999999,33.784233032249205,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.3025647706964
201.5999999999999,54.3270002522396,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,18.36349500497087
201.5999999999999,64.5983838622348,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.96159990816426
201.5999999999999,74.86976747223,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.58789863124709
201.5999999999999,85.14115108222519,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.236297949664017
201.6999999999999,2.9848159853547185,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,22.036640269395512
201.6999999999999,13.23812575713782,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,20.681948613199687
201.6999999999999,23.49143552892092,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.87906746416221
201.6999999999999,33.744745300704025,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.281706011469783
201.6999999999999,43.998055072487126,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,18.784093095138815
201.6999999999999,54.25136484427023,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,18.34445250908109
201.6999999999999,64.50467461605332,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.943320632367993
201.6999999999999,74.75798438783642,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.5703125692564
201.6999999999999,85.01129415961952,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.219348157601974
201.7999999999999,2.999606658451647,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,22.008908621004043
201.7999999999999,13.23489324818686,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,20.658186608229748
201.7999999999999,23.470179837922075,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.857013664715183
201.7999999999999,33.705466427657285,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.26083369982342
201.7999999999999,54.17603960712771,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,18.32539579645937
201.7999999999999,64.41132619686293,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.925018655116677
201.7999999999999,74.64661278659815,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.552705116231692
201.7999999999999,84.88189937633337,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.2023781347583
201.8999999999999,3.0144543704575133,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,21.981183915057503
201.8999999999999,13.231768218003891,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,20.63441828765776
201.8999999999999,23.449082065550275,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.834949420178344
201.8999999999999,33.66639591309666,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.239947919217087
201.8999999999999,54.101023608189415,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,18.30631711517297
201.8999999999999,64.3183374557358,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.906702504229905
201.8999999999999,74.53565130328218,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.535076380019078
201.8999999999999,84.75296515082856,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.1853807046839
201.9999999999999,3.0293592704455863,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,21.953466150999294
201.9999999999999,13.228750600503217,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,20.610643656641123
201.9999999999999,23.42814193056084,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.81287462183805
201.9999999999999,33.62753326061847,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.219048752657727
201.9999999999999,54.02631592073373,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,18.287222477336734
201.9999999999999,64.22570725079134,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.888361007551982
201.9999999999999,74.42509858084898,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.517426467894825
201.9999999999999,84.6244899109066,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.16836572908236
202.09999999999988,3.0443215076597907,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,21.92575533057739
202.09999999999988,13.225840330907332,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,20.58686276999932
202.09999999999988,23.407359154154875,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.790789630623475
202.09999999999988,33.58887797740241,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.198136282913342
202.09999999999988,53.9519156238975,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,18.26811203231665
202.09999999999988,64.13343444714504,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.870002757976774
202.09999999999988,74.31495327039258,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.49975213792229
202.09999999999988,84.49647209364012,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.151323489241413
202.19999999999987,3.059341231513796,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,21.898051455074576
202.19999999999987,13.223037345740403,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,20.56307568213572
202.19999999999987,23.38673345996701,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.76869439011769
202.19999999999987,33.55042957419362,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.1772105923278
202.19999999999987,53.87782180264684,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,18.248979811530734
202.19999999999987,64.04151791687345,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.8516279261876
202.19999999999987,74.20521403110006,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.482063543240667
202.19999999999987,84.36891014532667,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.13426414431303
202.19999999999987,94.53260625955328,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,16.80440110046912
202.29999999999987,3.0744185915915923,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,21.870354522638856
202.29999999999987,13.220341582825984,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,20.5392824474369
202.29999999999987,23.366264574060377,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.746588970019253
202.29999999999987,33.512187565294774,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.156271763013365
202.29999999999987,53.80403354776356,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,18.22983403675208
202.29999999999987,63.94995653899795,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.833227921360017
202.29999999999987,74.09587953023235,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.464350743472192
202.29999999999987,84.24180252146674,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.11717737996609
202.39999999999984,3.08955373764676,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,21.84266453532658
202.39999999999984,13.217752981260135,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,20.515483119897088
202.39999999999984,23.345952224873518,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.724473517461096
202.39999999999984,33.47415146848689,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.13531987644527
202.39999999999984,53.73054995571365,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,18.210666610568428
202.39999999999984,63.85874919932702,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.81481153859652
202.39999999999984,73.98694844294039,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.44661375824459
202.39999999999984,84.11514768655377,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.100073957361523
202.49999999999983,3.1047468196027115,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,21.814981494701403
202.49999999999983,13.215271481431335,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,20.491677752930013
202.49999999999983,23.325796143259964,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.702347928181418
202.49999999999983,33.436320805088585,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.11435501390649
202.49999999999983,53.65737012874584,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,18.191483801737828
202.49999999999983,63.76789479057446,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.79637598185229
202.49999999999983,73.8784194524031,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.428859534303296
202.49999999999983,83.98894411423171,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.082943239262725
202.59999999999985,3.119997987552496,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,21.787305399881102
202.59999999999985,13.212897024991724,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,20.467866400603786
202.59999999999985,23.30579606243095,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.680212373815998
202.59999999999985,33.39869509987018,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.093377256598977
202.59999999999985,43.491594137309406,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,18.604366415246268
202.59999999999985,53.58449317474863,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,18.17228364949258
202.59999999999985,63.67739221218786,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.777924345020303
202.59999999999985,73.77029124962709,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.411088260973493
202.59999999999985,83.86319028706632,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.06579342483068
202.59999999999985,93.95608932450554,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,16.738246509017497
202.69999999999985,3.135307391758332,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,21.75963625400103
202.69999999999985,13.210629554854483,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,20.444049116021898
202.69999999999985,23.28595171795064,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.65806691934588
202.69999999999985,33.36127388104679,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.0723866846773
202.69999999999985,53.5119182072391,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,18.153068379653124
202.69999999999985,63.58724037033525,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.75944775048893
202.69999999999985,73.6625625334314,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.393289569864223
202.69999999999985,83.73788469652756,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.048624690591886
202.79999999999984,3.1506751826519936,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,21.73197405555141
202.79999999999984,13.208469015193774,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,20.420225952241275
202.79999999999984,23.26626284773556,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.635911631398805
202.79999999999984,33.32405668027734,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.0513833786196
202.79999999999984,53.4396443453609,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,18.133831697066807
202.79999999999984,63.49743817790268,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.740958319083084
202.79999999999984,73.55523201044447,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.37547758286459
202.79999999999984,83.61302584298625,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.031428839408857
202.79999999999984,93.67081967552802,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,16.705036881903943
202.89999999999984,3.166101510834146,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,21.704318807517453
202.89999999999984,13.20641535142562,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,20.396396962368076
202.89999999999984,23.24672919201709,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.613746577528318
202.89999999999984,33.287043032608565,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.030367418259065
202.89999999999984,43.32735687320004,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,18.54418891387547
202.89999999999984,53.36767071379151,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,18.114582255906303
202.89999999999984,63.407984554382985,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.72244403161041
202.89999999999984,73.44829839497447,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.3576382758012
202.89999999999984,83.48861223556594,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,17.01421428022506
202.99999999999983,3.18158652707458,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,21.676670508840385
202.99999999999983,13.20446851020934,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,20.37256219891949
202.99999999999983,23.2273504933441,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.59157182452838
202.99999999999983,33.250232476478864,0.96,0.02,0.008,0.0,0.004,0.004,0.002,0.002,19.009338882979
